salinity,temperature,pressure,lat,lon,date
35.135201,26.554001,1.12,0.68,-112.91,2017-04-25
35.1362,26.559,2.0,0.68,-112.91,2017-04-25
35.135201,26.554001,3.0,0.68,-112.91,2017-04-25
35.134201,26.554001,4.0,0.68,-112.91,2017-04-25
35.135201,26.559,4.96,0.68,-112.91,2017-04-25
35.134201,26.554001,6.04,0.68,-112.91,2017-04-25
35.134201,26.554001,7.0,0.68,-112.91,2017-04-25
35.134201,26.549,7.96,0.68,-112.91,2017-04-25
35.134201,26.539,8.92,0.68,-112.91,2017-04-25
35.131199,26.528999,9.96,0.68,-112.91,2017-04-25
35.130199,26.524,11.04,0.68,-112.91,2017-04-25
35.130199,26.518999,12.04,0.68,-112.91,2017-04-25
35.1292,26.504,13.04,0.68,-112.91,2017-04-25
35.128201,26.483999,14.0,0.68,-112.91,2017-04-25
35.127201,26.429001,15.04,0.68,-112.91,2017-04-25
35.109299,26.349001,16.08,0.68,-112.91,2017-04-25
35.1082,26.334,16.959999,0.68,-112.91,2017-04-25
35.1003,26.274,18.0,0.68,-112.91,2017-04-25
35.0923,26.214001,19.040001,0.68,-112.91,2017-04-25
35.0923,26.149,20.040001,0.68,-112.91,2017-04-25
35.081299,25.989,21.040001,0.68,-112.91,2017-04-25
35.0163,25.569,22.0,0.68,-112.91,2017-04-25
34.9403,25.159,23.0,0.68,-112.91,2017-04-25
34.924301,24.819,24.0,0.68,-112.91,2017-04-25
34.915298,24.219,25.0,0.68,-112.91,2017-04-25
34.8923,22.902,26.0,0.68,-112.91,2017-04-25
34.854301,21.593,27.0,0.68,-112.91,2017-04-25
34.834301,21.054001,28.040001,0.68,-112.91,2017-04-25
34.817299,20.834,29.040001,0.68,-112.91,2017-04-25
34.818298,20.691,30.0,0.68,-112.91,2017-04-25
34.819302,20.591999,30.959999,0.68,-112.91,2017-04-25
34.8223,20.482,32.0,0.68,-112.91,2017-04-25
34.8223,20.382999,33.0,0.68,-112.91,2017-04-25
34.825298,20.295,34.040001,0.68,-112.91,2017-04-25
34.8283,20.218,35.0,0.68,-112.91,2017-04-25
34.831299,20.129999,36.0,0.68,-112.91,2017-04-25
34.8363,20.052999,37.0,0.68,-112.91,2017-04-25
34.841301,19.965,38.0,0.68,-112.91,2017-04-25
34.848301,19.855,39.0,0.68,-112.91,2017-04-25
34.8563,19.733999,39.959999,0.68,-112.91,2017-04-25
34.867298,19.569,41.0,0.68,-112.91,2017-04-25
34.881302,19.360001,42.0,0.68,-112.91,2017-04-25
34.9193,19.018999,43.0,0.68,-112.91,2017-04-25
34.9123,18.392,43.959999,0.68,-112.91,2017-04-25
34.865299,17.919001,45.0,0.68,-112.91,2017-04-25
34.862301,17.775999,46.0,0.68,-112.91,2017-04-25
34.865299,17.577999,46.959999,0.68,-112.91,2017-04-25
