salinity,temperature,pressure,lat,lon,date
35.106998,24.847,4.06,-3.33,-92.45,2017-05-30
35.106998,24.847,5.56,-3.33,-92.45,2017-05-30
35.106998,24.847,7.46,-3.33,-92.45,2017-05-30
35.106998,24.843,9.56,-3.33,-92.45,2017-05-30
35.106998,24.837,11.56,-3.33,-92.45,2017-05-30
35.108002,24.829,13.660001,-3.33,-92.45,2017-05-30
35.108002,24.820999,15.56,-3.33,-92.45,2017-05-30
35.108002,24.802,17.559999,-3.33,-92.45,2017-05-30
35.112,24.728001,19.559999,-3.33,-92.45,2017-05-30
35.113998,24.686001,21.559999,-3.33,-92.45,2017-05-30
35.113998,24.67,23.559999,-3.33,-92.45,2017-05-30
35.115002,24.636,25.559999,-3.33,-92.45,2017-05-30
35.119999,24.518,27.559999,-3.33,-92.45,2017-05-30
35.129002,24.365999,29.559999,-3.33,-92.45,2017-05-30
35.133999,24.254999,31.559999,-3.33,-92.45,2017-05-30
35.144001,24.069,33.560001,-3.33,-92.45,2017-05-30
35.153,23.941,35.560001,-3.33,-92.45,2017-05-30
35.164001,23.811001,37.560001,-3.33,-92.45,2017-05-30
35.175999,23.68,39.560001,-3.33,-92.45,2017-05-30
35.188,23.554001,41.560001,-3.33,-92.45,2017-05-30
35.189999,23.511,43.560001,-3.33,-92.45,2017-05-30
35.191002,23.468,45.560001,-3.33,-92.45,2017-05-30
35.192001,23.424999,47.560001,-3.33,-92.45,2017-05-30
35.191002,23.377001,49.560001,-3.33,-92.45,2017-05-30
35.213001,23.278,51.560001,-3.33,-92.45,2017-05-30
35.297001,23.063,53.560001,-3.33,-92.45,2017-05-30
35.349998,22.747,55.760002,-3.33,-92.45,2017-05-30
35.359001,22.580999,57.360001,-3.33,-92.45,2017-05-30
35.400002,21.722,59.560001,-3.33,-92.45,2017-05-30
35.419998,20.941,61.560001,-3.33,-92.45,2017-05-30
35.411999,20.349001,63.560001,-3.33,-92.45,2017-05-30
35.395,19.400999,65.559998,-3.33,-92.45,2017-05-30
35.393002,19.153,67.559998,-3.33,-92.45,2017-05-30
35.389,18.902,69.559998,-3.33,-92.45,2017-05-30
35.372002,18.486,71.559998,-3.33,-92.45,2017-05-30
35.328999,17.882999,73.559998,-3.33,-92.45,2017-05-30
35.271,17.044001,75.559998,-3.33,-92.45,2017-05-30
35.223999,16.313,77.559998,-3.33,-92.45,2017-05-30
35.209,16.157,79.559998,-3.33,-92.45,2017-05-30
35.195999,15.998,81.559998,-3.33,-92.45,2017-05-30
35.192001,15.946,83.559998,-3.33,-92.45,2017-05-30
35.186001,15.876,85.559998,-3.33,-92.45,2017-05-30
35.176998,15.812,87.559998,-3.33,-92.45,2017-05-30
35.155998,15.597,89.559998,-3.33,-92.45,2017-05-30
35.115002,15.151,91.559998,-3.33,-92.45,2017-05-30
35.104,15.06,93.559998,-3.33,-92.45,2017-05-30
35.098999,15.03,95.559998,-3.33,-92.45,2017-05-30
35.092999,14.994,97.559998,-3.33,-92.45,2017-05-30
35.084,14.935,99.559998,-3.33,-92.45,2017-05-30
35.073002,14.854,101.559998,-3.33,-92.45,2017-05-30
35.062,14.785,103.559998,-3.33,-92.45,2017-05-30
35.043999,14.641,105.559998,-3.33,-92.45,2017-05-30
35.035,14.568,107.559998,-3.33,-92.45,2017-05-30
35.029999,14.538,109.559998,-3.33,-92.45,2017-05-30
35.023998,14.483,111.659996,-3.33,-92.45,2017-05-30
35.02,14.446,113.559998,-3.33,-92.45,2017-05-30
35.019001,14.446,115.559998,-3.33,-92.45,2017-05-30
35.019001,14.446,117.559998,-3.33,-92.45,2017-05-30
35.019001,14.446,119.559998,-3.33,-92.45,2017-05-30
35.019001,14.445,121.559998,-3.33,-92.45,2017-05-30
35.016998,14.43,123.559998,-3.33,-92.45,2017-05-30
35.014,14.405,125.559998,-3.33,-92.45,2017-05-30
35.012001,14.394,127.660004,-3.33,-92.45,2017-05-30
35.011002,14.381,129.559998,-3.33,-92.45,2017-05-30
35.008999,14.363,131.559998,-3.33,-92.45,2017-05-30
35.007999,14.349,133.559998,-3.33,-92.45,2017-05-30
35.006001,14.339,135.559998,-3.33,-92.45,2017-05-30
35.005001,14.332,137.559998,-3.33,-92.45,2017-05-30
35.004002,14.314,139.559998,-3.33,-92.45,2017-05-30
35.002998,14.295,141.559998,-3.33,-92.45,2017-05-30
35.002998,14.294,143.559998,-3.33,-92.45,2017-05-30
35.002998,14.293,145.559998,-3.33,-92.45,2017-05-30
35.002998,14.292,147.559998,-3.33,-92.45,2017-05-30
35.002998,14.285,149.559998,-3.33,-92.45,2017-05-30
35.002998,14.285,151.559998,-3.33,-92.45,2017-05-30
35.002998,14.283,153.559998,-3.33,-92.45,2017-05-30
35.002998,14.284,155.559998,-3.33,-92.45,2017-05-30
35.002998,14.271,157.559998,-3.33,-92.45,2017-05-30
35.001999,14.267,159.559998,-3.33,-92.45,2017-05-30
35.001999,14.266,161.559998,-3.33,-92.45,2017-05-30
35.001999,14.267,163.559998,-3.33,-92.45,2017-05-30
35.001999,14.267,165.559998,-3.33,-92.45,2017-05-30
35.001999,14.266,167.559998,-3.33,-92.45,2017-05-30
35.000999,14.252,169.559998,-3.33,-92.45,2017-05-30
35.0,14.239,171.660004,-3.33,-92.45,2017-05-30
34.999001,14.231,173.559998,-3.33,-92.45,2017-05-30
34.998001,14.225,175.459991,-3.33,-92.45,2017-05-30
34.998001,14.219,177.559998,-3.33,-92.45,2017-05-30
34.995998,14.21,179.559998,-3.33,-92.45,2017-05-30
