salinity,temperature,pressure,lat,lon,date
34.318878,26.816,4.33,2.03,-101.58,2017-05-23
34.32003,26.82,6.03,2.03,-101.58,2017-05-23
34.320068,26.818001,8.03,2.03,-101.58,2017-05-23
34.321957,26.815001,10.13,2.03,-101.58,2017-05-23
34.321083,26.816,12.03,2.03,-101.58,2017-05-23
34.323086,26.812,14.03,2.03,-101.58,2017-05-23
34.325989,26.809,16.030001,2.03,-101.58,2017-05-23
34.326252,26.809,18.030001,2.03,-101.58,2017-05-23
34.331207,26.799,19.93,2.03,-101.58,2017-05-23
34.335064,26.791,22.030001,2.03,-101.58,2017-05-23
34.336155,26.789,24.130001,2.03,-101.58,2017-05-23
34.339367,26.783001,26.030001,2.03,-101.58,2017-05-23
34.343758,26.768,28.130001,2.03,-101.58,2017-05-23
34.355621,26.726999,30.030001,2.03,-101.58,2017-05-23
34.366188,26.683001,32.029999,2.03,-101.58,2017-05-23
34.36631,26.67,34.029999,2.03,-101.58,2017-05-23
34.365902,26.653,36.029999,2.03,-101.58,2017-05-23
34.366337,26.610001,38.029999,2.03,-101.58,2017-05-23
34.353348,26.336,40.029999,2.03,-101.58,2017-05-23
34.299446,25.761999,42.23,2.03,-101.58,2017-05-23
34.267521,25.110001,43.73,2.03,-101.58,2017-05-23
34.357044,23.856001,46.43,2.03,-101.58,2017-05-23
34.394089,23.847,48.129997,2.03,-101.58,2017-05-23
34.470707,23.643999,49.629997,2.03,-101.58,2017-05-23
34.862278,21.562,52.029999,2.03,-101.58,2017-05-23
34.885056,19.462999,53.93,2.03,-101.58,2017-05-23
34.887444,19.17,56.029999,2.03,-101.58,2017-05-23
34.886345,19.034,58.029999,2.03,-101.58,2017-05-23
34.889084,18.981001,60.029999,2.03,-101.58,2017-05-23
34.890339,18.759001,62.029999,2.03,-101.58,2017-05-23
34.891109,18.476,64.029999,2.03,-101.58,2017-05-23
34.896881,18.238001,65.93,2.03,-101.58,2017-05-23
34.908676,17.82,67.93,2.03,-101.58,2017-05-23
34.919876,17.171,70.029999,2.03,-101.58,2017-05-23
34.915539,16.688,72.029999,2.03,-101.58,2017-05-23
34.915211,16.6,74.029999,2.03,-101.58,2017-05-23
34.916122,16.542,76.029999,2.03,-101.58,2017-05-23
34.917637,16.511999,78.029999,2.03,-101.58,2017-05-23
34.919788,16.469,80.029999,2.03,-101.58,2017-05-23
34.920433,16.447001,82.029999,2.03,-101.58,2017-05-23
34.920517,16.436001,84.029999,2.03,-101.58,2017-05-23
34.920593,16.422001,86.029999,2.03,-101.58,2017-05-23
34.921413,16.41,88.029999,2.03,-101.58,2017-05-23
34.934071,16.336,90.029999,2.03,-101.58,2017-05-23
34.953453,15.952,92.029999,2.03,-101.58,2017-05-23
34.959431,15.594,94.029999,2.03,-101.58,2017-05-23
34.955677,15.441,96.029999,2.03,-101.58,2017-05-23
34.954746,15.403,98.029999,2.03,-101.58,2017-05-23
34.953747,15.362,100.029999,2.03,-101.58,2017-05-23
34.95409,15.298,102.029999,2.03,-101.58,2017-05-23
34.952351,15.198,104.029999,2.03,-101.58,2017-05-23
34.952644,15.141,106.029999,2.03,-101.58,2017-05-23
34.95306,15.101,108.029999,2.03,-101.58,2017-05-23
34.953751,15.074,110.029999,2.03,-101.58,2017-05-23
34.953941,15.057,112.029999,2.03,-101.58,2017-05-23
34.95195,15.012,114.029999,2.03,-101.58,2017-05-23
34.948341,14.941,116.029999,2.03,-101.58,2017-05-23
34.948662,14.892,118.029999,2.03,-101.58,2017-05-23
34.941181,14.705,120.029999,2.03,-101.58,2017-05-23
34.940098,14.628,122.029999,2.03,-101.58,2017-05-23
34.940605,14.58,124.029999,2.03,-101.58,2017-05-23
34.946083,14.541,126.029999,2.03,-101.58,2017-05-23
34.950695,14.516,128.029999,2.03,-101.58,2017-05-23
34.945824,14.478,130.029999,2.03,-101.58,2017-05-23
34.940132,14.436,132.029999,2.03,-101.58,2017-05-23
34.936745,14.41,134.029999,2.03,-101.58,2017-05-23
34.93222,14.372,136.029999,2.03,-101.58,2017-05-23
34.932808,14.344,138.029999,2.03,-101.58,2017-05-23
