id,platform,cycle,lat,lon,date
3901254_042,3901254,42,3.855,-107.293,2017-05-11
5903801_204,5903801,204,-2.662,-123.71,2017-05-10
3901264_087,3901264,87,1.54847,-85.64431,2017-05-10
3901262_087,3901262,87,0.41606,-86.76797,2017-05-10
3901260_090,3901260,90,-1.05789,-88.38488,2017-05-10
5902247_211,5902247,211,-2.956,-93.168,2017-05-10
5902236_211,5902236,211,1.426,-124.762,2017-05-10
5903557_221,5903557,221,-1.507,-118.223,2017-05-10
3901203_042,3901203,42,1.898,-118.648,2017-05-10
5903837_191,5903837,191,4.497,-88.973,2017-05-10
6902672_054,6902672,54,-2.457,-85.05799999999999,2017-05-09
3901261_087,3901261,87,1.15949,-85.83988,2017-05-09
5903565_214,5903565,214,0.183,-112.404,2017-05-09
3901160_175,3901160,175,0.40269,-111.48001,2017-05-09
3901164_175,3901164,175,1.7332,-91.54984,2017-05-09
3901163_174,3901163,174,0.46678,-98.24897,2017-05-09
5904604_075,5904604,75,1.984,-115.082,2017-05-08
5904781_025,5904781,25,5.076,-119.133,2017-05-08
5904307_173,5904307,173,0.38056,-114.6591,2017-05-08
5904294_106,5904294,106,1.661,-96.679,2017-05-08
5904289_106,5904289,106,1.969,-104.039,2017-05-08
5903836_191,5903836,191,2.9,-103.673,2017-05-08
3901148_151,3901148,151,-1.477,-107.826,2017-05-08
3901233_046,3901233,46,-3.27177,-86.01831,2017-05-07
5904287_106,5904287,106,0.443,-112.745,2017-05-07
3901157_151,3901157,151,0.131,-124.362,2017-05-07
3901173_114,3901173,114,-1.124,-110.971,2017-05-07
3901234_046,3901234,46,-2.8405,-91.30326,2017-05-06
5904603_075,5904603,75,-0.471,-94.35,2017-05-06
5904497_176,5904497,176,-0.61944,-103.18293,2017-05-06
5903838_182,5903838,182,0.247,-120.96,2017-05-06
3901159_174,3901159,174,1.31306,-114.28276,2017-05-06
3900739_267,3900739,267,2.217,-92.723,2017-05-06
5904288_106,5904288,106,-0.784,-92.87,2017-05-06
5903844_179,5903844,179,0.868,-123.293,2017-05-06
5904273_151,5904273,151,1.19,-114.052,2017-05-06
3901182_114,3901182,114,1.185,-106.51,2017-05-06
5903865_191,5903865,191,-0.626,-107.965,2017-05-06
3901179_106,3901179,106,1.747,-95.264,2017-05-06
3901171_123,3901171,123,0.658,-115.429,2017-05-06
5904499_174,5904499,174,0.11957,-118.25898,2017-05-06
3901264_086,3901264,86,1.69628,-85.45409,2017-05-05
3901162_174,3901162,174,-0.48536,-107.81699,2017-05-05
5903839_185,5903839,185,-0.316,-104.402,2017-05-05
3901262_086,3901262,86,0.70449,-86.62552,2017-05-05
5903869_187,5903869,187,1.143,-124.657,2017-05-05
3901260_089,3901260,89,-1.06611,-88.3915,2017-05-05
4902303_043,4902303,43,3.389,-100.518,2017-05-05
3901202_043,3901202,43,1.341,-101.672,2017-05-05
3901168_114,3901168,114,-0.626,-103.678,2017-05-05
3901261_086,3901261,86,1.35301,-85.62385,2017-05-04
5903864_185,5903864,185,-1.903,-103.363,2017-05-04
3901115_191,3901115,191,-2.409,-90.779,2017-05-04
3901034_191,3901034,191,0.884,-115.313,2017-05-04
5904544_098,5904544,98,1.43,-123.514,2017-05-04
3901152_150,3901152,150,-0.274,-99.544,2017-05-04
3901154_150,3901154,150,-0.111,-99.862,2017-05-04
3901153_150,3901153,150,-0.36,-102.902,2017-05-04
5904277_112,5904277,112,-0.45,-111.828,2017-05-03
4901553_098,4901553,98,3.042,-113.239,2017-05-03
5904275_112,5904275,112,-2.181,-103.431,2017-05-03
3901151_150,3901151,150,1.811,-97.357,2017-05-03
3901177_106,3901177,106,1.662,-102.575,2017-05-03
3901176_106,3901176,106,1.185,-98.764,2017-05-03
3901197_075,3901197,75,-3.016,-109.688,2017-05-03
3900674_211,3900674,211,-0.473,-90.086,2017-05-03
4901503_204,4901503,204,1.93172,-106.78973,2017-05-02
5902249_208,5902249,208,-2.258,-123.768,2017-05-02
3901160_174,3901160,174,0.59062,-112.40294,2017-05-02
3901186_114,3901186,114,-4.022,-103.568,2017-05-02
3901150_150,3901150,150,-3.097,-102.687,2017-05-02
3901194_075,3901194,75,-4.574,-96.819,2017-05-02
3901178_106,3901178,106,1.148,-91.348,2017-05-02
3900673_211,3900673,211,1.382,-123.834,2017-05-02
3901163_173,3901163,173,0.54074,-98.79553,2017-05-02
3901164_174,3901164,174,1.55359,-91.62226,2017-05-01
5904307_172,5904307,172,0.42046,-115.57083,2017-05-01
5903559_221,5903559,221,-0.764,-102.54,2017-05-01
4902300_043,4902300,43,-2.449,-113.33,2017-05-01
3901254_041,3901254,41,3.914,-106.798,2017-05-01
5904547_097,5904547,97,-5.275,-104.659,2017-05-01
3901149_150,3901149,150,-3.14,-98.575,2017-05-01
