month,count,sum,mean
1,31,0.026892948014089983,0.0008675144520674188
2,20,0.004823125557557321,0.00024115627787786603
3,0,0.0,
4,0,0.0,
5,0,0.0,
6,0,0.0,
7,19,-0.3510256939551355,-0.0184750365239545
8,31,-0.49134363809722026,-0.015849794777329687
9,30,-0.7997083652545056,-0.02665694550848352
10,31,-0.5848751395091003,-0.018866939984164527
11,30,-0.589188000576267,-0.0196396000192089
12,31,-0.17402236505965246,-0.005613624679343628
