month,count,sum,mean
1,31,-1.596910258496,-0.051513234145032255
2,28,-2.1533583946,-0.07690565695
3,31,-1.0943973744759998,-0.035303141112129025
4,30,-0.6442868880000001,-0.021476229600000004
5,29,-0.370219160388,-0.012766177944413794
6,30,0.467106750068,0.015570225002266668
7,31,-0.37235506000000007,-0.0120114535483871
8,31,0.021521499999999995,0.0006942419354838708
9,30,0.079437512,0.0026479170666666666
10,31,1.283526019244,0.04140406513690322
11,30,0.5178266262400001,0.017260887541333335
12,31,0.5153123407319999,0.01662297873329032
