month,count,sum,mean
1,31,0.0028739479999999925,9.270799999999976e-05
2,28,-0.20289808,-0.00724636
3,31,-0.27213771200000003,-0.008778635870967742
4,30,-0.456401484,-0.015213382800000001
5,31,-0.58224178208,-0.01878199297032258
6,0,0.0,
7,0,0.0,
8,0,0.0,
9,0,0.0,
10,0,0.0,
11,0,0.0,
12,0,0.0,
