month,count,sum,mean
1,31,-1.1566584403040712,-0.03731156259045391
2,28,-0.8710815893154019,-0.031110056761264354
3,31,-0.7506727911475195,-0.02421525132733934
4,30,-0.617384207319799,-0.020579473577326635
5,31,-0.32234710523687565,-0.01039829371731857
6,30,-0.164389131725434,-0.005479637724181133
7,31,-0.1189549494561008,-0.0038372564340677677
8,22,-0.07320133695223088,-0.0033273334978286763
