month,count,sum,mean
1,20,0.409496934532,0.0204748467266
2,0,0.0,
3,0,0.0,
4,0,0.0,
5,0,0.0,
6,0,0.0,
7,0,0.0,
8,7,-0.138663438676,-0.019809062668
9,30,-0.956777361932,-0.03189257873106667
10,31,-0.314407821056,-0.010142187776
11,30,-0.07529214000000001,-0.002509738
12,31,0.21636945299200003,0.006979659773935485
