month,count,sum,mean
1,31,-0.5237990125649616,-0.016896742340805213
2,28,-0.32181117313685387,-0.011493256183459066
3,31,-0.10858712130131218,-0.0035028103645584575
4,30,-0.38332957399062034,-0.012777652466354011
5,31,-0.3629218378724194,-0.011707156060400625
6,30,-0.3620384215184951,-0.012067947383949836
7,31,-0.46243943755445116,-0.014917401211433909
8,31,-0.5061150566298174,-0.01632629214934895
9,30,-0.6548363749622818,-0.021827879165409392
10,5,-0.0703092753280702,-0.01406185506561404
