time2,year,month,day,winds_u,winds_v
06-06,2003.0,6.0,6.0,-3.1066666,-0.7133333
06-07,2003.0,6.0,7.0,-3.3357143,-0.94285715
06-08,2003.0,6.0,8.0,-3.1142857,-1.2
06-09,2003.0,6.0,9.0,-3.1142857,-0.7428571
06-10,2003.0,6.0,10.0,-3.4857142,-0.85714287
06-11,2003.0,6.0,11.0,-3.9714284,-0.6857143
06-12,2003.0,6.0,12.0,-3.6785715,0.19285713
06-13,2003.0,6.0,13.0,-2.6142857,-0.19285713
06-14,2003.0,6.0,14.0,-2.3933334,-1.5066667
06-15,2003.0,6.0,15.0,-2.9533334,-1.1466668
06-16,2003.0,6.0,16.0,-2.32,-0.3
06-17,2003.0,6.0,17.0,-2.2733333,-0.56
06-18,2003.0,6.0,18.0,-2.9666667,0.05333334
06-19,2003.0,6.0,19.0,-3.4666667,-0.50666666
06-20,2003.0,6.0,20.0,-2.6133335,-0.33333334
06-21,2003.0,6.0,21.0,-2.3533332,0.039999977
06-22,2003.0,6.0,22.0,-1.9266666,-0.11333332
06-23,2003.0,6.0,23.0,-1.5666667,-0.64000005
06-24,2003.0,6.0,24.0,-1.3533332,-0.16
06-25,2003.0,6.0,25.0,-1.4928571,0.39285713
06-26,2003.0,6.0,26.0,-2.22,-0.24666665
06-27,2003.0,6.0,27.0,-2.3066666,0.56
06-28,2003.0,6.0,28.0,-1.6928571,-0.042857137
06-29,2003.0,6.0,29.0,-0.6785714,-0.2785714
06-30,2003.0,6.0,30.0,-0.5285714,-0.5285714
07-01,2003.0,7.0,1.0,-1.2428571,0.07142859
07-02,2003.0,7.0,2.0,-1.1,0.10714286
07-03,2003.0,7.0,3.0,-1.7285715,0.4642857
07-04,2003.0,7.0,4.0,-1.9642857,-0.42857143
07-05,2003.0,7.0,5.0,-2.2153845,0.053846147
07-06,2003.0,7.0,6.0,-1.1,-0.014285709
07-07,2003.0,7.0,7.0,-1.5285714,0.1642857
07-08,2003.0,7.0,8.0,-0.63571435,0.09999999
07-09,2003.0,7.0,9.0,-0.61428577,-0.53571427
07-10,2003.0,7.0,10.0,-0.2230769,-0.16153845
07-11,2003.0,7.0,11.0,-0.47857144,0.23571427
07-12,2003.0,7.0,12.0,-1.1642857,-0.24285714
07-13,2003.0,7.0,13.0,-1.5857143,0.24285714
07-14,2003.0,7.0,14.0,-1.1785715,0.50000006
07-15,2003.0,7.0,15.0,-0.9642857,1.5857143
07-16,2003.0,7.0,16.0,-0.6214286,0.5857143
07-17,2003.0,7.0,17.0,-0.8357142,-0.9785714
07-18,2003.0,7.0,18.0,-0.7642857,-0.37857148
07-19,2003.0,7.0,19.0,-1.3461539,-0.069230765
07-20,2003.0,7.0,20.0,-1.246154,0.6076923
07-21,2003.0,7.0,21.0,-0.9076923,-0.14615384
07-22,2003.0,7.0,22.0,-0.1769231,0.007692319
07-23,2002.5,7.0,23.0,-0.25384617,-0.36923075
07-24,2002.5,7.0,24.0,0.12857144,0.17142856
07-25,2002.5,7.0,25.0,-0.9285714,0.35714284
07-26,2002.5,7.0,26.0,-0.86428577,0.6285714
07-27,2002.5,7.0,27.0,-1.0642856,-0.11428571
07-28,2002.5,7.0,28.0,-0.65714294,0.17142859
07-29,2002.5,7.0,29.0,0.27142859,0.7
07-30,2002.5,7.0,30.0,0.11428564,0.41428572
07-31,2002.5,7.0,31.0,-1.0,1.2071428
08-01,2002.5,8.0,1.0,0.071428575,0.78571427
08-02,2002.5,8.0,2.0,-0.44666672,-0.24
08-03,2002.5,8.0,3.0,-0.26666668,-0.81333333
08-04,2002.5,8.0,4.0,-0.59333336,-0.44666666
08-05,2002.5,8.0,5.0,-0.39333335,-0.46666667
08-06,2002.5,8.0,6.0,0.053333346,-0.34666666
08-07,2002.5,8.0,7.0,0.31875,0.3875
08-08,2002.5,8.0,8.0,-0.46249998,0.4
08-09,2002.5,8.0,9.0,0.225,1.55625
08-10,2002.5,8.0,10.0,0.22499996,1.65
08-11,2002.5,8.0,11.0,0.68666667,1.8
08-12,2002.5,8.0,12.0,-0.36874998,-0.018749997
08-13,2002.5,8.0,13.0,-0.40625,0.425
08-14,2002.5,8.0,14.0,0.10000001,0.76875
08-15,2002.5,8.0,15.0,1.05,0.03125003
08-16,2002.5,8.0,16.0,0.8312501,0.325
08-17,2002.5,8.0,17.0,0.52500004,0.48125002
08-18,2002.5,8.0,18.0,0.19999997,0.70666665
08-19,2002.5,8.0,19.0,0.50624996,1.2125
08-20,2002.5,8.0,20.0,0.5764706,1.4294119
08-21,2002.5,8.0,21.0,-0.5352941,1.317647
08-22,2002.5,8.0,22.0,-1.4647058,1.1941175
08-23,2002.5,8.0,23.0,-1.1529412,0.8470588
08-24,2002.5,8.0,24.0,-1.1235294,0.1352941
08-25,2002.5,8.0,25.0,-0.6411765,0.62941176
08-26,2002.5,8.0,26.0,-0.64705884,0.65294117
08-27,2002.5,8.0,27.0,-0.09411763,0.7058824
08-28,2002.5,8.0,28.0,0.10588234,0.60588235
08-29,2002.5,8.0,29.0,0.17058827,0.35882354
08-30,2002.5,8.0,30.0,0.064705886,0.52352947
08-31,2002.0,8.0,31.0,0.42777777,-0.066666685
09-01,2002.0,9.0,1.0,0.46111107,0.3111111
09-02,2002.0,9.0,2.0,1.0722222,1.0277778
09-03,2002.0,9.0,3.0,1.4722222,0.033333316
09-04,2002.0,9.0,4.0,0.53333336,0.76111114
09-05,2002.0,9.0,5.0,-0.44999996,0.21666667
09-06,2002.0,9.0,6.0,-0.5222222,0.17222224
09-07,2002.0,9.0,7.0,-0.3277778,0.54999995
09-08,2002.0,9.0,8.0,0.3388889,0.4
09-09,2002.0,9.0,9.0,1.0944445,0.8055556
09-10,2002.0,9.0,10.0,0.8888889,1.1333333
09-11,2002.0,9.0,11.0,0.31111112,0.68333334
09-12,2002.0,9.0,12.0,0.65,0.43333334
09-13,2002.0,9.0,13.0,0.93888885,1.5388889
09-14,2002.0,9.0,14.0,0.3388889,1.4222223
09-15,2002.0,9.0,15.0,0.5944444,0.4388889
09-16,2002.0,9.0,16.0,0.9333333,-0.02222222
09-17,2002.0,9.0,17.0,-0.06666663,0.9166667
09-18,2002.0,9.0,18.0,-0.43333334,0.9444444
09-19,2002.0,9.0,19.0,-0.37647057,-0.05294117
09-20,2002.0,9.0,20.0,-0.023529474,0.40588233
09-21,2002.0,9.0,21.0,0.26470587,-0.32941175
09-22,2002.0,9.0,22.0,0.5294118,0.011764681
09-23,2002.0,9.0,23.0,0.39411762,0.20588237
09-24,2002.0,9.0,24.0,-0.12777779,1.0611111
09-25,2002.0,9.0,25.0,-0.431579,1.431579
09-26,2002.0,9.0,26.0,-0.16842107,-0.0473684
09-27,2002.0,9.0,27.0,0.37894735,0.5947369
09-28,2002.0,9.0,28.0,0.7736842,0.88421047
09-29,2002.0,9.0,29.0,0.14210524,0.27368423
09-30,2002.0,9.0,30.0,0.13684213,-0.34210527
10-01,2002.0,10.0,1.0,0.33684212,-0.17894734
10-02,2002.0,10.0,2.0,0.42105263,0.5473684
10-03,2002.0,10.0,3.0,0.46315786,0.015789485
10-04,2002.0,10.0,4.0,0.21578947,0.078947395
10-05,2002.0,10.0,5.0,-0.2263158,-0.10526318
10-06,2002.0,10.0,6.0,-0.27894738,0.87894744
10-07,2002.0,10.0,7.0,0.031578943,0.4578947
10-08,2002.0,10.0,8.0,0.6315789,-0.08947367
10-09,2002.0,10.0,9.0,0.8999999,0.036842108
10-10,2002.0,10.0,10.0,0.931579,0.4263158
10-11,2002.0,10.0,11.0,0.4,0.8684211
10-12,2002.0,10.0,12.0,0.0473684,0.73157895
10-13,2002.0,10.0,13.0,-0.17894737,0.6684211
10-14,2002.0,10.0,14.0,0.18333332,0.20555559
10-15,2002.0,10.0,15.0,0.0736842,0.3631579
10-16,2002.0,10.0,16.0,0.48421046,0.03684212
10-17,2002.0,10.0,17.0,0.55263156,1.2894737
10-18,2002.0,10.0,18.0,1.0105263,0.5105263
10-19,2002.0,10.0,19.0,0.84210527,0.3736842
10-20,2002.0,10.0,20.0,0.48421046,0.42105263
10-21,2002.0,10.0,21.0,0.41578948,1.0052632
10-22,2002.0,10.0,22.0,0.11666666,1.5277778
10-23,2002.0,10.0,23.0,0.5157895,0.7947368
10-24,2002.0,10.0,24.0,-0.22105268,0.36842102
10-25,2002.0,10.0,25.0,0.31666672,1.0666667
10-26,2002.0,10.0,26.0,-0.066666655,1.2
10-27,2002.0,10.0,27.0,-0.33888882,0.4666667
10-28,2002.0,10.0,28.0,-0.027777761,-0.3944444
10-29,2002.0,10.0,29.0,0.038888916,0.2388889
10-30,2002.0,10.0,30.0,-0.42222223,0.78888893
10-31,2002.0,10.0,31.0,-1.0833334,0.6722222
11-01,2002.0,11.0,1.0,-1.738889,-0.122222215
11-02,2002.0,11.0,2.0,-2.1444445,0.4277778
11-03,2002.0,11.0,3.0,-1.0444444,0.3222222
11-04,2002.0,11.0,4.0,-0.9705882,-0.09411767
11-05,2002.0,11.0,5.0,-2.0764706,-0.6588235
11-06,2002.0,11.0,6.0,-2.5882354,0.5235294
11-07,2002.0,11.0,7.0,-1.8000002,0.29411766
11-08,2002.0,11.0,8.0,-2.1823528,0.7352941
11-09,2002.0,11.0,9.0,-2.1000001,-0.058823515
11-10,2002.0,11.0,10.0,-1.482353,-0.69411767
11-11,2002.0,11.0,11.0,-1.6,-0.27058825
11-12,2002.0,11.0,12.0,-1.48125,-0.05625003
11-13,2002.0,11.0,13.0,-1.5705882,-0.4117647
11-14,2002.0,11.0,14.0,-1.1941175,-0.48235294
11-15,2002.0,11.0,15.0,-1.0749999,0.5625
11-16,2002.0,11.0,16.0,-1.0882353,-0.2588235
11-17,2002.0,11.0,17.0,-1.6529412,-0.6529412
11-18,2002.0,11.0,18.0,-1.3176471,-0.3705882
11-19,2002.0,11.0,19.0,-1.2941177,0.21764705
11-20,2002.0,11.0,20.0,-1.2705883,-0.55294114
11-21,2002.0,11.0,21.0,-1.8294116,-0.5529412
11-22,2002.0,11.0,22.0,-1.182353,-0.041176468
11-23,2002.0,11.0,23.0,-1.7352941,-0.2117647
11-24,2002.0,11.0,24.0,-1.7117647,-1.1411765
11-25,2002.0,11.0,25.0,-1.2058823,-1.3235294
11-26,2002.0,11.0,26.0,-1.7529411,-1.0058824
11-27,2002.0,11.0,27.0,-2.1705883,-0.6764706
11-28,2002.0,11.0,28.0,-2.264706,-0.28823534
11-29,2002.0,11.0,29.0,-2.3764706,-0.47647062
11-30,2002.0,11.0,30.0,-2.7882352,-0.49411768
12-01,2002.0,12.0,1.0,-2.5647058,-0.2941177
12-02,2002.0,12.0,2.0,-2.2941177,0.08823531
12-03,2002.0,12.0,3.0,-2.3588235,-1.0294118
12-04,2002.0,12.0,4.0,-2.3999999,-1.6647059
12-05,2002.0,12.0,5.0,-2.5882354,-0.12352942
12-06,2002.0,12.0,6.0,-2.8117647,0.17647056
12-07,2002.0,12.0,7.0,-3.2235293,-0.7058824
12-08,2002.0,12.0,8.0,-2.635294,-1.4000001
12-09,2002.0,12.0,9.0,-2.0941179,-1.2529411
12-10,2002.0,12.0,10.0,-2.5941176,-1.2941177
12-11,2002.0,12.0,11.0,-2.2,-1.3352941
12-12,2002.0,12.0,12.0,-2.6705883,-1.5
12-13,2002.0,12.0,13.0,-2.4764705,-1.4764705
12-14,2002.0,12.0,14.0,-2.5294118,-1.3235294
12-15,2002.0,12.0,15.0,-2.5705884,-0.9764706
12-16,2002.0,12.0,16.0,-2.6333332,-1.6666666
12-17,2002.0,12.0,17.0,-2.85,-1.3111111
12-18,2002.0,12.0,18.0,-3.1555555,-2.1166666
12-19,2002.0,12.0,19.0,-2.4666667,-1.9722222
12-20,2002.0,12.0,20.0,-2.1235294,-1.0999999
12-21,2002.0,12.0,21.0,-2.1294117,0.06470588
12-22,2002.0,12.0,22.0,-2.9588234,-0.48235297
12-23,2002.0,12.0,23.0,-3.35,-2.0666666
12-24,2002.0,12.0,24.0,-3.5117648,-1.6294118
12-25,2002.0,12.0,25.0,-4.627778,-2.1111112
12-26,2002.0,12.0,26.0,-4.611111,-2.1999998
12-27,2002.0,12.0,27.0,-3.9944446,-1.9499999
12-28,2002.0,12.0,28.0,-4.061111,-1.9833333
12-29,2002.0,12.0,29.0,-3.4666667,-2.061111
12-30,2002.0,12.0,30.0,-4.2000003,-2.5647058
12-31,2002.0,12.0,31.0,-3.6499999,-2.2611113
