time2,year,month,day,winds_u,winds_v
03-07,2006.0,3.0,7.0,-5.978973,-3.428045
03-08,2006.0,3.0,8.0,-6.1158338,-3.8782797
03-09,2006.0,3.0,9.0,-6.2888417,-3.979004
03-10,2006.0,3.0,10.0,-6.4524035,-3.5165608
03-11,2006.0,3.0,11.0,-6.253069,-3.3121588
03-12,2006.0,3.0,12.0,-6.049048,-3.7940872
03-13,2006.0,3.0,13.0,-6.3568788,-3.5592349
03-14,2006.0,3.0,14.0,-6.3283033,-3.1359768
03-15,2006.0,3.0,15.0,-6.328383,-3.6442888
03-16,2006.0,3.0,16.0,-6.3828816,-3.6327088
03-17,2006.0,3.0,17.0,-6.7317986,-3.4672203
03-18,2006.0,3.0,18.0,-6.7378135,-3.6829183
03-19,2006.0,3.0,19.0,-6.445953,-4.152776
03-20,2006.0,3.0,20.0,-6.426371,-3.3557594
03-21,2006.0,3.0,21.0,-6.166347,-3.0433562
03-22,2006.0,3.0,22.0,-6.4624977,-3.532397
03-23,2006.0,3.0,23.0,-6.6598163,-3.4142873
03-24,2006.0,3.0,24.0,-6.386951,-3.0457742
03-25,2006.0,3.0,25.0,-5.993164,-3.637081
03-26,2006.0,3.0,26.0,-6.507487,-3.5892413
03-27,2006.0,3.0,27.0,-6.3237514,-3.363289
03-28,2006.0,3.0,28.0,-6.437577,-3.8040378
03-29,2006.0,3.0,29.0,-6.8213634,-4.0627713
03-30,2006.0,3.0,30.0,-6.572102,-4.0802083
03-31,2006.0,3.0,31.0,-6.0175786,-3.802516
04-01,2006.0,4.0,1.0,-6.4222784,-3.582974
04-02,2006.0,4.0,2.0,-6.7161016,-3.6431231
04-03,2006.0,4.0,3.0,-6.776649,-3.4828646
04-04,2006.0,4.0,4.0,-7.129722,-3.2262995
04-05,2006.0,4.0,5.0,-6.5498996,-3.6713119
04-06,2006.0,4.0,6.0,-6.085198,-3.5548742
04-07,2006.0,4.0,7.0,-6.008045,-3.7031019
04-08,2006.0,4.0,8.0,-5.771257,-3.6489124
04-09,2006.0,4.0,9.0,-5.833862,-3.5547636
04-10,2006.0,4.0,10.0,-6.261527,-3.6815991
04-11,2006.0,4.0,11.0,-5.977744,-3.307912
04-12,2006.0,4.0,12.0,-6.248126,-3.4926636
04-13,2006.0,4.0,13.0,-6.398082,-4.0399165
04-14,2006.0,4.0,14.0,-6.6984115,-4.0626187
04-15,2006.0,4.0,15.0,-6.8480515,-3.9275405
04-16,2006.0,4.0,16.0,-6.789696,-4.047416
04-17,2006.0,4.0,17.0,-6.497499,-4.281151
04-18,2006.0,4.0,18.0,-6.8334136,-4.1854525
04-19,2006.0,4.0,19.0,-6.405273,-3.7559645
04-20,2006.0,4.0,20.0,-6.13531,-3.555652
04-21,2006.0,4.0,21.0,-6.7202578,-4.19988
04-22,2006.0,4.0,22.0,-6.6289167,-4.5026107
04-23,2006.0,4.0,23.0,-6.28634,-4.189768
04-24,2006.0,4.0,24.0,-6.1793885,-4.05281
04-25,2006.0,4.0,25.0,-6.232624,-3.7813144
04-26,2006.0,4.0,26.0,-6.235718,-4.0941463
04-27,2006.0,4.0,27.0,-6.1134953,-3.989033
04-28,2006.0,4.0,28.0,-6.1350484,-4.3620696
04-29,2006.0,4.0,29.0,-6.375588,-3.8143191
04-30,2006.0,4.0,30.0,-6.403897,-4.038703
05-01,2006.0,5.0,1.0,-6.290075,-3.9842834
05-02,2006.0,5.0,2.0,-6.5170174,-4.096463
05-03,2006.0,5.0,3.0,-6.3905144,-3.5379379
05-04,2006.0,5.0,4.0,-6.4462056,-3.6643455
05-05,2006.0,5.0,5.0,-6.21882,-3.474883
05-06,2006.0,5.0,6.0,-6.408495,-3.9467635
05-07,2006.0,5.0,7.0,-6.3463173,-3.7291863
05-08,2006.0,5.0,8.0,-6.268867,-3.0043328
05-09,2006.0,5.0,9.0,-5.894194,-2.7643237
05-10,2006.0,5.0,10.0,-5.881373,-3.0172176
05-11,2006.0,5.0,11.0,-6.1890874,-3.1637003
05-12,2006.0,5.0,12.0,-6.507425,-3.4397788
05-13,2006.0,5.0,13.0,-5.7808447,-2.4075673
05-14,2006.0,5.0,14.0,-5.3916426,-2.7174416
05-15,2006.0,5.0,15.0,-5.852994,-2.044474
05-16,2006.0,5.0,16.0,-6.1123323,-2.9364069
05-17,2006.0,5.0,17.0,-6.0804944,-2.7420726
05-18,2006.0,5.0,18.0,-5.8272467,-2.2442062
05-19,2006.0,5.0,19.0,-5.658189,-2.933475
05-20,2006.0,5.0,20.0,-6.2761965,-2.8832667
05-21,2006.0,5.0,21.0,-5.9566674,-2.4068825
05-22,2006.0,5.0,22.0,-5.843223,-2.4688275
05-23,2006.0,5.0,23.0,-6.1508293,-2.9446
05-24,2006.0,5.0,24.0,-5.7331705,-2.9785914
05-25,2006.0,5.0,25.0,-5.744967,-3.1381586
05-26,2006.0,5.0,26.0,-6.265511,-3.3839257
05-27,2006.0,5.0,27.0,-6.15465,-3.3723872
05-28,2006.0,5.0,28.0,-5.8139396,-2.4966018
05-29,2006.0,5.0,29.0,-6.065894,-2.7701344
05-30,2006.0,5.0,30.0,-5.9308877,-2.64207
05-31,2006.0,5.0,31.0,-6.051949,-2.4835126
06-01,2006.0,6.0,1.0,-5.697343,-2.5210505
06-02,2006.0,6.0,2.0,-6.097949,-2.776698
06-03,2006.0,6.0,3.0,-5.7476363,-2.6056058
06-04,2006.0,6.0,4.0,-5.6394143,-2.6467876
06-05,2006.0,6.0,5.0,-5.721048,-2.755984
06-06,2006.0,6.0,6.0,-5.460191,-2.881406
06-07,2006.0,6.0,7.0,-5.5118814,-2.4949186
06-08,2006.0,6.0,8.0,-5.627042,-3.3635767
06-09,2006.0,6.0,9.0,-6.075863,-2.772029
06-10,2006.0,6.0,10.0,-5.807442,-2.507796
06-11,2006.0,6.0,11.0,-5.7272,-2.8914027
06-12,2006.0,6.0,12.0,-6.4642625,-2.9067075
06-13,2006.0,6.0,13.0,-6.3365164,-2.8911166
06-14,2006.0,6.0,14.0,-5.5206637,-2.723749
06-15,2006.0,6.0,15.0,-6.0533247,-2.325448
06-16,2006.0,6.0,16.0,-5.778129,-2.548912
06-17,2006.0,6.0,17.0,-5.719205,-3.0277946
06-18,2006.0,6.0,18.0,-5.711131,-2.8536787
06-19,2006.0,6.0,19.0,-5.5437098,-2.6867607
06-20,2006.0,6.0,20.0,-5.394363,-2.6149158
06-21,2006.0,6.0,21.0,-5.134366,-2.7817678
06-22,2006.0,6.0,22.0,-5.311008,-3.1209009
06-23,2006.0,6.0,23.0,-5.4570932,-2.3184516
06-24,2006.0,6.0,24.0,-5.365587,-2.8615954
06-25,2006.0,6.0,25.0,-5.5791383,-3.224617
06-26,2006.0,6.0,26.0,-5.2834578,-2.6128278
06-27,2006.0,6.0,27.0,-5.392106,-3.116794
06-28,2006.0,6.0,28.0,-5.3167157,-1.828733
06-29,2006.0,6.0,29.0,-4.9789968,-2.2357502
06-30,2006.0,6.0,30.0,-4.1407976,-2.6077871
07-01,2006.0,7.0,1.0,-4.364575,-2.452631
07-02,2006.0,7.0,2.0,-5.073919,-1.5659585
07-03,2006.0,7.0,3.0,-5.187778,-2.1284645
07-04,2006.0,7.0,4.0,-4.894498,-1.9354016
07-05,2006.0,7.0,5.0,-5.1933894,-2.273336
07-06,2006.0,7.0,6.0,-4.773213,-2.2227168
07-07,2006.0,7.0,7.0,-4.3639226,-2.5898871
07-08,2006.0,7.0,8.0,-4.874549,-2.675376
07-09,2006.0,7.0,9.0,-4.5099196,-2.2153394
07-10,2006.0,7.0,10.0,-4.073388,-1.2876017
07-11,2006.0,7.0,11.0,-4.7851987,-1.6508604
07-12,2006.0,7.0,12.0,-4.6950793,-1.5798174
07-13,2006.0,7.0,13.0,-3.636155,-0.5956252
07-14,2006.0,7.0,14.0,-4.079702,-1.8477151
07-15,2006.0,7.0,15.0,-4.2955155,-1.6600258
07-16,2006.0,7.0,16.0,-4.737215,-1.1507094
07-17,2006.0,7.0,17.0,-4.0152335,-1.7316447
07-18,2006.0,7.0,18.0,-3.948903,-1.8333206
07-19,2006.0,7.0,19.0,-4.276614,-1.3015358
07-20,2006.0,7.0,20.0,-4.078098,-0.7798333
07-21,2006.0,7.0,21.0,-3.6241672,-1.1091839
07-22,2006.0,7.0,22.0,-4.204216,-1.5885295
07-23,2006.0,7.0,23.0,-4.017638,-1.3194288
07-24,2006.0,7.0,24.0,-4.175382,-0.9275702
07-25,2006.0,7.0,25.0,-4.2840414,-0.6794084
07-26,2006.0,7.0,26.0,-3.8010712,-1.3845785
07-27,2006.0,7.0,27.0,-3.3915794,-0.948946
07-28,2006.0,7.0,28.0,-3.9988003,-0.6057231
07-29,2006.0,7.0,29.0,-3.4250364,-0.32115132
07-30,2006.0,7.0,30.0,-3.5964398,-1.3577856
07-31,2006.0,7.0,31.0,-3.9355254,-1.5418781
08-01,2006.0,8.0,1.0,-3.7059917,-0.5930621
08-02,2006.0,8.0,2.0,-3.4918613,-0.6317229
08-03,2006.0,8.0,3.0,-4.020864,-0.6441783
08-04,2006.0,8.0,4.0,-3.538851,-0.93252534
08-05,2006.0,8.0,5.0,-3.2485516,-0.86782473
08-06,2006.0,8.0,6.0,-3.6245568,-1.0193963
08-07,2006.0,8.0,7.0,-3.75591,-0.61346424
08-08,2006.0,8.0,8.0,-3.066434,-0.27179232
08-09,2006.0,8.0,9.0,-3.019889,-0.43420073
08-10,2006.0,8.0,10.0,-3.2851195,-1.1050459
08-11,2006.0,8.0,11.0,-3.1506236,-0.7643129
08-12,2006.0,8.0,12.0,-2.7153306,0.0031413778
08-13,2006.0,8.0,13.0,-2.8265445,-0.86126554
08-14,2006.0,8.0,14.0,-2.7459326,-0.5073018
08-15,2006.0,8.0,15.0,-1.6751506,-0.072655484
08-16,2006.0,8.0,16.0,-1.8479948,-0.29510626
08-17,2006.0,8.0,17.0,-2.6709325,-0.37561902
08-18,2006.0,8.0,18.0,-2.4077177,0.3330244
08-19,2006.0,8.0,19.0,-2.9464495,-0.21237004
08-20,2006.0,8.0,20.0,-2.645624,-0.73195356
08-21,2006.0,8.0,21.0,-2.0334764,0.33589062
08-22,2006.0,8.0,22.0,-0.5308591,0.40094382
08-23,2006.0,8.0,23.0,-1.2476639,-0.2755373
08-24,2006.0,8.0,24.0,-1.6940655,-0.7299122
08-25,2005.5,8.0,25.0,-2.5920498,0.3484027
08-26,2005.5,8.0,26.0,-1.913855,0.94333607
08-27,2005.5,8.0,27.0,-1.387446,0.15036438
08-28,2005.5,8.0,28.0,-1.8139848,0.058597203
08-29,2005.5,8.0,29.0,-1.7697895,0.3529396
08-30,2005.5,8.0,30.0,-1.6413549,1.0560383
08-31,2005.5,8.0,31.0,-2.0150962,0.63422596
09-01,2005.5,9.0,1.0,-1.7576536,0.3411733
09-02,2005.5,9.0,2.0,-1.9767158,0.50259745
09-03,2005.5,9.0,3.0,-1.4790432,-0.20965622
09-04,2005.5,9.0,4.0,-1.6097574,0.2402234
09-05,2005.5,9.0,5.0,-1.2572422,0.45601985
09-06,2005.5,9.0,6.0,-1.507717,0.13990644
09-07,2005.5,9.0,7.0,-1.5459913,-0.34673125
09-08,2005.5,9.0,8.0,-1.5643811,0.33514893
09-09,2005.5,9.0,9.0,-2.1546235,0.38504514
09-10,2005.5,9.0,10.0,-1.7130089,0.6147093
09-11,2005.5,9.0,11.0,-1.8154756,0.925406
09-12,2005.5,9.0,12.0,-1.8401892,1.1184036
09-13,2005.5,9.0,13.0,-2.2087653,0.52989167
09-14,2005.5,9.0,14.0,-1.9244647,-0.15184303
09-15,2005.5,9.0,15.0,-1.7474135,0.021118103
09-16,2005.5,9.0,16.0,-2.261264,-0.41455695
09-17,2005.5,9.0,17.0,-3.034006,0.18539481
09-18,2005.5,9.0,18.0,-2.3043408,0.27909437
09-19,2005.5,9.0,19.0,-1.6043794,0.2597861
09-20,2005.5,9.0,20.0,-1.66903,-0.113124
09-21,2005.5,9.0,21.0,-2.186496,-0.29618433
09-22,2005.5,9.0,22.0,-1.8980428,-0.24020761
09-23,2005.5,9.0,23.0,-1.2388119,0.57354015
09-24,2005.5,9.0,24.0,-1.3834953,0.43395045
09-25,2005.5,9.0,25.0,-1.0234239,0.5640602
09-26,2005.5,9.0,26.0,-2.1027796,0.40863195
09-27,2005.5,9.0,27.0,-2.9953554,0.034071986
09-28,2005.5,9.0,28.0,-2.7898347,0.050560616
09-29,2005.5,9.0,29.0,-2.594542,-0.0053140186
09-30,2005.5,9.0,30.0,-2.095205,-0.83963645
10-01,2005.5,10.0,1.0,-1.8356513,-0.718437
10-02,2005.5,10.0,2.0,-2.1214268,0.5061027
10-03,2005.5,10.0,3.0,-2.3617585,0.6124407
10-04,2005.5,10.0,4.0,-2.6152077,-0.035488937
10-05,2005.5,10.0,5.0,-3.085446,-0.13731904
10-06,2005.5,10.0,6.0,-1.9950215,0.23424901
10-07,2005.5,10.0,7.0,-1.9458431,-0.08459743
10-08,2005.5,10.0,8.0,-2.4644485,0.3907138
10-09,2005.5,10.0,9.0,-2.3778632,0.66456795
10-10,2005.5,10.0,10.0,-2.0275424,-0.032268923
10-11,2005.5,10.0,11.0,-1.6758713,0.63538945
10-12,2005.5,10.0,12.0,-1.9581407,-0.2342322
10-13,2005.5,10.0,13.0,-2.1074965,-0.11683473
10-14,2005.5,10.0,14.0,-2.2208788,0.52360994
10-15,2005.5,10.0,15.0,-1.6419481,1.3114506
10-16,2005.5,10.0,16.0,-1.515114,0.89806443
10-17,2005.5,10.0,17.0,-1.6808983,0.553105
10-18,2005.5,10.0,18.0,-2.3337839,-0.68915385
10-19,2005.5,10.0,19.0,-2.9110389,-0.42106754
10-20,2005.5,10.0,20.0,-2.7965078,-0.00017193773
10-21,2005.5,10.0,21.0,-2.9234307,-0.03720392
10-22,2005.5,10.0,22.0,-3.357086,-0.5227462
10-23,2005.5,10.0,23.0,-2.876506,-0.0044535943
10-24,2005.5,10.0,24.0,-2.6395805,-0.27156392
10-25,2005.5,10.0,25.0,-2.5348759,-0.2809482
10-26,2005.5,10.0,26.0,-2.1251616,0.32360002
10-27,2005.5,10.0,27.0,-2.6990104,-0.114666045
10-28,2005.5,10.0,28.0,-2.8871958,0.30766922
10-29,2005.5,10.0,29.0,-2.7203388,0.12678614
10-30,2005.5,10.0,30.0,-2.7495527,-0.35820636
10-31,2005.5,10.0,31.0,-2.7140129,-0.33198547
11-01,2005.5,11.0,1.0,-3.6951,-0.21561922
11-02,2005.5,11.0,2.0,-4.093726,-0.15467376
11-03,2005.5,11.0,3.0,-3.57947,-0.024527648
11-04,2005.5,11.0,4.0,-4.0679274,-0.91171455
11-05,2005.5,11.0,5.0,-3.648446,-0.29166326
11-06,2005.5,11.0,6.0,-3.499306,-0.010025527
11-07,2005.5,11.0,7.0,-3.1791503,0.4984228
11-08,2005.5,11.0,8.0,-3.350176,0.18292823
11-09,2005.5,11.0,9.0,-4.272342,-0.4124566
11-10,2005.5,11.0,10.0,-3.1928012,-0.46803436
11-11,2005.5,11.0,11.0,-3.8478959,-0.050493907
11-12,2005.5,11.0,12.0,-4.117078,-0.043678533
11-13,2005.5,11.0,13.0,-3.1120775,0.08578893
11-14,2005.5,11.0,14.0,-3.774086,-0.17790091
11-15,2005.5,11.0,15.0,-3.6038728,-0.17491718
11-16,2005.5,11.0,16.0,-4.1271257,-0.7434351
11-17,2005.5,11.0,17.0,-4.686214,-1.4077345
11-18,2005.5,11.0,18.0,-4.6432242,-0.7639399
11-19,2005.5,11.0,19.0,-4.7947435,-0.58062655
11-20,2005.5,11.0,20.0,-4.6074014,-1.0083569
11-21,2005.5,11.0,21.0,-4.7198086,-0.65145963
11-22,2005.5,11.0,22.0,-4.93375,-0.6458713
11-23,2005.5,11.0,23.0,-4.98694,-1.6392435
11-24,2005.5,11.0,24.0,-5.5456486,-1.8777074
11-25,2005.5,11.0,25.0,-5.0819125,-1.4072635
11-26,2005.5,11.0,26.0,-4.6740837,-1.2371029
11-27,2005.5,11.0,27.0,-5.6530385,-1.5558068
11-28,2005.5,11.0,28.0,-5.281122,-1.3594656
11-29,2005.5,11.0,29.0,-4.999638,-1.1985719
11-30,2005.5,11.0,30.0,-5.112512,-1.8402425
12-01,2005.5,12.0,1.0,-5.311876,-2.3681908
12-02,2005.5,12.0,2.0,-5.111803,-2.5001087
12-03,2005.5,12.0,3.0,-4.851109,-1.8099551
12-04,2005.5,12.0,4.0,-5.1032004,-1.5806268
12-05,2005.5,12.0,5.0,-5.691198,-1.3906225
12-06,2005.5,12.0,6.0,-6.1684318,-1.9886245
12-07,2005.5,12.0,7.0,-6.6174827,-2.3767922
12-08,2005.5,12.0,8.0,-5.6934447,-1.8324293
12-09,2005.5,12.0,9.0,-6.121472,-2.1636446
12-10,2005.5,12.0,10.0,-6.7586436,-2.8601506
12-11,2005.5,12.0,11.0,-6.2033052,-1.8707335
12-12,2005.5,12.0,12.0,-6.350954,-2.7343626
12-13,2005.5,12.0,13.0,-6.2249203,-2.634196
12-14,2005.5,12.0,14.0,-6.26028,-2.8476593
12-15,2005.5,12.0,15.0,-5.966856,-2.6600912
12-16,2005.5,12.0,16.0,-6.1921563,-2.5330248
12-17,2005.5,12.0,17.0,-6.1269774,-1.9558535
12-18,2005.5,12.0,18.0,-5.6061387,-1.637695
12-19,2005.5,12.0,19.0,-6.0788827,-2.179808
12-20,2005.5,12.0,20.0,-6.3368373,-2.371464
12-21,2005.5,12.0,21.0,-5.957524,-3.0512993
12-22,2005.5,12.0,22.0,-6.5577393,-3.93204
12-23,2005.5,12.0,23.0,-6.596558,-2.8462036
12-24,2005.5,12.0,24.0,-6.200414,-2.7321975
12-25,2005.5,12.0,25.0,-6.462195,-2.7570438
12-26,2005.5,12.0,26.0,-5.7119546,-2.4832218
12-27,2005.5,12.0,27.0,-5.1659904,-2.2992342
12-28,2005.5,12.0,28.0,-5.7556434,-3.350278
12-29,2005.5,12.0,29.0,-6.205639,-3.1345024
12-30,2005.5,12.0,30.0,-5.473234,-2.5844944
12-31,2005.5,12.0,31.0,-4.7908826,-2.4273915
