time2,year,month,day,winds_u,winds_v
05-17,2004.5,5.0,17.0,-3.741115,-1.288365
05-18,2004.5,5.0,18.0,-4.0189967,-0.7560435
05-19,2004.5,5.0,19.0,-3.9646225,-0.7750327
05-20,2004.5,5.0,20.0,-4.01323,-0.9183392
05-21,2004.5,5.0,21.0,-3.4608245,-0.93706554
05-22,2004.5,5.0,22.0,-3.339726,-1.1230923
05-23,2004.5,5.0,23.0,-4.000789,-1.0323737
05-24,2004.5,5.0,24.0,-3.7814484,-0.9735987
05-25,2004.5,5.0,25.0,-3.7973194,-0.8760986
05-26,2004.5,5.0,26.0,-3.849527,-0.43898043
05-27,2004.5,5.0,27.0,-3.7649343,-0.5989247
05-28,2004.5,5.0,28.0,-3.7336216,-0.8198895
05-29,2004.5,5.0,29.0,-3.8486962,-0.8835263
05-30,2004.5,5.0,30.0,-3.818914,-0.54421854
05-31,2004.5,5.0,31.0,-3.8777957,-1.0956577
06-01,2004.5,6.0,1.0,-3.810044,-1.0609868
06-02,2004.5,6.0,2.0,-3.9662943,-1.1929767
06-03,2004.5,6.0,3.0,-3.6893907,-0.77272874
06-04,2004.5,6.0,4.0,-3.371715,-0.40330052
06-05,2004.5,6.0,5.0,-3.8223557,-0.86245733
06-06,2004.5,6.0,6.0,-3.910709,-0.8543349
06-07,2004.5,6.0,7.0,-4.4937096,-0.81952536
06-08,2004.5,6.0,8.0,-4.1941175,-1.3127549
06-09,2004.5,6.0,9.0,-3.9382248,-1.3391641
06-10,2004.5,6.0,10.0,-3.810392,-0.88716215
06-11,2004.5,6.0,11.0,-4.078204,-0.8760374
06-12,2004.5,6.0,12.0,-4.226783,-1.2540753
06-13,2004.5,6.0,13.0,-4.148076,-1.1975496
06-14,2004.5,6.0,14.0,-3.8112192,-0.8547253
06-15,2004.5,6.0,15.0,-3.193298,-0.30872518
06-16,2004.5,6.0,16.0,-2.7382388,-0.27483475
06-17,2004.5,6.0,17.0,-2.5019717,-0.9934106
06-18,2004.5,6.0,18.0,-3.4638731,-0.7332094
06-19,2004.5,6.0,19.0,-3.013691,-0.8286251
06-20,2004.5,6.0,20.0,-3.2115042,-0.41106072
06-21,2004.5,6.0,21.0,-3.0783684,-0.6162504
06-22,2004.5,6.0,22.0,-3.7138221,-1.2223125
06-23,2004.5,6.0,23.0,-3.7222767,-1.1577398
06-24,2004.5,6.0,24.0,-3.2487383,-0.5944933
06-25,2004.5,6.0,25.0,-2.5013623,-0.37325808
06-26,2004.5,6.0,26.0,-2.2497182,-0.27059585
06-27,2004.5,6.0,27.0,-2.0642855,-0.10959479
06-28,2004.5,6.0,28.0,-1.4140273,-0.28212798
06-29,2004.5,6.0,29.0,-1.4847496,0.3369088
06-30,2004.5,6.0,30.0,-1.5790629,-0.47644135
07-01,2004.5,7.0,1.0,-2.743882,-0.692865
07-02,2004.5,7.0,2.0,-2.4015036,0.03158123
07-03,2004.5,7.0,3.0,-2.0920007,0.57130426
07-04,2004.5,7.0,4.0,-1.1762024,-0.22640076
07-05,2004.5,7.0,5.0,-1.6363497,-0.772673
07-06,2004.5,7.0,6.0,-2.0864472,0.12077965
07-07,2004.5,7.0,7.0,-1.6890913,0.08943091
07-08,2004.5,7.0,8.0,-1.8849887,-0.5669159
07-09,2004.5,7.0,9.0,-1.6441435,-0.90929735
07-10,2004.5,7.0,10.0,-1.7363013,-0.24755068
07-11,2004.5,7.0,11.0,-1.6040349,0.0302501
07-12,2004.5,7.0,12.0,-1.6084094,0.73687935
07-13,2004.5,7.0,13.0,-1.2266507,0.28306037
07-14,2004.5,7.0,14.0,-1.3545123,0.013882851
07-15,2004.5,7.0,15.0,-1.4603733,-0.057895698
07-16,2004.5,7.0,16.0,-1.9376755,-0.9439859
07-17,2004.5,7.0,17.0,-1.6626292,0.0038438656
07-18,2004.5,7.0,18.0,-1.2188613,0.050211504
07-19,2004.5,7.0,19.0,-1.7388767,-0.2505953
07-20,2004.5,7.0,20.0,-1.3535926,-0.110559165
07-21,2004.5,7.0,21.0,-1.3982677,-0.9145291
07-22,2004.5,7.0,22.0,-1.5280458,-0.61754096
07-23,2004.5,7.0,23.0,-0.82625735,0.41105106
07-24,2004.5,7.0,24.0,-1.0724005,0.12435923
07-25,2004.5,7.0,25.0,-0.505423,-0.047251858
07-26,2004.5,7.0,26.0,-1.1231815,-0.71848947
07-27,2004.5,7.0,27.0,-0.70864576,-0.28585973
07-28,2004.5,7.0,28.0,-0.9944033,0.08011886
07-29,2004.5,7.0,29.0,-0.498771,0.084441684
07-30,2004.5,7.0,30.0,-0.8013019,-0.084418975
07-31,2004.5,7.0,31.0,-0.55449885,0.20282122
08-01,2004.5,8.0,1.0,-1.645254,0.190031
08-02,2004.5,8.0,2.0,-1.5666065,-0.014683168
08-03,2004.5,8.0,3.0,-1.3006408,-0.06401613
08-04,2004.5,8.0,4.0,-1.1984003,-0.106459215
08-05,2004.5,8.0,5.0,-0.8241743,-0.25320068
08-06,2004.5,8.0,6.0,-0.68244165,-0.29749963
08-07,2004.5,8.0,7.0,-0.42649275,0.38398027
08-08,2004.5,8.0,8.0,-0.5658139,0.6469152
08-09,2004.5,8.0,9.0,-0.2743978,0.665944
08-10,2004.5,8.0,10.0,-0.0068592913,0.5377614
08-11,2004.5,8.0,11.0,0.06371585,-0.17110914
08-12,2004.5,8.0,12.0,-0.5429965,-0.1773499
08-13,2004.5,8.0,13.0,0.041222986,0.18632348
08-14,2004.5,8.0,14.0,0.08106394,0.29059136
08-15,2004.5,8.0,15.0,0.3407978,-0.34843138
08-16,2004.5,8.0,16.0,-0.2293965,0.31002158
08-17,2004.5,8.0,17.0,-0.95284337,0.61526954
08-18,2004.5,8.0,18.0,-0.5460907,0.41756198
08-19,2004.5,8.0,19.0,-0.1804691,0.25303525
08-20,2004.5,8.0,20.0,-0.3039536,0.54439265
08-21,2004.5,8.0,21.0,-0.38344607,0.1411313
08-22,2004.5,8.0,22.0,-1.0527221,0.66462976
08-23,2004.5,8.0,23.0,-1.34728,0.54081243
08-24,2004.5,8.0,24.0,-1.0550684,-0.23289604
08-25,2004.5,8.0,25.0,-0.8393635,-0.13584265
08-26,2004.5,8.0,26.0,-0.0938916,0.61100775
08-27,2004.5,8.0,27.0,-0.17044306,0.6160827
08-28,2004.5,8.0,28.0,0.08843649,0.19898136
08-29,2004.5,8.0,29.0,0.10937227,-0.13053387
08-30,2004.5,8.0,30.0,0.044065904,-0.3168838
08-31,2004.5,8.0,31.0,-0.28042328,0.44555265
09-01,2004.5,9.0,1.0,-0.27023938,0.67228657
09-02,2004.5,9.0,2.0,0.21056573,0.77021265
09-03,2004.5,9.0,3.0,0.3591028,-0.48300955
09-04,2004.5,9.0,4.0,-0.1256164,-0.82426775
09-05,2004.5,9.0,5.0,-0.14555798,0.26383376
09-06,2004.5,9.0,6.0,-0.30297518,0.7082231
09-07,2004.5,9.0,7.0,-0.01597499,-0.12801446
09-08,2004.5,9.0,8.0,-0.031314585,-0.20169412
09-09,2004.5,9.0,9.0,0.05705924,0.065247
09-10,2004.5,9.0,10.0,0.6223867,0.55207294
09-11,2004.5,9.0,11.0,1.4311861,0.7048157
09-12,2004.5,9.0,12.0,0.5266256,0.6785176
09-13,2004.5,9.0,13.0,0.83858067,0.6452567
09-14,2004.5,9.0,14.0,0.0099826455,0.12385962
09-15,2004.5,9.0,15.0,-0.48382685,0.7156337
09-16,2004.5,9.0,16.0,-0.39302602,1.0552638
09-17,2004.5,9.0,17.0,-0.5585275,0.49495792
09-18,2004.5,9.0,18.0,-0.33289295,-0.24533825
09-19,2004.5,9.0,19.0,0.18934481,0.14953253
09-20,2004.5,9.0,20.0,-0.06762975,0.67992777
09-21,2004.5,9.0,21.0,0.40365505,0.31325313
09-22,2004.5,9.0,22.0,0.3180326,0.98814774
09-23,2004.5,9.0,23.0,0.60717034,1.1477932
09-24,2004.5,9.0,24.0,-0.5006247,0.7538111
09-25,2004.5,9.0,25.0,-0.018654386,-0.787653
09-26,2004.5,9.0,26.0,-0.73385173,0.52814156
09-27,2004.5,9.0,27.0,-0.07931269,1.4729534
09-28,2004.5,9.0,28.0,-0.27606854,0.29521164
09-29,2004.5,9.0,29.0,0.05649296,-0.60442686
09-30,2004.5,9.0,30.0,-0.678521,0.01030356
10-01,2004.5,10.0,1.0,-0.6099451,0.71008366
10-02,2004.5,10.0,2.0,0.24512662,0.6337503
10-03,2004.5,10.0,3.0,0.4380849,0.569192
10-04,2004.5,10.0,4.0,0.26106623,0.41557366
10-05,2004.5,10.0,5.0,0.22133751,0.46089044
10-06,2004.5,10.0,6.0,0.096219055,0.7637191
10-07,2004.5,10.0,7.0,-0.009640175,0.8835945
10-08,2004.5,10.0,8.0,0.37186027,0.64449155
10-09,2004.5,10.0,9.0,0.030121326,0.34090468
10-10,2004.5,10.0,10.0,0.16377579,0.7152255
10-11,2004.5,10.0,11.0,-0.15687267,-0.036486316
10-12,2004.5,10.0,12.0,-0.019148331,0.02519024
10-13,2004.5,10.0,13.0,-0.23610668,0.9060034
10-14,2004.5,10.0,14.0,-0.05484478,0.9497526
10-15,2004.5,10.0,15.0,0.104511335,0.6407132
10-16,2004.5,10.0,16.0,-0.09767536,0.108633004
10-17,2004.5,10.0,17.0,-0.492034,0.13819526
10-18,2004.5,10.0,18.0,-0.3928216,0.41844025
10-19,2004.5,10.0,19.0,-0.5805152,0.506716
10-20,2004.5,10.0,20.0,-1.3157794,0.07737706
10-21,2004.5,10.0,21.0,-2.1453066,0.60909826
10-22,2004.5,10.0,22.0,-2.2978394,0.87041533
10-23,2004.5,10.0,23.0,-1.7400749,0.12404731
10-24,2004.5,10.0,24.0,-1.0060074,-0.05803302
10-25,2004.5,10.0,25.0,-0.6437348,0.27536297
10-26,2004.5,10.0,26.0,-0.7249054,0.1891814
10-27,2004.5,10.0,27.0,-0.5334606,0.5504035
10-28,2004.5,10.0,28.0,-0.62471586,0.5572353
10-29,2004.5,10.0,29.0,-0.59957623,1.0610095
10-30,2004.5,10.0,30.0,-1.0231715,0.61434287
10-31,2004.5,10.0,31.0,-2.0260553,0.79278666
11-01,2004.5,11.0,1.0,-1.7334622,1.6201258
11-02,2004.5,11.0,2.0,-1.8816801,0.5479961
11-03,2004.5,11.0,3.0,-1.8585854,0.17824551
11-04,2004.5,11.0,4.0,-1.5953813,0.33997127
11-05,2004.5,11.0,5.0,-1.8801777,0.6276879
11-06,2004.5,11.0,6.0,-1.9414929,0.10486746
11-07,2004.5,11.0,7.0,-1.9194754,0.20298575
11-08,2004.5,11.0,8.0,-1.86307,-0.31023565
11-09,2004.5,11.0,9.0,-1.8808358,0.23651552
11-10,2004.5,11.0,10.0,-0.84363693,0.25092
11-11,2004.5,11.0,11.0,-1.2618908,0.16127156
11-12,2004.5,11.0,12.0,-1.2835279,0.6803766
11-13,2004.5,11.0,13.0,-0.84580237,-0.265298
11-14,2004.5,11.0,14.0,-1.3997556,-0.39699104
11-15,2004.5,11.0,15.0,-1.2630099,-0.012682705
11-16,2004.5,11.0,16.0,-1.3904862,0.02439209
11-17,2004.5,11.0,17.0,-1.490088,0.35959518
11-18,2004.5,11.0,18.0,-1.7552356,0.16271459
11-19,2004.5,11.0,19.0,-1.7191566,0.057377964
11-20,2004.5,11.0,20.0,-1.9811707,-0.26367414
11-21,2004.5,11.0,21.0,-2.1453545,-0.55479944
11-22,2004.5,11.0,22.0,-2.8208828,0.035339605
11-23,2004.5,11.0,23.0,-2.2247977,0.27912053
11-24,2004.5,11.0,24.0,-2.5787935,-0.36122298
11-25,2004.5,11.0,25.0,-2.3318794,0.07728706
11-26,2004.5,11.0,26.0,-2.3713763,-0.032441627
11-27,2004.5,11.0,27.0,-2.7442968,-0.2347176
11-28,2004.5,11.0,28.0,-3.026503,-0.30330047
11-29,2004.5,11.0,29.0,-3.2562847,-0.5185093
11-30,2004.5,11.0,30.0,-2.9884975,-0.5421188
12-01,2004.5,12.0,1.0,-2.6097198,-0.49640766
12-02,2004.5,12.0,2.0,-2.9673736,-0.5842454
12-03,2004.5,12.0,3.0,-2.5625489,-0.6852453
12-04,2004.5,12.0,4.0,-3.12169,-0.47366866
12-05,2004.5,12.0,5.0,-3.3846776,-0.94248253
12-06,2004.5,12.0,6.0,-3.6432579,-1.460794
12-07,2004.5,12.0,7.0,-3.0990484,-1.55509
12-08,2004.5,12.0,8.0,-3.2065146,-1.8316097
12-09,2004.5,12.0,9.0,-3.3115454,-0.99538475
12-10,2004.5,12.0,10.0,-3.38889,-1.0026369
12-11,2004.5,12.0,11.0,-2.8152993,-1.2734426
12-12,2004.5,12.0,12.0,-3.3375812,-1.5215374
12-13,2004.5,12.0,13.0,-3.7842534,-0.5227232
12-14,2004.5,12.0,14.0,-3.5394218,-1.0780106
12-15,2004.5,12.0,15.0,-3.4112258,-0.6691064
12-16,2004.5,12.0,16.0,-3.7957492,-1.5492138
12-17,2004.5,12.0,17.0,-4.642302,-1.5789006
12-18,2004.5,12.0,18.0,-4.069906,-0.7814232
12-19,2004.5,12.0,19.0,-3.481131,0.004429278
12-20,2004.5,12.0,20.0,-4.2872014,-1.1967777
12-21,2004.5,12.0,21.0,-4.7961464,-2.126197
12-22,2004.5,12.0,22.0,-4.639393,-1.7765609
12-23,2004.5,12.0,23.0,-4.59418,-1.5849341
12-24,2004.5,12.0,24.0,-4.7368264,-2.2573085
12-25,2004.5,12.0,25.0,-5.176732,-2.4188437
12-26,2004.5,12.0,26.0,-4.484354,-2.334549
12-27,2004.5,12.0,27.0,-4.6371527,-2.4071653
12-28,2004.5,12.0,28.0,-4.3869405,-2.9042072
12-29,2004.5,12.0,29.0,-4.7079673,-3.2235105
12-30,2004.5,12.0,30.0,-5.041335,-2.065487
12-31,2004.5,12.0,31.0,-4.5917854,-2.6113126
