time2,year,month,day,winds_u,winds_v
04-23,2005.5,4.0,23.0,-4.395899,-1.1969671
04-24,2005.5,4.0,24.0,-4.2597337,-1.6613278
04-25,2005.5,4.0,25.0,-4.4516068,-1.488725
04-26,2005.5,4.0,26.0,-4.0569806,-1.5737544
04-27,2005.5,4.0,27.0,-3.740899,-1.6514477
04-28,2005.5,4.0,28.0,-3.632799,-1.2433162
04-29,2005.5,4.0,29.0,-4.335435,-1.6267707
04-30,2005.5,4.0,30.0,-4.203735,-1.7909303
05-01,2005.5,5.0,1.0,-4.6878085,-1.6881772
05-02,2005.5,5.0,2.0,-4.7210836,-0.9026118
05-03,2005.5,5.0,3.0,-4.658706,-1.4831125
05-04,2005.5,5.0,4.0,-4.37504,-1.608108
05-05,2005.5,5.0,5.0,-4.584721,-1.7177043
05-06,2005.5,5.0,6.0,-4.2962747,-1.7752812
05-07,2005.5,5.0,7.0,-4.4760895,-1.517137
05-08,2005.5,5.0,8.0,-4.536772,-1.3324994
05-09,2005.5,5.0,9.0,-4.611671,-1.4058734
05-10,2005.5,5.0,10.0,-4.868349,-1.3838081
05-11,2005.5,5.0,11.0,-5.1212006,-1.2062076
05-12,2005.5,5.0,12.0,-4.6021376,-1.2525115
05-13,2005.5,5.0,13.0,-4.4313927,-1.3371364
05-14,2005.5,5.0,14.0,-4.116282,-0.78709984
05-15,2005.5,5.0,15.0,-4.122914,-1.4551553
05-16,2005.5,5.0,16.0,-4.3975,-1.6298939
05-17,2005.5,5.0,17.0,-4.235969,-0.61867654
05-18,2005.5,5.0,18.0,-3.73059,-0.57637477
05-19,2005.5,5.0,19.0,-3.3090072,-1.3242012
05-20,2005.5,5.0,20.0,-3.9191499,-1.4715316
05-21,2005.5,5.0,21.0,-4.2821054,-1.1338559
05-22,2005.5,5.0,22.0,-4.5193605,-1.1808165
05-23,2005.5,5.0,23.0,-4.439649,-0.96320444
05-24,2005.5,5.0,24.0,-4.219225,-1.162131
05-25,2005.5,5.0,25.0,-4.3671136,-0.7936847
05-26,2005.5,5.0,26.0,-4.487612,-0.68327814
05-27,2005.5,5.0,27.0,-4.1977267,-0.9079165
05-28,2005.5,5.0,28.0,-4.2715344,-0.8756085
05-29,2005.5,5.0,29.0,-4.1679707,-1.3263984
05-30,2005.5,5.0,30.0,-3.9755652,-1.2607003
05-31,2005.5,5.0,31.0,-4.0381007,-1.0670562
06-01,2005.5,6.0,1.0,-3.8566604,-0.4931956
06-02,2005.5,6.0,2.0,-3.955177,-0.69491
06-03,2005.5,6.0,3.0,-3.9503167,-1.4131725
06-04,2005.5,6.0,4.0,-3.9030037,-1.6170901
06-05,2005.5,6.0,5.0,-4.5126443,-1.2180932
06-06,2005.5,6.0,6.0,-4.6141477,-1.1272496
06-07,2005.5,6.0,7.0,-4.6564474,-1.2631845
06-08,2005.5,6.0,8.0,-4.8515363,-0.755161
06-09,2005.5,6.0,9.0,-5.0112734,-0.76707023
06-10,2005.5,6.0,10.0,-4.6085224,-0.65791196
06-11,2005.5,6.0,11.0,-4.842341,-0.6191739
06-12,2005.5,6.0,12.0,-5.1039515,-1.1834317
06-13,2005.5,6.0,13.0,-5.395397,-0.88484544
06-14,2005.5,6.0,14.0,-5.2493005,-1.0598637
06-15,2005.5,6.0,15.0,-5.2500153,-1.0349486
06-16,2005.5,6.0,16.0,-4.666607,-0.61571574
06-17,2005.5,6.0,17.0,-4.537347,-0.1926553
06-18,2005.5,6.0,18.0,-4.4935174,-0.30511937
06-19,2005.5,6.0,19.0,-4.2294245,-0.08441951
06-20,2005.5,6.0,20.0,-4.3122735,-0.8481732
06-21,2005.5,6.0,21.0,-4.7487993,-0.6863834
06-22,2005.5,6.0,22.0,-4.7719507,-0.86664593
06-23,2005.5,6.0,23.0,-4.4899454,-0.4238111
06-24,2005.5,6.0,24.0,-4.914094,-0.2217604
06-25,2005.5,6.0,25.0,-5.2778587,-0.6860022
06-26,2005.5,6.0,26.0,-5.543136,-0.6997228
06-27,2005.5,6.0,27.0,-5.132945,-0.4835563
06-28,2005.5,6.0,28.0,-4.985548,-0.6444708
06-29,2005.5,6.0,29.0,-4.513718,-0.42744064
06-30,2005.5,6.0,30.0,-4.4592066,-0.27880082
07-01,2005.5,7.0,1.0,-4.2226486,-1.0351796
07-02,2005.5,7.0,2.0,-4.5144043,-1.3326494
07-03,2005.5,7.0,3.0,-4.9526687,-0.22814359
07-04,2005.5,7.0,4.0,-5.481899,-0.33992055
07-05,2005.5,7.0,5.0,-5.0938764,-1.0087985
07-06,2005.5,7.0,6.0,-4.886488,-1.2761976
07-07,2005.5,7.0,7.0,-5.1610875,-0.5598484
07-08,2005.5,7.0,8.0,-4.942191,-0.39238358
07-09,2005.5,7.0,9.0,-4.7931952,-0.75861937
07-10,2005.5,7.0,10.0,-4.961768,-0.7661393
07-11,2005.5,7.0,11.0,-5.2953997,-0.49307495
07-12,2005.5,7.0,12.0,-5.3688164,0.11302376
07-13,2005.5,7.0,13.0,-4.958118,-0.50391775
07-14,2005.5,7.0,14.0,-4.7549725,-0.4522478
07-15,2005.5,7.0,15.0,-5.0088086,-0.06548428
07-16,2005.5,7.0,16.0,-5.670383,0.27503908
07-17,2005.5,7.0,17.0,-5.6384974,-0.31183088
07-18,2005.5,7.0,18.0,-5.353886,-0.43462354
07-19,2005.5,7.0,19.0,-5.5808926,0.2999748
07-20,2005.5,7.0,20.0,-5.6306515,0.0022442557
07-21,2005.5,7.0,21.0,-5.3957105,-0.10716414
07-22,2005.5,7.0,22.0,-4.935232,-0.27565446
07-23,2005.5,7.0,23.0,-4.8155913,0.17591624
07-24,2005.5,7.0,24.0,-5.4002576,0.0394285
07-25,2005.5,7.0,25.0,-5.2869663,-0.045785286
07-26,2005.5,7.0,26.0,-4.9720945,0.23190044
07-27,2005.5,7.0,27.0,-5.1964,-0.13009116
07-28,2005.5,7.0,28.0,-5.498112,-0.25103498
07-29,2005.5,7.0,29.0,-5.5521464,-0.36120966
07-30,2005.5,7.0,30.0,-5.9262958,-0.530649
07-31,2005.5,7.0,31.0,-5.6083174,-0.32120246
08-01,2005.5,8.0,1.0,-5.399027,0.0008339448
08-02,2005.5,8.0,2.0,-5.405663,-0.28084
08-03,2005.5,8.0,3.0,-5.455899,-0.17383522
08-04,2005.5,8.0,4.0,-5.675382,0.027487602
08-05,2005.5,8.0,5.0,-5.588485,-0.17399062
08-06,2005.5,8.0,6.0,-4.9990487,-0.08161698
08-07,2005.5,8.0,7.0,-5.0517874,0.51936924
08-08,2005.5,8.0,8.0,-5.394707,0.02804831
08-09,2005.5,8.0,9.0,-4.7718267,-0.43496463
08-10,2005.5,8.0,10.0,-5.032053,-0.28708643
08-11,2005.5,8.0,11.0,-4.8774543,0.19829442
08-12,2005.5,8.0,12.0,-5.0465994,0.105823815
08-13,2005.5,8.0,13.0,-4.8462076,-0.14072503
08-14,2005.5,8.0,14.0,-4.8883586,-0.59015566
08-15,2005.5,8.0,15.0,-4.5477495,-0.11582238
08-16,2005.5,8.0,16.0,-4.685559,-0.5308829
08-17,2005.5,8.0,17.0,-4.770198,-0.42974263
08-18,2005.5,8.0,18.0,-5.5127974,-0.459355
08-19,2005.5,8.0,19.0,-5.6749682,-0.3638836
08-20,2005.5,8.0,20.0,-5.615028,0.088428944
08-21,2005.5,8.0,21.0,-5.465606,0.15113564
08-22,2005.5,8.0,22.0,-5.0976667,-0.0687644
08-23,2005.5,8.0,23.0,-5.176364,-0.047217887
08-24,2005.5,8.0,24.0,-5.0162597,-0.30371025
08-25,2005.5,8.0,25.0,-5.1653547,0.18441887
08-26,2005.5,8.0,26.0,-5.442229,0.06696112
08-27,2005.5,8.0,27.0,-5.540341,-0.20020364
08-28,2005.5,8.0,28.0,-5.4280343,-0.44803846
08-29,2005.5,8.0,29.0,-5.10972,-0.23337503
08-30,2005.5,8.0,30.0,-5.013569,0.016139448
08-31,2005.5,8.0,31.0,-5.0877357,-0.60952085
09-01,2005.5,9.0,1.0,-5.3359847,-0.2797541
09-02,2005.5,9.0,2.0,-5.611136,-0.5271202
09-03,2005.5,9.0,3.0,-5.4675603,-0.5313932
09-04,2005.5,9.0,4.0,-5.8239064,0.15347564
09-05,2005.5,9.0,5.0,-5.5699205,0.012461559
09-06,2005.5,9.0,6.0,-5.350399,-0.10767095
09-07,2005.5,9.0,7.0,-4.9304185,-0.21181946
09-08,2005.5,9.0,8.0,-5.1784596,-0.04085681
09-09,2005.5,9.0,9.0,-5.742201,-0.013731568
09-10,2005.5,9.0,10.0,-5.6085033,-0.3192687
09-11,2005.5,9.0,11.0,-5.618462,-0.21391077
09-12,2005.5,9.0,12.0,-5.823272,-0.07175043
09-13,2005.5,9.0,13.0,-6.147739,-0.33840272
09-14,2005.5,9.0,14.0,-5.751248,-0.4188718
09-15,2005.5,9.0,15.0,-5.4389553,-0.59757483
09-16,2005.5,9.0,16.0,-5.6935086,-0.7301127
09-17,2005.5,9.0,17.0,-5.8150663,-0.47921228
09-18,2005.5,9.0,18.0,-5.4572787,-0.14848363
09-19,2005.5,9.0,19.0,-5.174692,-0.33119148
09-20,2005.5,9.0,20.0,-5.1948695,-0.76017493
09-21,2005.5,9.0,21.0,-5.24546,-0.78881305
09-22,2005.5,9.0,22.0,-5.0274577,-0.029279333
09-23,2005.5,9.0,23.0,-4.8485174,-0.38436082
09-24,2005.5,9.0,24.0,-4.608675,-0.5800575
09-25,2005.5,9.0,25.0,-4.6882896,-0.6509098
09-26,2005.5,9.0,26.0,-4.8879476,-0.3147524
09-27,2005.5,9.0,27.0,-5.0899086,-0.57080144
09-28,2005.5,9.0,28.0,-5.1509976,-0.7702554
09-29,2005.5,9.0,29.0,-5.49242,-0.88700193
09-30,2005.5,9.0,30.0,-5.3000436,-0.44990316
10-01,2005.5,10.0,1.0,-4.9607253,-0.22098814
10-02,2005.5,10.0,2.0,-4.5803385,-0.18526967
10-03,2005.5,10.0,3.0,-4.690339,-0.39947855
10-04,2005.5,10.0,4.0,-4.408632,-0.22458719
10-05,2005.5,10.0,5.0,-4.5798273,0.08256437
10-06,2005.5,10.0,6.0,-4.3357263,-0.20619549
10-07,2005.5,10.0,7.0,-4.317535,-0.42990494
10-08,2005.5,10.0,8.0,-4.5370626,-0.33400223
10-09,2005.5,10.0,9.0,-4.997923,0.3163228
10-10,2005.5,10.0,10.0,-4.7050247,-0.5984807
10-11,2005.5,10.0,11.0,-4.359044,-0.15019313
10-12,2005.5,10.0,12.0,-4.3548307,-0.470925
10-13,2005.5,10.0,13.0,-4.3671107,-1.0586042
10-14,2005.5,10.0,14.0,-4.78133,-0.8981339
10-15,2005.5,10.0,15.0,-4.3858995,-0.054970764
10-16,2005.5,10.0,16.0,-3.7864525,-0.7656979
10-17,2005.5,10.0,17.0,-4.194901,-1.841956
10-18,2005.5,10.0,18.0,-4.1369624,-1.2607774
10-19,2005.5,10.0,19.0,-3.8268058,-0.9476001
10-20,2005.5,10.0,20.0,-3.479783,-0.31892526
10-21,2005.5,10.0,21.0,-3.5206993,-0.37295562
10-22,2005.5,10.0,22.0,-4.1878185,-0.79474837
10-23,2005.5,10.0,23.0,-4.5391626,-0.7493225
10-24,2005.5,10.0,24.0,-4.0795875,0.034381896
10-25,2005.5,10.0,25.0,-3.2695248,-0.66852677
10-26,2005.5,10.0,26.0,-3.33484,-0.62887245
10-27,2005.5,10.0,27.0,-3.2232296,-1.2318377
10-28,2005.5,10.0,28.0,-3.4436994,-0.90950257
10-29,2005.5,10.0,29.0,-3.9475467,-1.0262533
10-30,2005.5,10.0,30.0,-4.427052,-1.1109751
10-31,2005.5,10.0,31.0,-4.2278347,-0.74385583
11-01,2005.5,11.0,1.0,-4.732296,-0.42361796
11-02,2005.5,11.0,2.0,-5.2019897,-0.73669076
11-03,2005.5,11.0,3.0,-4.5893044,-1.1549364
11-04,2005.5,11.0,4.0,-4.423067,-1.4410204
11-05,2005.5,11.0,5.0,-4.841927,-0.9555183
11-06,2005.5,11.0,6.0,-4.573114,-0.29120347
11-07,2005.5,11.0,7.0,-4.3825035,-0.979594
11-08,2005.5,11.0,8.0,-4.4883046,-1.0304871
11-09,2005.5,11.0,9.0,-3.8337502,-0.4309349
11-10,2005.5,11.0,10.0,-3.900654,-0.45210955
11-11,2005.5,11.0,11.0,-4.178317,-1.1571215
11-12,2005.5,11.0,12.0,-4.331959,-1.4166768
11-13,2005.5,11.0,13.0,-4.323632,-1.0208625
11-14,2005.5,11.0,14.0,-4.4622645,-0.85604435
11-15,2005.5,11.0,15.0,-4.2483716,-1.1889116
11-16,2005.5,11.0,16.0,-4.2774944,-1.4444543
11-17,2005.5,11.0,17.0,-4.110844,-1.205326
11-18,2005.5,11.0,18.0,-4.0496087,-1.2635183
11-19,2005.5,11.0,19.0,-4.117769,-1.6326158
11-20,2005.5,11.0,20.0,-4.210672,-1.0987567
11-21,2005.5,11.0,21.0,-4.664384,-0.8883653
11-22,2005.5,11.0,22.0,-4.6615496,-1.2199111
11-23,2005.5,11.0,23.0,-4.321323,-1.5663706
11-24,2005.5,11.0,24.0,-4.2216005,-1.1799809
11-25,2005.5,11.0,25.0,-4.038047,-1.4175246
11-26,2005.5,11.0,26.0,-4.2193494,-1.3823621
11-27,2005.5,11.0,27.0,-4.4661226,-0.7110257
11-28,2005.5,11.0,28.0,-4.1566787,-0.55507773
11-29,2005.5,11.0,29.0,-3.9523194,-1.0114828
11-30,2005.5,11.0,30.0,-3.5459435,-1.4751842
12-01,2005.5,12.0,1.0,-3.3798866,-1.6058377
12-02,2005.5,12.0,2.0,-3.6100616,-1.2398936
12-03,2005.5,12.0,3.0,-3.4233332,-1.2155892
12-04,2005.5,12.0,4.0,-3.7025123,-1.4731132
12-05,2005.5,12.0,5.0,-4.098916,-1.7090442
12-06,2005.5,12.0,6.0,-4.278841,-1.144833
12-07,2005.5,12.0,7.0,-4.547573,-1.1057248
12-08,2005.5,12.0,8.0,-4.447981,-2.0628362
12-09,2005.5,12.0,9.0,-4.84507,-2.290822
12-10,2005.5,12.0,10.0,-5.17326,-1.9282254
12-11,2005.5,12.0,11.0,-5.0896845,-1.4365369
12-12,2005.5,12.0,12.0,-5.3283334,-1.5653763
12-13,2005.5,12.0,13.0,-5.026132,-1.1514299
12-14,2005.5,12.0,14.0,-4.9649773,-1.7319106
12-15,2005.5,12.0,15.0,-5.1175766,-2.069044
12-16,2005.5,12.0,16.0,-5.193519,-1.7103972
12-17,2005.5,12.0,17.0,-5.2283983,-0.8178293
12-18,2005.5,12.0,18.0,-5.420807,-1.0240045
12-19,2005.5,12.0,19.0,-5.089394,-1.4939946
12-20,2005.5,12.0,20.0,-4.615877,-1.2500373
12-21,2005.5,12.0,21.0,-4.3419247,-1.5285331
12-22,2005.5,12.0,22.0,-3.7385132,-1.8668926
12-23,2005.5,12.0,23.0,-3.5736504,-1.9117935
12-24,2005.5,12.0,24.0,-4.5112605,-2.0605676
12-25,2005.5,12.0,25.0,-4.8401766,-2.2747757
12-26,2005.5,12.0,26.0,-4.607004,-1.9441419
12-27,2005.5,12.0,27.0,-4.8896747,-2.2300696
12-28,2005.5,12.0,28.0,-4.989313,-1.7877971
12-29,2005.5,12.0,29.0,-5.251764,-1.7787427
12-30,2005.5,12.0,30.0,-4.6175313,-1.684222
12-31,2005.5,12.0,31.0,-5.025947,-2.2176294
