time2,year,month,day,winds_u,winds_v
04-17,2006.0,4.0,17.0,-6.3838925,-2.532483
04-18,2006.0,4.0,18.0,-6.0692825,-2.1175492
04-19,2006.0,4.0,19.0,-5.820921,-2.4655054
04-20,2006.0,4.0,20.0,-6.047693,-2.4869773
04-21,2006.0,4.0,21.0,-5.890916,-2.2901313
04-22,2006.0,4.0,22.0,-5.7917747,-2.1258614
04-23,2006.0,4.0,23.0,-5.7623844,-2.282945
04-24,2006.0,4.0,24.0,-5.274539,-2.1587172
04-25,2006.0,4.0,25.0,-5.6213975,-2.0323024
04-26,2006.0,4.0,26.0,-5.6485653,-2.1353688
04-27,2006.0,4.0,27.0,-5.102288,-2.293561
04-28,2006.0,4.0,28.0,-5.7983837,-2.3930044
04-29,2006.0,4.0,29.0,-6.265271,-2.7755053
04-30,2006.0,4.0,30.0,-6.157453,-2.5703082
05-01,2006.0,5.0,1.0,-6.4045076,-3.0133202
05-02,2006.0,5.0,2.0,-6.0263934,-2.3465009
05-03,2006.0,5.0,3.0,-5.8589597,-1.8387078
05-04,2006.0,5.0,4.0,-5.768845,-2.347295
05-05,2006.0,5.0,5.0,-5.5941353,-2.0755987
05-06,2006.0,5.0,6.0,-5.4111996,-2.6482036
05-07,2006.0,5.0,7.0,-5.3587294,-1.908983
05-08,2006.0,5.0,8.0,-5.7552967,-1.8504058
05-09,2006.0,5.0,9.0,-5.8153973,-2.654946
05-10,2006.0,5.0,10.0,-5.883647,-1.8027339
05-11,2006.0,5.0,11.0,-4.710481,-1.4505957
05-12,2006.0,5.0,12.0,-4.689866,-1.5366675
05-13,2006.0,5.0,13.0,-5.0817795,-1.5662398
05-14,2006.0,5.0,14.0,-3.9076903,-0.9144494
05-15,2006.0,5.0,15.0,-4.030939,-2.146343
05-16,2006.0,5.0,16.0,-4.0695896,-1.7194208
05-17,2006.0,5.0,17.0,-4.5461936,-1.2392997
05-18,2006.0,5.0,18.0,-4.1956577,-1.5477883
05-19,2006.0,5.0,19.0,-4.5074215,-2.043415
05-20,2006.0,5.0,20.0,-4.8587623,-1.7613457
05-21,2006.0,5.0,21.0,-4.7008543,-1.0513515
05-22,2006.0,5.0,22.0,-4.8924704,-1.6191691
05-23,2006.0,5.0,23.0,-4.507036,-1.9730506
05-24,2006.0,5.0,24.0,-4.7960916,-1.8058188
05-25,2006.0,5.0,25.0,-4.5791283,-1.5895132
05-26,2006.0,5.0,26.0,-4.784012,-2.1506305
05-27,2006.0,5.0,27.0,-4.8032846,-1.8998421
05-28,2006.0,5.0,28.0,-4.691057,-1.8156692
05-29,2006.0,5.0,29.0,-4.3508167,-1.70669
05-30,2006.0,5.0,30.0,-4.6403594,-1.8751324
05-31,2006.0,5.0,31.0,-4.4089713,-1.5513201
06-01,2006.0,6.0,1.0,-4.5228415,-1.6753883
06-02,2006.0,6.0,2.0,-4.3834157,-1.4245095
06-03,2006.0,6.0,3.0,-4.85828,-1.4172826
06-04,2006.0,6.0,4.0,-4.831296,-1.6270972
06-05,2006.0,6.0,5.0,-5.032839,-1.6792126
06-06,2006.0,6.0,6.0,-4.814757,-2.066739
06-07,2006.0,6.0,7.0,-4.63244,-1.4235531
06-08,2006.0,6.0,8.0,-4.2755375,-1.2600473
06-09,2006.0,6.0,9.0,-4.2788405,-1.5113957
06-10,2006.0,6.0,10.0,-4.6041107,-1.4610085
06-11,2006.0,6.0,11.0,-4.556523,-1.9936417
06-12,2006.0,6.0,12.0,-4.743885,-1.5389628
06-13,2006.0,6.0,13.0,-4.3645825,-1.1677991
06-14,2006.0,6.0,14.0,-4.694503,-0.962087
06-15,2006.0,6.0,15.0,-4.315691,-0.4076179
06-16,2006.0,6.0,16.0,-4.538783,-0.916188
06-17,2006.0,6.0,17.0,-4.1286297,-1.6760746
06-18,2006.0,6.0,18.0,-4.6743836,-1.1044774
06-19,2006.0,6.0,19.0,-4.5002155,-1.0688725
06-20,2006.0,6.0,20.0,-4.415754,-1.2227691
06-21,2006.0,6.0,21.0,-4.1922894,-1.0316359
06-22,2006.0,6.0,22.0,-4.486298,-1.3733371
06-23,2006.0,6.0,23.0,-4.3304787,-1.4122618
06-24,2006.0,6.0,24.0,-4.404308,-1.0876185
06-25,2006.0,6.0,25.0,-4.0089617,-0.932306
06-26,2006.0,6.0,26.0,-3.929353,-1.2154436
06-27,2006.0,6.0,27.0,-3.431018,-0.7624962
06-28,2006.0,6.0,28.0,-3.1877387,-0.7089002
06-29,2006.0,6.0,29.0,-2.7018461,-0.7610537
06-30,2006.0,6.0,30.0,-2.7294357,-0.5680747
07-01,2006.0,7.0,1.0,-2.5048985,-1.0401776
07-02,2006.0,7.0,2.0,-2.754466,-1.1466974
07-03,2006.0,7.0,3.0,-3.265794,-0.60653824
07-04,2006.0,7.0,4.0,-3.8468919,-1.0478897
07-05,2006.0,7.0,5.0,-2.9514153,-0.6909771
07-06,2006.0,7.0,6.0,-3.108105,-0.7655528
07-07,2006.0,7.0,7.0,-2.9083657,-1.4239345
07-08,2006.0,7.0,8.0,-3.3572667,-0.44641644
07-09,2006.0,7.0,9.0,-3.4653518,-0.75657165
07-10,2006.0,7.0,10.0,-3.6158211,-1.2175031
07-11,2006.0,7.0,11.0,-2.8258195,-1.295049
07-12,2006.0,7.0,12.0,-2.6346865,-0.40230623
07-13,2006.0,7.0,13.0,-2.916575,-0.5587557
07-14,2006.0,7.0,14.0,-3.011519,-0.6010372
07-15,2006.0,7.0,15.0,-3.2585034,-1.1842055
07-16,2006.0,7.0,16.0,-2.9960032,-0.48458797
07-17,2006.0,7.0,17.0,-3.0022173,-0.13929072
07-18,2006.0,7.0,18.0,-3.1944208,-1.3948923
07-19,2006.0,7.0,19.0,-3.3459206,-0.9040052
07-20,2006.0,7.0,20.0,-2.9395585,-0.30951366
07-21,2006.0,7.0,21.0,-2.830244,-0.62302035
07-22,2006.0,7.0,22.0,-2.7912147,-0.64715034
07-23,2006.0,7.0,23.0,-3.3899293,-0.45997792
07-24,2006.0,7.0,24.0,-3.007443,-0.72937196
07-25,2006.0,7.0,25.0,-2.8212757,-0.7175671
07-26,2006.0,7.0,26.0,-2.9154143,-0.27050635
07-27,2006.0,7.0,27.0,-3.227305,-0.21145006
07-28,2006.0,7.0,28.0,-2.909676,-0.6551974
07-29,2006.0,7.0,29.0,-2.5382094,-0.274129
07-30,2006.0,7.0,30.0,-3.4274936,-0.09064026
07-31,2006.0,7.0,31.0,-3.2992887,0.36391127
08-01,2006.0,8.0,1.0,-3.495844,-0.15503275
08-02,2006.0,8.0,2.0,-3.4261932,-0.32314602
08-03,2006.0,8.0,3.0,-2.529496,0.316379
08-04,2006.0,8.0,4.0,-1.7638633,-0.14212689
08-05,2006.0,8.0,5.0,-2.409796,-0.1191916
08-06,2006.0,8.0,6.0,-2.196301,-0.3049689
08-07,2006.0,8.0,7.0,-2.1404755,0.25825036
08-08,2006.0,8.0,8.0,-2.0473404,0.5911879
08-09,2006.0,8.0,9.0,-2.4645574,0.25951844
08-10,2006.0,8.0,10.0,-2.2552676,-0.20050406
08-11,2006.0,8.0,11.0,-2.0400128,0.3687664
08-12,2006.0,8.0,12.0,-1.37932,0.41851825
08-13,2006.0,8.0,13.0,-1.4354535,0.63503677
08-14,2006.0,8.0,14.0,-1.5607901,0.9114701
08-15,2006.0,8.0,15.0,-0.9520152,0.2929322
08-16,2006.0,8.0,16.0,-0.97737646,0.5410033
08-17,2006.0,8.0,17.0,-1.2609991,0.7342183
08-18,2006.0,8.0,18.0,-1.8068959,0.372686
08-19,2006.0,8.0,19.0,-1.987099,0.47428653
08-20,2006.0,8.0,20.0,-1.3252481,0.6518337
08-21,2006.0,8.0,21.0,-1.9712936,0.61272216
08-22,2006.0,8.0,22.0,-1.983174,0.7969525
08-23,2006.0,8.0,23.0,-2.0044055,0.66416
08-24,2006.0,8.0,24.0,-2.0525188,0.5945681
08-25,2006.0,8.0,25.0,-1.4534895,-0.39480245
08-26,2006.0,8.0,26.0,-1.9975388,1.2231282
08-27,2006.0,8.0,27.0,-1.1281127,1.2512963
08-28,2006.0,8.0,28.0,-1.0658666,0.069418766
08-29,2006.0,8.0,29.0,-1.0091441,0.61811024
08-30,2006.0,8.0,30.0,-1.2817895,0.67232454
08-31,2006.0,8.0,31.0,-1.9286027,1.0990962
09-01,2006.0,9.0,1.0,-2.1536818,0.7513213
09-02,2006.0,9.0,2.0,-2.3038876,0.41966063
09-03,2006.0,9.0,3.0,-2.0543327,0.26333904
09-04,2006.0,9.0,4.0,-2.2086275,1.1616666
09-05,2006.0,9.0,5.0,-2.15588,1.5811375
09-06,2006.0,9.0,6.0,-2.4226477,1.1887711
09-07,2006.0,9.0,7.0,-2.5623777,0.4471206
09-08,2006.0,9.0,8.0,-2.2153056,0.5522101
09-09,2006.0,9.0,9.0,-1.6799481,1.2629808
09-10,2006.0,9.0,10.0,-1.4089384,1.6080046
09-11,2006.0,9.0,11.0,-1.5375435,1.348276
09-12,2006.0,9.0,12.0,-1.53312,1.2641063
09-13,2006.0,9.0,13.0,-2.1232708,0.50418824
09-14,2006.0,9.0,14.0,-3.14034,1.2933226
09-15,2006.0,9.0,15.0,-3.0039809,1.1096342
09-16,2006.0,9.0,16.0,-2.6440437,0.2848471
09-17,2006.0,9.0,17.0,-1.8929666,0.7934789
09-18,2006.0,9.0,18.0,-1.7302614,0.9236555
09-19,2006.0,9.0,19.0,-1.8397701,0.8933196
09-20,2006.0,9.0,20.0,-1.7202679,0.84263897
09-21,2006.0,9.0,21.0,-1.9816644,0.9459791
09-22,2006.0,9.0,22.0,-1.6994079,1.5615197
09-23,2006.0,9.0,23.0,-1.4543245,0.7003204
09-24,2006.0,9.0,24.0,-1.2974621,1.1757684
09-25,2006.0,9.0,25.0,-1.1543618,1.6216147
09-26,2006.0,9.0,26.0,-1.8850473,1.497633
09-27,2006.0,9.0,27.0,-2.2794316,0.8298939
09-28,2006.0,9.0,28.0,-1.8298632,0.8412631
09-29,2006.0,9.0,29.0,-2.3623023,1.5023515
09-30,2006.0,9.0,30.0,-1.9094121,1.5601301
10-01,2006.0,10.0,1.0,-1.4696069,0.6528937
10-02,2006.0,10.0,2.0,-1.5116665,0.7284255
10-03,2006.0,10.0,3.0,-1.455621,0.80191886
10-04,2006.0,10.0,4.0,-1.5337232,0.9016941
10-05,2006.0,10.0,5.0,-1.5239356,1.2527877
10-06,2006.0,10.0,6.0,-1.1797547,1.7145653
10-07,2006.0,10.0,7.0,-1.4708169,0.98300886
10-08,2006.0,10.0,8.0,-1.4241838,1.1728399
10-09,2006.0,10.0,9.0,-1.4719182,1.2087903
10-10,2006.0,10.0,10.0,-2.042642,0.6172881
10-11,2006.0,10.0,11.0,-1.6000675,1.3999802
10-12,2006.0,10.0,12.0,-1.9831108,1.3054206
10-13,2006.0,10.0,13.0,-2.0138123,0.82241285
10-14,2006.0,10.0,14.0,-1.3164577,0.08352833
10-15,2006.0,10.0,15.0,-1.2908251,0.5495728
10-16,2006.0,10.0,16.0,-1.0875311,1.8577534
10-17,2006.0,10.0,17.0,-1.2158811,1.6066418
10-18,2006.0,10.0,18.0,-2.0154152,1.5084147
10-19,2006.0,10.0,19.0,-2.1096606,1.2988651
10-20,2006.0,10.0,20.0,-1.9954064,0.73860544
10-21,2006.0,10.0,21.0,-2.1372578,0.85979825
10-22,2006.0,10.0,22.0,-1.6442566,0.68260217
10-23,2006.0,10.0,23.0,-1.6414472,0.45391458
10-24,2006.0,10.0,24.0,-1.9404265,1.232234
10-25,2006.0,10.0,25.0,-1.4965006,1.4891415
10-26,2006.0,10.0,26.0,-1.0845885,1.3318647
10-27,2006.0,10.0,27.0,-1.2206293,0.8535253
10-28,2006.0,10.0,28.0,-2.0813158,0.5161987
10-29,2006.0,10.0,29.0,-2.4450848,0.73942417
10-30,2006.0,10.0,30.0,-3.0020783,1.0068617
10-31,2006.0,10.0,31.0,-3.0478432,0.2835763
11-01,2006.0,11.0,1.0,-3.004384,1.0389818
11-02,2006.0,11.0,2.0,-2.9669588,1.445271
11-03,2006.0,11.0,3.0,-2.869534,0.5438265
11-04,2006.0,11.0,4.0,-2.978103,0.13658795
11-05,2006.0,11.0,5.0,-2.6308262,0.94813156
11-06,2006.0,11.0,6.0,-2.523829,0.8163857
11-07,2006.0,11.0,7.0,-2.2180724,1.3740093
11-08,2006.0,11.0,8.0,-2.3300562,0.74712825
11-09,2006.0,11.0,9.0,-2.3331578,1.3465662
11-10,2006.0,11.0,10.0,-2.6022909,1.2451324
11-11,2006.0,11.0,11.0,-2.9042218,1.1105319
11-12,2006.0,11.0,12.0,-2.5937612,-0.011622324
11-13,2006.0,11.0,13.0,-2.6758392,0.62075937
11-14,2006.0,11.0,14.0,-2.3222907,1.0508604
11-15,2006.0,11.0,15.0,-3.17482,1.1717635
11-16,2006.0,11.0,16.0,-3.232188,0.7826865
11-17,2006.0,11.0,17.0,-2.7245607,0.40042916
11-18,2006.0,11.0,18.0,-3.0017445,0.0648639
11-19,2006.0,11.0,19.0,-3.3615572,0.4979207
11-20,2006.0,11.0,20.0,-3.3021276,0.70665973
11-21,2006.0,11.0,21.0,-4.1860414,-0.17839797
11-22,2006.0,11.0,22.0,-4.2357397,0.121877134
11-23,2006.0,11.0,23.0,-3.6453078,0.7562337
11-24,2006.0,11.0,24.0,-3.031324,0.64952874
11-25,2006.0,11.0,25.0,-3.8976324,0.6213565
11-26,2006.0,11.0,26.0,-3.4413526,0.08139941
11-27,2006.0,11.0,27.0,-3.9045792,0.21133745
11-28,2006.0,11.0,28.0,-3.7410438,0.1779787
11-29,2006.0,11.0,29.0,-3.8913913,0.2412468
11-30,2006.0,11.0,30.0,-3.684917,-0.10335115
12-01,2006.0,12.0,1.0,-3.565925,-0.65571815
12-02,2006.0,12.0,2.0,-3.59287,-0.3019167
12-03,2006.0,12.0,3.0,-3.984694,-0.6212152
12-04,2006.0,12.0,4.0,-4.318364,-0.324095
12-05,2006.0,12.0,5.0,-4.202181,-0.47852564
12-06,2006.0,12.0,6.0,-3.9967854,-0.22554629
12-07,2006.0,12.0,7.0,-3.7857401,0.59189194
12-08,2006.0,12.0,8.0,-4.1006703,1.1144115
12-09,2006.0,12.0,9.0,-4.463894,-0.65922505
12-10,2006.0,12.0,10.0,-4.470557,-0.88094276
12-11,2006.0,12.0,11.0,-5.026074,-0.7570954
12-12,2006.0,12.0,12.0,-4.882069,-0.8127249
12-13,2006.0,12.0,13.0,-4.671145,-0.776532
12-14,2006.0,12.0,14.0,-5.1858225,-0.94231135
12-15,2006.0,12.0,15.0,-5.1216516,-0.48028755
12-16,2006.0,12.0,16.0,-5.0078506,-1.1205367
12-17,2006.0,12.0,17.0,-5.749439,0.09953498
12-18,2006.0,12.0,18.0,-5.4797225,-0.5221275
12-19,2006.0,12.0,19.0,-5.0351906,-0.76705486
12-20,2006.0,12.0,20.0,-4.6540146,-1.0322179
12-21,2006.0,12.0,21.0,-4.667448,-1.199056
12-22,2006.0,12.0,22.0,-5.4026594,-1.801987
12-23,2006.0,12.0,23.0,-5.893451,-1.3082459
12-24,2006.0,12.0,24.0,-5.4634137,-1.1313878
12-25,2006.0,12.0,25.0,-5.8974605,-1.1842947
12-26,2006.0,12.0,26.0,-5.8290596,-1.6585035
12-27,2006.0,12.0,27.0,-5.949032,-1.6564072
12-28,2006.0,12.0,28.0,-6.109841,-1.8754784
12-29,2006.0,12.0,29.0,-5.378148,-1.7381907
12-30,2006.0,12.0,30.0,-4.991307,-1.7061276
12-31,2006.0,12.0,31.0,-4.90131,-2.0972545
