time2,year,month,day,winds_u,winds_v
02-21,2006.0,2.0,21.0,-3.661532,-2.5078201
02-22,2006.0,2.0,22.0,-3.3876317,-2.8400452
02-23,2006.0,2.0,23.0,-2.9599042,-2.259963
02-24,2006.0,2.0,24.0,-3.3793507,-2.1630676
02-25,2006.0,2.0,25.0,-2.8476257,-2.557334
02-26,2006.0,2.0,26.0,-2.843694,-1.8490521
02-27,2006.0,2.0,27.0,-3.4109545,-2.0955343
02-28,2006.0,2.0,28.0,-2.8506181,-2.558488
03-01,2006.0,3.0,1.0,-2.8818269,-2.96905
03-02,2006.0,3.0,2.0,-3.6248279,-3.026441
03-03,2006.0,3.0,3.0,-4.083682,-2.7242465
03-04,2006.0,3.0,4.0,-3.7568917,-2.5434647
03-05,2006.0,3.0,5.0,-4.3284216,-2.5986183
03-06,2006.0,3.0,6.0,-4.351154,-2.879673
03-07,2006.0,3.0,7.0,-4.1875625,-2.6281917
03-08,2006.0,3.0,8.0,-4.42617,-2.4904504
03-09,2006.0,3.0,9.0,-4.6380076,-3.13816
03-10,2006.0,3.0,10.0,-4.451789,-3.045962
03-11,2006.0,3.0,11.0,-4.155467,-2.0614383
03-12,2006.0,3.0,12.0,-3.926117,-2.2747471
03-13,2006.0,3.0,13.0,-4.098342,-2.528819
03-14,2006.0,3.0,14.0,-4.413276,-2.4987888
03-15,2006.0,3.0,15.0,-4.5127983,-2.663934
03-16,2006.0,3.0,16.0,-4.5048046,-2.2972665
03-17,2006.0,3.0,17.0,-4.3644614,-1.9766752
03-18,2006.0,3.0,18.0,-3.879976,-2.4452617
03-19,2006.0,3.0,19.0,-3.7468472,-2.2340572
03-20,2006.0,3.0,20.0,-3.8997855,-2.7032583
03-21,2006.0,3.0,21.0,-3.9429417,-2.7023695
03-22,2006.0,3.0,22.0,-3.4205081,-1.9035934
03-23,2006.0,3.0,23.0,-3.474307,-1.8187579
03-24,2006.0,3.0,24.0,-3.4326031,-2.205153
03-25,2006.0,3.0,25.0,-2.7607186,-1.9232762
03-26,2006.0,3.0,26.0,-2.693861,-2.505067
03-27,2006.0,3.0,27.0,-3.4882472,-2.5805533
03-28,2006.0,3.0,28.0,-3.6972344,-2.0784416
03-29,2006.0,3.0,29.0,-4.523604,-1.5174958
03-30,2006.0,3.0,30.0,-3.7797663,-1.7090284
03-31,2006.0,3.0,31.0,-3.5118613,-2.153518
04-01,2006.0,4.0,1.0,-2.907568,-2.4689987
04-02,2006.0,4.0,2.0,-3.0917416,-2.297052
04-03,2006.0,4.0,3.0,-3.4040897,-2.245677
04-04,2006.0,4.0,4.0,-3.5836153,-1.9674997
04-05,2006.0,4.0,5.0,-3.8771334,-2.2327294
04-06,2006.0,4.0,6.0,-4.4291434,-1.3660114
04-07,2006.0,4.0,7.0,-4.31007,-0.9221215
04-08,2006.0,4.0,8.0,-3.8390257,-1.538565
04-09,2006.0,4.0,9.0,-3.2442043,-2.0061908
04-10,2006.0,4.0,10.0,-3.569961,-1.2575625
04-11,2006.0,4.0,11.0,-3.4135425,-1.5336534
04-12,2006.0,4.0,12.0,-3.5037506,-1.0698808
04-13,2006.0,4.0,13.0,-3.5247896,-0.9577905
04-14,2006.0,4.0,14.0,-3.803009,-1.0441167
04-15,2006.0,4.0,15.0,-3.9660943,-0.6534427
04-16,2006.0,4.0,16.0,-3.4306026,-0.9957372
04-17,2006.0,4.0,17.0,-3.7294118,-1.4683335
04-18,2006.0,4.0,18.0,-3.5229633,-1.245069
04-19,2006.0,4.0,19.0,-3.6288152,-0.64897966
04-20,2006.0,4.0,20.0,-3.7510452,-1.1120514
04-21,2006.0,4.0,21.0,-3.7423337,-1.8493761
04-22,2006.0,4.0,22.0,-3.28403,-0.9482837
04-23,2006.0,4.0,23.0,-3.9736512,-0.884892
04-24,2006.0,4.0,24.0,-3.942645,-0.9625413
04-25,2006.0,4.0,25.0,-4.113346,-0.3455799
04-26,2006.0,4.0,26.0,-3.6268616,-1.0010177
04-27,2006.0,4.0,27.0,-3.1044476,-1.0460323
04-28,2006.0,4.0,28.0,-3.1199243,-0.9190191
04-29,2006.0,4.0,29.0,-3.6436334,-0.98755866
04-30,2006.0,4.0,30.0,-3.7192948,-1.210174
05-01,2006.0,5.0,1.0,-4.2029,-1.5469267
05-02,2006.0,5.0,2.0,-4.1261535,-0.75609714
05-03,2006.0,5.0,3.0,-4.414369,-0.6915697
05-04,2006.0,5.0,4.0,-4.393627,-0.53856397
05-05,2006.0,5.0,5.0,-4.6175723,-0.52338076
05-06,2006.0,5.0,6.0,-4.054539,-1.1000254
05-07,2006.0,5.0,7.0,-4.1594524,-1.3514293
05-08,2006.0,5.0,8.0,-4.116912,-1.2629665
05-09,2006.0,5.0,9.0,-4.2002077,-1.304953
05-10,2006.0,5.0,10.0,-4.3456106,-0.5880685
05-11,2006.0,5.0,11.0,-4.4271135,-0.5686853
05-12,2006.0,5.0,12.0,-4.1402965,-0.6709835
05-13,2006.0,5.0,13.0,-3.6088698,-0.9336796
05-14,2006.0,5.0,14.0,-3.3003647,-0.4351753
05-15,2006.0,5.0,15.0,-3.5502517,-1.1731144
05-16,2006.0,5.0,16.0,-3.0399044,-1.8112576
05-17,2006.0,5.0,17.0,-3.0063996,-1.1597111
05-18,2006.0,5.0,18.0,-2.6777363,-0.6147274
05-19,2006.0,5.0,19.0,-2.5698783,-1.0937592
05-20,2006.0,5.0,20.0,-3.1202402,-1.1958228
05-21,2006.0,5.0,21.0,-3.197769,-1.196094
05-22,2006.0,5.0,22.0,-3.711113,-1.6544439
05-23,2006.0,5.0,23.0,-3.579108,-0.87077
05-24,2006.0,5.0,24.0,-3.9636059,-0.90909576
05-25,2006.0,5.0,25.0,-3.9997218,-1.1439193
05-26,2006.0,5.0,26.0,-3.586076,-1.037455
05-27,2006.0,5.0,27.0,-3.560805,-0.6254795
05-28,2006.0,5.0,28.0,-3.5717216,-0.55239064
05-29,2006.0,5.0,29.0,-3.7259884,-1.8168305
05-30,2006.0,5.0,30.0,-2.7979038,-1.34407
05-31,2006.0,5.0,31.0,-3.266436,-0.6851846
06-01,2006.0,6.0,1.0,-3.1246464,-0.4127029
06-02,2006.0,6.0,2.0,-3.6401162,-0.20663793
06-03,2006.0,6.0,3.0,-4.023736,-0.54786736
06-04,2006.0,6.0,4.0,-3.9431653,-0.614679
06-05,2006.0,6.0,5.0,-3.9185398,-0.6954144
06-06,2006.0,6.0,6.0,-3.585997,-0.89161646
06-07,2006.0,6.0,7.0,-4.018551,-0.9081688
06-08,2006.0,6.0,8.0,-4.31639,-0.21606563
06-09,2006.0,6.0,9.0,-4.4552035,-0.84848815
06-10,2006.0,6.0,10.0,-3.7190592,-0.7482192
06-11,2006.0,6.0,11.0,-3.7392876,-0.9775977
06-12,2006.0,6.0,12.0,-4.3188934,-0.9467696
06-13,2006.0,6.0,13.0,-4.5589294,-0.7052541
06-14,2006.0,6.0,14.0,-4.7930923,-0.6169502
06-15,2006.0,6.0,15.0,-4.231928,-1.0280293
06-16,2006.0,6.0,16.0,-4.2724047,-0.0015249127
06-17,2006.0,6.0,17.0,-4.913155,0.25674558
06-18,2006.0,6.0,18.0,-4.8319716,-0.14975753
06-19,2006.0,6.0,19.0,-4.800668,0.0425149
06-20,2006.0,6.0,20.0,-4.257417,0.18151572
06-21,2006.0,6.0,21.0,-4.5660114,-0.25621396
06-22,2006.0,6.0,22.0,-4.270564,-0.9632498
06-23,2006.0,6.0,23.0,-4.4608426,0.23717698
06-24,2006.0,6.0,24.0,-5.1090918,0.056214772
06-25,2006.0,6.0,25.0,-5.2939963,-0.41835824
06-26,2006.0,6.0,26.0,-5.104206,-0.36996764
06-27,2006.0,6.0,27.0,-4.4781914,-0.5124548
06-28,2006.0,6.0,28.0,-4.6624565,-0.65288556
06-29,2006.0,6.0,29.0,-4.655857,0.11890405
06-30,2006.0,6.0,30.0,-4.34525,0.24922152
07-01,2006.0,7.0,1.0,-4.425885,-0.69033015
07-02,2006.0,7.0,2.0,-4.567578,-0.5854575
07-03,2006.0,7.0,3.0,-5.045453,0.36643305
07-04,2006.0,7.0,4.0,-5.5718164,-0.13120204
07-05,2006.0,7.0,5.0,-5.419064,-0.026198745
07-06,2006.0,7.0,6.0,-5.2358017,-0.9875406
07-07,2006.0,7.0,7.0,-4.8788896,-0.2824455
07-08,2006.0,7.0,8.0,-5.06569,0.20562458
07-09,2006.0,7.0,9.0,-4.7735257,0.11518471
07-10,2006.0,7.0,10.0,-4.765581,-0.7057385
07-11,2006.0,7.0,11.0,-5.5680184,-0.3164161
07-12,2006.0,7.0,12.0,-5.5380206,-0.11243576
07-13,2006.0,7.0,13.0,-4.983841,0.41627875
07-14,2006.0,7.0,14.0,-4.947586,0.3711887
07-15,2006.0,7.0,15.0,-5.394229,0.27975687
07-16,2006.0,7.0,16.0,-5.7179503,0.9470146
07-17,2006.0,7.0,17.0,-5.7802334,0.29891872
07-18,2006.0,7.0,18.0,-5.708886,-0.21001093
07-19,2006.0,7.0,19.0,-5.7584124,0.12659022
07-20,2006.0,7.0,20.0,-5.891112,0.18160696
07-21,2006.0,7.0,21.0,-5.7497773,0.71867055
07-22,2006.0,7.0,22.0,-5.658828,0.55272925
07-23,2006.0,7.0,23.0,-5.443337,0.45432433
07-24,2006.0,7.0,24.0,-5.4463134,0.19255047
07-25,2006.0,7.0,25.0,-5.6012764,0.31285495
07-26,2006.0,7.0,26.0,-5.238564,0.45660692
07-27,2006.0,7.0,27.0,-5.356213,0.21950702
07-28,2006.0,7.0,28.0,-5.514741,-0.038165666
07-29,2006.0,7.0,29.0,-5.9522014,0.044961262
07-30,2006.0,7.0,30.0,-6.0640407,0.040573817
07-31,2006.0,7.0,31.0,-5.6333337,0.24410355
08-01,2006.0,8.0,1.0,-5.391736,0.122945406
08-02,2006.0,8.0,2.0,-5.61991,0.10805818
08-03,2006.0,8.0,3.0,-6.034797,0.2946641
08-04,2006.0,8.0,4.0,-5.809067,0.15994844
08-05,2006.0,8.0,5.0,-5.6381745,-0.0604281
08-06,2006.0,8.0,6.0,-5.5606318,-0.2059271
08-07,2006.0,8.0,7.0,-5.232471,0.2815334
08-08,2006.0,8.0,8.0,-5.615565,0.3058761
08-09,2006.0,8.0,9.0,-5.6872435,-0.45699865
08-10,2006.0,8.0,10.0,-5.541225,-0.4698913
08-11,2006.0,8.0,11.0,-5.112639,0.14639412
08-12,2006.0,8.0,12.0,-5.293563,0.5447794
08-13,2006.0,8.0,13.0,-4.975665,0.13068555
08-14,2006.0,8.0,14.0,-5.103393,-0.5746516
08-15,2006.0,8.0,15.0,-5.264262,-0.3303425
08-16,2006.0,8.0,16.0,-5.4074125,-0.27949363
08-17,2006.0,8.0,17.0,-5.2313204,-0.19966002
08-18,2006.0,8.0,18.0,-5.534031,-0.45430893
08-19,2006.0,8.0,19.0,-5.71815,-0.62252474
08-20,2006.0,8.0,20.0,-5.531325,0.09084867
08-21,2006.0,8.0,21.0,-5.371902,0.25044003
08-22,2005.5,8.0,22.0,-5.165285,-0.18256985
08-23,2005.5,8.0,23.0,-5.3749847,-0.25479448
08-24,2005.5,8.0,24.0,-5.336153,-0.29432777
08-25,2005.5,8.0,25.0,-5.510101,0.3196298
08-26,2005.5,8.0,26.0,-5.926375,0.3247306
08-27,2005.5,8.0,27.0,-5.718767,-0.02082103
08-28,2005.5,8.0,28.0,-5.2343907,-0.28932524
08-29,2005.5,8.0,29.0,-4.6341014,-0.6821466
08-30,2005.5,8.0,30.0,-4.870672,-0.25076875
08-31,2005.5,8.0,31.0,-5.3988514,-0.039793286
09-01,2005.5,9.0,1.0,-5.4199367,-0.35597613
09-02,2005.5,9.0,2.0,-5.7264066,0.0075957556
09-03,2005.5,9.0,3.0,-5.6886306,-0.1407076
09-04,2005.5,9.0,4.0,-5.573896,-0.31094497
09-05,2005.5,9.0,5.0,-5.3379917,-0.4078934
09-06,2005.5,9.0,6.0,-5.2921753,-0.08420314
09-07,2005.5,9.0,7.0,-5.0668416,-0.37963817
09-08,2005.5,9.0,8.0,-5.1512494,0.11951339
09-09,2005.5,9.0,9.0,-5.717236,-0.41816625
09-10,2005.5,9.0,10.0,-5.6065927,-0.3638689
09-11,2005.5,9.0,11.0,-5.339863,-0.4972703
09-12,2005.5,9.0,12.0,-5.5858912,-0.48477435
09-13,2005.5,9.0,13.0,-5.8301115,-0.42312634
09-14,2005.5,9.0,14.0,-5.6570134,0.11832494
09-15,2005.5,9.0,15.0,-5.296503,-0.21774836
09-16,2005.5,9.0,16.0,-5.5325227,-0.81058824
09-17,2005.5,9.0,17.0,-5.603131,-0.8943053
09-18,2005.5,9.0,18.0,-5.19291,-0.4671007
09-19,2005.5,9.0,19.0,-4.980806,-0.7303297
09-20,2005.5,9.0,20.0,-4.64596,-0.91417986
09-21,2005.5,9.0,21.0,-5.0986876,-0.68616146
09-22,2005.5,9.0,22.0,-4.943749,0.051526275
09-23,2005.5,9.0,23.0,-4.9109,-0.1746496
09-24,2005.5,9.0,24.0,-4.5721326,-0.7169416
09-25,2005.5,9.0,25.0,-4.499496,-1.0457865
09-26,2005.5,9.0,26.0,-4.969468,-0.91589695
09-27,2005.5,9.0,27.0,-5.0972486,-0.9850808
09-28,2005.5,9.0,28.0,-5.157288,-1.0173522
09-29,2005.5,9.0,29.0,-5.354873,-0.6527979
09-30,2005.5,9.0,30.0,-5.417359,-0.3943787
10-01,2005.5,10.0,1.0,-4.8564835,-0.41289678
10-02,2005.5,10.0,2.0,-4.6282897,-0.6321869
10-03,2005.5,10.0,3.0,-4.5857434,-0.6775589
10-04,2005.5,10.0,4.0,-4.434878,-0.71805316
10-05,2005.5,10.0,5.0,-4.6325965,-0.65650463
10-06,2005.5,10.0,6.0,-4.5357776,-0.656231
10-07,2005.5,10.0,7.0,-4.195255,-1.2426019
10-08,2005.5,10.0,8.0,-4.114901,-1.14133
10-09,2005.5,10.0,9.0,-4.9279456,-0.91510206
10-10,2005.5,10.0,10.0,-4.490591,-1.1563114
10-11,2005.5,10.0,11.0,-3.8185613,-1.1280488
10-12,2005.5,10.0,12.0,-4.4197392,-0.8391917
10-13,2005.5,10.0,13.0,-4.3803835,-1.4197277
10-14,2005.5,10.0,14.0,-4.1092095,-1.5297657
10-15,2005.5,10.0,15.0,-3.8419278,-0.8971514
10-16,2005.5,10.0,16.0,-3.3385913,-0.9374729
10-17,2005.5,10.0,17.0,-3.7500126,-2.1792953
10-18,2005.5,10.0,18.0,-3.565403,-1.9628698
10-19,2005.5,10.0,19.0,-3.5696328,-1.8208108
10-20,2005.5,10.0,20.0,-2.8721213,-1.201311
10-21,2005.5,10.0,21.0,-3.3842945,-1.4185743
10-22,2005.5,10.0,22.0,-3.92856,-1.7327514
10-23,2005.5,10.0,23.0,-4.1132836,-0.9870567
10-24,2005.5,10.0,24.0,-3.3065803,-0.95770895
10-25,2005.5,10.0,25.0,-2.7955697,-1.3250859
10-26,2005.5,10.0,26.0,-3.27797,-1.4691101
10-27,2005.5,10.0,27.0,-3.1125295,-1.8073692
10-28,2005.5,10.0,28.0,-3.1976526,-1.4408922
10-29,2005.5,10.0,29.0,-3.6271849,-1.2119312
10-30,2005.5,10.0,30.0,-3.761034,-1.7295542
10-31,2005.5,10.0,31.0,-3.4393535,-1.4135674
11-01,2005.5,11.0,1.0,-4.217649,-0.8238807
11-02,2005.5,11.0,2.0,-4.9952903,-1.2780224
11-03,2005.5,11.0,3.0,-3.9782112,-1.4232961
11-04,2005.5,11.0,4.0,-3.4174914,-2.0941532
11-05,2005.5,11.0,5.0,-4.1123133,-1.5191523
11-06,2005.5,11.0,6.0,-4.156128,-1.3123387
11-07,2005.5,11.0,7.0,-3.6557705,-2.1035702
11-08,2005.5,11.0,8.0,-3.7866392,-1.8978099
11-09,2005.5,11.0,9.0,-3.5107768,-1.2959131
11-10,2005.5,11.0,10.0,-3.3925397,-1.149965
11-11,2005.5,11.0,11.0,-3.8884215,-1.8669168
11-12,2005.5,11.0,12.0,-4.098554,-1.9279736
11-13,2005.5,11.0,13.0,-3.800257,-1.8256035
11-14,2005.5,11.0,14.0,-4.083652,-1.3404406
11-15,2005.5,11.0,15.0,-3.675155,-1.4034334
11-16,2005.5,11.0,16.0,-3.4918885,-1.8599291
11-17,2005.5,11.0,17.0,-3.7843423,-1.6966895
11-18,2005.5,11.0,18.0,-3.5117908,-1.7843746
11-19,2005.5,11.0,19.0,-3.3311296,-2.4440148
11-20,2005.5,11.0,20.0,-3.3049722,-1.8917487
11-21,2005.5,11.0,21.0,-3.8353727,-1.4869673
11-22,2005.5,11.0,22.0,-3.5717814,-1.8579934
11-23,2005.5,11.0,23.0,-3.7701857,-2.0464907
11-24,2005.5,11.0,24.0,-3.9768908,-1.396916
11-25,2005.5,11.0,25.0,-3.5592782,-1.9215378
11-26,2005.5,11.0,26.0,-3.0463095,-2.369322
11-27,2005.5,11.0,27.0,-3.325558,-1.8162767
11-28,2005.5,11.0,28.0,-3.565864,-1.2501495
11-29,2005.5,11.0,29.0,-3.3977084,-1.4387121
11-30,2005.5,11.0,30.0,-2.7860131,-2.179192
12-01,2005.5,12.0,1.0,-2.3803606,-2.3528976
12-02,2005.5,12.0,2.0,-2.1230206,-2.0678918
12-03,2005.5,12.0,3.0,-2.736177,-1.737977
12-04,2005.5,12.0,4.0,-3.0231667,-2.121318
12-05,2005.5,12.0,5.0,-3.8821273,-2.296732
12-06,2005.5,12.0,6.0,-3.8494325,-1.7812309
12-07,2005.5,12.0,7.0,-4.097564,-1.6033491
12-08,2005.5,12.0,8.0,-3.6372764,-2.938609
12-09,2005.5,12.0,9.0,-3.984746,-3.268405
12-10,2005.5,12.0,10.0,-3.887488,-2.476665
12-11,2005.5,12.0,11.0,-3.6179683,-2.1022847
12-12,2005.5,12.0,12.0,-3.9042354,-2.1616244
12-13,2005.5,12.0,13.0,-3.5462356,-2.0556476
12-14,2005.5,12.0,14.0,-3.0351148,-2.2444491
12-15,2005.5,12.0,15.0,-3.1243474,-2.466413
12-16,2005.5,12.0,16.0,-2.9549708,-1.7098596
12-17,2005.5,12.0,17.0,-3.5100076,-1.5763918
12-18,2005.5,12.0,18.0,-3.4513493,-1.244545
12-19,2005.5,12.0,19.0,-3.0485463,-2.0244262
12-20,2005.5,12.0,20.0,-2.383672,-2.253336
12-21,2005.5,12.0,21.0,-2.9669173,-2.033254
12-22,2005.5,12.0,22.0,-3.0106559,-2.0462158
12-23,2005.5,12.0,23.0,-2.294845,-2.0456662
12-24,2005.5,12.0,24.0,-2.3206453,-2.8741887
12-25,2005.5,12.0,25.0,-2.5373955,-2.957089
12-26,2005.5,12.0,26.0,-2.5520196,-2.4827015
12-27,2005.5,12.0,27.0,-2.8846326,-2.8955472
12-28,2005.5,12.0,28.0,-2.2818112,-2.7705317
12-29,2005.5,12.0,29.0,-2.6002986,-2.7029762
12-30,2005.5,12.0,30.0,-1.7993764,-2.7441459
12-31,2005.5,12.0,31.0,-2.491589,-3.0804043
