salinity_sfile,temperature_sfile,pressure,doxy
34.627201,9.645,242.080002,
34.62735,9.628125,242.800003,
34.627544,9.606563,243.720001,46.071529
34.627602,9.6,244.0,
34.626854,9.588451,244.759995,
34.625954,9.574471,245.679993,45.102921
34.625599,9.569,246.039993,
34.625679,9.559401,246.839996,
34.625774,9.54836,247.759995,42.852837
34.625801,9.545,248.039993,
34.626846,9.540102,248.679993,
34.628544,9.532143,249.720001,44.269474
34.629002,9.53,250.0,
34.628536,9.515653,250.759995,
34.627972,9.498285,251.679993,47.607063
34.6278,9.493,251.960007,
34.62656,9.474388,252.720001,
34.624992,9.450877,253.679993,49.407219
34.624599,9.445,253.919998,
34.623871,9.430019,254.679993,
34.622829,9.408731,255.759995,48.504086
34.622601,9.404,256.0,
34.623093,9.392059,256.839996,
34.623611,9.379549,257.720001,47.601261
34.623798,9.375,258.040009,
34.623951,9.36702,258.799988,
34.624134,9.35736,259.720001,46.705605
34.624199,9.354,260.040009,
34.624043,9.350079,260.839996,
34.623894,9.346353,261.600006,47.192238
34.623798,9.344,262.079987,
34.623722,9.34286,262.839996,
34.623631,9.341479,263.76001,47.634098
34.6236,9.341,264.079987,
34.623474,9.340062,264.679993,
34.623249,9.338375,265.76001,47.695194
34.623199,9.338,266.0,
34.623127,9.337633,266.720001,
34.623032,9.337163,267.640015,47.516918
34.623001,9.337,267.959991,
34.62318,9.3352,268.559998,
34.62355,9.33148,269.799988,47.912766
34.6236,9.331,269.959991,
34.62376,9.3194,270.76001,
34.623936,9.30664,271.640015,48.90049
34.624001,9.302,271.959991,
34.623329,9.292686,272.720001,
34.622414,9.279942,273.76001,50.078606
34.6222,9.277,274.0,
34.622002,9.270667,274.679993,
34.621685,9.260609,275.76001,51.834061
34.621601,9.258,276.040009,
34.62104,9.2424,276.839996,
34.620396,9.22446,277.76001,53.648411
34.620201,9.219,278.040009,
34.619415,9.207627,278.839996,
34.618511,9.194549,279.76001,54.484512
34.618198,9.19,280.079987,
34.617962,9.184062,280.839996,
34.61771,9.177813,281.640015,55.225372
34.617599,9.175,282.0,
34.617085,9.16802,282.720001,
34.616314,9.157551,283.799988,56.022953
34.616199,9.156,283.959991,
34.615807,9.154039,284.76001,
34.61528,9.151392,285.839996,57.063976
34.6152,9.151,286.0,
34.615429,9.14302,286.76001,
34.615715,9.13294,287.720001,58.526752
34.615799,9.13,288.0,
34.615211,9.121511,288.640015,
34.614182,9.106653,289.76001,59.993137
34.613998,9.104,289.959991,
34.613697,9.09868,290.720001,
34.613327,9.09224,291.640015,61.284695
34.613201,9.09,291.959991,
34.613083,9.083824,292.559998,
34.612831,9.070647,293.839996,63.166481
34.612801,9.069,294.0,
34.612095,9.061941,294.799988,
34.611282,9.053823,295.720001,64.835899
34.611,9.051,296.040009,
34.61124,9.0434,296.839996,
34.611481,9.0358,297.640015,67.332489
34.611599,9.032,298.040009,
34.610928,9.01828,298.600006,
34.609585,8.99084,299.720001,69.118752
34.6092,8.983,300.040009,
34.608879,8.969,300.839996,
34.608494,8.9522,301.799988,69.941765
34.608398,8.948,302.040009,
34.608181,8.93972,302.76001,
34.607895,8.92868,303.720001,69.915619
34.6078,8.925,304.040009,
34.607719,8.919694,304.839996,
34.607639,8.914388,305.640015,70.590836
34.607601,8.912,306.0,
34.607452,8.909061,306.720001,
34.607258,8.905143,307.679993,71.523956
34.607201,8.904,307.959991,
34.607201,8.900471,308.76001,
34.607201,8.896235,309.720001,73.06163
34.607201,8.895,310.0,
34.60672,8.8858,310.799988,
34.606262,8.87706,311.559998,74.161469
34.605999,8.872,312.0,
34.606068,8.867836,312.679993,
34.606186,8.860979,313.799988,75.280907
34.606201,8.86,313.959991,
34.606201,8.855,314.76001,
34.606201,8.85,315.559998,76.370575
34.606201,8.847,316.040009,
34.60564,8.8418,316.839996,
34.605053,8.83634,317.679993,78.315765
