salinity,temperature,pressure
34.485001,29.517,0.48
34.484001,29.518,1.08
34.484001,29.518,2.04
34.484001,29.514,3.04
34.484001,29.518999,4.04
34.484001,29.518999,5.04
34.484001,29.511999,6.0
34.48,29.500999,6.96
34.479,29.482,7.96
34.477001,29.462999,9.0
34.472,29.414,10.24
34.460999,29.348,12.04
34.457001,29.329,14.04
34.457001,29.323,16.040001
34.457001,29.318001,18.0
34.459,29.316999,20.0
34.460999,29.319,22.0
34.460999,29.316,24.0
34.462002,29.311001,26.0
34.462002,29.309,28.0
34.463001,29.309,30.040001
34.463001,29.305,32.040001
34.465,29.302999,34.040001
34.469002,29.302999,36.040001
34.481998,29.318001,38.0
34.492001,29.329,40.040001
34.5,29.343,42.040001
34.506001,29.343,44.0
34.502998,29.329,46.0
34.505001,29.327999,48.040001
34.511002,29.330999,50.040001
34.513,29.325001,51.959999
34.519001,29.318001,53.919998
34.537998,29.344,56.0
34.549,29.354,58.0
34.530998,29.263,60.0
34.501999,29.15,61.959999
34.492001,29.1,64.0
34.488998,29.033001,66.120003
34.502998,28.945,68.040001
34.540001,28.792,69.959999
34.605999,28.490999,71.919998
34.691002,28.129999,74.0
34.714001,27.966,75.959999
34.726002,27.546,77.959999
34.759998,26.943001,80.0
34.749001,26.877001,82.040001
34.743,26.827999,84.0
34.734001,26.632,85.959999
34.724998,26.427,87.959999
34.723999,26.214001,90.0
34.717999,25.891001,92.0
34.715,25.563,94.0
34.715,25.216999,96.0
34.702999,24.402,98.040001
34.640999,22.771999,100.040001
34.619999,22.004999,101.919998
34.612,21.555,103.959999
34.610001,20.93,106.0
34.616001,20.355,108.0
34.622002,19.716,110.0
34.617001,19.372999,112.0
34.627998,18.896999,113.959999
34.647999,18.15,116.0
34.629002,17.688999,118.0
34.632,17.483,120.0
34.629002,17.163,122.040001
34.632,17.007999,124.0
34.627998,16.709,126.0
34.629002,16.42,127.959999
34.616001,15.93,129.960007
34.612999,15.506,132.0
34.605,15.142,133.960007
34.597,14.942,136.0
34.591999,14.836,138.039993
34.584999,14.787,139.960007
34.598999,14.498,141.960007
34.587002,14.032,144.0
34.580002,13.953,146.0
34.585999,13.848,147.960007
34.591999,13.638,150.0
34.587002,13.589,152.0
34.595001,13.448,153.960007
34.585999,13.306,155.960007
34.588001,13.156,158.0
34.585999,12.648,160.039993
34.577,12.416,162.039993
34.589001,12.245,164.0
34.587002,11.965,166.0
34.588001,11.89,168.0
34.589001,11.841,170.0
34.589001,11.757,172.039993
34.585999,11.638,174.039993
34.585999,11.545,176.039993
34.589001,11.424,178.0
34.591999,11.384,179.960007
34.601002,11.341,182.0
34.606998,11.3,184.039993
34.613998,11.278,186.0
34.625999,11.197,187.919998
34.625999,11.107,189.960007
34.623001,11.064,191.960007
34.620998,11.028,193.960007
34.622002,10.951,196.0
34.623001,10.878,198.039993
34.624001,10.816,200.039993
34.630001,10.749,202.0
34.633999,10.694,203.960007
34.639,10.656,206.0
34.636002,10.62,208.0
34.636002,10.591,210.0
34.641998,10.516,211.960007
34.638,10.452,214.0
34.638,10.43,216.0
34.637001,10.414,218.039993
34.638,10.39,219.960007
34.638,10.372,221.960007
34.640999,10.373,224.0
34.644001,10.37,226.0
34.646999,10.369,227.960007
34.650002,10.343,229.960007
