salinity_sfile,temperature_sfile,pressure,doxy
35.549,22.823,2.31,210.81868
35.549,22.820999,3.71,210.724411
35.549,22.82,5.71,210.695908
35.549,22.816999,7.91,210.686646
35.549,22.816999,9.81,210.684448
35.549,22.816,11.81,210.632065
35.549,22.812,13.81,210.675766
35.549,22.813,15.81,210.658173
35.549,22.812,17.809999,210.667465
35.549,22.811001,19.809999,210.593582
35.549,22.811001,21.809999,210.575119
35.549,22.809,23.809999,210.601639
35.549,22.806,25.809999,210.579926
35.549,22.805,27.809999,210.483459
35.549,22.804001,29.809999,210.448502
35.549,22.804001,31.809999,210.447708
35.549,22.802999,33.810001,210.411377
35.549,22.804001,35.810001,210.361176
35.549,22.804001,37.810001,210.276413
35.549,22.802,39.810001,210.185715
35.549,22.801001,41.810001,210.198273
35.549,22.801001,43.810001,210.127502
35.549,22.801001,45.810001,210.049438
35.549,22.801001,47.810001,209.94693
35.549,22.801001,49.810001,209.942383
35.549,22.801001,51.810001,209.880493
35.549,22.802,53.810001,209.845642
35.549,22.802,55.810001,209.786163
35.549,22.802999,57.810001,209.684479
35.549,22.802999,59.810001,209.536789
35.549,22.802999,61.810001,209.394089
35.549,22.802999,63.810001,209.216461
35.550999,22.797001,65.809998,208.91304
35.550999,22.795,67.809998,208.551285
35.554001,22.739,70.309998,
35.553417,22.733791,70.360001,205.59108
35.550499,22.70775,70.610001,
35.546535,22.672333,70.949997,
35.540001,22.614,71.509995,191.829086
35.421001,21.473,73.709999,160.316437
35.297001,19.285999,75.809998,146.098831
35.243,18.413,77.809998,141.718628
35.227001,18.169001,79.809998,139.262253
35.216999,18.062,81.809998,136.342453
35.202999,18.013,83.709999,130.662735
35.16,17.451,85.809998,127.610222
35.108002,16.889,87.709999,131.038406
35.066002,16.606001,89.709999,134.908478
35.049,16.521999,91.809998,136.960907
35.025002,16.375999,93.809998,137.620377
34.994999,16.198999,95.809998,134.159409
34.959999,15.779,97.709999,129.378998
34.929001,15.51,99.709999,124.379776
34.925999,15.419,101.809998,118.646675
34.926998,15.398,103.809998,113.368637
34.921001,15.365,105.809998,105.451256
34.922001,15.285,107.809998,89.411491
34.952999,15.209,109.809998,80.320274
34.959999,15.109,111.809998,75.814827
34.948002,14.974,113.809998,68.743484
34.924,14.626,115.809998,63.762833
34.910999,14.515,117.809998,62.03867
34.895,14.388,119.809998,59.148849
34.856998,13.95,121.809998,55.474483
34.838001,13.775,123.809998,49.476547
34.826,13.69,125.809998,39.918995
34.817001,13.534,127.809998,28.256214
34.811001,13.334,129.809998,22.373251
34.810001,13.175,131.809998,19.579638
34.813,13.044,133.809998,18.324568
34.819,12.991,135.809998,16.959827
34.82,12.963,137.809998,15.341846
34.823002,12.939,139.809998,12.970605
34.827999,12.879,141.809998,10.258451
34.851002,12.88,143.809998,8.380313
34.867001,12.867,145.809998,7.829548
34.872002,12.821,147.809998,7.635521
34.875999,12.813,149.809998,7.744309
34.877998,12.798,151.809998,8.12501
34.870998,12.736,153.809998,8.743311
34.863998,12.632,155.809998,9.232292
34.861,12.593,157.809998,9.438337
34.868,12.582,159.809998,9.614116
34.875999,12.586,161.809998,10.314671
34.882999,12.587,163.809998,11.56924
34.884998,12.568,165.809998,13.662045
34.887001,12.546,167.809998,16.482866
34.889,12.516,169.809998,19.413977
34.888,12.475,171.809998,21.371006
34.889,12.456,173.809998,22.918558
34.889999,12.445,175.809998,21.20993
34.888,12.416,177.809998,16.9541
34.880001,12.353,179.809998,14.738535
34.877998,12.32,181.809998,15.149765
34.876999,12.309,183.809998,15.27579
34.875999,12.29,185.809998,15.474245
34.874001,12.27,187.910004,15.751103
34.873001,12.253,189.809998,16.422968
34.872002,12.225,191.809998,17.591217
34.872002,12.213,193.809998,18.362482
34.870998,12.206,195.809998,19.104334
34.869999,12.181,197.809998,19.596836
34.868999,12.154,199.809998,18.995852
34.868,12.138,201.809998,17.944597
34.866001,12.122,203.809998,17.663252
34.863998,12.113,205.809998,18.799437
34.865002,12.106,207.809998,20.044271
34.863998,12.091,209.809998,20.363462
34.862999,12.062,211.809998,19.532347
34.860001,12.037,213.809998,18.695475
34.858002,12.009,215.809998,18.934027
34.855999,11.974,217.809998,19.871319
34.855,11.944,219.809998,20.097641
34.854,11.936,221.809998,20.438835
34.851002,11.899,223.809998,20.772953
34.848,11.857,225.809998,20.507586
34.846001,11.82,227.809998,20.219925
34.842999,11.771,229.809998,20.235565
34.841999,11.756,231.809998,20.441273
34.841,11.744,233.809998,20.453831
34.839001,11.715,235.809998,20.422796
34.838001,11.691,237.809998,20.414322
34.838001,11.687,239.809998,20.38265
34.837002,11.683,241.809998,20.363016
34.835999,11.674,243.809998,20.17473
34.834999,11.653,245.809998,19.763588
34.834,11.633,247.809998,19.544088
34.832001,11.616,249.809998,19.438105
34.830002,11.584,251.809998,19.29237
34.828999,11.553,253.809998,19.217983
34.827999,11.539,255.809998,18.879206
34.826,11.518,257.809998,18.497341
34.825001,11.5,259.809998,18.005335
34.824001,11.486,261.809998,17.608021
34.821999,11.465,263.809998,17.653988
34.820999,11.444,265.809998,18.060589
34.82,11.423,267.809998,17.872841
34.818001,11.404,269.809998,17.270664
34.817001,11.38,271.809998,17.470123
34.814999,11.359,273.809998,18.314749
34.813,11.322,275.809998,18.816994
34.813,11.318,277.809998,18.70661
34.812,11.312,279.809998,18.28599
34.810001,11.284,281.809998,17.55912
34.807999,11.248,283.809998,16.919624
34.806999,11.227,285.809998,16.196207
34.805,11.201,287.809998,15.586738
34.803001,11.162,289.809998,14.973858
34.800999,11.143,291.809998,14.473487
34.799999,11.123,293.809998,13.928543
34.799999,11.117,295.809998,13.527777
34.798,11.103,297.809998,13.384621
34.797001,11.07,299.809998,13.479519
34.794998,11.052,301.809998,13.768004
34.793999,11.039,303.809998,14.160914
34.792,11.005,305.809998,13.784215
34.791,10.985,307.809998,13.512364
34.790001,10.966,309.809998,13.17248
34.787998,10.947,311.809998,13.435175
34.786999,10.927,313.809998,13.98834
34.785999,10.911,315.809998,14.042758
34.785,10.895,317.809998,13.729275
34.785,10.887,319.809998,12.665681
34.783001,10.869,321.709991,11.382828
34.782001,10.843,323.809998,10.602481
34.779999,10.823,325.809998,10.123617
34.778999,10.808,327.809998,9.496407
34.777,10.782,329.809998,8.789354
34.775002,10.756,331.809998,8.173171
34.771999,10.716,333.809998,7.541097
34.771,10.69,335.809998,7.201666
34.769001,10.673,337.809998,6.995005
34.766998,10.647,339.809998,7.084158
34.765999,10.617,341.809998,6.912144
34.764,10.594,343.809998,6.603772
34.762001,10.554,345.809998,6.362755
34.758999,10.513,347.809998,6.218367
34.757,10.483,349.809998,6.095102
34.755001,10.456,351.809998,5.962826
