salinity,temperature,pressure
35.5564,25.816,0.96
35.5564,25.816,2.04
35.556599,25.816,3.12
35.5564,25.816999,4.08
35.5564,25.818001,5.04
35.556797,25.816999,6.04
35.556198,25.818001,6.92
35.556999,25.818001,7.92
35.5564,25.816999,8.96
35.556797,25.818001,9.96
35.556999,25.818001,10.72
35.556599,25.819,11.96
35.5564,25.820999,13.96
35.556797,25.822001,16.0
35.5564,25.823,17.959999
35.556599,25.827999,20.0
35.556999,25.826,21.959999
35.556599,25.827999,23.92
35.556797,25.83,26.0
35.556599,25.83,28.0
35.556599,25.83,29.959999
35.556599,25.829,32.0
35.556797,25.829,34.0
35.556599,25.832001,35.959999
35.556797,25.832001,38.0
35.556797,25.836,40.040001
35.556797,25.836,42.080002
35.556797,25.834999,44.0
35.556599,25.836,46.040001
35.556797,25.837,48.080002
35.556599,25.836,50.0
35.556599,25.836,52.040001
35.556599,25.836,53.959999
35.556599,25.836,55.959999
35.556797,25.836,58.0
35.556999,25.837,59.919998
35.556999,25.837,62.0
35.556999,25.837,64.0
35.557198,25.837,65.919998
35.556999,25.839001,67.959999
35.556797,25.839001,69.959999
35.556999,25.839001,71.959999
35.557198,25.839001,74.0
35.556797,25.833,76.080002
35.5564,25.832001,78.040001
35.553398,25.816,80.0
35.552998,25.813999,82.040001
35.551998,25.805,84.080002
35.5508,25.805,86.040001
35.5494,25.797001,88.0
35.536999,25.701,89.959999
35.531197,25.68,92.0
35.528397,25.650999,94.040001
35.522797,25.587,96.040001
35.520798,25.545,98.0
35.5182,25.479,100.0
35.514198,25.415001,101.959999
35.514797,25.382999,103.959999
35.518398,25.332001,106.040001
35.529598,25.268999,108.040001
35.562,24.99,109.959999
35.5998,24.681999,112.0
35.6306,24.481001,114.0
35.642597,24.388,116.0
35.704197,24.003,118.0
35.740398,23.330999,120.040001
35.7304,22.316,122.0
35.6856,21.782,123.959999
35.669998,21.462,125.959999
35.663597,21.135,127.919998
35.673599,20.813999,129.919998
35.679798,20.405001,131.960007
35.733398,20.231001,134.0
35.713997,20.011999,136.0
35.673798,19.775999,137.919998
35.624199,19.556,139.960007
35.626999,19.448999,142.0
35.612598,19.299,144.0
35.611,19.271999,146.039993
35.591599,19.122999,148.0
35.570599,19.007999,150.039993
35.551598,18.868,152.0
35.528,18.686001,154.0
35.511398,18.530001,156.0
35.493397,18.42,158.039993
35.466,18.204,160.039993
35.434399,18.018,162.0
35.403797,17.746,164.039993
35.362198,17.465,166.039993
35.322197,17.118999,168.039993
35.280197,16.886,170.080002
35.240799,16.59,172.039993
35.173798,15.909,174.0
35.108597,15.458,176.0
35.0756,15.16,177.960007
35.051399,14.911,179.960007
35.032398,14.73,182.0
35.028198,14.703,183.960007
35.025597,14.628,186.0
35.017597,14.511,188.0
35.014198,14.457,190.039993
35.010197,14.413,191.960007
35.0042,14.37,194.0
34.997799,14.247,196.0
34.978199,14.033,197.960007
34.958199,13.765,200.0
34.944798,13.502,202.080002
34.940197,13.412,204.0
34.9356,13.328,206.0
34.930798,13.199,208.0
34.923397,13.086,210.0
34.920597,12.976,212.0
34.922398,12.87,214.0
34.915997,12.817,216.0
34.9142,12.787,218.0
34.912197,12.714,219.960007
34.908997,12.641,222.0
34.904198,12.569,224.0
34.903,12.538,225.919998
34.9002,12.484,227.960007
34.896999,12.425,230.039993
34.893799,12.377,232.039993
34.892597,12.319,234.0
34.8904,12.276,236.039993
34.888199,12.246,238.0
34.887398,12.212,239.960007
34.886799,12.155,241.960007
34.885998,12.133,244.0
34.8848,12.074,246.0
34.879398,11.998,248.0
34.877399,11.961,249.960007
34.875797,11.905,252.0
34.871399,11.818,254.080002
34.868198,11.795,256.0
34.867397,11.777,258.0
34.865997,11.752,260.040009
34.863598,11.706,262.0
34.861599,11.664,264.0
34.858597,11.637,265.959991
34.857197,11.626,267.959991
34.855999,11.613,269.959991
34.854397,11.567,272.0
34.851398,11.529,274.040009
34.849598,11.516,276.0
34.847599,11.468,278.0
34.844997,11.421,280.0
34.842999,11.393,282.0
34.840797,11.379,284.040009
34.84,11.364,286.040009
34.838398,11.322,288.0
34.835598,11.268,289.959991
34.832798,11.228,292.040009
34.8298,11.197,294.040009
34.828999,11.191,295.959991
34.828197,11.182,298.0
34.8274,11.16,300.0
34.825397,11.124,302.0
34.823597,11.105,303.959991
34.822399,11.091,305.920013
34.8214,11.081,307.959991
34.820599,11.055,309.959991
34.817799,11.018,311.959991
34.815598,10.984,313.959991
34.813797,10.96,316.0
