salinity_sfile,temperature_sfile,pressure,doxy
36.248501,24.3085,128.100006,158.11319
36.257,24.169001,129.100006,
36.256474,24.135105,129.300003,156.410049
36.252262,23.863947,130.899994,154.286362
36.251999,23.847,131.0,
36.209095,23.524809,132.700012,151.640839
36.199001,23.448999,133.100006,
36.133633,23.017,134.899994,148.357574
36.130001,22.993,135.0,
36.056,22.517,137.0,
36.049156,22.467211,137.199997,144.942276
35.991001,22.044001,138.899994,
35.959,21.788763,139.699997,142.873566
35.907001,21.374001,141.0,
35.841999,20.971621,142.300003,142.248947
35.801998,20.724001,143.100006,
35.784,20.608801,144.900009,140.567551
35.782001,20.596001,145.100006,
35.763,20.406,147.0,
35.760002,20.37945,147.300003,138.04332
35.743,20.229,149.0,
35.7286,20.1057,149.899994,135.156235
35.710999,19.955,151.0,
35.671249,19.63175,152.5,133.256973
35.658001,19.524,153.0,
35.61705,19.249714,155.0,131.56543
35.615002,19.236,155.100006,
35.599998,19.135,157.0,
35.598419,19.119947,157.199997,129.318207
35.584999,18.992001,158.899994,
35.576904,18.920334,159.399994,126.452423
35.550999,18.691,161.0,
35.545841,18.652683,161.199997,124.158005
35.514893,18.422789,162.399994,122.385574
35.501999,18.327,162.899994,
35.487144,18.213095,163.699997,120.554199
35.463001,18.028,165.0,118.532486
35.452503,17.9321,166.399994,116.008278
35.448002,17.891001,167.0,
35.438858,17.816334,167.800003,113.475647
35.424,17.695,169.100006,
35.421474,17.673841,169.400009,110.28756
35.408001,17.561001,171.0,
35.406841,17.549633,171.100006,106.702339
35.386002,17.344999,172.899994,103.907425
35.363998,17.131001,174.899994,
35.36277,17.119137,175.0,102.014137
35.337002,16.870001,177.100006,
35.336102,16.865101,177.200012,100.358589
35.319,16.771999,179.100006,
35.31765,16.765699,179.400009,98.213051
35.310001,16.73,181.100006,
35.306316,16.695,181.600006,95.671585
35.296001,16.597,183.0,
35.283001,16.473999,184.0,93.114227
35.27,16.351,185.0,
35.249599,16.197399,186.199997,90.908646
35.236,16.094999,187.0,
35.231201,16.0846,188.600006,87.830643
35.23,16.082001,189.0,
35.223999,16.004,191.0,84.079834
35.195,15.78,193.0,
35.190651,15.75105,193.300003,79.896637
35.166,15.587,195.0,
35.163498,15.5495,195.5,74.632866
35.155998,15.437,197.0,
35.1432,15.3306,197.800003,68.310272
35.124001,15.171,199.0,
35.112633,15.005526,199.800003,63.543007
35.097,14.778,200.899994,
35.079727,14.624818,201.899994,58.879906
35.058998,14.441,203.100006,
35.049049,14.347685,204.0,53.824654
35.037998,14.244,205.0,
35.024948,14.09145,205.899994,49.834961
35.008999,13.905,207.0,
35.001366,13.816052,207.5,46.770683
34.981525,13.58479,208.799988,44.1852
34.98,13.567,208.899994,
