salinity,temperature,pressure
,27.823999,1.0
,27.825001,1.96
,27.825001,3.0
,27.823999,4.0
,27.826,4.96
,27.825001,6.0
,27.826,7.0
,27.825001,8.0
,27.826,9.0
,27.83,10.0
,27.830999,10.68
,27.832001,11.92
,27.823999,13.96
,27.819,15.92
,27.816999,17.959999
,27.819,20.0
,27.82,22.040001
,27.820999,24.0
,27.820999,25.92
,27.815001,28.0
,27.809,30.0
,27.802999,32.0
,27.802999,34.040001
,27.799999,36.040001
,27.799,38.0
,27.799999,40.0
,27.799,41.959999
,27.798,43.959999
,27.796,46.0
,27.797001,48.0
,27.790001,50.040001
,27.788,52.0
,27.787001,54.040001
,27.783001,56.0
,27.782,57.919998
,27.778999,60.040001
,27.774,62.0
,27.771,64.0
,27.766001,66.0
,27.759001,67.959999
,27.746,69.959999
,27.705999,72.0
,27.691999,74.0
,27.691999,76.040001
,27.686001,78.0
,27.679001,80.0
,27.693001,82.0
,27.73,84.0
,27.774,86.0
,27.841999,88.0
,27.836,89.959999
,27.778999,92.040001
,27.729,94.040001
,27.665001,96.0
,27.610001,98.040001
,27.566,100.0
,27.551001,101.959999
,27.535,104.0
,27.514999,106.040001
,27.445,108.040001
,27.167999,110.239998
,26.916,111.879997
,26.614,114.0
,26.507999,115.959999
,26.282,118.0
,26.111,120.0
,25.863001,122.0
,25.582001,124.0
,25.318001,126.0
,25.003,128.0
,24.863001,130.0
,24.749001,132.0
,24.497,134.0
,24.323999,136.039993
,24.156,138.039993
,24.056,140.0
,23.938999,142.0
,23.878,144.0
,23.525,146.0
,23.264,148.0
,23.101999,149.960007
,23.007,152.0
,22.926001,154.039993
,22.822001,156.0
,22.771,157.960007
,22.611,160.0
,22.476,162.0
,22.347,163.960007
,22.298,165.960007
,22.264999,168.0
,22.240999,170.0
,22.219,172.0
,22.098,173.960007
,21.983999,176.0
,21.951,178.0
,21.93,180.0
,21.889,181.960007
,21.777,184.0
,21.701,186.0
,21.624001,187.960007
,21.455999,190.039993
,21.393999,192.0
,21.346001,194.0
,21.327999,196.039993
,21.261,198.0
