salinity,temperature,pressure
35.046001,30.379,4.56
35.046001,30.378,6.16
35.046001,30.372999,8.26
35.046001,30.372,10.16
35.046001,30.365,12.26
35.044998,30.365999,14.26
35.046001,30.358999,16.26
35.044998,30.358,18.26
35.044998,30.358999,20.26
35.044998,30.358999,22.26
35.044998,30.358999,24.26
35.044998,30.360001,26.26
35.046001,30.360001,28.26
35.044998,30.360001,30.26
35.044998,30.362,32.259998
35.044998,30.363001,34.259998
35.044998,30.363001,36.259998
35.044998,30.363001,38.259998
35.044998,30.363001,40.259998
35.046001,30.363001,42.259998
35.046001,30.363001,44.259998
35.046001,30.362,46.259998
35.046001,30.363001,48.259998
35.046001,30.362,50.259998
35.046001,30.362,52.259998
35.046001,30.362,54.259998
35.046001,30.363001,56.259998
35.046001,30.363001,58.259998
35.048,30.363001,60.259998
35.049999,30.364,62.259998
35.057999,30.368,64.260002
35.077,30.377001,66.260002
35.122002,30.384001,68.260002
35.155998,30.384001,70.260002
35.191002,30.372,72.260002
35.223,30.375999,74.260002
35.306999,30.32,76.360001
35.353001,30.257,78.260002
35.382999,30.205,80.260002
35.428001,30.093,82.260002
35.450001,29.997999,84.260002
35.452999,29.976,86.260002
35.466,29.872999,88.260002
35.471001,29.806999,90.260002
35.467999,29.684999,92.260002
35.463001,29.608999,94.260002
35.458,29.523001,96.260002
35.477001,29.426001,98.260002
35.485001,29.322001,100.360001
35.487,29.165001,102.260002
35.491001,29.056,104.260002
35.493999,28.954,106.260002
35.507,28.882999,108.260002
35.609001,28.827,110.260002
35.652,28.695,112.260002
35.699001,28.299999,114.660004
35.778,28.190001,116.060005
35.838001,27.966,118.260002
35.874001,27.822001,120.260002
35.894001,27.738001,122.260002
35.939999,27.499001,124.260002
35.969002,27.267,126.260002
36.085999,26.982,128.360001
36.119999,26.879,130.259995
36.130001,26.799,132.159988
36.130001,26.611,134.259995
36.125999,26.426001,136.259995
36.129002,26.162001,138.259995
36.136002,25.945999,140.259995
36.160999,25.808001,142.259995
36.208,25.49,144.259995
36.216,25.329,146.259995
36.201,25.097,148.259995
36.171001,24.676001,150.259995
36.167,24.497,152.259995
36.160999,24.313,154.259995
36.169998,24.037001,156.259995
36.155998,23.783001,158.259995
36.147999,23.677999,160.259995
36.138,23.495001,162.259995
36.123001,23.207001,164.259995
36.088001,22.702999,166.259995
36.060001,22.410999,168.259995
36.005001,21.844,170.259995
35.942001,21.356001,172.259995
35.932999,21.278999,174.259995
35.928001,21.242001,176.259995
35.915001,21.118999,178.259995
35.903999,21.030001,180.259995
35.893002,20.947001,182.259995
35.875999,20.847,184.259995
35.830002,20.451,186.259995
35.783001,19.962999,188.259995
35.701,19.332001,190.259995
35.651001,18.952,192.259995
35.598,18.492001,194.259995
35.557999,18.111,196.259995
35.521999,17.846001,198.259995
35.486,17.538,200.259995
35.462002,17.355,202.259995
35.439999,17.171,204.259995
35.415001,16.940001,206.259995
35.386002,16.716999,208.259995
35.359001,16.445,210.259995
35.313,16.041,212.259995
35.276001,15.677,214.159988
35.257,15.518,216.259995
35.215,15.02,218.259995
35.194,14.857,220.259995
35.181999,14.746,222.259995
35.173,14.643,224.259995
35.162998,14.536,226.259995
35.153,14.444,228.259995
35.143002,14.326,230.259995
35.134998,14.258,232.259995
35.123001,14.155,234.259995
35.111,14.047,236.259995
35.098,13.899,238.259995
35.089001,13.866,240.259995
35.082001,13.824,242.259995
35.061001,13.558,244.259995
35.028,13.148,246.259995
34.994999,12.87,248.259995
34.983002,12.749,250.259995
34.969002,12.602,252.259995
34.945,12.352,254.259995
34.924,12.059,256.26001
34.891998,11.752,258.26001
34.884998,11.652,260.26001
34.874001,11.533,262.26001
34.868,11.485,264.26001
34.863998,11.451,266.26001
34.859001,11.393,268.26001
34.851002,11.306,270.26001
34.842999,11.199,272.26001
