salinity,temperature,pressure,lat,lon,date
35.022999,26.469,4.2,0.87,-112.83,2017-06-15
35.022999,26.473,6.0,0.87,-112.83,2017-06-15
35.022999,26.472,8.0,0.87,-112.83,2017-06-15
35.022999,26.471001,10.0,0.87,-112.83,2017-06-15
35.022999,26.472,12.0,0.87,-112.83,2017-06-15
35.022999,26.469999,14.0,0.87,-112.83,2017-06-15
35.022999,26.466,16.0,0.87,-112.83,2017-06-15
35.022999,26.466,18.0,0.87,-112.83,2017-06-15
35.021999,26.448,20.0,0.87,-112.83,2017-06-15
35.021999,26.414,22.0,0.87,-112.83,2017-06-15
35.02,26.372,24.0,0.87,-112.83,2017-06-15
35.021,26.370001,26.0,0.87,-112.83,2017-06-15
35.021,26.364,28.0,0.87,-112.83,2017-06-15
35.021,26.360001,30.200001,0.87,-112.83,2017-06-15
35.021,26.356001,32.0,0.87,-112.83,2017-06-15
35.021999,26.216999,33.900002,0.87,-112.83,2017-06-15
34.922001,23.226999,35.599998,0.87,-112.83,2017-06-15
34.855,21.659,37.900002,0.87,-112.83,2017-06-15
34.839001,20.479,40.0,0.87,-112.83,2017-06-15
34.854,20.007,42.0,0.87,-112.83,2017-06-15
34.894001,19.231001,44.0,0.87,-112.83,2017-06-15
34.911999,18.614,46.0,0.87,-112.83,2017-06-15
34.915001,18.504999,48.0,0.87,-112.83,2017-06-15
34.916,18.447001,50.0,0.87,-112.83,2017-06-15
34.915001,18.339001,52.0,0.87,-112.83,2017-06-15
34.908001,18.113001,54.0,0.87,-112.83,2017-06-15
34.903,17.677999,56.0,0.87,-112.83,2017-06-15
34.931,17.518999,58.0,0.87,-112.83,2017-06-15
34.939999,17.302,60.0,0.87,-112.83,2017-06-15
34.931,17.062,62.0,0.87,-112.83,2017-06-15
34.928001,16.948,64.0,0.87,-112.83,2017-06-15
34.932999,16.941999,66.0,0.87,-112.83,2017-06-15
34.955002,16.872999,68.0,0.87,-112.83,2017-06-15
34.953999,16.572001,70.0,0.87,-112.83,2017-06-15
34.932999,16.195999,72.0,0.87,-112.83,2017-06-15
34.973999,16.084999,74.0,0.87,-112.83,2017-06-15
34.956001,15.909,76.0,0.87,-112.83,2017-06-15
