salinity,temperature,pressure
35.269001,30.591999,3.12
35.265999,30.549,4.22
35.264999,30.513,6.22
35.264,30.497999,8.22
35.264,30.488001,10.22
35.264999,30.478001,12.22
35.264,30.466,14.22
35.264,30.459999,16.219999
35.264,30.455,18.219999
35.264,30.451,20.219999
35.264,30.448999,22.219999
35.264,30.445999,24.219999
35.264,30.444,26.219999
35.264,30.440001,28.219999
35.264,30.434999,30.219999
35.264,30.434999,32.220001
35.264,30.431999,34.220001
35.264,30.431,36.220001
35.264,30.431,38.220001
35.264,30.427,40.220001
35.264,30.426001,42.220001
35.264,30.424999,44.220001
35.263,30.422001,46.220001
35.262001,30.417999,48.220001
35.262001,30.416,50.220001
35.261002,30.408001,52.220001
35.259998,30.400999,54.220001
35.257999,30.386999,56.220001
35.257,30.381001,58.220001
35.257,30.365999,60.220001
35.255001,30.336,62.220001
35.255001,30.327,64.220001
35.254002,30.32,66.220001
35.255001,30.283001,68.220001
35.255001,30.261,70.220001
35.256001,30.252001,72.220001
35.261002,30.219999,74.220001
35.271999,30.183001,76.220001
35.284,30.129,78.220001
35.296001,30.066,80.220001
35.294998,29.878,82.220001
35.238998,29.555,84.220001
35.237,29.358,86.220001
35.255001,29.254999,88.32
35.202,29.004999,90.120003
34.950001,28.003,92.220001
34.882999,27.577,94.220001
34.941002,27.570999,96.220001
34.986,27.57,98.220001
35.014999,27.559,100.220001
35.076,27.589001,102.220001
35.106998,27.507,104.220001
35.146,27.049,106.419998
35.212002,26.993999,108.120003
35.245998,26.586,110.120003
35.310001,26.171,112.120003
35.334,26.041,114.220001
35.338001,25.985001,116.220001
35.358002,25.899,118.32
35.396,25.681999,120.220001
35.439999,24.962,122.220001
35.431999,23.959999,124.220001
35.402,23.715,126.120003
35.375999,23.358,128.220001
35.360001,22.841999,130.220001
35.337002,22.239,132.220001
35.313999,21.718,134.220001
35.334999,21.726999,136.220001
35.405998,21.792999,138.220001
35.435001,21.726999,140.220001
35.492001,21.634001,142.220001
35.549999,21.528999,144.220001
35.584999,21.205999,146.220001
35.596001,21.000999,148.220001
35.584999,20.716,150.220001
35.569,20.549,152.220001
35.556999,20.391001,154.220001
35.542,20.187,156.220001
35.522999,19.983999,158.220001
35.494999,19.750999,160.220001
35.459999,19.468,162.220001
35.400002,19.160999,164.220001
35.290001,18.6,166.220001
35.16,17.864,168.220001
35.133999,17.596001,170.220001
35.209999,17.622999,172.220001
35.178001,17.416,174.220001
35.153999,17.235001,176.220001
35.116001,16.856001,178.220001
35.09,16.562,180.220001
35.094002,16.495001,182.220001
35.096001,16.462,184.220001
35.099998,16.426001,186.220001
35.127998,16.416,188.220001
35.162998,16.4,190.220001
35.160999,16.299,192.220001
35.158001,16.226,194.220001
35.167,16.214001,196.220001
35.179001,16.198,198.220001
35.183998,16.143999,200.220001
35.18,16.018999,202.220001
35.173,15.949,204.220001
35.167,15.889,206.220001
35.158001,15.794,208.220001
35.147999,15.699,210.220001
35.144001,15.653,212.320007
35.130001,15.554,214.220001
35.105,15.404,216.220001
35.070999,15.202,218.220001
35.049999,15.117,220.220001
35.041,15.036,222.220001
35.009998,14.842,224.220001
34.980999,14.625,226.220001
34.972,14.493,228.220001
