salinity,temperature,pressure
35.344002,30.971001,4.33
35.34,30.888,6.23
35.337002,30.816999,8.23
35.337002,30.805,10.23
35.337002,30.797001,12.23
35.335999,30.792,14.23
35.335999,30.787001,16.23
35.337002,30.784,18.23
35.337002,30.782,20.23
35.337002,30.780001,22.23
35.337002,30.777,24.23
35.337002,30.773001,26.23
35.338001,30.771999,28.23
35.339001,30.773001,30.23
35.341,30.773001,32.23
35.342999,30.774,34.23
35.344002,30.771999,36.23
35.346001,30.77,38.23
35.347,30.767,40.23
35.348999,30.763,42.23
35.349998,30.757,44.23
35.352001,30.75,46.23
35.354,30.743999,48.23
35.355,30.738001,50.23
35.356998,30.73,52.23
35.359001,30.723,54.23
35.361,30.716,56.23
35.365002,30.709,58.23
35.370998,30.701,60.23
35.382,30.681,62.23
35.380001,30.666,64.230003
35.379002,30.650999,66.230003
35.376999,30.638,68.230003
35.375,30.625,70.230003
35.369999,30.594,72.230003
35.360001,30.542,74.230003
35.360001,30.417999,76.230003
35.354,30.327,78.230003
35.352001,30.289,80.230003
35.354,30.285,82.230003
35.368999,30.250999,84.230003
35.404999,30.148001,86.230003
35.410999,30.059,88.230003
35.41,29.999001,90.230003
35.408001,29.862,92.230003
35.403999,29.704,94.230003
35.391998,29.532,96.230003
35.377998,29.341999,98.230003
35.361,29.184,100.230003
35.338001,29.038,102.330002
35.312,28.898001,104.230003
35.313,28.813999,106.230003
35.348999,28.695999,108.130005
35.377998,28.594,110.130005
35.382999,28.415001,112.230003
35.388,28.337999,114.230003
35.416,28.266001,116.530006
35.426998,28.259001,118.030006
35.618,27.523001,120.230003
35.688,26.749001,122.230003
35.708,26.153999,124.230003
35.738998,25.702,126.230003
35.686001,24.743,128.229996
35.563999,24.034,130.330002
35.549,23.966,132.229996
35.530998,23.865,134.12999
35.521,23.681999,136.229996
35.528,23.554001,138.229996
35.625999,23.618999,140.229996
35.716999,23.698,142.229996
35.821999,23.785999,144.229996
35.832001,23.792,146.229996
35.842999,23.73,148.229996
35.837002,23.635,150.229996
35.84,23.551001,152.229996
35.861,23.393,154.229996
35.897999,23.323,156.229996
35.929001,23.098,158.330002
35.93,22.871,160.229996
35.926998,22.429001,162.229996
35.903999,22.039,164.229996
35.862999,21.448999,166.229996
35.816002,20.83,168.229996
35.784,20.576,170.229996
35.756001,20.297001,172.229996
35.716,19.9,174.229996
35.661999,19.43,176.229996
35.609001,18.843,178.229996
35.548,18.233,180.229996
35.526001,18.055,182.229996
35.514999,17.995001,184.229996
35.504002,17.886,186.229996
35.484001,17.733999,188.229996
35.459999,17.469,190.229996
35.437,17.287001,192.229996
35.424999,17.16,194.229996
35.407001,17.027,196.229996
35.390999,16.858999,198.229996
35.348,16.351,200.229996
35.316002,16.075001,202.229996
35.294998,15.845,204.229996
35.273998,15.589,206.229996
35.230999,15.161,208.229996
35.205002,14.878,210.229996
35.159,14.487,212.229996
35.118,14.029,214.229996
35.075001,13.633,216.12999
35.036999,13.286,218.229996
35.014999,13.079,220.229996
34.988998,12.858,222.229996
34.966,12.716,224.229996
34.960999,12.66,226.229996
34.946999,12.565,228.229996
34.938,12.516,230.229996
34.929001,12.436,232.229996
34.917999,12.352,234.229996
34.903999,12.267,236.229996
34.900002,12.241,238.330002
34.896,12.183,240.229996
34.890999,12.135,242.229996
34.890999,12.118,244.229996
34.889,12.085,246.229996
34.883999,12.039,248.229996
34.876999,11.988,250.229996
34.872002,11.948,252.229996
34.868999,11.926,254.229996
34.867001,11.914,256.230011
34.866001,11.909,258.230011
34.865002,11.902,260.230011
34.863998,11.895,262.230011
34.862999,11.885,264.230011
34.862,11.882,266.230011
34.860001,11.869,268.230011
34.859001,11.861,270.230011
34.856998,11.846,272.230011
34.855999,11.833,274.230011
34.855,11.82,276.230011
34.853001,11.802,278.230011
34.851002,11.785,280.230011
34.849998,11.774,282.230011
34.848,11.753,284.230011
34.847,11.735,286.230011
34.845001,11.717,288.230011
34.844002,11.699,290.230011
34.841999,11.683,292.230011
34.841,11.669,294.230011
34.839001,11.653,296.230011
34.838001,11.647,298.230011
34.834,11.631,300.230011
34.827,11.425,302.230011
