salinity,temperature,pressure
35.334,29.916,0.3
35.331001,29.921,0.8
35.330002,29.924,1.6
35.326,29.929001,2.6
35.328999,29.924999,3.6
35.328999,29.924999,4.6
35.327999,29.931,5.9
35.327999,29.93,7.9
35.325001,29.929001,9.5
35.327,29.924999,15.3
35.325001,29.884001,25.9
35.323002,29.841,36.0
35.318001,29.740999,46.0
35.306999,29.547001,56.200001
35.301998,29.280001,65.300003
35.344002,28.99,75.300003
35.337002,28.486,85.099998
35.294998,28.181999,95.300003
35.227001,27.292999,104.800003
35.280998,26.561001,115.300003
35.299,25.048,125.099998
35.338001,24.184,135.199997
35.280998,23.174999,145.600006
35.203999,20.85,155.199997
35.279999,19.062,165.199997
35.294998,18.627001,175.300003
35.252998,17.087999,185.5
35.226002,16.288,195.600006
35.081001,14.893,212.899994
34.979,13.717,238.100006
34.859001,12.084,262.299988
34.818001,11.601,287.899994
34.798,11.231,312.5
34.787998,10.987,337.700012
34.764999,10.667,363.0
34.702,9.882,387.899994
34.661999,9.466,412.5
34.630001,9.012,439.100006
34.617001,8.487,462.600006
34.589001,7.965,487.700012
34.573002,7.609,512.900024
34.570999,7.449,538.0
34.567001,7.182,563.0
34.567001,6.949,588.0
34.556999,6.655,612.799988
34.551998,6.307,637.599976
34.547001,5.953,662.599976
34.540001,5.598,687.299988
34.537998,5.446,712.5
34.537998,5.3,739.200012
34.537998,5.174,763.200012
34.537998,5.109,788.099976
34.540001,5.017,812.799988
34.541,4.984,837.599976
34.542,4.932,862.700012
34.542999,4.876,887.799988
34.543999,4.847,912.799988
34.547001,4.729,937.799988
34.549,4.635,963.099976
34.549999,4.574,988.0
34.549999,4.568,1013.200012
34.554001,4.489,1037.800049
34.556,4.381,1062.900024
34.557999,4.299,1087.800049
34.558998,4.277,1112.699951
34.561001,4.215,1137.800049
34.563999,4.142,1162.599976
34.567001,4.052,1187.5
34.569,3.967,1212.800049
34.571999,3.863,1238.199951
34.575001,3.762,1263.199951
34.577,3.696,1287.599976
34.580002,3.62,1313.199951
34.583,3.552,1337.400024
34.584,3.522,1362.800049
34.587002,3.424,1387.900024
34.59,3.348,1412.599976
34.592999,3.274,1437.599976
34.595001,3.213,1462.699951
34.598999,3.128,1487.599976
34.603001,3.011,1512.900024
34.605999,2.927,1538.199951
34.608002,2.883,1563.199951
34.610001,2.841,1588.099976
34.612,2.787,1614.199951
34.613998,2.749,1638.0
34.616001,2.706,1662.900024
34.617001,2.67,1687.699951
34.618999,2.643,1712.599976
34.619999,2.62,1737.5
34.620998,2.586,1762.5
34.623001,2.547,1787.699951
34.624001,2.528,1813.099976
34.625999,2.491,1837.900024
34.629002,2.432,1862.800049
34.631001,2.395,1888.199951
34.632,2.365,1913.099976
34.633999,2.335,1937.800049
34.634998,2.302,1963.099976
34.637001,2.282,1986.5
