salinity,temperature,pressure
35.355999,30.722,3.11
35.355999,30.716,4.21
35.355,30.716,6.21
35.359001,30.721001,8.21
35.361,30.724001,10.21
35.358002,30.719999,12.21
35.359001,30.723,14.21
35.365002,30.731001,16.209999
35.365002,30.732,18.209999
35.365002,30.732,20.209999
35.366001,30.735001,22.209999
35.368,30.738001,24.209999
35.369999,30.742001,26.209999
35.370998,30.743,28.209999
35.369999,30.743,30.209999
35.368,30.74,32.209999
35.368999,30.742001,34.209999
35.368999,30.743,36.209999
35.369999,30.743999,38.209999
35.369999,30.745001,40.209999
35.369999,30.745001,42.209999
35.369999,30.745001,44.209999
35.370998,30.747,46.209999
35.372002,30.749001,48.209999
35.375,30.752001,50.209999
35.380001,30.757,52.209999
35.381001,30.757,54.209999
35.384998,30.759001,56.209999
35.387001,30.759001,58.209999
35.389,30.759001,60.209999
35.390999,30.757999,62.209999
35.391998,30.757999,64.209999
35.394001,30.756001,66.209999
35.394001,30.75,68.209999
35.395,30.743999,70.309998
35.388,30.632999,72.209999
35.386002,30.441999,74.209999
35.380001,30.296,76.209999
35.382999,30.159,78.209999
35.389,29.851999,80.209999
35.393002,29.684999,82.209999
35.391998,29.583,84.209999
35.362999,29.393999,86.209999
35.342999,29.25,88.209999
35.330002,29.17,90.209999
35.323002,29.111,92.209999
35.321999,29.082001,94.209999
35.320999,29.066999,96.209999
35.317001,29.046,98.209999
35.314999,29.01,100.309998
35.319,28.969999,102.209999
35.338001,28.913,104.209999
35.348,28.789,106.209999
35.379002,28.688,108.209999
35.410999,28.611,110.209999
35.439999,28.569,112.209999
35.438,28.415001,114.510002
35.449001,28.219,115.809998
35.618,27.195999,118.209999
35.664001,26.702,120.209999
35.715,26.323,122.110001
35.779999,25.93,124.209999
35.808998,25.650999,126.209999
35.771,25.408001,128.210007
35.708,24.979,130.210007
35.659,24.354,132.210007
35.618999,24.01,134.210007
35.587002,23.856001,136.210007
35.553001,23.735001,138.210007
35.540001,23.691,140.210007
35.522999,23.568001,142.210007
35.528999,23.285,144.210007
35.541,23.174999,146.210007
35.543999,23.118,148.210007
35.547001,23.082001,150.310013
35.611,23.118,152.210007
35.849998,23.160999,154.210007
35.928001,22.368,156.210007
35.869999,21.716,158.210007
35.833,21.334,160.210007
35.792,20.792,162.210007
35.691002,19.84,164.210007
35.653,19.636999,166.210007
35.647999,19.52,168.210007
35.638,19.304001,170.210007
35.601002,19.028,172.210007
35.581001,18.945,174.210007
35.542,18.627001,176.210007
35.509998,18.261,178.210007
35.483002,17.936001,180.310013
35.474998,17.865,182.210007
35.470001,17.690001,184.210007
35.446999,17.327,186.210007
35.424999,17.162001,188.210007
35.417,17.059,190.210007
35.402,16.913,192.210007
35.382999,16.73,194.210007
35.373001,16.658001,196.210007
35.363998,16.556,198.210007
35.347,16.391001,200.210007
35.328999,16.186001,202.210007
35.308998,15.989,204.210007
35.291,15.855,206.210007
35.264,15.462,208.210007
35.219002,14.986,210.210007
35.185001,14.75,212.210007
35.173,14.71,214.210007
35.147999,14.289,216.210007
35.083,13.671,218.210007
35.035999,13.218,220.210007
35.013,13.061,222.210007
34.987999,12.915,224.210007
34.965,12.693,226.210007
34.924999,12.354,228.210007
34.891998,12.148,230.210007
34.881001,12.087,232.210007
34.877998,12.07,234.210007
34.870998,12.014,236.210007
34.862999,11.97,238.210007
34.862,11.955,240.210007
34.860001,11.93,242.210007
34.861,11.926,244.210007
34.868,11.937,246.210007
34.868999,11.935,248.210007
34.867001,11.909,250.210007
34.863998,11.871,252.210007
34.861,11.854,254.210007
34.859001,11.836,256.209991
34.855,11.796,258.209991
34.851002,11.765,260.209991
34.848999,11.75,262.209991
34.848,11.727,264.209991
34.845001,11.707,266.209991
34.844002,11.695,268.209991
34.841999,11.684,270.209991
34.839001,11.665,272.209991
34.834,11.586,274.209991
34.821999,11.374,276.209991
34.810001,11.222,278.209991
34.803001,11.107,280.209991
34.794998,10.981,282.209991
34.791,10.935,284.209991
34.790001,10.928,286.209991
34.790001,10.915,288.209991
34.789001,10.9,290.209991
34.787998,10.893,292.209991
34.786999,10.89,294.209991
34.786999,10.889,296.209991
34.786999,10.873,298.209991
34.783001,10.793,300.209991
34.780998,10.763,302.209991
34.778,10.718,304.209991
34.771999,10.614,306.209991
34.769001,10.579,308.209991
34.768002,10.566,310.209991
34.765999,10.55,312.209991
34.764,10.537,314.209991
34.763,10.522,316.209991
34.762001,10.507,318.209991
34.762001,10.487,320.209991
34.761002,10.472,322.209991
34.759998,10.442,324.209991
34.757,10.413,326.209991
34.757,10.41,328.209991
34.757,10.406,330.209991
34.756001,10.398,332.209991
34.755001,10.39,334.209991
34.754002,10.385,336.209991
34.754002,10.378,338.209991
34.752998,10.373,340.209991
34.752998,10.371,342.209991
34.752998,10.369,344.209991
34.751999,10.367,346.209991
34.751999,10.362,348.209991
34.751999,10.358,350.209991
34.750999,10.356,352.209991
34.750999,10.35,354.209991
34.749001,10.337,356.209991
34.747002,10.303,358.209991
34.744999,10.284,360.209991
34.743999,10.255,362.209991
34.743,10.247,364.109985
34.743,10.229,366.209991
34.742001,10.2,368.209991
34.740002,10.165,370.209991
34.737,10.122,372.209991
34.736,10.107,374.209991
34.733002,10.058,376.209991
34.728001,9.996,378.209991
34.723999,9.933,380.209991
34.722,9.888,382.209991
