salinity_sfile,temperature_sfile,pressure,doxy
33.812,25.764999,2.33,200.891647
33.812,25.773001,3.83,200.8358
33.812,25.773001,5.93,200.901672
33.812,25.774,7.93,200.858948
33.811001,25.775,9.93,200.809433
33.812,25.775,11.93,200.806778
33.813,25.768999,13.93,200.931076
33.818001,25.753,15.93,200.997543
33.818001,25.754,17.93,200.938049
33.817001,25.757999,19.93,200.875519
33.82,25.747,22.030001,200.922012
33.841,25.674,24.030001,201.528854
33.896,25.490999,26.23,202.70668
33.959,25.282,27.43,203.851929
34.087002,24.641001,30.030001,204.242889
34.087002,24.365,31.73,199.825104
34.389,23.205999,33.73,177.080109
34.418999,22.448,36.029999,178.083466
34.422001,22.429001,37.93,177.057236
34.5,22.410999,39.93,169.006378
34.605,22.454,41.93,165.898453
34.581001,22.131001,44.029999,170.726578
34.563999,21.745001,46.130001,174.799011
34.651001,21.198,48.029999,165.513672
34.806,20.780001,50.130001,144.864502
34.952,19.514999,51.73,
34.955204,19.482504,51.900002,130.124634
35.000999,19.018,54.330002,130.577454
34.987999,17.892,55.830002,106.980278
34.969002,17.382,57.830002,99.951523
34.963001,16.893999,59.93,96.678055
34.962002,16.597,61.93,95.155235
34.956001,16.382,63.93,93.016327
34.956001,15.946,65.93,88.971436
34.962002,15.397,67.93,85.295654
34.966,14.936,69.93,81.881271
34.972,14.668,71.93,79.258919
34.980999,14.567,73.93,76.349037
34.986,14.503,75.93,76.062172
34.988998,14.462,77.93,79.475899
34.993,14.326,79.93,84.901367
34.993,14.205,81.93,86.112038
34.991001,14.164,83.93,86.251053
34.987999,14.067,85.93,86.459747
34.984001,13.991,87.93,86.214691
34.981998,13.969,89.93,85.687469
34.98,13.926,91.93,85.242683
34.978001,13.896,93.93,85.295029
34.977001,13.877,95.93,85.447906
34.976002,13.863,97.93,85.517899
34.974998,13.851,99.93,85.390999
34.974998,13.839,101.93,85.247803
34.973999,13.836,103.93,85.109123
34.973999,13.829,105.93,85.113113
34.973,13.82,107.93,85.033119
34.972,13.814,109.93,85.072517
34.972,13.812,111.93,85.322639
34.972,13.798,113.93,85.713356
34.972,13.79,115.93,85.698524
34.972,13.789,117.93,85.433647
34.971001,13.785,119.93,84.931068
34.970001,13.78,121.93,84.36496
34.969002,13.77,123.93,83.899605
34.969002,13.765,125.93,83.408257
34.967999,13.761,127.93,82.625877
34.966999,13.757,129.929993,81.815559
34.965,13.753,131.929993,80.772385
34.962002,13.727,133.929993,79.877113
34.958,13.691,135.929993,79.416344
34.952999,13.632,137.929993,79.697235
34.950001,13.586,139.929993,79.641319
34.946999,13.546,141.929993,79.074677
34.945,13.518,143.929993,79.21299
34.944,13.502,145.929993,80.151245
34.943001,13.494,147.929993,81.376442
34.943001,13.481,149.929993,82.323265
34.943001,13.469,151.929993,83.426804
34.943001,13.45,153.929993,83.678307
34.943001,13.447,155.929993,83.616035
34.944,13.445,158.029999,83.755623
34.945,13.447,159.929993,83.887299
34.945999,13.452,161.929993,83.976776
34.948002,13.457,163.929993,84.195992
34.948002,13.455,165.929993,84.425415
34.949001,13.454,167.929993,84.771774
34.949001,13.446,169.929993,84.352165
34.948002,13.432,171.929993,84.219337
34.946999,13.417,173.929993,83.673584
34.945,13.401,175.929993,82.597008
34.942001,13.38,177.929993,80.274551
34.937,13.309,179.929993,77.391411
34.931,13.263,181.929993,75.592972
34.929001,13.25,183.929993,74.92205
34.928001,13.242,185.929993,74.56498
34.925999,13.226,187.929993,75.04641
34.925999,13.211,189.929993,75.96637
34.925999,13.201,191.929993,76.518806
34.925999,13.185,193.929993,76.979233
34.924,13.143,195.929993,77.157173
34.923,13.132,197.929993,77.378174
34.919998,13.086,199.929993,77.904282
34.918999,13.064,201.929993,78.584885
34.917999,13.051,203.929993,79.367867
34.918999,13.038,205.929993,79.858246
34.918999,13.036,207.929993,79.970764
34.918999,13.035,209.929993,79.807045
34.917999,13.02,211.929993,79.652008
34.917999,13.01,213.929993,79.446411
34.917,13.002,215.929993,79.210991
34.917,12.996,217.929993,79.045044
34.916,12.989,219.929993,78.908142
34.916,12.982,221.929993,78.956261
34.915001,12.97,223.929993,79.043961
34.915001,12.967,225.929993,78.936089
34.915001,12.966,227.929993,78.554649
34.915001,12.964,229.929993,77.891426
34.915001,12.954,231.929993,77.223434
34.915001,12.941,233.929993,76.812546
34.914001,12.934,235.929993,76.613228
34.914001,12.93,237.929993,76.369164
34.912998,12.925,239.929993,76.111359
34.912998,12.922,241.929993,75.864761
34.912998,12.919,243.929993,75.510941
34.911999,12.916,245.829987,75.230545
34.911999,12.915,247.929993,74.928909
34.911999,12.913,249.929993,74.349342
34.911999,12.906,251.929993,73.762131
34.910999,12.901,253.929993,73.161896
34.910999,12.893,255.929993,72.647026
34.91,12.884,257.929993,72.012039
34.909,12.875,259.929993,71.278206
34.908001,12.862,261.929993,70.470322
34.905998,12.841,263.929993,69.945755
34.904999,12.826,265.929993,69.516434
34.903999,12.815,267.929993,68.600357
34.902,12.793,269.929993,67.123199
34.900002,12.774,271.929993,65.738739
34.897999,12.76,273.929993,64.535995
34.896999,12.753,275.929993,63.180569
34.895,12.742,277.929993,60.795021
34.893002,12.72,279.929993,56.781052
34.886002,12.65,281.929993,52.390442
34.881001,12.607,283.929993,50.240284
34.880001,12.596,285.929993,49.929836
34.880001,12.597,287.929993,49.648762
34.880001,12.599,289.929993,48.647263
34.879002,12.587,291.929993,47.151417
34.876999,12.576,293.929993,46.462482
34.876999,12.574,295.929993,45.418797
34.875,12.563,297.929993,43.927967
34.873001,12.544,299.929993,42.64101
34.872002,12.535,301.929993,41.076454
34.868999,12.512,303.929993,38.827015
34.866001,12.49,305.929993,36.431187
34.859001,12.403,307.929993,35.281231
34.858002,12.387,309.929993,34.940792
34.856998,12.38,311.929993,34.323761
34.855,12.366,313.929993,33.219543
34.851002,12.315,315.929993,32.055527
34.848999,12.291,317.929993,31.257187
34.847,12.283,319.929993,29.843796
34.841999,12.252,321.929993,27.214384
34.827999,12.091,323.929993,25.289598
34.817001,11.983,325.929993,25.626219
34.807999,11.901,327.929993,27.55184
34.797001,11.797,329.929993,30.328997
34.785999,11.617,331.929993,33.096924
34.775002,11.477,333.929993,35.258514
34.766998,11.331,335.929993,36.924442
34.762001,11.269,337.929993,37.830196
34.759998,11.243,339.929993,38.312283
34.757999,11.225,341.929993,38.856468
34.754002,11.177,343.929993,39.324856
34.749001,11.104,345.929993,39.685745
34.742001,10.996,347.929993,40.648403
34.735001,10.9,349.929993,41.844002
34.730999,10.803,351.929993,44.088924
34.727001,10.739,353.929993,45.480995
34.723,10.683,355.929993,45.655998
34.720001,10.633,357.929993,44.33643
34.716999,10.539,359.929993,42.378998
34.715,10.499,361.929993,40.932186
34.714001,10.487,363.929993,39.537399
34.714001,10.475,365.929993,37.625973
34.715,10.462,367.929993,35.621895
34.715,10.458,369.929993,33.054714
34.716,10.452,371.929993,29.840324
34.716,10.422,373.929993,26.538143
34.716,10.382,375.929993,23.252266
34.716999,10.327,377.929993,20.928045
34.717999,10.312,379.929993,19.425365
34.716999,10.307,381.929993,17.51203
34.716,10.291,383.929993,14.268152
34.717999,10.189,385.929993,11.336673
34.716,10.108,387.929993,10.973211
34.714001,10.067,389.929993,10.870057
34.712002,10.033,391.929993,10.842778
34.709999,10.007,393.929993,10.796566
34.708,9.977,395.929993,10.70737
34.706001,9.944,397.929993,10.585137
34.702,9.891,399.929993,10.485509
34.698002,9.767,401.929993,10.393455
34.693001,9.673,403.929993,10.399882
34.691002,9.655,405.929993,10.403516
34.689999,9.645,407.929993,10.418676
34.688999,9.638,409.929993,10.452969
34.687,9.632,411.929993,10.490644
34.683998,9.597,413.929993,10.557919
34.678001,9.49,415.929993,10.59865
34.674,9.425,417.929993,10.565166
34.671001,9.381,419.929993,10.58186
34.668999,9.324,421.929993,10.669491
34.665001,9.271,424.029999,10.724668
34.660999,9.194,425.929993,10.917183
34.657001,9.075,427.929993,11.453233
34.652,9.008,429.929993,12.162676
34.648998,8.967,431.929993,13.318179
34.643002,8.888,433.929993,15.243101
34.637001,8.702,435.929993,17.423616
34.631001,8.554,437.929993,18.96627
34.627998,8.501,439.929993,20.495409
34.625,8.421,441.929993,21.75849
34.623001,8.395,443.929993,22.662687
34.622002,8.364,445.929993,23.928677
34.618999,8.305,447.929993,25.434988
34.618,8.24,449.929993,26.532621
34.617001,8.203,451.929993,27.308277
34.615002,8.166,453.929993,27.860113
34.615002,8.146,455.929993,28.269859
34.613998,8.121,457.929993,28.636511
34.613998,8.103,459.929993,28.79113
34.613998,8.095,461.929993,28.844118
34.613998,8.092,463.929993,28.826223
34.612999,8.089,465.929993,28.662745
34.613998,8.074,467.929993,28.53862
34.612999,8.054,469.929993,28.669794
34.612,8.016,471.929993,29.050049
34.611,7.995,473.929993,29.38056
34.610001,7.966,475.929993,29.708673
34.609001,7.95,477.929993,30.064835
34.609001,7.94,479.929993,30.321119
34.608002,7.93,481.929993,30.566631
34.606998,7.912,483.929993,30.811502
34.605999,7.894,485.929993,30.948347
34.605999,7.886,487.929993,31.024956
34.605,7.863,489.929993,30.900637
34.605,7.849,491.929993,29.98222
34.605999,7.849,493.929993,29.494829
34.605999,7.842,495.929993,29.847389
34.605,7.832,497.929993,30.439337
34.604,7.804,499.929993,31.140509
34.602001,7.771,501.929993,31.460051
34.601002,7.744,503.929993,31.692146
34.599998,7.724,505.929993,31.572292
34.599998,7.712,508.029999,31.746855
34.598999,7.695,510.029999,31.612381
34.598999,7.689,511.929993,31.197937
34.599998,7.688,513.929993,30.860224
34.599998,7.683,515.929993,30.718731
34.599998,7.675,517.929993,30.687323
34.598999,7.661,519.929993,30.747194
34.598999,7.638,521.929993,30.728357
34.597,7.614,523.929993,30.269533
34.598,7.603,525.929993,29.277512
34.598999,7.594,527.929993,29.145887
34.598999,7.585,529.929993,29.047539
34.598999,7.578,531.929993,29.082151
34.598999,7.571,533.929993,29.144646
34.598,7.558,535.929993,29.256542
34.598,7.549,537.929993,29.379925
34.598,7.543,539.929993,29.503489
34.597,7.535,541.929993,29.650368
34.597,7.526,543.929993,29.728331
34.597,7.522,545.929993,29.805176
34.596001,7.513,547.929993,29.895493
34.596001,7.507,549.929993,30.02294
34.596001,7.504,551.830017,30.15333
34.595001,7.496,553.929993,30.377991
34.594002,7.481,555.929993,30.569143
34.592999,7.434,557.929993,30.77673
34.591999,7.422,559.929993,30.922895
34.591999,7.415,561.929993,31.134125
34.591,7.401,563.929993,31.321028
34.591,7.384,566.029968,31.469177
34.59,7.371,567.929993,31.529613
34.589001,7.349,569.929993,31.57818
34.588001,7.308,571.929993,31.551914
34.587002,7.272,573.929993,31.995365
34.587002,7.256,575.929993,32.590683
34.585999,7.231,577.929993,33.217175
34.584999,7.208,579.929993,33.086365
34.584999,7.201,581.929993,33.228024
34.584,7.184,583.929993,33.546844
34.584,7.176,585.929993,33.726204
34.583,7.17,587.929993,33.847717
34.583,7.163,589.929993,33.923691
34.582001,7.156,591.929993,33.826832
34.582001,7.147,593.929993,33.57058
34.582001,7.14,595.929993,33.184841
34.582001,7.126,597.929993,32.815483
34.582001,7.124,599.929993,32.621437
34.582001,7.107,601.929993,32.598793
34.581001,7.061,603.929993,32.769653
34.581001,7.053,605.929993,32.860535
34.580002,7.053,607.929993,33.015106
34.580002,7.05,609.929993,33.379517
34.578999,7.033,611.929993,34.006699
34.577,6.991,613.929993,34.72332
34.576,6.945,615.929993,35.326702
34.575001,6.899,617.929993,35.367043
34.575001,6.884,619.929993,35.259937
34.575001,6.882,621.929993,35.178818
34.575001,6.881,623.929993,35.142883
34.575001,6.878,625.929993,35.076828
