salinity,temperature,pressure
33.915401,26.448999,0.92
33.915001,26.448,2.0
33.915199,26.447001,3.04
33.914799,26.445999,4.04
33.9146,26.450001,5.04
33.914799,26.454,6.08
33.9146,26.454,7.04
33.9146,26.455,7.96
33.9146,26.454,8.96
33.9146,26.452999,10.0
33.9142,26.452999,10.72
33.914001,26.452,11.96
33.913601,26.450001,13.96
33.912201,26.445999,15.96
33.911999,26.445,17.959999
33.911201,26.434999,20.0
33.909801,26.421,22.0
33.909199,26.410999,24.040001
33.905201,26.333,26.0
33.8918,26.159,28.0
33.866798,25.816999,30.48
33.983799,25.098,31.440001
34.903801,18.736,33.919998
35.067001,17.834,35.959999
35.073002,17.555,37.959999
35.075802,17.329,40.0
35.0476,17.132999,42.040001
35.0406,16.878,44.040001
35.029202,16.642,46.0
35.0532,16.606001,48.0
35.054199,16.555,49.919998
35.053398,16.447001,51.959999
35.051601,16.344,54.0
35.053001,16.299,56.0
35.066399,16.268999,57.959999
35.062599,16.190001,59.919998
35.0602,16.127001,62.0
35.074001,16.129999,64.0
35.076,16.112,66.0
35.073002,15.982,68.040001
35.0662,15.951,70.0
35.065201,15.924,72.0
35.0644,15.904,74.0
35.0686,15.893,76.0
35.070599,15.88,78.0
35.0728,15.885,80.0
35.074001,15.888,82.040001
35.075401,15.887,84.040001
35.077999,15.845,85.959999
35.071602,15.802,87.959999
35.075802,15.81,90.040001
35.077599,15.776,92.0
35.072399,15.708,93.959999
35.066601,15.641,96.0
35.065399,15.628,98.0
35.061798,15.546,100.0
35.052399,15.482,102.040001
35.0494,15.463,104.080002
35.0462,15.433,106.0
35.0448,15.341,107.959999
35.034599,15.225,109.959999
35.032799,15.155,112.0
35.027599,15.074,114.080002
35.028,15.005,116.040001
35.0294,14.972,118.080002
35.031399,14.965,120.040001
35.031799,14.962,122.040001
35.032001,14.958,124.0
35.032398,14.953,125.959999
35.032398,14.94,127.959999
35.032001,14.928,129.960007
35.0298,14.909,131.960007
35.028599,14.865,134.0
35.027,14.83,136.0
35.026402,14.814,138.039993
35.0228,14.786,140.0
35.016602,14.693,142.0
35.001999,14.526,144.039993
34.985401,14.33,146.0
34.971199,14.121,148.039993
34.967201,14.065,150.039993
34.966599,14.048,152.0
34.966202,14.039,154.0
34.966202,14.032,156.0
34.966801,14.022,158.0
34.968201,14.001,160.0
34.9688,13.989,161.960007
34.969398,13.975,163.960007
34.968201,13.947,166.0
34.962399,13.876,168.039993
34.959599,13.839,170.039993
34.958401,13.796,172.0
34.955799,13.76,173.960007
34.9538,13.74,176.0
34.952999,13.726,178.039993
34.951801,13.715,180.039993
34.951,13.699,182.039993
34.950401,13.679,184.0
34.950001,13.664,185.960007
34.9492,13.65,188.0
34.948799,13.635,190.039993
34.9478,13.618,192.0
34.947201,13.607,194.0
34.9468,13.604,196.039993
34.946602,13.593,198.0
34.945999,13.587,199.960007
34.945599,13.58,201.960007
34.945,13.575,203.960007
34.945,13.571,205.960007
34.944599,13.564,208.039993
34.944199,13.561,210.080002
34.943802,13.559,212.039993
34.943199,13.554,214.0
34.941799,13.548,216.039993
34.940601,13.542,218.0
34.937401,13.496,220.0
34.933201,13.456,222.0
34.930801,13.343,224.0
34.922199,13.269,226.039993
34.923599,13.249,228.0
34.9226,13.207,229.960007
34.919201,13.154,231.960007
34.9128,13.06,233.960007
34.9086,12.999,236.0
34.907001,12.99,238.0
34.906399,12.984,240.0
34.905399,12.975,242.0
34.9044,12.956,243.960007
34.901798,12.92,246.0
34.8992,12.885,247.960007
34.8974,12.84,249.960007
34.889999,12.755,252.0
34.887402,12.684,254.0
34.8834,12.608,256.0
34.880001,12.539,258.040009
34.877399,12.468,260.040009
34.872601,12.421,262.0
34.871201,12.402,264.0
34.8708,12.377,266.040009
34.870201,12.34,268.040009
34.868198,12.317,270.040009
34.867199,12.299,272.0
34.866199,12.276,274.0
34.8652,12.271,275.959991
34.865002,12.266,278.0
34.864601,12.26,280.040009
34.8638,12.253,281.959991
34.863201,12.241,283.959991
34.861801,12.208,286.0
34.860001,12.184,288.0
34.859402,12.157,289.959991
34.857399,12.114,292.0
34.855,12.083,294.0
34.853001,12.065,296.0
34.851398,12.045,297.959991
34.849998,12.026,300.0
34.847599,11.995,302.040009
34.845798,11.971,304.040009
34.843601,11.942,306.040009
34.841,11.919,308.0
34.839401,11.907,310.0
34.8386,11.895,312.0
34.836201,11.861,313.959991
34.832802,11.832,316.0
34.830399,11.812,318.0
34.8274,11.758,319.959991
34.8232,11.698,322.0
34.82,11.663,323.959991
34.817001,11.606,326.0
34.813599,11.514,328.0
34.807999,11.453,330.0
34.806,11.39,331.959991
34.802399,11.356,333.959991
34.8008,11.331,336.0
34.799,11.306,338.0
34.796799,11.256,340.0
34.792198,11.183,342.0
34.7896,11.148,344.0
34.785999,11.078,346.0
34.784,11.041,347.959991
34.781799,10.968,349.959991
34.778999,10.957,351.959991
34.7784,10.951,354.0
34.777802,10.925,356.0
34.7756,10.885,358.0
34.772999,10.83,360.040009
34.770599,10.803,362.0
34.768398,10.779,364.0
34.767399,10.763,366.040009
34.765598,10.738,368.040009
34.7644,10.697,370.040009
34.7612,10.662,372.040009
34.760601,10.645,374.040009
34.759201,10.634,376.0
34.7584,10.625,377.959991
34.757999,10.599,380.0
34.7556,10.551,382.0
34.752602,10.517,384.040009
34.7514,10.49,386.040009
34.7486,10.465,388.040009
34.746799,10.431,390.040009
34.744202,10.417,391.959991
34.743999,10.356,393.959991
34.737598,10.245,396.0
34.7332,10.199,398.0
34.73,10.141,399.959991
34.724201,10.052,402.040009
34.722401,9.969,404.040009
34.7136,9.802,406.040009
