salinity,temperature,pressure
35.263,25.683001,1.04
35.263,25.683001,2.0
35.262798,25.684,3.0
35.263199,25.681,4.0
35.263199,25.683001,5.0
35.263,25.684,6.0
35.263,25.684999,7.0
35.263599,25.68,8.04
35.263401,25.677999,9.04
35.263599,25.681,10.04
35.263401,25.684,10.76
35.263,25.688999,12.0
35.263,25.690001,13.96
35.263199,25.686001,16.0
35.263199,25.681,18.0
35.262798,25.662001,19.959999
35.263401,25.656,21.959999
35.263401,25.65,23.959999
35.263401,25.629,26.0
35.263802,25.622,28.0
35.263599,25.620001,30.0
35.264801,25.620001,32.0
35.265999,25.621,33.959999
35.266201,25.620001,35.959999
35.267601,25.622999,38.0
35.269402,25.625,40.040001
35.27,25.625999,42.0
35.270199,25.624001,43.959999
35.2714,25.625,45.959999
35.272999,25.628,47.919998
35.277802,25.636,49.959999
35.286201,25.650999,52.0
35.3106,25.695999,54.040001
35.383598,25.820999,56.0
35.474998,25.968,57.959999
35.528999,26.042,60.0
35.545399,26.049999,62.0
35.547798,26.025,64.0
35.5504,26.007,66.040001
35.549801,25.975,68.040001
35.541199,25.945,70.0
35.534801,25.752001,71.959999
35.594799,24.267,73.959999
35.5686,22.737,76.0
35.536598,22.385,77.959999
35.542,21.525,79.959999
35.460999,20.209999,82.040001
35.422798,19.879,84.0
35.395802,19.742001,85.959999
35.374599,19.507999,87.959999
35.369598,19.024,89.959999
35.319401,18.429001,92.040001
35.310398,18.267,94.040001
35.288399,18.006001,96.040001
35.277,17.612,98.080002
35.245399,17.18,100.0
35.212399,16.804001,101.959999
35.200798,16.701,104.040001
35.194599,16.594999,106.0
35.182201,16.469999,108.040001
35.175598,16.392,110.080002
35.159599,16.197001,112.080002
35.142601,15.99,114.040001
35.124001,15.645,116.040001
35.103199,15.334,118.040001
35.077801,15.007,120.0
35.067001,14.858,122.0
35.055801,14.694,124.040001
35.046799,14.556,126.0
35.040001,14.414,127.959999
35.032398,14.236,130.0
35.0196,14.067,132.0
35.005798,13.897,134.039993
34.997002,13.802,136.0
34.992199,13.756,138.0
34.989601,13.69,140.0
34.986198,13.661,142.039993
34.986,13.655,144.039993
34.986198,13.649,146.0
34.9856,13.635,148.039993
34.984001,13.604,150.080002
34.981602,13.571,152.039993
34.979198,13.55,154.0
34.977402,13.526,156.039993
34.9758,13.499,158.039993
34.973801,13.48,160.0
34.971401,13.456,162.0
34.969799,13.429,164.0
34.9678,13.409,166.0
34.966599,13.381,168.0
34.9632,13.34,169.960007
34.9608,13.319,172.0
34.959599,13.298,174.039993
34.957802,13.279,176.0
34.957001,13.268,177.960007
34.955601,13.244,180.0
34.954399,13.238,182.039993
34.953602,13.223,184.039993
34.952202,13.206,186.039993
34.950798,13.181,188.039993
34.949001,13.17,190.039993
34.9482,13.164,192.039993
34.946598,13.133,194.0
34.944199,13.113,195.960007
34.942398,13.088,197.960007
34.9398,13.046,199.960007
34.937801,13.025,201.960007
34.9366,13.006,204.0
34.935001,12.992,206.039993
34.9338,12.966,208.0
34.931999,12.953,210.0
34.931599,12.939,212.0
34.929401,12.913,214.0
34.9286,12.907,216.0
34.9286,12.9,218.0
34.9282,12.897,220.039993
34.928001,12.896,222.039993
34.928001,12.895,224.039993
34.927799,12.894,226.080002
34.927601,12.894,228.0
34.927399,12.893,229.960007
34.926998,12.89,232.0
34.925598,12.871,234.039993
34.924,12.839,235.960007
34.9216,12.81,237.960007
34.9202,12.77,239.960007
34.917599,12.722,242.0
34.9156,12.702,244.080002
34.915001,12.694,246.039993
34.9142,12.684,248.039993
34.914001,12.655,250.0
34.911999,12.631,252.0
34.911201,12.619,253.960007
34.910599,12.613,255.919998
34.91,12.61,257.959991
34.909401,12.606,260.0
34.908798,12.595,262.040009
34.9076,12.576,264.0
34.9062,12.558,266.0
34.905602,12.535,268.040009
34.9044,12.508,270.040009
34.902599,12.487,272.040009
34.902199,12.478,274.0
34.901798,12.468,276.0
34.901199,12.461,278.040009
34.900799,12.455,280.0
34.900398,12.448,281.959991
34.899799,12.442,284.0
34.8992,12.432,286.040009
34.898399,12.42,288.040009
34.897202,12.408,290.0
34.896599,12.376,292.0
34.894798,12.34,294.040009
34.891998,12.293,296.040009
34.889999,12.278,298.040009
34.889198,12.257,300.040009
34.888,12.225,302.079987
34.886002,12.193,304.040009
34.884399,12.16,306.040009
34.881599,12.119,308.040009
34.880001,12.104,310.0
34.878601,12.077,312.0
34.876999,12.036,313.959991
34.874401,11.997,315.959991
34.872601,11.977,317.959991
34.871399,11.955,319.920013
34.869999,11.94,322.0
34.868999,11.919,324.079987
34.867599,11.908,326.0
34.866402,11.902,328.0
34.8652,11.886,330.040009
34.864601,11.844,332.0
34.861198,11.799,333.959991
34.8596,11.776,335.959991
34.8582,11.744,337.959991
34.856201,11.714,339.920013
34.854401,11.68,342.0
34.852402,11.661,344.079987
34.8512,11.643,346.040009
34.849602,11.623,348.040009
34.848202,11.605,350.0
34.846199,11.578,352.0
34.8442,11.536,354.040009
34.842201,11.494,356.0
34.838799,11.427,358.0
34.836601,11.415,360.0
34.835602,11.396,361.959991
34.834,11.373,363.959991
34.832199,11.355,366.040009
34.830799,11.333,368.040009
34.8284,11.305,370.0
34.826599,11.28,371.959991
34.8228,11.232,373.920013
34.819199,11.18,375.920013
34.813999,11.113,377.959991
34.812,11.0,380.0
34.802799,10.861,382.040009
34.7994,10.84,384.040009
34.7976,10.816,386.040009
34.795601,10.78,387.959991
34.793598,10.703,389.920013
34.7882,10.626,391.959991
34.786598,10.6,394.0
34.784199,10.569,396.040009
34.7826,10.555,398.0
34.780602,10.546,399.920013
34.779202,10.52,401.959991
34.775799,10.461,404.0
34.772202,10.417,406.0
34.7682,10.381,408.0
34.7644,10.3,410.0
34.759399,10.181,412.0
34.753601,10.045,414.0
34.748402,9.984,416.0
34.744999,9.956,417.959991
34.742802,9.949,420.0
34.742401,9.889,422.040009
34.738602,9.834,424.040009
34.734798,9.79,426.0
34.733002,9.767,427.920013
34.73,9.745,430.0
34.730801,9.642,432.0
34.723999,9.606,434.079987
34.722801,9.6,436.0
34.721199,9.589,438.040009
34.7192,9.558,440.079987
34.7164,9.505,442.040009
34.712799,9.436,444.0
34.709599,9.337,445.959991
34.704399,9.266,447.959991
34.701599,9.237,449.959991
34.699799,9.196,452.0
34.6968,9.168,454.0
34.695198,9.122,456.040009
34.691799,9.093,458.0
34.6898,9.051,460.040009
34.687801,8.996,462.0
34.683201,8.921,464.040009
34.6814,8.891,466.040009
34.679401,8.852,467.959991
34.677399,8.834,470.0
34.675598,8.81,472.040009
34.675999,8.775,473.959991
34.673401,8.732,475.959991
34.670399,8.712,478.0
34.670799,8.664,479.959991
34.666199,8.627,481.920013
34.665401,8.6,484.0
34.662998,8.558,486.040009
34.662399,8.507,488.0
34.657398,8.451,489.959991
34.656601,8.449,491.959991
34.6562,8.449,493.959991
34.655998,8.447,495.920013
34.655399,8.435,498.0
34.654202,8.408,500.079987
34.651402,8.397,502.0
34.652599,8.335,504.0
34.646999,8.283,506.079987
34.646198,8.254,508.0
34.6432,8.223,509.920013
34.6418,8.199,511.959991
34.641399,8.151,514.039978
34.638,8.122,516.0
34.637199,8.099,518.0
34.635399,8.055,520.039978
34.6334,8.039,521.960022
34.632599,8.025,523.960022
34.631802,7.988,526.039978
34.628799,7.953,528.039978
34.627201,7.916,529.960022
34.625599,7.869,531.960022
34.6236,7.833,534.0
34.621399,7.809,536.0
34.620998,7.784,538.0
34.619202,7.758,539.960022
34.617802,7.749,542.0
34.618,7.73,544.0
34.616001,7.72,546.0
34.615398,7.718,548.039978
34.614601,7.714,550.039978
34.613998,7.697,551.960022
34.6134,7.642,553.960022
34.609798,7.587,556.0
34.608002,7.556,557.960022
34.6068,7.523,559.919983
34.604801,7.469,561.960022
34.602402,7.443,564.0
34.600399,7.427,566.080017
34.6012,7.374,568.080017
34.599998,7.303,570.0
34.5942,7.242,572.0
34.594002,7.229,574.0
34.593201,7.186,575.960022
34.5914,7.163,578.0
34.591599,7.143,580.039978
34.5896,7.122,582.0
34.589401,7.12,583.960022
34.589199,7.115,586.0
34.589199,7.1,588.039978
34.5882,7.089,590.0
34.5882,7.079,592.0
34.587399,7.066,594.0
34.587399,7.036,596.0
34.585999,7.025,598.039978
34.5854,7.018,600.039978
34.585201,7.007,602.080017
34.585201,6.974,604.0
34.583801,6.948,605.919983
34.582802,6.932,607.960022
34.581799,6.925,610.0
34.5816,6.913,611.960022
34.582001,6.891,613.960022
34.580002,6.867,616.0
34.5802,6.853,618.039978
34.579399,6.828,620.0
34.578602,6.814,622.0
34.577999,6.8,624.0
34.577801,6.791,626.0
34.577599,6.784,627.960022
34.577,6.78,629.960022
34.5774,6.773,632.0
34.576801,6.764,634.0
34.576599,6.761,636.0
34.576401,6.759,637.960022
34.576401,6.758,639.960022
34.576199,6.757,641.960022
34.575798,6.756,644.039978
34.5756,6.755,646.039978
34.5756,6.746,648.039978
34.575401,6.727,650.039978
34.574398,6.71,651.960022
34.574398,6.695,653.960022
34.5732,6.665,655.960022
34.5742,6.631,658.0
34.5718,6.609,660.039978
34.5718,6.607,662.0
34.5714,6.601,664.039978
34.570801,6.596,666.080017
34.5704,6.593,668.0
34.570801,6.583,670.039978
34.5704,6.556,672.039978
34.569,6.544,674.0
34.5686,6.533,676.039978
34.568401,6.518,678.080017
34.569199,6.489,680.0
34.5672,6.455,681.960022
34.566601,6.453,684.039978
34.566399,6.452,686.039978
34.566399,6.452,687.960022
34.565998,6.45,689.960022
34.5658,6.448,692.0
34.565601,6.441,694.0
34.565601,6.419,696.039978
34.565601,6.39,697.960022
34.563801,6.374,699.960022
34.564201,6.358,702.0
34.563198,6.348,704.0
34.562401,6.345,706.0
34.562401,6.335,707.919983
34.562801,6.319,709.960022
34.561798,6.283,711.960022
34.561199,6.267,713.960022
34.5606,6.251,716.0
34.5602,6.235,718.0
34.560001,6.217,720.0
34.560001,6.188,722.0
34.5588,6.174,723.960022
34.558201,6.169,725.960022
34.5578,6.161,728.039978
34.558601,6.135,730.0
34.557598,6.108,732.0
34.556,6.094,734.080017
34.556198,6.085,736.039978
34.556198,6.058,738.039978
34.555599,6.034,740.0
34.5546,6.013,742.0
34.555,5.988,744.0
34.5536,5.966,745.960022
34.5532,5.953,748.039978
34.5532,5.933,750.0
34.5536,5.901,751.960022
34.5522,5.884,754.0
34.551998,5.875,756.039978
34.552399,5.853,758.080017
34.552799,5.812,760.080017
34.551399,5.802,762.039978
34.551399,5.8,764.0
34.550999,5.798,765.960022
34.551201,5.794,768.0
34.551201,5.784,770.039978
34.5508,5.771,772.080017
34.550201,5.765,774.0
34.549999,5.756,775.919983
34.5518,5.721,777.960022
34.550201,5.696,780.0
34.549801,5.685,782.0
34.549801,5.678,784.0
34.549599,5.67,786.039978
34.549198,5.661,788.039978
34.549,5.654,790.0
34.548199,5.648,792.0
34.550201,5.616,794.080017
34.5494,5.578,796.0
34.549,5.559,797.960022
34.548801,5.543,800.0
34.548199,5.536,802.039978
34.548,5.534,804.039978
34.548,5.531,806.039978
34.5476,5.527,808.080017
34.547798,5.524,810.0
34.547001,5.52,811.880005
34.546799,5.515,814.0
34.546398,5.507,816.080017
34.5466,5.494,818.0
34.5462,5.473,819.960022
34.547001,5.433,821.960022
34.545399,5.41,824.0
34.545399,5.399,826.0
34.545601,5.383,828.0
34.544998,5.372,830.039978
34.5452,5.357,832.080017
34.5452,5.343,834.039978
34.545799,5.32,835.960022
