time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-7.1574287,-1.3263345
2023-01-02,01-02,2023,1,2,-7.241639,0.36179063
2023-01-03,01-03,2023,1,3,-6.8423424,0.44488186
2023-01-04,01-04,2023,1,4,-6.9051476,-2.388877
2023-01-05,01-05,2023,1,5,-6.6606092,-1.8379726
2023-01-06,01-06,2023,1,6,-3.874777,0.67836
2023-01-07,01-07,2023,1,7,-6.7191205,0.03377903
2023-01-08,01-08,2023,1,8,-7.591226,-0.64361644
2023-01-09,01-09,2023,1,9,-7.670418,-2.7205038
2023-01-10,01-10,2023,1,10,-6.5093393,-0.8135335
2023-01-11,01-11,2023,1,11,-7.511184,1.3375988
2023-01-12,01-12,2023,1,12,-7.5578876,0.81671125
2023-01-13,01-13,2023,1,13,-6.9109106,0.32617792
2023-01-14,01-14,2023,1,14,-6.4155135,1.1766223
2023-01-15,01-15,2023,1,15,-5.4594116,1.1694535
2023-01-16,01-16,2023,1,16,-4.6179852,-0.75271136
2023-01-17,01-17,2023,1,17,-5.59719,-1.2526147
2023-01-18,01-18,2023,1,18,-7.3589287,-0.33090168
2023-01-19,01-19,2023,1,19,-8.324763,2.4672542
2023-01-20,01-20,2023,1,20,-7.583203,-2.1150966
2023-01-21,01-21,2023,1,21,-7.366497,-4.257649
2023-01-22,01-22,2023,1,22,-7.5489907,-0.028671952
2023-01-23,01-23,2023,1,23,-6.882787,1.3463985
2023-01-24,01-24,2023,1,24,-7.2679825,-0.51379764
2023-01-25,01-25,2023,1,25,-6.9594088,-1.401813
2023-01-26,01-26,2023,1,26,-6.85029,-1.8828832
2023-01-27,01-27,2023,1,27,-6.8570886,-3.1929364
2023-01-28,01-28,2023,1,28,-7.7690325,-2.1259704
2023-01-29,01-29,2023,1,29,-8.3051,-2.3897736
2023-01-30,01-30,2023,1,30,-6.566634,-4.684272
2023-01-31,01-31,2023,1,31,-4.644931,-4.5177765
2023-02-01,02-01,2023,2,1,-5.290419,-2.9341903
2023-02-02,02-02,2023,2,2,-8.247946,-2.7454832
2023-02-03,02-03,2023,2,3,-9.242677,-2.796688
2023-02-04,02-04,2023,2,4,-9.589249,-1.6681217
2023-02-05,02-05,2023,2,5,-9.285607,-0.08078179
2023-02-06,02-06,2023,2,6,-8.738426,-0.8078542
2023-02-07,02-07,2023,2,7,-10.797748,-0.28044167
2023-02-08,02-08,2023,2,8,-9.638243,1.3716238
2023-02-09,02-09,2023,2,9,-9.420197,2.2790983
2023-02-10,02-10,2023,2,10,-9.652686,-0.3752956
2023-02-11,02-11,2023,2,11,-8.100531,-0.8019228
2023-02-12,02-12,2023,2,12,-6.973371,-0.22721857
2023-02-13,02-13,2023,2,13,-6.418457,0.20629813
2023-02-14,02-14,2023,2,14,-6.982852,-1.1943713
2023-02-15,02-15,2023,2,15,-6.5043354,-0.6879341
2023-02-16,02-16,2023,2,16,-6.372435,1.0323898
2023-02-17,02-17,2023,2,17,-5.858228,1.7769651
2023-02-18,02-18,2023,2,18,-5.626804,0.20628288
2023-02-19,02-19,2023,2,19,-4.862143,0.027041484
2023-02-20,02-20,2023,2,20,-4.8266997,-2.4455142
2023-02-21,02-21,2023,2,21,-4.4767594,-3.358861
2023-02-22,02-22,2023,2,22,-4.633764,-0.9916922
2023-02-23,02-23,2023,2,23,-5.3196177,-1.55584
2023-02-24,02-24,2023,2,24,-6.407158,-2.0404725
2023-02-25,02-25,2023,2,25,-7.1561747,-1.9224155
2023-02-26,02-26,2023,2,26,-6.6226907,0.15965746
2023-02-27,02-27,2023,2,27,-7.7577996,-0.7740921
2023-02-28,02-28,2023,2,28,-7.4878426,-1.3318014
2023-03-01,03-01,2023,3,1,-7.2839923,-1.5143536
2023-03-02,03-02,2023,3,2,-6.641644,-0.26400632
2023-03-03,03-03,2023,3,3,-6.5575237,0.04830071
2023-03-04,03-04,2023,3,4,-5.767932,-0.401954
2023-03-05,03-05,2023,3,5,-4.270393,-0.71333534
2023-03-06,03-06,2023,3,6,-5.215983,-0.35478747
2023-03-07,03-07,2023,3,7,-5.3549066,-2.753247
2023-03-08,03-08,2023,3,8,-3.4097953,-3.9411845
2023-03-09,03-09,2023,3,9,-2.1188319,-2.9786704
2023-03-10,03-10,2023,3,10,-3.1443293,-3.3730595
2023-03-11,03-11,2023,3,11,-3.8374617,-0.096828066
2023-03-12,03-12,2023,3,12,-6.4846997,-0.026707033
2023-03-13,03-13,2023,3,13,-7.614859,-0.9573503
2023-03-14,03-14,2023,3,14,-7.528406,0.005689434
2023-03-15,03-15,2023,3,15,-7.389588,-0.4747701
2023-03-16,03-16,2023,3,16,-6.49366,-0.3092078
2023-03-17,03-17,2023,3,17,-6.027702,1.7168199
2023-03-18,03-18,2023,3,18,-3.5992672,-0.57939446
2023-03-19,03-19,2023,3,19,-3.8139734,-2.079663
2023-03-20,03-20,2023,3,20,-5.6914287,0.53903675
2023-03-21,03-21,2023,3,21,-6.2888594,-0.8778873
2023-03-22,03-22,2023,3,22,-4.882274,-3.014581
2023-03-23,03-23,2023,3,23,-5.8899636,-3.3012543
2023-03-24,03-24,2023,3,24,-6.3877683,-1.4348991
2023-03-25,03-25,2023,3,25,-6.5303016,-2.1384482
2023-03-26,03-26,2023,3,26,-5.2198796,-1.1090764
2023-03-27,03-27,2023,3,27,-5.094912,-2.3657234
2023-03-28,03-28,2023,3,28,-5.7228684,-2.478133
2023-03-29,03-29,2023,3,29,-6.094723,-0.64319724
2023-03-30,03-30,2023,3,30,-5.7781167,-1.1037825
2023-03-31,03-31,2023,3,31,-3.9926643,0.07587137
2023-04-01,04-01,2023,4,1,-2.4653573,-3.0059845
2023-04-02,04-02,2023,4,2,-3.7272983,-0.89942783
2023-04-03,04-03,2023,4,3,-4.087062,-0.84246886
2023-04-04,04-04,2023,4,4,-6.712586,-1.2972064
2023-04-05,04-05,2023,4,5,-7.2146297,-1.1354105
2023-04-06,04-06,2023,4,6,-7.787314,-1.2170421
2023-04-07,04-07,2023,4,7,-7.9198146,-0.98319995
2023-04-08,04-08,2023,4,8,-7.460812,-0.40041956
2023-04-09,04-09,2023,4,9,-5.4657226,-1.676141
2023-04-10,04-10,2023,4,10,-3.0401127,-2.432683
2023-04-11,04-11,2023,4,11,-1.9319541,-1.8366526
2023-04-12,04-12,2023,4,12,-2.6098807,0.04692855
2023-04-13,04-13,2023,4,13,-3.055376,2.3772151
2023-04-14,04-14,2023,4,14,-2.2382703,2.02892
2023-04-15,04-15,2023,4,15,-1.8305382,-0.64240944
2023-04-16,04-16,2023,4,16,-1.9359499,-2.1499846
2023-04-17,04-17,2023,4,17,-3.531807,-1.0505018
2023-04-18,04-18,2023,4,18,-2.5058246,-0.7251039
2023-04-19,04-19,2023,4,19,-4.759821,-0.5839797
2023-04-20,04-20,2023,4,20,-2.4502187,-0.075484134
2023-04-21,04-21,2023,4,21,-2.0672324,-1.2086396
2023-04-22,04-22,2023,4,22,-3.753517,-0.42969584
2023-04-23,04-23,2023,4,23,-5.9731917,-2.217928
2023-04-24,04-24,2023,4,24,-5.4202356,-1.6649622
2023-04-25,04-25,2023,4,25,-5.1621265,-0.58522004
2023-04-26,04-26,2023,4,26,-5.700217,1.2901174
2023-04-27,04-27,2023,4,27,-6.6790614,-1.2344755
2023-04-28,04-28,2023,4,28,-7.313576,-0.15410562
2023-04-29,04-29,2023,4,29,-6.1156645,1.309925
2023-04-30,04-30,2023,4,30,-6.864931,-1.1982895
2023-05-01,05-01,2023,5,1,-6.825418,0.48141214
2023-05-02,05-02,2023,5,2,-4.5416646,2.4116979
2023-05-03,05-03,2023,5,3,-4.6400146,-2.7858944
2023-05-04,05-04,2023,5,4,-6.0508823,-1.023064
2023-05-05,05-05,2023,5,5,-4.340364,-1.3198422
2023-05-06,05-06,2023,5,6,-5.640133,-0.8839504
2023-05-07,05-07,2023,5,7,-5.9521065,0.15845409
2023-05-08,05-08,2023,5,8,-6.038781,-0.032109786
2023-05-09,05-09,2023,5,9,-4.984648,-0.96245706
2023-05-10,05-10,2023,5,10,-4.1692967,0.008597288
2023-05-11,05-11,2023,5,11,-4.430048,0.32472134
2023-05-12,05-12,2023,5,12,-4.8044095,-0.81286967
2023-05-13,05-13,2023,5,13,-5.4786844,-3.4493704
2023-05-14,05-14,2023,5,14,-5.44456,-0.29939306
2023-05-15,05-15,2023,5,15,-2.3131218,1.2598832
2023-05-16,05-16,2023,5,16,-3.0003164,0.24242172
2023-05-17,05-17,2023,5,17,-3.6172132,-0.0013083294
2023-05-18,05-18,2023,5,18,-4.947225,-1.4467924
2023-05-19,05-19,2023,5,19,-3.5920682,-0.09529762
2023-05-20,05-20,2023,5,20,-5.113463,0.081873514
2023-05-21,05-21,2023,5,21,-5.483622,0.36706564
2023-05-22,05-22,2023,5,22,-3.8649306,2.0869381
2023-05-23,05-23,2023,5,23,-1.6295302,0.44646975
2023-05-24,05-24,2023,5,24,2.5482264,-2.2991493
2023-05-25,05-25,2023,5,25,0.1887915,-3.7834148
2023-05-26,05-26,2023,5,26,-1.7528695,-2.0532432
2023-05-27,05-27,2023,5,27,-2.3810713,1.4596955
2023-05-28,05-28,2023,5,28,-2.4254143,2.0685327
2023-05-29,05-29,2023,5,29,-3.6708338,-0.2670461
2023-05-30,05-30,2023,5,30,-3.0967405,-2.400069
2023-05-31,05-31,2023,5,31,-1.7368371,-0.34049362
2023-06-01,06-01,2023,6,1,-3.1625538,1.2864391
2023-06-02,06-02,2023,6,2,-4.3759427,-2.0342495
2023-06-03,06-03,2023,6,3,-4.9531517,1.4919976
2023-06-04,06-04,2023,6,4,-4.4545913,2.649698
2023-06-05,06-05,2023,6,5,-4.900736,-0.52568465
2023-06-06,06-06,2023,6,6,-6.250774,-1.555034
2023-06-07,06-07,2023,6,7,-5.0055914,1.3351932
2023-06-08,06-08,2023,6,8,-5.5025263,2.751344
2023-06-09,06-09,2023,6,9,-5.813581,2.969576
2023-06-10,06-10,2023,6,10,-4.974551,2.2012992
2023-06-11,06-11,2023,6,11,-4.232851,2.4044015
2023-06-12,06-12,2023,6,12,-5.3526053,1.4174649
2023-06-13,06-13,2023,6,13,,
2023-06-14,06-14,2023,6,14,,
2023-06-15,06-15,2023,6,15,,
2023-06-16,06-16,2023,6,16,,
2023-06-17,06-17,2023,6,17,,
2023-06-18,06-18,2023,6,18,,
2023-06-19,06-19,2023,6,19,,
2023-06-20,06-20,2023,6,20,,
2023-06-21,06-21,2023,6,21,,
2023-06-22,06-22,2023,6,22,,
