time,time2,year,month,day,winds_u,winds_v
2016-01-01,01-01,2016,1,1,-2.9202583,1.4656433
2016-01-02,01-02,2016,1,2,-1.5231383,-1.6470152
2016-01-03,01-03,2016,1,3,-3.0328197,-1.1405252
2016-01-04,01-04,2016,1,4,1.0087643,-1.1528246
2016-01-05,01-05,2016,1,5,6.2743607,1.9803637
2016-01-06,01-06,2016,1,6,7.176765,7.1706896
2016-01-07,01-07,2016,1,7,10.624427,4.559555
2016-01-08,01-08,2016,1,8,9.937151,3.621671
2016-01-09,01-09,2016,1,9,8.027394,2.968955
2016-01-10,01-10,2016,1,10,9.036724,3.531148
2016-01-11,01-11,2016,1,11,8.35022,-0.99453646
2016-01-12,01-12,2016,1,12,6.2300563,-2.650221
2016-01-13,01-13,2016,1,13,1.32996,-0.29983503
2016-01-14,01-14,2016,1,14,-1.7450465,0.53311986
2016-01-15,01-15,2016,1,15,-3.431918,0.7224232
2016-01-16,01-16,2016,1,16,-2.7152975,-0.13891302
2016-01-17,01-17,2016,1,17,-5.110924,0.06439628
2016-01-18,01-18,2016,1,18,-5.2577477,-1.086291
2016-01-19,01-19,2016,1,19,-3.0979834,-2.4859238
2016-01-20,01-20,2016,1,20,-3.8802507,-1.5668344
2016-01-21,01-21,2016,1,21,-2.4973633,-3.2436457
2016-01-22,01-22,2016,1,22,-4.1682606,-0.5855657
2016-01-23,01-23,2016,1,23,-4.472834,1.5525401
2016-01-24,01-24,2016,1,24,-2.3868906,-2.9143925
2016-01-25,01-25,2016,1,25,-2.934088,-3.5682125
2016-01-26,01-26,2016,1,26,-4.222871,-2.0243616
2016-01-27,01-27,2016,1,27,-3.2398305,-3.2915845
2016-01-28,01-28,2016,1,28,-3.4944887,-3.231523
2016-01-29,01-29,2016,1,29,-1.4318697,-1.1648138
2016-01-30,01-30,2016,1,30,-1.7355534,-1.4539077
2016-01-31,01-31,2016,1,31,-1.2780936,-2.5546696
2016-02-01,02-01,2016,2,1,-0.3109525,-2.62988
2016-02-02,02-02,2016,2,2,-0.22592427,-1.0317799
2016-02-03,02-03,2016,2,3,-2.725887,-0.6369814
2016-02-04,02-04,2016,2,4,-2.516914,-0.28991988
2016-02-05,02-05,2016,2,5,-2.3899195,-1.1163573
2016-02-06,02-06,2016,2,6,-3.2295942,0.38074628
2016-02-07,02-07,2016,2,7,0.30814403,-2.0750713
2016-02-08,02-08,2016,2,8,-6.3297896,-4.8183813
2016-02-09,02-09,2016,2,9,-3.301392,-1.6549135
2016-02-10,02-10,2016,2,10,-3.9956193,-3.4993525
2016-02-11,02-11,2016,2,11,-5.620358,0.57779264
2016-02-12,02-12,2016,2,12,-2.6680288,-1.4665004
2016-02-13,02-13,2016,2,13,-4.6146784,-3.1245701
2016-02-14,02-14,2016,2,14,-4.4647026,-2.7829204
2016-02-15,02-15,2016,2,15,-4.647069,-5.3401513
2016-02-16,02-16,2016,2,16,-1.731227,-8.471745
2016-02-17,02-17,2016,2,17,-2.6973214,-7.3815026
2016-02-18,02-18,2016,2,18,-4.3348627,-5.346837
