time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,-6.8218093,-4.6259737
2017-01-02,01-02,2017,1,2,-5.422247,-2.2035913
2017-01-03,01-03,2017,1,3,-1.8775028,0.49649578
2017-01-04,01-04,2017,1,4,-6.5267663,-4.2458086
2017-01-05,01-05,2017,1,5,-6.374482,-4.14548
2017-01-06,01-06,2017,1,6,-4.9895306,0.53401816
2017-01-07,01-07,2017,1,7,-5.7404947,-3.6761417
2017-01-08,01-08,2017,1,8,-3.8072777,-1.5471891
2017-01-09,01-09,2017,1,9,-7.925579,-3.737044
2017-01-10,01-10,2017,1,10,-4.36661,-1.4255097
2017-01-11,01-11,2017,1,11,-2.5847576,-1.9719188
2017-01-12,01-12,2017,1,12,-5.642526,0.2641899
2017-01-13,01-13,2017,1,13,-6.4368544,-1.334669
2017-01-14,01-14,2017,1,14,-6.0199666,-1.3505841
2017-01-15,01-15,2017,1,15,-5.942505,-5.0956764
2017-01-16,01-16,2017,1,16,-6.546562,-5.6117764
2017-01-17,01-17,2017,1,17,-5.4519825,-5.716797
2017-01-18,01-18,2017,1,18,-5.472208,-4.858318
2017-01-19,01-19,2017,1,19,-7.1824746,-2.6995368
2017-01-20,01-20,2017,1,20,-7.393716,-5.6969414
2017-01-21,01-21,2017,1,21,-8.291499,-4.9358115
2017-01-22,01-22,2017,1,22,-8.221101,-2.760907
2017-01-23,01-23,2017,1,23,-6.7840505,-5.917123
2017-01-24,01-24,2017,1,24,-7.6326823,-4.9197364
2017-01-25,01-25,2017,1,25,-7.0333815,-4.5311904
2017-01-26,01-26,2017,1,26,-7.8112264,-6.6705537
2017-01-27,01-27,2017,1,27,-8.280358,-6.5511074
2017-01-28,01-28,2017,1,28,-8.353848,-6.1295404
2017-01-29,01-29,2017,1,29,-8.8970375,-4.073401
2017-01-30,01-30,2017,1,30,-8.163049,-4.030939
2017-01-31,01-31,2017,1,31,-7.8795114,-3.082404
2017-02-01,02-01,2017,2,1,-8.780912,-2.4368255
2017-02-02,02-02,2017,2,2,-7.66782,-3.6677063
2017-02-03,02-03,2017,2,3,-8.3322935,-2.0691562
2017-02-04,02-04,2017,2,4,-5.933726,-1.3624552
2017-02-05,02-05,2017,2,5,-5.1936183,-3.4482255
2017-02-06,02-06,2017,2,6,-7.233937,-1.4768965
2017-02-07,02-07,2017,2,7,-7.1473875,-3.3202963
2017-02-08,02-08,2017,2,8,-3.9064972,-0.4582408
2017-02-09,02-09,2017,2,9,-3.659935,0.81904495
2017-02-10,02-10,2017,2,10,-5.5388474,-0.23412089
2017-02-11,02-11,2017,2,11,-4.9124727,-2.6362796
2017-02-12,02-12,2017,2,12,-3.9924994,-1.4177125
2017-02-13,02-13,2017,2,13,2.7589483,0.6315465
2017-02-14,02-14,2017,2,14,-2.0213377,-1.500987
2017-02-15,02-15,2017,2,15,-4.538404,-1.4057713
2017-02-16,02-16,2017,2,16,-5.8090467,-0.7956956
2017-02-17,02-17,2017,2,17,-5.0118985,-3.7798018
2017-02-18,02-18,2017,2,18,-6.9853244,-5.2798195
2017-02-19,02-19,2017,2,19,-8.339525,-4.3201327
2017-02-20,02-20,2017,2,20,-7.6749187,-3.4176607
2017-02-21,02-21,2017,2,21,-7.4175363,-4.9825478
2017-02-22,02-22,2017,2,22,-8.029801,-4.6244006
2017-02-23,02-23,2017,2,23,-8.321797,-4.2962255
2017-02-24,02-24,2017,2,24,-7.1331525,-4.3330016
2017-02-25,02-25,2017,2,25,-5.9102435,-3.4587615
2017-02-26,02-26,2017,2,26,-5.0163875,-2.217838
2017-02-27,02-27,2017,2,27,-4.6126614,-3.9156673
2017-02-28,02-28,2017,2,28,-5.0743394,-4.6058908
2017-03-01,03-01,2017,3,1,-5.4125867,-6.6540713
2017-03-02,03-02,2017,3,2,-1.7809564,0.35052672
2017-03-03,03-03,2017,3,3,-1.408672,-1.3941727
2017-03-04,03-04,2017,3,4,-5.8052044,-4.1870475
2017-03-05,03-05,2017,3,5,-8.189393,-4.2283626
2017-03-06,03-06,2017,3,6,-7.4320016,-4.1590204
2017-03-07,03-07,2017,3,7,-6.832594,-5.9704657
