time,time2,year,month,day,winds_u,winds_v
2016-01-01,01-01,2016,1,1,4.6837482,-4.2115808
2016-01-02,01-02,2016,1,2,5.1809196,-2.77112
2016-01-03,01-03,2016,1,3,4.7745614,-5.7653294
2016-01-04,01-04,2016,1,4,4.8138947,-5.185333
2016-01-05,01-05,2016,1,5,4.2876916,-5.796915
2016-01-06,01-06,2016,1,6,5.796773,-5.37816
2016-01-07,01-07,2016,1,7,9.987529,-4.145185
2016-01-08,01-08,2016,1,8,8.27348,-3.541192
2016-01-09,01-09,2016,1,9,7.6675444,-2.734602
2016-01-10,01-10,2016,1,10,7.5691032,-0.21078476
2016-01-11,01-11,2016,1,11,7.1694927,-0.56885767
2016-01-12,01-12,2016,1,12,6.853043,-2.4909348
2016-01-13,01-13,2016,1,13,6.2876053,-5.666216
2016-01-14,01-14,2016,1,14,3.8245647,-4.699335
2016-01-15,01-15,2016,1,15,6.3547235,-0.12492754
2016-01-16,01-16,2016,1,16,7.0312033,-1.6591839
2016-01-17,01-17,2016,1,17,1.2964466,-3.8697453
2016-01-18,01-18,2016,1,18,-0.9562697,-3.8137367
2016-01-19,01-19,2016,1,19,2.0499346,-3.2918994
2016-01-20,01-20,2016,1,20,-0.11116853,0.00813682
2016-01-21,01-21,2016,1,21,-1.4091609,-0.59442896
2016-01-22,01-22,2016,1,22,-0.1426259,0.3122595
2016-01-23,01-23,2016,1,23,0.96379906,3.4012341
2016-01-24,01-24,2016,1,24,1.4762359,2.3562536
2016-01-25,01-25,2016,1,25,-1.1796651,0.12533309
2016-01-26,01-26,2016,1,26,-3.296664,-2.2641418
2016-01-27,01-27,2016,1,27,-4.7779546,-2.944024
2016-01-28,01-28,2016,1,28,-2.0063894,-3.898703
2016-01-29,01-29,2016,1,29,0.6764942,-3.2199428
2016-01-30,01-30,2016,1,30,1.0331143,-3.4634633
2016-01-31,01-31,2016,1,31,0.2119383,-5.4655194
2016-02-01,02-01,2016,2,1,-3.5351615,-4.464398
2016-02-02,02-02,2016,2,2,-3.0940726,-1.5865932
2016-02-03,02-03,2016,2,3,-1.0818866,0.8898178
2016-02-04,02-04,2016,2,4,3.9433198,-0.5102088
2016-02-05,02-05,2016,2,5,6.447356,-4.581106
2016-02-06,02-06,2016,2,6,4.562116,-2.9388764
2016-02-07,02-07,2016,2,7,0.77135557,-2.6794612
2016-02-08,02-08,2016,2,8,-2.2102027,-4.6661954
2016-02-09,02-09,2016,2,9,-2.3723564,2.5706098
2016-02-10,02-10,2016,2,10,-3.982399,-0.33869585
2016-02-11,02-11,2016,2,11,0.6536873,-2.8807418
2016-02-12,02-12,2016,2,12,-2.7178497,-1.3002453
2016-02-13,02-13,2016,2,13,-4.258427,-0.8158133
2016-02-14,02-14,2016,2,14,-3.0116515,-2.6191535
2016-02-15,02-15,2016,2,15,-0.019757682,-6.56255
2016-02-16,02-16,2016,2,16,4.7619114,-6.4230723
2016-02-17,02-17,2016,2,17,2.2773242,-7.450461
2016-02-18,02-18,2016,2,18,1.5881026,-5.405622
2016-02-19,02-19,2016,2,19,5.6701,-4.780827
2016-02-20,02-20,2016,2,20,1.0874311,-4.0179105
2016-02-21,02-21,2016,2,21,-2.9454987,-4.3464255
2016-02-22,02-22,2016,2,22,-2.1885703,-3.8669693
2016-02-23,02-23,2016,2,23,-1.284173,-2.182926
2016-02-24,02-24,2016,2,24,-1.0911523,1.0218272
2016-02-25,02-25,2016,2,25,0.083940685,0.3471275
2016-02-26,02-26,2016,2,26,0.6905248,-4.313398
2016-02-27,02-27,2016,2,27,2.3895369,-4.824532
2016-02-28,02-28,2016,2,28,6.6597247,-1.6033167
