time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-0.92984474,-4.6929574
2023-01-02,01-02,2023,1,2,-0.049623743,-3.8668792
2023-01-03,01-03,2023,1,3,-1.959634,-4.8852158
2023-01-04,01-04,2023,1,4,-2.086326,-5.778281
2023-01-05,01-05,2023,1,5,-2.135884,-4.944477
2023-01-06,01-06,2023,1,6,-4.0990596,-4.078189
2023-01-07,01-07,2023,1,7,-4.0249763,-4.2088213
2023-01-08,01-08,2023,1,8,-2.4479747,-4.8433084
2023-01-09,01-09,2023,1,9,0.28583825,-4.9932213
2023-01-10,01-10,2023,1,10,-0.58971447,-4.460386
2023-01-11,01-11,2023,1,11,-2.8755808,-3.0025017
2023-01-12,01-12,2023,1,12,-4.25752,-4.3762956
2023-01-13,01-13,2023,1,13,-0.49147117,-1.8101382
2023-01-14,01-14,2023,1,14,0.47471473,-1.4100852
2023-01-15,01-15,2023,1,15,-0.7113529,0.16722591
2023-01-16,01-16,2023,1,16,-5.2271004,-2.330949
2023-01-17,01-17,2023,1,17,-2.9127567,-6.129953
2023-01-18,01-18,2023,1,18,-1.9154538,-4.780825
2023-01-19,01-19,2023,1,19,-2.91953,-0.4077808
2023-01-20,01-20,2023,1,20,-7.0924144,1.5626875
2023-01-21,01-21,2023,1,21,-7.061362,0.174789
2023-01-22,01-22,2023,1,22,-4.629777,-3.7980537
2023-01-23,01-23,2023,1,23,-4.372103,-3.8381934
2023-01-24,01-24,2023,1,24,-6.8619604,0.41644973
2023-01-25,01-25,2023,1,25,-6.6756663,-0.9458686
2023-01-26,01-26,2023,1,26,-1.2361885,-3.441618
2023-01-27,01-27,2023,1,27,-0.62171966,-3.3655722
2023-01-28,01-28,2023,1,28,-4.003096,-4.593271
2023-01-29,01-29,2023,1,29,-3.0360816,-1.4499664
2023-01-30,01-30,2023,1,30,-3.5132103,-2.5804608
2023-01-31,01-31,2023,1,31,-2.2661955,-2.783528
2023-02-01,02-01,2023,2,1,-0.5429796,-4.485948
2023-02-02,02-02,2023,2,2,-0.16178021,-4.778648
2023-02-03,02-03,2023,2,3,0.98223543,-4.4592543
2023-02-04,02-04,2023,2,4,0.7261589,-5.7819877
2023-02-05,02-05,2023,2,5,-5.807594,-4.906753
2023-02-06,02-06,2023,2,6,-5.7279835,-4.4545736
2023-02-07,02-07,2023,2,7,-6.949427,-4.0866218
2023-02-08,02-08,2023,2,8,-8.883767,-2.2910864
2023-02-09,02-09,2023,2,9,-8.084874,-1.0636533
2023-02-10,02-10,2023,2,10,-6.2671003,-0.23874368
2023-02-11,02-11,2023,2,11,-3.3696434,-2.1737528
2023-02-12,02-12,2023,2,12,-2.9222765,-5.0243216
2023-02-13,02-13,2023,2,13,-4.7111087,-2.6120126
2023-02-14,02-14,2023,2,14,-4.386325,-2.8874884
2023-02-15,02-15,2023,2,15,-5.102585,-3.5325568
2023-02-16,02-16,2023,2,16,-2.2725654,-5.645158
2023-02-17,02-17,2023,2,17,1.6153537,-4.2549767
2023-02-18,02-18,2023,2,18,3.8081787,-5.231584
2023-02-19,02-19,2023,2,19,1.5611658,-2.6489902
2023-02-20,02-20,2023,2,20,-4.2483625,-3.2686965
2023-02-21,02-21,2023,2,21,-3.111692,-1.5986198
2023-02-22,02-22,2023,2,22,1.219082,-2.2559633
2023-02-23,02-23,2023,2,23,3.3855603,0.5462229
2023-02-24,02-24,2023,2,24,4.996841,-0.6506926
2023-02-25,02-25,2023,2,25,6.8049855,-1.4996058
2023-02-26,02-26,2023,2,26,4.100481,-2.5776193
2023-02-27,02-27,2023,2,27,5.827339,-4.710502
2023-02-28,02-28,2023,2,28,4.7951083,-5.118769
2023-03-01,03-01,2023,3,1,-1.2607471,-5.4020343
2023-03-02,03-02,2023,3,2,-0.9389902,-3.1032674
