time,time2,year,month,day,winds_u,winds_v
2000-01-01,01-01,2000,1,1,-1.0,-1.1
2000-01-02,01-02,2000,1,2,-1.3,-1.8
2000-01-03,01-03,2000,1,3,-2.7,-2.1
2000-01-04,01-04,2000,1,4,-3.9,0.1
2000-01-05,01-05,2000,1,5,-3.6,-0.7
2000-01-06,01-06,2000,1,6,-3.9,-1.7
2000-01-07,01-07,2000,1,7,-5.4,0.3
2000-01-08,01-08,2000,1,8,-5.1,1.1
2000-01-09,01-09,2000,1,9,-0.6,-1.6
2000-01-10,01-10,2000,1,10,1.8,-3.7
2000-01-11,01-11,2000,1,11,2.2,-1.9
2000-01-12,01-12,2000,1,12,1.7,-3.8
2000-01-13,01-13,2000,1,13,2.5,-3.6
2000-01-14,01-14,2000,1,14,4.0,-2.7
2000-01-15,01-15,2000,1,15,2.0,-2.3
2000-01-16,01-16,2000,1,16,1.9,1.3
2000-01-17,01-17,2000,1,17,1.3,4.1
2000-01-18,01-18,2000,1,18,0.4,1.3
2000-01-19,01-19,2000,1,19,-1.2,-0.1
2000-01-20,01-20,2000,1,20,1.1,-2.5
2000-01-21,01-21,2000,1,21,2.9,-5.2
2000-01-22,01-22,2000,1,22,1.9,-5.4
2000-01-23,01-23,2000,1,23,0.5,-4.0
2000-01-24,01-24,2000,1,24,-0.3,-2.6
2000-01-25,01-25,2000,1,25,0.1,-1.6
2000-01-26,01-26,2000,1,26,-0.3,-3.3
2000-01-27,01-27,2000,1,27,0.6,-1.5
2000-01-28,01-28,2000,1,28,-0.1,-0.3
2000-01-29,01-29,2000,1,29,0.5,-1.9
2000-01-30,01-30,2000,1,30,-0.8,-0.4
2000-01-31,01-31,2000,1,31,-4.5,1.0
2000-02-01,02-01,2000,2,1,-3.3,0.0
2000-02-02,02-02,2000,2,2,-2.3,-0.1
2000-02-03,02-03,2000,2,3,-1.1,-0.1
2000-02-04,02-04,2000,2,4,-2.3,-0.8
2000-02-05,02-05,2000,2,5,-4.7,0.1
2000-02-06,02-06,2000,2,6,-4.4,0.5
2000-02-07,02-07,2000,2,7,-4.6,0.9
2000-02-08,02-08,2000,2,8,-3.5,-0.6
2000-02-09,02-09,2000,2,9,-2.2,-4.0
2000-02-10,02-10,2000,2,10,-3.4,-1.7
2000-02-11,02-11,2000,2,11,-4.5,-1.5
2000-02-12,02-12,2000,2,12,-3.9,-1.5
2000-02-13,02-13,2000,2,13,-1.9,-2.1
2000-02-14,02-14,2000,2,14,-3.6,-0.7
2000-02-15,02-15,2000,2,15,-3.6,-0.4
2000-02-16,02-16,2000,2,16,-5.8,-1.6
2000-02-17,02-17,2000,2,17,-3.9,-2.4
