time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-3.8816955,-0.108475976
2023-01-02,01-02,2023,1,2,-4.8860774,-0.791175
2023-01-03,01-03,2023,1,3,-4.9873643,-1.8860717
2023-01-04,01-04,2023,1,4,-4.8206854,-1.8807921
2023-01-05,01-05,2023,1,5,-4.915777,-1.6418146
2023-01-06,01-06,2023,1,6,-5.8825297,-1.9575949
2023-01-07,01-07,2023,1,7,-5.932039,-1.3987343
2023-01-08,01-08,2023,1,8,-4.0236278,-2.1395295
2023-01-09,01-09,2023,1,9,-2.8364496,-2.7008681
2023-01-10,01-10,2023,1,10,-4.874899,-1.7736216
2023-01-11,01-11,2023,1,11,-5.971653,-0.23440608
2023-01-12,01-12,2023,1,12,-4.6968765,-1.5264491
2023-01-13,01-13,2023,1,13,-1.4422623,-0.959779
2023-01-14,01-14,2023,1,14,-2.4799743,-2.8432345
2023-01-15,01-15,2023,1,15,-3.9884474,1.4257425
2023-01-16,01-16,2023,1,16,-6.4004993,-0.7458671
2023-01-17,01-17,2023,1,17,-5.353159,-2.6664262
2023-01-18,01-18,2023,1,18,-2.6366386,-1.3629317
2023-01-19,01-19,2023,1,19,-4.0212326,0.7095988
2023-01-20,01-20,2023,1,20,-7.6668224,-0.14504987
2023-01-21,01-21,2023,1,21,-7.448469,-0.11288556
2023-01-22,01-22,2023,1,22,-6.169533,-4.106714
2023-01-23,01-23,2023,1,23,-6.33136,-0.72267246
2023-01-24,01-24,2023,1,24,-7.81815,1.6072775
2023-01-25,01-25,2023,1,25,-7.4068217,-1.945817
2023-01-26,01-26,2023,1,26,-5.103775,-0.63824034
2023-01-27,01-27,2023,1,27,-3.8209205,-2.4482062
2023-01-28,01-28,2023,1,28,-6.2003856,-1.8219675
2023-01-29,01-29,2023,1,29,-4.8490195,0.3974156
2023-01-30,01-30,2023,1,30,-6.6212096,-2.5248525
2023-01-31,01-31,2023,1,31,-6.110193,-3.6770175
2023-02-01,02-01,2023,2,1,-4.955333,-4.1237793
2023-02-02,02-02,2023,2,2,-3.2198043,-5.466535
2023-02-03,02-03,2023,2,3,-4.7798033,-4.7951045
2023-02-04,02-04,2023,2,4,-5.6287107,-4.088893
2023-02-05,02-05,2023,2,5,-7.776231,-2.1054337
2023-02-06,02-06,2023,2,6,-7.863479,-1.2661375
2023-02-07,02-07,2023,2,7,-8.313075,-0.657906
2023-02-08,02-08,2023,2,8,-9.366287,-0.5374278
