time,time2,year,month,day,winds_u,winds_v
2016-01-01,01-01,2016,1,1,-3.7697833,-2.366986
2016-01-02,01-02,2016,1,2,-3.046234,-3.2522714
2016-01-03,01-03,2016,1,3,-6.201874,-2.03495
2016-01-04,01-04,2016,1,4,-6.683953,-3.757429
2016-01-05,01-05,2016,1,5,-3.1376262,-2.7760243
2016-01-06,01-06,2016,1,6,-0.45683226,-6.179982
2016-01-07,01-07,2016,1,7,-4.0575566,-3.8193061
2016-01-08,01-08,2016,1,8,-4.163058,-5.1801014
2016-01-09,01-09,2016,1,9,-3.7318137,-4.822543
2016-01-10,01-10,2016,1,10,-3.705416,-5.591116
2016-01-11,01-11,2016,1,11,-4.310819,-4.488529
2016-01-12,01-12,2016,1,12,-4.439599,-3.0399103
2016-01-13,01-13,2016,1,13,-4.1733327,-1.6872778
2016-01-14,01-14,2016,1,14,-4.4111223,-3.342028
2016-01-15,01-15,2016,1,15,-6.0988574,-3.6004453
2016-01-16,01-16,2016,1,16,-5.5263076,-4.662124
2016-01-17,01-17,2016,1,17,-5.505869,-6.6292715
2016-01-18,01-18,2016,1,18,-7.2180476,-4.512511
2016-01-19,01-19,2016,1,19,-6.4372315,-3.7588673
2016-01-20,01-20,2016,1,20,-6.2284074,-3.8283694
2016-01-21,01-21,2016,1,21,-4.699773,-5.563105
2016-01-22,01-22,2016,1,22,-3.9519088,-5.5861945
2016-01-23,01-23,2016,1,23,-7.2380733,-4.296588
2016-01-24,01-24,2016,1,24,-6.921428,-4.1280484
2016-01-25,01-25,2016,1,25,-6.173815,-5.99131
2016-01-26,01-26,2016,1,26,-7.1383495,-5.3821187
2016-01-27,01-27,2016,1,27,-5.722432,-3.6867068
2016-01-28,01-28,2016,1,28,-6.178129,-5.8641725
2016-01-29,01-29,2016,1,29,-7.339568,-4.2182703
2016-01-30,01-30,2016,1,30,-6.8142223,-5.422197
2016-01-31,01-31,2016,1,31,-6.7449017,-4.912948
2016-02-01,02-01,2016,2,1,-6.118611,-6.3235383
2016-02-02,02-02,2016,2,2,-7.327928,-2.105532
2016-02-03,02-03,2016,2,3,-5.843405,-3.7168777
2016-02-04,02-04,2016,2,4,-6.6712027,-4.8685513
2016-02-05,02-05,2016,2,5,-6.422018,-4.805894
2016-02-06,02-06,2016,2,6,-8.369759,-4.4697876
2016-02-07,02-07,2016,2,7,-7.3791485,-4.321487
2016-02-08,02-08,2016,2,8,-6.705519,-5.858432
2016-02-09,02-09,2016,2,9,-6.1876984,-3.0962765
2016-02-10,02-10,2016,2,10,-6.117243,-2.5611079
2016-02-11,02-11,2016,2,11,-5.7947807,-3.5372207
2016-02-12,02-12,2016,2,12,-6.5016923,-5.5755405
2016-02-13,02-13,2016,2,13,-5.0562916,-6.9473457
2016-02-14,02-14,2016,2,14,-4.5890293,-4.100075
2016-02-15,02-15,2016,2,15,-7.8116484,-3.9087954
2016-02-16,02-16,2016,2,16,-6.202147,-3.7154043
2016-02-17,02-17,2016,2,17,-6.742293,-5.3490105
2016-02-18,02-18,2016,2,18,-6.4145145,-5.074921
2016-02-19,02-19,2016,2,19,-5.090722,-6.205414
2016-02-20,02-20,2016,2,20,-5.35192,-3.4482462
2016-02-21,02-21,2016,2,21,-6.018698,-3.865459
2016-02-22,02-22,2016,2,22,-6.7036633,-3.5986526
2016-02-23,02-23,2016,2,23,-5.2213836,-4.8925657
2016-02-24,02-24,2016,2,24,-5.88522,-5.890085
2016-02-25,02-25,2016,2,25,-5.5273533,-5.165986
2016-02-26,02-26,2016,2,26,-5.242827,-4.185705
2016-02-27,02-27,2016,2,27,-2.9101868,-5.755564
2016-02-28,02-28,2016,2,28,-5.8784413,-6.279118
2016-03-01,03-01,2016,3,1,-7.457318,-4.7341304
2016-03-02,03-02,2016,3,2,-5.827774,-3.9379828
2016-03-03,03-03,2016,3,3,-5.9162545,-3.1268103
2016-03-04,03-04,2016,3,4,-5.880066,-5.0412226
2016-03-05,03-05,2016,3,5,-5.7862062,-3.8456483
2016-03-06,03-06,2016,3,6,-5.689173,-6.2792544
2016-03-07,03-07,2016,3,7,-6.2256,-4.587851
2016-03-08,03-08,2016,3,8,-7.8605423,-5.0898304
2016-03-09,03-09,2016,3,9,-8.522189,-2.820349
2016-03-10,03-10,2016,3,10,-7.765514,-3.7315488
2016-03-11,03-11,2016,3,11,-8.304588,-1.8613033
2016-03-12,03-12,2016,3,12,-8.105457,-2.316372
2016-03-13,03-13,2016,3,13,-8.042528,-4.006227
2016-03-14,03-14,2016,3,14,-6.3033137,-5.1281686
2016-03-15,03-15,2016,3,15,-6.8253317,-5.836485
2016-03-16,03-16,2016,3,16,-6.523804,-5.4214
2016-03-17,03-17,2016,3,17,-6.494108,-3.9580662
2016-03-18,03-18,2016,3,18,-5.7356343,-4.300558
2016-03-19,03-19,2016,3,19,-3.9988549,-4.6769733
2016-03-20,03-20,2016,3,20,-2.6692266,-4.358828
