time,time2,year,month,day,winds_u,winds_v
2016-01-01,01-01,2016,1,1,-0.09278988,-2.6938527
2016-01-02,01-02,2016,1,2,2.040775,-2.3649662
2016-01-03,01-03,2016,1,3,-0.6248841,-1.9607784
2016-01-04,01-04,2016,1,4,-1.1738403,-1.4094626
2016-01-05,01-05,2016,1,5,1.8600134,-3.1550977
2016-01-06,01-06,2016,1,6,3.5237741,-4.3263783
2016-01-07,01-07,2016,1,7,2.6696713,-2.8467274
2016-01-08,01-08,2016,1,8,0.024583172,-5.0845776
2016-01-09,01-09,2016,1,9,-0.60122633,-5.1098285
2016-01-10,01-10,2016,1,10,-0.38828155,-6.0076723
2016-01-11,01-11,2016,1,11,-1.7030832,-3.1879456
2016-01-12,01-12,2016,1,12,0.26135427,-0.89206177
2016-01-13,01-13,2016,1,13,2.2160468,-3.1696167
2016-01-14,01-14,2016,1,14,0.07769381,-3.7012494
2016-01-15,01-15,2016,1,15,-0.46797556,-1.8392338
2016-01-16,01-16,2016,1,16,-0.43206337,-3.024799
2016-01-17,01-17,2016,1,17,1.7995719,-1.3266083
2016-01-18,01-18,2016,1,18,-0.65321577,-1.8422602
2016-01-19,01-19,2016,1,19,-2.6991384,-2.2765057
2016-01-20,01-20,2016,1,20,-2.0102985,-3.9897916
2016-01-21,01-21,2016,1,21,-2.5804372,-3.3156483
2016-01-22,01-22,2016,1,22,-0.92244923,-0.6921066
2016-01-23,01-23,2016,1,23,-2.8257585,-1.5425352
2016-01-24,01-24,2016,1,24,-3.5579197,-2.986435
2016-01-25,01-25,2016,1,25,-2.1698196,-0.5550711
2016-01-26,01-26,2016,1,26,5.214102,3.3367257
2016-01-27,01-27,2016,1,27,9.206555,-1.3226931
2016-01-28,01-28,2016,1,28,5.293326,-0.8099662
2016-01-29,01-29,2016,1,29,-2.8364854,-0.043388024
2016-01-30,01-30,2016,1,30,-4.683434,-3.7281053
2016-01-31,01-31,2016,1,31,-3.9842522,-3.3815415
2016-02-01,02-01,2016,2,1,-5.0396914,-4.033105
2016-02-02,02-02,2016,2,2,-1.0289859,0.49143657
2016-02-03,02-03,2016,2,3,-3.190301,-4.215219
2016-02-04,02-04,2016,2,4,-3.8640866,-4.560921
2016-02-05,02-05,2016,2,5,-4.157202,-3.7185774
2016-02-06,02-06,2016,2,6,-4.902881,-4.4773717
2016-02-07,02-07,2016,2,7,-4.448935,-5.629712
2016-02-08,02-08,2016,2,8,-2.9028509,-6.396008
2016-02-09,02-09,2016,2,9,-3.7470858,-5.7262864
2016-02-10,02-10,2016,2,10,-5.478549,-4.3355746
2016-02-11,02-11,2016,2,11,-4.9121523,-5.30042
2016-02-12,02-12,2016,2,12,-4.4030857,-4.1218076
2016-02-13,02-13,2016,2,13,1.6682942,-1.7709628
