time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,,
2017-01-02,01-02,2017,1,2,,
2017-01-03,01-03,2017,1,3,,
2017-01-04,01-04,2017,1,4,,
2017-01-05,01-05,2017,1,5,,
2017-01-06,01-06,2017,1,6,,
2017-01-07,01-07,2017,1,7,,
2017-01-08,01-08,2017,1,8,,
2017-01-09,01-09,2017,1,9,,
2017-01-10,01-10,2017,1,10,,
2017-01-11,01-11,2017,1,11,,
2017-01-12,01-12,2017,1,12,,
2017-01-13,01-13,2017,1,13,,
2017-01-14,01-14,2017,1,14,,
2017-01-15,01-15,2017,1,15,,
2017-01-16,01-16,2017,1,16,,
2017-01-17,01-17,2017,1,17,,
2017-01-18,01-18,2017,1,18,,
2017-01-19,01-19,2017,1,19,,
2017-01-20,01-20,2017,1,20,,
2017-01-21,01-21,2017,1,21,,
2017-01-22,01-22,2017,1,22,,
2017-01-23,01-23,2017,1,23,,
2017-01-24,01-24,2017,1,24,,
2017-01-25,01-25,2017,1,25,,
2017-01-26,01-26,2017,1,26,,
2017-01-27,01-27,2017,1,27,,
2017-01-28,01-28,2017,1,28,,
2017-01-29,01-29,2017,1,29,,
2017-01-30,01-30,2017,1,30,,
2017-01-31,01-31,2017,1,31,,
2017-02-01,02-01,2017,2,1,,
2017-02-02,02-02,2017,2,2,,
2017-02-03,02-03,2017,2,3,,
2017-02-04,02-04,2017,2,4,,
2017-02-05,02-05,2017,2,5,,
2017-02-06,02-06,2017,2,6,,
2017-02-07,02-07,2017,2,7,,
2017-02-08,02-08,2017,2,8,,
2017-02-09,02-09,2017,2,9,,
2017-02-10,02-10,2017,2,10,,
2017-02-11,02-11,2017,2,11,,
2017-02-12,02-12,2017,2,12,,
2017-02-13,02-13,2017,2,13,,
2017-02-14,02-14,2017,2,14,,
2017-02-15,02-15,2017,2,15,,
2017-02-16,02-16,2017,2,16,,
2017-02-17,02-17,2017,2,17,,
2017-02-18,02-18,2017,2,18,,
2017-02-19,02-19,2017,2,19,,
2017-02-20,02-20,2017,2,20,,
2017-02-21,02-21,2017,2,21,,
2017-02-22,02-22,2017,2,22,,
2017-02-23,02-23,2017,2,23,,
2017-02-24,02-24,2017,2,24,,
2017-02-25,02-25,2017,2,25,,
2017-02-26,02-26,2017,2,26,,
2017-02-27,02-27,2017,2,27,,
2017-02-28,02-28,2017,2,28,,
2017-03-01,03-01,2017,3,1,,
2017-03-02,03-02,2017,3,2,,
2017-03-03,03-03,2017,3,3,,
2017-03-04,03-04,2017,3,4,,
2017-03-05,03-05,2017,3,5,,
2017-03-06,03-06,2017,3,6,,
2017-03-07,03-07,2017,3,7,,
2017-03-08,03-08,2017,3,8,,
2017-03-09,03-09,2017,3,9,,
2017-03-10,03-10,2017,3,10,,
2017-03-11,03-11,2017,3,11,,
2017-03-12,03-12,2017,3,12,,
2017-03-13,03-13,2017,3,13,,
2017-03-14,03-14,2017,3,14,,
2017-03-15,03-15,2017,3,15,,
2017-03-16,03-16,2017,3,16,,
2017-03-17,03-17,2017,3,17,,
2017-03-18,03-18,2017,3,18,,
2017-03-19,03-19,2017,3,19,,
2017-03-20,03-20,2017,3,20,,
2017-03-21,03-21,2017,3,21,,
2017-03-22,03-22,2017,3,22,,
2017-03-23,03-23,2017,3,23,,
2017-03-24,03-24,2017,3,24,,
2017-03-25,03-25,2017,3,25,,
2017-03-26,03-26,2017,3,26,,
2017-03-27,03-27,2017,3,27,,
2017-03-28,03-28,2017,3,28,,
2017-03-29,03-29,2017,3,29,,
2017-03-30,03-30,2017,3,30,,
2017-03-31,03-31,2017,3,31,,
2017-04-01,04-01,2017,4,1,,
2017-04-02,04-02,2017,4,2,,
2017-04-03,04-03,2017,4,3,,
2017-04-04,04-04,2017,4,4,,
2017-04-05,04-05,2017,4,5,,
2017-04-06,04-06,2017,4,6,,
2017-04-07,04-07,2017,4,7,,
2017-04-08,04-08,2017,4,8,,
2017-04-09,04-09,2017,4,9,,
2017-04-10,04-10,2017,4,10,,
2017-04-11,04-11,2017,4,11,,
2017-04-12,04-12,2017,4,12,,
2017-04-13,04-13,2017,4,13,,
2017-04-14,04-14,2017,4,14,,
2017-04-15,04-15,2017,4,15,,
2017-04-16,04-16,2017,4,16,,
2017-04-17,04-17,2017,4,17,,
2017-04-18,04-18,2017,4,18,,
2017-04-19,04-19,2017,4,19,,
