time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-5.424929,-1.079045
2023-01-02,01-02,2023,1,2,-5.3421326,0.4785263
2023-01-03,01-03,2023,1,3,-4.425603,-3.3495836
2023-01-04,01-04,2023,1,4,-4.8973403,-2.5537121
2023-01-05,01-05,2023,1,5,-4.350399,4.1993737
2023-01-06,01-06,2023,1,6,-6.4925303,2.0166807
2023-01-07,01-07,2023,1,7,-5.0691485,2.7238305
2023-01-08,01-08,2023,1,8,-2.488922,-1.0621953
2023-01-09,01-09,2023,1,9,-4.5384426,1.1555262
2023-01-10,01-10,2023,1,10,-5.8092523,1.6916709
2023-01-11,01-11,2023,1,11,-4.6192904,3.5068815
2023-01-12,01-12,2023,1,12,-4.2919292,1.7317547
2023-01-13,01-13,2023,1,13,-4.5814524,0.056907117
2023-01-14,01-14,2023,1,14,-5.0079255,-3.2213187
2023-01-15,01-15,2023,1,15,-6.177967,-0.638156
2023-01-16,01-16,2023,1,16,-6.5716157,-0.49459133
2023-01-17,01-17,2023,1,17,-7.6749296,-3.45462
2023-01-18,01-18,2023,1,18,-7.5169005,-4.5834246
2023-01-19,01-19,2023,1,19,-7.0635815,-4.2147765
2023-01-20,01-20,2023,1,20,-8.720006,-0.0751288
2023-01-21,01-21,2023,1,21,-7.789062,3.295438
2023-01-22,01-22,2023,1,22,-4.2285724,-1.7268721
2023-01-23,01-23,2023,1,23,-6.908666,-4.8245
2023-01-24,01-24,2023,1,24,-8.222414,2.6439867
2023-01-25,01-25,2023,1,25,-9.178527,-2.2664948
2023-01-26,01-26,2023,1,26,-6.6905684,-6.5291386
2023-01-27,01-27,2023,1,27,-5.422732,-1.7488192
2023-01-28,01-28,2023,1,28,-7.4021072,-1.6803108
2023-01-29,01-29,2023,1,29,-9.414561,-4.178441
2023-01-30,01-30,2023,1,30,-8.024889,-2.9626324
2023-01-31,01-31,2023,1,31,-8.274381,-2.3027158
2023-02-01,02-01,2023,2,1,-7.7610025,-4.914539
2023-02-02,02-02,2023,2,2,-7.2207923,-5.7072544
2023-02-03,02-03,2023,2,3,-6.293573,-3.531528
2023-02-04,02-04,2023,2,4,-7.046536,-3.2301424
2023-02-05,02-05,2023,2,5,-8.794603,-3.6949706
2023-02-06,02-06,2023,2,6,-9.199388,-2.856245
2023-02-07,02-07,2023,2,7,-9.629953,-3.2423708
2023-02-08,02-08,2023,2,8,-8.772532,-2.003611
2023-02-09,02-09,2023,2,9,-9.130753,-1.2322118
2023-02-10,02-10,2023,2,10,-8.025433,-1.0328825
2023-02-11,02-11,2023,2,11,-3.919235,-0.30931646
2023-02-12,02-12,2023,2,12,-4.3709364,-1.7477806
2023-02-13,02-13,2023,2,13,-5.5579205,-1.9763628
2023-02-14,02-14,2023,2,14,-4.956451,0.33079907
2023-02-15,02-15,2023,2,15,-6.677935,-1.6561406
2023-02-16,02-16,2023,2,16,-7.2207894,-4.74413
2023-02-17,02-17,2023,2,17,-4.3903003,-6.612169
2023-02-18,02-18,2023,2,18,-1.592852,-2.6327515
2023-02-19,02-19,2023,2,19,-5.925924,-6.3624477
2023-02-20,02-20,2023,2,20,-6.1332636,-5.520396
2023-02-21,02-21,2023,2,21,-6.4052534,-1.9419456
2023-02-22,02-22,2023,2,22,-5.4820905,-5.0280013
2023-02-23,02-23,2023,2,23,-5.700413,-4.314765
2023-02-24,02-24,2023,2,24,-4.8689528,-3.8921037
2023-02-25,02-25,2023,2,25,-5.5948753,-1.4750658
2023-02-26,02-26,2023,2,26,-4.6346126,0.5973868
2023-02-27,02-27,2023,2,27,-1.8563772,-2.6814318
2023-02-28,02-28,2023,2,28,-2.2168148,-6.3941097
2023-03-01,03-01,2023,3,1,-5.508112,-2.5221677
2023-03-02,03-02,2023,3,2,-5.260017,0.35743907
2023-03-03,03-03,2023,3,3,-5.690609,-1.0410188
2023-03-04,03-04,2023,3,4,-3.7291362,-3.491715
2023-03-05,03-05,2023,3,5,-0.9743484,-3.5604205
2023-03-06,03-06,2023,3,6,-5.1053843,-3.4463835
2023-03-07,03-07,2023,3,7,-5.3842425,-0.44891557
2023-03-08,03-08,2023,3,8,-1.037913,-0.59856933
2023-03-09,03-09,2023,3,9,-2.3783338,-2.9219248
2023-03-10,03-10,2023,3,10,-4.756863,0.014394219
2023-03-11,03-11,2023,3,11,-3.9359815,2.9893048
2023-03-12,03-12,2023,3,12,-4.499651,2.4308894
2023-03-13,03-13,2023,3,13,-5.391451,3.5639203
2023-03-14,03-14,2023,3,14,-5.686765,1.1274043
2023-03-15,03-15,2023,3,15,-6.0584784,0.5605145
2023-03-16,03-16,2023,3,16,-4.1950736,-0.0032967909
2023-03-17,03-17,2023,3,17,-3.1234093,1.5944834
2023-03-18,03-18,2023,3,18,-3.1797817,0.6748943
2023-03-19,03-19,2023,3,19,-3.5283158,-0.9179617
2023-03-20,03-20,2023,3,20,-4.879423,-2.151986
2023-03-21,03-21,2023,3,21,-6.2523394,1.0915087
2023-03-22,03-22,2023,3,22,-6.838481,1.8759198
2023-03-23,03-23,2023,3,23,-6.368329,-0.052938092
2023-03-24,03-24,2023,3,24,-5.905988,-3.6370704
2023-03-25,03-25,2023,3,25,-7.3524685,-2.7014704
2023-03-26,03-26,2023,3,26,-6.8950834,-1.921324
2023-03-27,03-27,2023,3,27,-7.613604,-1.4728808
2023-03-28,03-28,2023,3,28,-6.16172,0.7775877
2023-03-29,03-29,2023,3,29,-4.4702325,-2.0239418
2023-03-30,03-30,2023,3,30,-5.277505,-0.7589006
2023-03-31,03-31,2023,3,31,-3.5301692,0.19079375
2023-04-01,04-01,2023,4,1,-4.0935884,-2.7925038
2023-04-02,04-02,2023,4,2,-3.7338011,0.16084729
2023-04-03,04-03,2023,4,3,-6.7269716,-1.865467
2023-04-04,04-04,2023,4,4,-7.002494,-1.6021752
2023-04-05,04-05,2023,4,5,-6.353878,-2.1616402
2023-04-06,04-06,2023,4,6,-6.4281635,-2.9896889
2023-04-07,04-07,2023,4,7,-7.6831007,-2.246056
2023-04-08,04-08,2023,4,8,-5.2608542,-0.7729262
2023-04-09,04-09,2023,4,9,-5.9615726,-2.0082042
2023-04-10,04-10,2023,4,10,-4.724001,-2.8297791
2023-04-11,04-11,2023,4,11,-2.8121421,-2.310552
2023-04-12,04-12,2023,4,12,-3.9105392,-3.9207296
2023-04-13,04-13,2023,4,13,,
2023-04-14,04-14,2023,4,14,,
2023-04-15,04-15,2023,4,15,,
2023-04-16,04-16,2023,4,16,,
2023-04-17,04-17,2023,4,17,,
2023-04-18,04-18,2023,4,18,,
2023-04-19,04-19,2023,4,19,,
2023-04-20,04-20,2023,4,20,,
2023-04-21,04-21,2023,4,21,,
2023-04-22,04-22,2023,4,22,,
2023-04-23,04-23,2023,4,23,,
2023-04-24,04-24,2023,4,24,,
2023-04-25,04-25,2023,4,25,,
2023-04-26,04-26,2023,4,26,,
2023-04-27,04-27,2023,4,27,,
2023-04-28,04-28,2023,4,28,,
2023-04-29,04-29,2023,4,29,,
2023-04-30,04-30,2023,4,30,,
2023-05-01,05-01,2023,5,1,,
2023-05-02,05-02,2023,5,2,,
2023-05-03,05-03,2023,5,3,,
2023-05-04,05-04,2023,5,4,,
2023-05-05,05-05,2023,5,5,,
2023-05-06,05-06,2023,5,6,,
2023-05-07,05-07,2023,5,7,,
2023-05-08,05-08,2023,5,8,,
2023-05-09,05-09,2023,5,9,,
2023-05-10,05-10,2023,5,10,,
2023-05-11,05-11,2023,5,11,,
2023-05-12,05-12,2023,5,12,,
2023-05-13,05-13,2023,5,13,,
2023-05-14,05-14,2023,5,14,,
2023-05-15,05-15,2023,5,15,,
2023-05-16,05-16,2023,5,16,,
2023-05-17,05-17,2023,5,17,,
2023-05-18,05-18,2023,5,18,,
2023-05-19,05-19,2023,5,19,,
2023-05-20,05-20,2023,5,20,,
2023-05-21,05-21,2023,5,21,,
2023-05-22,05-22,2023,5,22,,
2023-05-23,05-23,2023,5,23,,
2023-05-24,05-24,2023,5,24,,
2023-05-25,05-25,2023,5,25,,
2023-05-26,05-26,2023,5,26,,
2023-05-27,05-27,2023,5,27,,
2023-05-28,05-28,2023,5,28,,
2023-05-29,05-29,2023,5,29,,
2023-05-30,05-30,2023,5,30,,
2023-05-31,05-31,2023,5,31,,
2023-06-01,06-01,2023,6,1,,
2023-06-02,06-02,2023,6,2,,
2023-06-03,06-03,2023,6,3,,
2023-06-04,06-04,2023,6,4,,
2023-06-05,06-05,2023,6,5,,
2023-06-06,06-06,2023,6,6,,
2023-06-07,06-07,2023,6,7,,
2023-06-08,06-08,2023,6,8,,
2023-06-09,06-09,2023,6,9,,
2023-06-10,06-10,2023,6,10,,
2023-06-11,06-11,2023,6,11,,
2023-06-12,06-12,2023,6,12,,
2023-06-13,06-13,2023,6,13,,
2023-06-14,06-14,2023,6,14,,
2023-06-15,06-15,2023,6,15,,
2023-06-16,06-16,2023,6,16,,
2023-06-17,06-17,2023,6,17,,
2023-06-18,06-18,2023,6,18,,
2023-06-19,06-19,2023,6,19,,
2023-06-20,06-20,2023,6,20,,
2023-06-21,06-21,2023,6,21,,
2023-06-22,06-22,2023,6,22,,
2023-06-23,06-23,2023,6,23,,
2023-06-24,06-24,2023,6,24,,
2023-06-25,06-25,2023,6,25,,
2023-06-26,06-26,2023,6,26,,
2023-06-27,06-27,2023,6,27,,
2023-06-28,06-28,2023,6,28,,
2023-06-29,06-29,2023,6,29,,
2023-06-30,06-30,2023,6,30,,
2023-07-01,07-01,2023,7,1,,
2023-07-02,07-02,2023,7,2,,
2023-07-03,07-03,2023,7,3,,
2023-07-04,07-04,2023,7,4,,
2023-07-05,07-05,2023,7,5,,
2023-07-06,07-06,2023,7,6,,
2023-07-07,07-07,2023,7,7,,
2023-07-08,07-08,2023,7,8,,
2023-07-09,07-09,2023,7,9,,
2023-07-10,07-10,2023,7,10,,
2023-07-11,07-11,2023,7,11,,
2023-07-12,07-12,2023,7,12,,
2023-07-13,07-13,2023,7,13,,
2023-07-14,07-14,2023,7,14,,
2023-07-15,07-15,2023,7,15,,
2023-07-16,07-16,2023,7,16,,
2023-07-17,07-17,2023,7,17,,
2023-07-18,07-18,2023,7,18,,
2023-07-19,07-19,2023,7,19,,
2023-07-20,07-20,2023,7,20,,
2023-07-21,07-21,2023,7,21,,
2023-07-22,07-22,2023,7,22,,
2023-07-23,07-23,2023,7,23,,
2023-07-24,07-24,2023,7,24,,
2023-07-25,07-25,2023,7,25,,
2023-07-26,07-26,2023,7,26,,
2023-07-27,07-27,2023,7,27,,
2023-07-28,07-28,2023,7,28,,
2023-07-29,07-29,2023,7,29,,
2023-07-30,07-30,2023,7,30,,
2023-07-31,07-31,2023,7,31,,
2023-08-01,08-01,2023,8,1,,
2023-08-02,08-02,2023,8,2,,
2023-08-03,08-03,2023,8,3,,
2023-08-04,08-04,2023,8,4,,
2023-08-05,08-05,2023,8,5,,
2023-08-06,08-06,2023,8,6,,
2023-08-07,08-07,2023,8,7,,
2023-08-08,08-08,2023,8,8,,
