time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-5.6846323,-4.580173
2023-01-02,01-02,2023,1,2,-5.369434,-3.402999
2023-01-03,01-03,2023,1,3,-4.700344,-1.7544087
2023-01-04,01-04,2023,1,4,-5.110478,-3.4956203
2023-01-05,01-05,2023,1,5,-3.826633,-5.5036206
2023-01-06,01-06,2023,1,6,-3.053008,-4.185394
2023-01-07,01-07,2023,1,7,-5.5899057,-2.5314138
2023-01-08,01-08,2023,1,8,-5.392911,-1.886338
2023-01-09,01-09,2023,1,9,-6.4206405,-4.981039
2023-01-10,01-10,2023,1,10,-5.652506,-4.7409034
2023-01-11,01-11,2023,1,11,-7.8864026,-0.09756279
2023-01-12,01-12,2023,1,12,-7.2757764,-2.0865607
2023-01-13,01-13,2023,1,13,-5.213502,-2.145971
2023-01-14,01-14,2023,1,14,-4.441333,-1.5893764
2023-01-15,01-15,2023,1,15,-2.6985438,-1.0259581
2023-01-16,01-16,2023,1,16,-0.71162474,-3.9448712
2023-01-17,01-17,2023,1,17,-2.5331733,-4.289725
2023-01-18,01-18,2023,1,18,-5.8858685,-1.4406024
2023-01-19,01-19,2023,1,19,-7.954109,0.30630967
2023-01-20,01-20,2023,1,20,-7.4271955,-2.814141
2023-01-21,01-21,2023,1,21,-5.158173,-5.846399
2023-01-22,01-22,2023,1,22,-7.2915916,-2.2111099
2023-01-23,01-23,2023,1,23,-6.925394,0.64134336
2023-01-24,01-24,2023,1,24,-5.480364,-2.8932097
2023-01-25,01-25,2023,1,25,-5.2257404,-5.537563
2023-01-26,01-26,2023,1,26,-3.4037719,-4.8347898
2023-01-27,01-27,2023,1,27,-3.290367,-6.7307863
2023-01-28,01-28,2023,1,28,-5.2062244,-5.896968
2023-01-29,01-29,2023,1,29,-5.689036,-4.177298
2023-01-30,01-30,2023,1,30,-3.7132647,-6.3135853
2023-01-31,01-31,2023,1,31,-3.060952,-5.5316367
2023-02-01,02-01,2023,2,1,-2.687536,-5.8583717
2023-02-02,02-02,2023,2,2,-5.92679,-6.3465347
2023-02-03,02-03,2023,2,3,-7.6464167,-4.548488
2023-02-04,02-04,2023,2,4,-7.609049,-2.7802489
2023-02-05,02-05,2023,2,5,-7.1689095,-2.655338
2023-02-06,02-06,2023,2,6,-7.7312083,-3.5035102
2023-02-07,02-07,2023,2,7,-8.946631,-2.5059326
2023-02-08,02-08,2023,2,8,-9.457083,-0.9221056
2023-02-09,02-09,2023,2,9,-9.791972,0.23755254
2023-02-10,02-10,2023,2,10,-8.553703,-1.794119
2023-02-11,02-11,2023,2,11,-6.446304,-4.0899067
2023-02-12,02-12,2023,2,12,-5.363644,-3.4410284
2023-02-13,02-13,2023,2,13,-5.588898,-1.2841556
2023-02-14,02-14,2023,2,14,-5.8968205,-3.4942906
2023-02-15,02-15,2023,2,15,-4.4988093,-3.6016545
2023-02-16,02-16,2023,2,16,-4.875906,-1.835423
2023-02-17,02-17,2023,2,17,-5.3652806,-1.2418376
2023-02-18,02-18,2023,2,18,-4.2289386,-3.1313553
2023-02-19,02-19,2023,2,19,-4.0432253,-3.1182213
2023-02-20,02-20,2023,2,20,-3.8368895,-4.0359955
2023-02-21,02-21,2023,2,21,-0.78238606,-5.6640444
2023-02-22,02-22,2023,2,22,0.8689066,-4.9794965
2023-02-23,02-23,2023,2,23,0.9376412,-5.1900325
2023-02-24,02-24,2023,2,24,-1.448352,-6.9876957
2023-02-25,02-25,2023,2,25,-4.904651,-6.445
2023-02-26,02-26,2023,2,26,-5.419985,-4.1770425
2023-02-27,02-27,2023,2,27,-6.4578753,-4.288951
2023-02-28,02-28,2023,2,28,-6.15557,-4.7420473
2023-03-01,03-01,2023,3,1,-4.9166374,-4.7440877
2023-03-02,03-02,2023,3,2,-5.9998116,-2.5196044
2023-03-03,03-03,2023,3,3,-5.573161,-3.4178998
2023-03-04,03-04,2023,3,4,-4.9715486,-2.2487726
2023-03-05,03-05,2023,3,5,-1.8573062,-3.2323802
2023-03-06,03-06,2023,3,6,-2.7851124,-3.7202034
2023-03-07,03-07,2023,3,7,-3.0351706,-4.777716
2023-03-08,03-08,2023,3,8,-0.8802544,-5.1283216
2023-03-09,03-09,2023,3,9,-0.049480855,-5.223116
2023-03-10,03-10,2023,3,10,0.42759672,-5.7437863
2023-03-11,03-11,2023,3,11,-1.0068097,-3.1315117
2023-03-12,03-12,2023,3,12,-4.810004,-3.2064726
2023-03-13,03-13,2023,3,13,-5.890104,-3.733374
2023-03-14,03-14,2023,3,14,-5.5970526,-1.5638455
2023-03-15,03-15,2023,3,15,-6.0926723,-2.9967167
2023-03-16,03-16,2023,3,16,-5.0037236,-3.365783
2023-03-17,03-17,2023,3,17,-4.820805,-2.1024446
2023-03-18,03-18,2023,3,18,-1.7014147,-4.677744
2023-03-19,03-19,2023,3,19,-0.6826509,-5.1676173
2023-03-20,03-20,2023,3,20,-2.8534987,-3.9885592
2023-03-21,03-21,2023,3,21,-4.6579924,-2.9545162
2023-03-22,03-22,2023,3,22,-3.7198188,-3.5638502
2023-03-23,03-23,2023,3,23,-4.4923687,-3.1386359
2023-03-24,03-24,2023,3,24,-2.512517,-5.0420136
2023-03-25,03-25,2023,3,25,-2.73401,-5.0935745
2023-03-26,03-26,2023,3,26,-3.053856,-3.8793287
2023-03-27,03-27,2023,3,27,-3.528802,-3.4661798
2023-03-28,03-28,2023,3,28,-4.469642,-2.2881083
2023-03-29,03-29,2023,3,29,-4.890134,1.1299623
2023-03-30,03-30,2023,3,30,-6.4256334,-1.0219404
2023-03-31,03-31,2023,3,31,-4.8262877,1.266583
2023-04-01,04-01,2023,4,1,-2.7468483,-3.503834
2023-04-02,04-02,2023,4,2,-2.4321108,-1.9906435
2023-04-03,04-03,2023,4,3,-3.6635919,1.8002101
2023-04-04,04-04,2023,4,4,-5.361602,-2.3458912
2023-04-05,04-05,2023,4,5,-6.025586,-2.360272
2023-04-06,04-06,2023,4,6,-6.582545,-1.8833246
2023-04-07,04-07,2023,4,7,-7.1519227,-1.7031511
2023-04-08,04-08,2023,4,8,-6.573908,-0.76503044
2023-04-09,04-09,2023,4,9,-4.646526,-1.3777292
2023-04-10,04-10,2023,4,10,-0.3312837,-3.5680578
2023-04-11,04-11,2023,4,11,1.649796,-3.3862662
2023-04-12,04-12,2023,4,12,-1.0549979,-1.7423899
2023-04-13,04-13,2023,4,13,-2.797922,1.0808004
2023-04-14,04-14,2023,4,14,-4.404261,1.7323226
2023-04-15,04-15,2023,4,15,-2.934696,-1.9092649
2023-04-16,04-16,2023,4,16,-1.237571,-1.4680616
2023-04-17,04-17,2023,4,17,-1.0884184,-2.066679
2023-04-18,04-18,2023,4,18,-0.6539368,-1.1268892
2023-04-19,04-19,2023,4,19,-3.5828931,-2.7231247
2023-04-20,04-20,2023,4,20,-3.139823,-1.2788165
2023-04-21,04-21,2023,4,21,-0.9296401,-1.1989666
2023-04-22,04-22,2023,4,22,-2.1264412,-1.1421665
2023-04-23,04-23,2023,4,23,-3.5083108,-3.0973866
2023-04-24,04-24,2023,4,24,-4.029162,-1.2627751
2023-04-25,04-25,2023,4,25,-5.7994304,0.64541113
2023-04-26,04-26,2023,4,26,-3.3178046,-0.9084382
2023-04-27,04-27,2023,4,27,-6.400639,-0.82315177
2023-04-28,04-28,2023,4,28,-7.5667143,-0.46989658
2023-04-29,04-29,2023,4,29,-6.641175,-0.57984185
2023-04-30,04-30,2023,4,30,-6.77813,-2.520842
2023-05-01,05-01,2023,5,1,-6.186652,0.115250245
2023-05-02,05-02,2023,5,2,-5.985639,2.3571928
2023-05-03,05-03,2023,5,3,-4.19335,-3.84395
2023-05-04,05-04,2023,5,4,-4.940728,-1.5525627
2023-05-05,05-05,2023,5,5,-5.3728833,-1.1530083
2023-05-06,05-06,2023,5,6,-5.523764,0.64097774
2023-05-07,05-07,2023,5,7,-6.440099,0.02015284
2023-05-08,05-08,2023,5,8,-5.607995,-0.9024801
2023-05-09,05-09,2023,5,9,-4.0704165,-0.8262935
2023-05-10,05-10,2023,5,10,-5.381768,1.9517355
2023-05-11,05-11,2023,5,11,-6.522774,0.6063403
2023-05-12,05-12,2023,5,12,-5.6263328,0.44735906
2023-05-13,05-13,2023,5,13,-5.702327,-2.5698397
2023-05-14,05-14,2023,5,14,-4.5737987,-1.8957124
2023-05-15,05-15,2023,5,15,-1.0100111,0.06987964
2023-05-16,05-16,2023,5,16,-2.1550157,-0.8146773
2023-05-17,05-17,2023,5,17,-3.724777,-1.489032
2023-05-18,05-18,2023,5,18,-4.513898,-1.5766025
2023-05-19,05-19,2023,5,19,-5.4028134,0.96353686
2023-05-20,05-20,2023,5,20,-7.0513725,0.5993444
2023-05-21,05-21,2023,5,21,-6.688246,-0.40163082
2023-05-22,05-22,2023,5,22,-3.539225,0.59547806
2023-05-23,05-23,2023,5,23,-1.4213583,-0.71918947
2023-05-24,05-24,2023,5,24,3.0910878,-2.346565
2023-05-25,05-25,2023,5,25,2.6503005,-3.2900553
2023-05-26,05-26,2023,5,26,1.1538831,-3.6373885
2023-05-27,05-27,2023,5,27,-2.5128062,-0.9173914
2023-05-28,05-28,2023,5,28,-3.7134614,2.0026696
2023-05-29,05-29,2023,5,29,-4.8219256,0.86660117
2023-05-30,05-30,2023,5,30,-1.3646984,-2.7191162
2023-05-31,05-31,2023,5,31,-0.27493203,-0.16480711
2023-06-01,06-01,2023,6,1,-4.4559546,0.54028064
2023-06-02,06-02,2023,6,2,-3.4708486,-1.5392185
2023-06-03,06-03,2023,6,3,-4.6484556,0.5256079
2023-06-04,06-04,2023,6,4,-4.9907393,2.531657
2023-06-05,06-05,2023,6,5,-4.373999,-1.2176743
2023-06-06,06-06,2023,6,6,-5.061248,-3.0474467
2023-06-07,06-07,2023,6,7,-5.384705,-0.4689295
2023-06-08,06-08,2023,6,8,-6.041255,2.1663082
2023-06-09,06-09,2023,6,9,-6.612754,3.725309
2023-06-10,06-10,2023,6,10,-6.5737925,2.2610936
2023-06-11,06-11,2023,6,11,-5.941062,0.39879376
2023-06-12,06-12,2023,6,12,-5.144887,-0.78279907
2023-06-13,06-13,2023,6,13,-5.649189,-3.1478348
2023-06-14,06-14,2023,6,14,-5.121125,-2.8121626
2023-06-15,06-15,2023,6,15,-5.382211,-1.7045082
2023-06-16,06-16,2023,6,16,-4.4435034,1.338579
2023-06-17,06-17,2023,6,17,-3.884887,0.7327768
2023-06-18,06-18,2023,6,18,-1.120878,-1.1670449
2023-06-19,06-19,2023,6,19,-2.9323878,-1.4372771
2023-06-20,06-20,2023,6,20,-3.381232,-0.26468155
2023-06-21,06-21,2023,6,21,-2.4100037,-3.0630443
2023-06-22,06-22,2023,6,22,-5.33913,-1.0480416
2023-06-23,06-23,2023,6,23,-5.5438356,-1.0789773
2023-06-24,06-24,2023,6,24,-6.621105,2.0109427
2023-06-25,06-25,2023,6,25,-6.743866,2.4279528
2023-06-26,06-26,2023,6,26,-5.5829444,-0.1742527
2023-06-27,06-27,2023,6,27,-5.002894,1.8221352
2023-06-28,06-28,2023,6,28,-4.1682444,1.726542
2023-06-29,06-29,2023,6,29,-5.013455,0.42940393
2023-06-30,06-30,2023,6,30,-3.3550456,2.3165398
2023-07-01,07-01,2023,7,1,-8.53608,0.90647686
2023-07-02,07-02,2023,7,2,-6.5753036,0.54281956
2023-07-03,07-03,2023,7,3,-5.804479,2.0492103
2023-07-04,07-04,2023,7,4,-6.599498,1.5337695
2023-07-05,07-05,2023,7,5,-4.7371492,-2.5276055
2023-07-06,07-06,2023,7,6,-6.9150305,0.21289149
2023-07-07,07-07,2023,7,7,-8.411851,-0.6873808
2023-07-08,07-08,2023,7,8,-7.591701,1.00807
2023-07-09,07-09,2023,7,9,-7.018661,1.280501
2023-07-10,07-10,2023,7,10,-5.590745,-0.46919313
2023-07-11,07-11,2023,7,11,-2.3348973,-0.23805788
2023-07-12,07-12,2023,7,12,-2.9119904,-2.1513228
2023-07-13,07-13,2023,7,13,-3.2078588,2.3845117
2023-07-14,07-14,2023,7,14,-4.6838017,1.1872886
2023-07-15,07-15,2023,7,15,-2.700361,-1.6976808
2023-07-16,07-16,2023,7,16,-4.3945794,2.2055278
2023-07-17,07-17,2023,7,17,-5.9547477,-1.9107428
2023-07-18,07-18,2023,7,18,-4.4999423,-0.45716193
2023-07-19,07-19,2023,7,19,-6.3630004,-1.1475445
2023-07-20,07-20,2023,7,20,-3.811631,0.1704339
2023-07-21,07-21,2023,7,21,-2.065399,-0.469968
2023-07-22,07-22,2023,7,22,-1.1465657,2.0338438
2023-07-23,07-23,2023,7,23,-3.247927,0.6995305
2023-07-24,07-24,2023,7,24,-6.9709744,0.79397273
2023-07-25,07-25,2023,7,25,-8.002669,0.5285769
2023-07-26,07-26,2023,7,26,-5.0137196,1.9261197
2023-07-27,07-27,2023,7,27,-5.9038153,0.1245954
2023-07-28,07-28,2023,7,28,-6.387493,-2.862314
2023-07-29,07-29,2023,7,29,-5.267684,-2.6443746
2023-07-30,07-30,2023,7,30,-5.78083,2.502076
2023-07-31,07-31,2023,7,31,-5.5737896,0.56162065
2023-08-01,08-01,2023,8,1,-2.7012374,-1.8453096
2023-08-02,08-02,2023,8,2,-3.238315,-0.99292684
2023-08-03,08-03,2023,8,3,-1.6967945,-0.7434928
2023-08-04,08-04,2023,8,4,-3.2499866,-0.029055709
2023-08-05,08-05,2023,8,5,-5.8817973,-1.983618
2023-08-06,08-06,2023,8,6,-5.1847224,-0.58974856
2023-08-07,08-07,2023,8,7,-4.2703614,0.47382882
2023-08-08,08-08,2023,8,8,-4.0767274,1.3379298
2023-08-09,08-09,2023,8,9,-4.054802,1.0964338
2023-08-10,08-10,2023,8,10,-0.47625053,-1.4482641
2023-08-11,08-11,2023,8,11,-3.3773947,0.28648472
2023-08-12,08-12,2023,8,12,-5.798628,2.4896011
2023-08-13,08-13,2023,8,13,-7.5968757,1.4051114
2023-08-14,08-14,2023,8,14,-7.1133842,2.6179547
2023-08-15,08-15,2023,8,15,-7.0608253,0.20395271
2023-08-16,08-16,2023,8,16,-4.5978703,-1.2512591
2023-08-17,08-17,2023,8,17,-5.370583,2.6082509
2023-08-18,08-18,2023,8,18,-6.5516186,0.34995845
2023-08-19,08-19,2023,8,19,-4.518553,-2.24401
2023-08-20,08-20,2023,8,20,-6.164236,2.755199
2023-08-21,08-21,2023,8,21,-7.8986216,3.200787
2023-08-22,08-22,2023,8,22,-5.627935,2.6417823
2023-08-23,08-23,2023,8,23,-6.2132983,2.3693647
2023-08-24,08-24,2023,8,24,-5.382211,-0.34289533
2023-08-25,08-25,2023,8,25,-1.6596198,-1.9717938
2023-08-26,08-26,2023,8,26,-2.9054484,1.839186
2023-08-27,08-27,2023,8,27,-3.7594194,1.4139061
2023-08-28,08-28,2023,8,28,-4.6466985,0.54434544
2023-08-29,08-29,2023,8,29,-6.4179025,-2.318985
2023-08-30,08-30,2023,8,30,-6.9954586,-3.0042982
2023-08-31,08-31,2023,8,31,-4.6750607,0.55321294
2023-09-01,09-01,2023,9,1,-6.4234653,2.7167645
2023-09-02,09-02,2023,9,2,-6.990411,0.63106537
2023-09-03,09-03,2023,9,3,-5.799715,-0.16701758
