time,time2,year,month,day,winds_u,winds_v
1992-01-01,01-01,1992,1,1,9.6,4.3
1992-01-02,01-02,1992,1,2,9.9,2.1
1992-01-03,01-03,1992,1,3,8.9,2.0
1992-01-04,01-04,1992,1,4,8.3,-0.6
1992-01-05,01-05,1992,1,5,7.5,-1.2
1992-01-06,01-06,1992,1,6,8.1,-0.7
1992-01-07,01-07,1992,1,7,4.8,-0.7
1992-01-08,01-08,1992,1,8,6.5,-2.2
1992-01-09,01-09,1992,1,9,9.0,0.2
1992-01-10,01-10,1992,1,10,8.5,-0.6
1992-01-11,01-11,1992,1,11,7.0,-1.8
1992-01-12,01-12,1992,1,12,4.6,-3.4
1992-01-13,01-13,1992,1,13,4.8,-2.8
1992-01-14,01-14,1992,1,14,6.5,0.1
1992-01-15,01-15,1992,1,15,6.3,0.8
1992-01-16,01-16,1992,1,16,6.6,-0.3
1992-01-17,01-17,1992,1,17,6.8,-3.2
1992-01-18,01-18,1992,1,18,6.4,-2.8
1992-01-19,01-19,1992,1,19,4.4,-1.7
1992-01-20,01-20,1992,1,20,3.8,-1.8
1992-01-21,01-21,1992,1,21,4.1,-2.5
1992-01-22,01-22,1992,1,22,4.1,-2.7
1992-01-23,01-23,1992,1,23,4.9,0.2
1992-01-24,01-24,1992,1,24,3.0,-1.1
1992-01-25,01-25,1992,1,25,0.8,-3.6
1992-01-26,01-26,1992,1,26,0.6,-3.4
1992-01-27,01-27,1992,1,27,-0.1,-2.7
1992-01-28,01-28,1992,1,28,1.3,-4.4
1992-01-29,01-29,1992,1,29,4.4,-1.9
1992-01-30,01-30,1992,1,30,2.2,0.8
1992-01-31,01-31,1992,1,31,0.2,-2.1
1992-02-01,02-01,1992,2,1,-1.2,-4.3
1992-02-02,02-02,1992,2,2,2.3,-2.3
1992-02-03,02-03,1992,2,3,1.3,-4.6
1992-02-04,02-04,1992,2,4,1.0,-0.7
1992-02-05,02-05,1992,2,5,2.3,-3.5
1992-02-06,02-06,1992,2,6,4.4,-3.1
1992-02-07,02-07,1992,2,7,5.2,-1.8
