time,time2,year,month,day,winds_u,winds_v
2015-01-01,01-01,2015,1,1,0.5247567,-1.3700157
2015-01-02,01-02,2015,1,2,0.4646309,-0.8717548
2015-01-03,01-03,2015,1,3,3.941762,-0.8991043
2015-01-04,01-04,2015,1,4,1.7150854,-1.2327828
2015-01-05,01-05,2015,1,5,2.6474886,-1.9623507
2015-01-06,01-06,2015,1,6,4.986805,0.49542898
2015-01-07,01-07,2015,1,7,2.263384,-0.26959145
2015-01-08,01-08,2015,1,8,3.956067,-1.4666893
2015-01-09,01-09,2015,1,9,3.1464593,-2.3675628
2015-01-10,01-10,2015,1,10,3.4629934,-1.806871
2015-01-11,01-11,2015,1,11,-0.9007515,-3.8261037
2015-01-12,01-12,2015,1,12,-2.1144855,-1.3637518
2015-01-13,01-13,2015,1,13,-5.6619487,-1.1027207
2015-01-14,01-14,2015,1,14,-3.125636,-1.2395008
2015-01-15,01-15,2015,1,15,-3.782479,-1.6320302
2015-01-16,01-16,2015,1,16,-3.5744069,-1.7181021
2015-01-17,01-17,2015,1,17,-2.7975144,-2.1784387
2015-01-18,01-18,2015,1,18,-0.7109579,-0.617025
2015-01-19,01-19,2015,1,19,0.860556,-1.894782
2015-01-20,01-20,2015,1,20,3.0242207,0.2751215
2015-01-21,01-21,2015,1,21,3.7031298,-0.31405476
2015-01-22,01-22,2015,1,22,3.1923008,-2.3348498
2015-01-23,01-23,2015,1,23,4.3039565,3.0585217
2015-01-24,01-24,2015,1,24,7.128577,-1.296935
2015-01-25,01-25,2015,1,25,9.077393,0.6833843
2015-01-26,01-26,2015,1,26,7.7048073,-4.0678883
2015-01-27,01-27,2015,1,27,4.9865985,-4.4131007
2015-01-28,01-28,2015,1,28,3.0635395,-3.7886822
2015-01-29,01-29,2015,1,29,1.0252731,0.65678316
2015-01-30,01-30,2015,1,30,2.2050836,-2.2560036
2015-01-31,01-31,2015,1,31,2.6691139,-3.5668986
2015-02-01,02-01,2015,2,1,7.382008,-3.7113585
2015-02-02,02-02,2015,2,2,9.190075,-1.2604182
2015-02-03,02-03,2015,2,3,9.387295,0.5434052
2015-02-04,02-04,2015,2,4,9.298263,-0.23443031
2015-02-05,02-05,2015,2,5,3.8887026,2.8914642
2015-02-06,02-06,2015,2,6,-2.1431024,-0.2864803
2015-02-07,02-07,2015,2,7,-2.8534918,-3.6629596
2015-02-08,02-08,2015,2,8,-1.8487601,-1.6587582
2015-02-09,02-09,2015,2,9,-3.5952182,-3.053962
2015-02-10,02-10,2015,2,10,-2.7717938,-3.542273
2015-02-11,02-11,2015,2,11,-3.9778364,-1.9951209
2015-02-12,02-12,2015,2,12,-1.556342,0.0050611747
2015-02-13,02-13,2015,2,13,0.3987056,0.071194075
2015-02-14,02-14,2015,2,14,3.0021453,-0.14614598
2015-02-15,02-15,2015,2,15,2.2714121,-2.5577826
2015-02-16,02-16,2015,2,16,3.0316663,2.8187113
2015-02-17,02-17,2015,2,17,1.0394502,-1.4491739
2015-02-18,02-18,2015,2,18,1.5040855,-0.4353522
2015-02-19,02-19,2015,2,19,-3.2884586,-0.8965113
2015-02-20,02-20,2015,2,20,-3.81492,-3.4856565
2015-02-21,02-21,2015,2,21,-1.9290764,-3.9941506
2015-02-22,02-22,2015,2,22,0.99788177,-1.0224255
2015-02-23,02-23,2015,2,23,1.5139022,-0.540025
2015-02-24,02-24,2015,2,24,1.276927,-0.6936156
2015-02-25,02-25,2015,2,25,1.832372,-1.7633882
2015-02-26,02-26,2015,2,26,3.6347277,0.06448127
2015-02-27,02-27,2015,2,27,2.7864177,0.95062
2015-02-28,02-28,2015,2,28,2.6105773,-2.499025
2015-03-01,03-01,2015,3,1,4.2711473,-1.3335044
2015-03-02,03-02,2015,3,2,3.6123624,0.25106794
2015-03-03,03-03,2015,3,3,4.2974753,-5.2961254
2015-03-04,03-04,2015,3,4,7.6368394,-2.4988053
2015-03-05,03-05,2015,3,5,8.170326,-3.1885183
2015-03-06,03-06,2015,3,6,10.745824,-3.0551932
2015-03-07,03-07,2015,3,7,11.354996,-0.608769
2015-03-08,03-08,2015,3,8,11.63942,-2.781197
2015-03-09,03-09,2015,3,9,11.850004,-0.563385
2015-03-10,03-10,2015,3,10,11.186686,-2.6141167
2015-03-11,03-11,2015,3,11,11.024756,-2.830635
2015-03-12,03-12,2015,3,12,9.581977,-2.6733544
2015-03-13,03-13,2015,3,13,4.9630933,-4.2794695
2015-03-14,03-14,2015,3,14,-1.2213702,-2.8600545
2015-03-15,03-15,2015,3,15,-3.606439,-2.0748796
2015-03-16,03-16,2015,3,16,-3.0299416,-1.0674454
2015-03-17,03-17,2015,3,17,-0.21016213,0.24145938
2015-03-18,03-18,2015,3,18,2.295035,0.7193779
2015-03-19,03-19,2015,3,19,2.955421,-0.38717216
2015-03-20,03-20,2015,3,20,5.4751754,-2.207019
2015-03-21,03-21,2015,3,21,4.8815355,-3.3111787
2015-03-22,03-22,2015,3,22,4.0251336,-4.2267127
2015-03-23,03-23,2015,3,23,4.927238,-1.2992771
2015-03-24,03-24,2015,3,24,6.085992,-0.82475245
2015-03-25,03-25,2015,3,25,5.3121896,1.4729682
2015-03-26,03-26,2015,3,26,1.4250968,1.1943133
2015-03-27,03-27,2015,3,27,1.4147266,1.6741354
2015-03-28,03-28,2015,3,28,-0.32298553,-0.9062975
2015-03-29,03-29,2015,3,29,1.4050152,-1.5137614
2015-03-30,03-30,2015,3,30,3.60807,1.3185681
2015-03-31,03-31,2015,3,31,4.2617626,3.1561115
2015-04-01,04-01,2015,4,1,-2.1869192,4.138287
2015-04-02,04-02,2015,4,2,-2.6034992,2.4341228
2015-04-03,04-03,2015,4,3,-0.97095364,-2.5204456
2015-04-04,04-04,2015,4,4,-3.03313,-2.892223
2015-04-05,04-05,2015,4,5,1.0753376,-5.577556
2015-04-06,04-06,2015,4,6,1.1213752,-3.8532927
2015-04-07,04-07,2015,4,7,-1.9019073,-1.3123114
2015-04-08,04-08,2015,4,8,-1.6513423,1.8427788
2015-04-09,04-09,2015,4,9,-0.7945655,1.7368525
2015-04-10,04-10,2015,4,10,-3.2450726,1.9779416
2015-04-11,04-11,2015,4,11,-1.0925579,3.0072587
2015-04-12,04-12,2015,4,12,-0.98085076,3.319874
2015-04-13,04-13,2015,4,13,0.2205781,2.7343237
2015-04-14,04-14,2015,4,14,-0.82226396,1.7055095
2015-04-15,04-15,2015,4,15,-0.5889896,2.0123377
2015-04-16,04-16,2015,4,16,0.75176287,1.5265992
2015-04-17,04-17,2015,4,17,2.4116874,1.0181926
2015-04-18,04-18,2015,4,18,0.1670343,-1.065633
2015-04-19,04-19,2015,4,19,0.5933583,-1.087968
2015-04-20,04-20,2015,4,20,1.1897335,0.31849846
2015-04-21,04-21,2015,4,21,0.357185,0.8693544
2015-04-22,04-22,2015,4,22,-0.53579634,-1.8167824
2015-04-23,04-23,2015,4,23,1.1254861,-1.132829
2015-04-24,04-24,2015,4,24,0.5348226,-1.3634008
2015-04-25,04-25,2015,4,25,0.5203286,0.40400615
2015-04-26,04-26,2015,4,26,-0.43001306,1.0563955
2015-04-27,04-27,2015,4,27,0.66093594,0.9119577
2015-04-28,04-28,2015,4,28,0.8221867,1.5481586
2015-04-29,04-29,2015,4,29,-0.9575256,-2.3471274
2015-04-30,04-30,2015,4,30,-1.4593726,-3.210111
2015-05-01,05-01,2015,5,1,1.3571413,-2.3345928
2015-05-02,05-02,2015,5,2,1.3464247,1.3016628
2015-05-03,05-03,2015,5,3,2.812448,1.3440773
2015-05-04,05-04,2015,5,4,5.441789,-1.5030928
2015-05-05,05-05,2015,5,5,4.4272947,-2.0853221
2015-05-06,05-06,2015,5,6,6.082055,-0.546458
2015-05-07,05-07,2015,5,7,8.111433,-0.31093532
2015-05-08,05-08,2015,5,8,8.407944,1.6067398
2015-05-09,05-09,2015,5,9,4.7695117,5.385601
2015-05-10,05-10,2015,5,10,2.5985105,3.461592
2015-05-11,05-11,2015,5,11,5.207283,-0.5128134
2015-05-12,05-12,2015,5,12,2.3682504,-5.8716516
2015-05-13,05-13,2015,5,13,-1.6406487,-6.9579606
2015-05-14,05-14,2015,5,14,-2.7555115,-3.8709846
2015-05-15,05-15,2015,5,15,-2.916956,1.5208387
2015-05-16,05-16,2015,5,16,-1.9981918,1.5522709
2015-05-17,05-17,2015,5,17,-0.59266126,5.4919844
2015-05-18,05-18,2015,5,18,-0.33344233,2.3323429
2015-05-19,05-19,2015,5,19,0.08030787,2.3090215
2015-05-20,05-20,2015,5,20,0.20260015,1.612433
2015-05-21,05-21,2015,5,21,1.6217722,1.2993752
2015-05-22,05-22,2015,5,22,1.2731035,-0.68984026
2015-05-23,05-23,2015,5,23,1.0693297,-3.074246
2015-05-24,05-24,2015,5,24,-3.364526,-2.0858636
2015-05-25,05-25,2015,5,25,-1.5741996,-0.57384014
