time,time2,year,month,day,winds_u,winds_v
2015-01-01,01-01,2015,1,1,-5.0736694,-1.6997982
2015-01-02,01-02,2015,1,2,-6.124619,-0.78343254
2015-01-03,01-03,2015,1,3,-4.453925,-0.024833426
2015-01-04,01-04,2015,1,4,-4.5674615,-0.58171284
2015-01-05,01-05,2015,1,5,-4.505742,-1.9428909
2015-01-06,01-06,2015,1,6,-4.2759156,1.1465677
2015-01-07,01-07,2015,1,7,-5.318093,-2.0826385
2015-01-08,01-08,2015,1,8,-5.656936,-3.2682073
2015-01-09,01-09,2015,1,9,-4.6070137,-0.65674096
2015-01-10,01-10,2015,1,10,-3.1675484,-0.5497352
2015-01-11,01-11,2015,1,11,-2.0520635,1.0601656
2015-01-12,01-12,2015,1,12,-5.2427936,-0.9740229
2015-01-13,01-13,2015,1,13,-2.3869228,-2.1016965
2015-01-14,01-14,2015,1,14,-2.191372,-0.50253636
2015-01-15,01-15,2015,1,15,-1.6702223,-0.2940156
2015-01-16,01-16,2015,1,16,-1.1955757,-2.8023968
2015-01-17,01-17,2015,1,17,-0.7238606,-3.6077936
2015-01-18,01-18,2015,1,18,-0.0053707818,-0.5895109
2015-01-19,01-19,2015,1,19,0.2060192,-0.07344595
2015-01-20,01-20,2015,1,20,-0.09652053,-1.1056467
2015-01-21,01-21,2015,1,21,2.0786667,-1.0358903
2015-01-22,01-22,2015,1,22,2.373314,-5.31109
2015-01-23,01-23,2015,1,23,1.1255963,-4.7960057
2015-01-24,01-24,2015,1,24,-0.7360641,-4.0104523
2015-01-25,01-25,2015,1,25,-0.89283687,-6.708995
2015-01-26,01-26,2015,1,26,-0.122175045,-4.3375735
2015-01-27,01-27,2015,1,27,-1.616906,-0.20021296
2015-01-28,01-28,2015,1,28,-0.8704058,-0.74453616
2015-01-29,01-29,2015,1,29,1.0017391,-0.74933225
2015-01-30,01-30,2015,1,30,-0.49735692,-2.2823021
2015-01-31,01-31,2015,1,31,-0.29941756,-2.7323108
2015-02-01,02-01,2015,2,1,-3.594197,-2.0009477
2015-02-02,02-02,2015,2,2,-2.9561646,-0.4431099
2015-02-03,02-03,2015,2,3,-1.189482,-1.6083118
2015-02-04,02-04,2015,2,4,-4.185721,-1.8192859
2015-02-05,02-05,2015,2,5,-1.6451427,-2.4361823
2015-02-06,02-06,2015,2,6,-2.2433496,-2.223449
2015-02-07,02-07,2015,2,7,-3.9781442,-1.3389606
2015-02-08,02-08,2015,2,8,-4.2858467,-1.3154186
2015-02-09,02-09,2015,2,9,-3.9652455,-0.45511127
2015-02-10,02-10,2015,2,10,-4.488838,-3.1660283
2015-02-11,02-11,2015,2,11,-4.4344764,-0.59031767
2015-02-12,02-12,2015,2,12,-3.371073,0.7291667
2015-02-13,02-13,2015,2,13,-3.627266,-1.5825577
2015-02-14,02-14,2015,2,14,-3.1355188,-1.5724345
