time,time2,year,month,day,winds_u,winds_v
1993-01-01,01-01,1993,1,1,3.5,-2.2
1993-01-02,01-02,1993,1,2,1.0,0.4
1993-01-03,01-03,1993,1,3,-1.5,0.1
1993-01-04,01-04,1993,1,4,0.6,-1.9
1993-01-05,01-05,1993,1,5,5.7,2.3
1993-01-06,01-06,1993,1,6,1.9,3.2
1993-01-07,01-07,1993,1,7,2.3,0.2
1993-01-08,01-08,1993,1,8,0.9,-3.1
1993-01-09,01-09,1993,1,9,-2.3,-2.6
1993-01-10,01-10,1993,1,10,-0.2,-6.8
1993-01-11,01-11,1993,1,11,2.2,-4.7
1993-01-12,01-12,1993,1,12,1.7,-3.1
1993-01-13,01-13,1993,1,13,-0.8,-2.7
1993-01-14,01-14,1993,1,14,-0.6,-4.6
1993-01-15,01-15,1993,1,15,0.8,-5.1
1993-01-16,01-16,1993,1,16,1.4,-5.6
1993-01-17,01-17,1993,1,17,1.2,-6.7
1993-01-18,01-18,1993,1,18,-1.2,-5.8
1993-01-19,01-19,1993,1,19,-3.5,-5.3
1993-01-20,01-20,1993,1,20,-1.4,-5.6
1993-01-21,01-21,1993,1,21,-2.6,-5.7
1993-01-22,01-22,1993,1,22,-2.2,-4.7
1993-01-23,01-23,1993,1,23,-0.1,-4.2
1993-01-24,01-24,1993,1,24,0.0,-4.4
1993-01-25,01-25,1993,1,25,-1.8,-2.8
1993-01-26,01-26,1993,1,26,-3.1,-2.4
1993-01-27,01-27,1993,1,27,-2.2,-1.3
1993-01-28,01-28,1993,1,28,1.5,-3.7
1993-01-29,01-29,1993,1,29,3.9,-1.2
1993-01-30,01-30,1993,1,30,1.4,-0.9
1993-01-31,01-31,1993,1,31,0.6,-3.6
1993-02-01,02-01,1993,2,1,-0.2,-5.3
1993-02-02,02-02,1993,2,2,-2.5,-5.0
1993-02-03,02-03,1993,2,3,-1.6,-5.6
1993-02-04,02-04,1993,2,4,0.9,-4.4
1993-02-05,02-05,1993,2,5,1.2,-3.9
1993-02-06,02-06,1993,2,6,0.8,-4.9
1993-02-07,02-07,1993,2,7,0.4,-4.8
1993-02-08,02-08,1993,2,8,-0.5,-3.8
1993-02-09,02-09,1993,2,9,-0.1,-3.5
1993-02-10,02-10,1993,2,10,0.4,-6.6
1993-02-11,02-11,1993,2,11,-0.9,-4.6
1993-02-12,02-12,1993,2,12,-2.6,-4.8
1993-02-13,02-13,1993,2,13,-0.3,-6.5
1993-02-14,02-14,1993,2,14,-0.5,-3.8
1993-02-15,02-15,1993,2,15,-3.2,-3.4
1993-02-16,02-16,1993,2,16,-3.3,-3.0
1993-02-17,02-17,1993,2,17,-3.9,-3.0
1993-02-18,02-18,1993,2,18,-3.9,-4.3
1993-02-19,02-19,1993,2,19,-3.8,-2.2
1993-02-20,02-20,1993,2,20,-4.7,-2.2
1993-02-21,02-21,1993,2,21,-1.5,-2.4
1993-02-22,02-22,1993,2,22,-0.5,-1.9
1993-02-23,02-23,1993,2,23,0.3,-0.9
1993-02-24,02-24,1993,2,24,0.3,-4.4
1993-02-25,02-25,1993,2,25,-2.3,-2.5
1993-02-26,02-26,1993,2,26,,
1993-02-27,02-27,1993,2,27,,
1993-02-28,02-28,1993,2,28,,
1993-03-01,03-01,1993,3,1,,
1993-03-02,03-02,1993,3,2,,
1993-03-03,03-03,1993,3,3,,
1993-03-04,03-04,1993,3,4,,
1993-03-05,03-05,1993,3,5,,
1993-03-06,03-06,1993,3,6,,
1993-03-07,03-07,1993,3,7,,
1993-03-08,03-08,1993,3,8,,
1993-03-09,03-09,1993,3,9,,
1993-03-10,03-10,1993,3,10,,
1993-03-11,03-11,1993,3,11,,
1993-03-12,03-12,1993,3,12,,
1993-03-13,03-13,1993,3,13,,
1993-03-14,03-14,1993,3,14,-2.1,-3.8
1993-03-15,03-15,1993,3,15,-2.1,-4.0
1993-03-16,03-16,1993,3,16,-5.2,-3.2
1993-03-17,03-17,1993,3,17,-4.2,-4.0
1993-03-18,03-18,1993,3,18,-5.9,-4.3
1993-03-19,03-19,1993,3,19,-5.2,-3.6
1993-03-20,03-20,1993,3,20,-6.3,-2.4
1993-03-21,03-21,1993,3,21,-4.6,-2.0
1993-03-22,03-22,1993,3,22,-2.0,-1.3
1993-03-23,03-23,1993,3,23,1.6,1.2
1993-03-24,03-24,1993,3,24,0.7,1.2
1993-03-25,03-25,1993,3,25,-1.7,-0.2
1993-03-26,03-26,1993,3,26,-2.6,-0.7
1993-03-27,03-27,1993,3,27,-2.1,-4.0
1993-03-28,03-28,1993,3,28,-2.0,-4.6
1993-03-29,03-29,1993,3,29,-4.2,2.0
1993-03-30,03-30,1993,3,30,-5.0,-1.6
1993-03-31,03-31,1993,3,31,-1.4,-3.3
1993-04-01,04-01,1993,4,1,-1.8,-3.0
1993-04-02,04-02,1993,4,2,-1.2,-1.3
1993-04-03,04-03,1993,4,3,-1.6,-4.5
1993-04-04,04-04,1993,4,4,-3.5,-3.1
1993-04-05,04-05,1993,4,5,-0.6,-2.0
1993-04-06,04-06,1993,4,6,-1.8,-2.8
1993-04-07,04-07,1993,4,7,-3.0,-4.2
1993-04-08,04-08,1993,4,8,-4.9,-3.0
1993-04-09,04-09,1993,4,9,-2.5,-0.1
1993-04-10,04-10,1993,4,10,0.7,-1.8
1993-04-11,04-11,1993,4,11,-0.9,-2.8
1993-04-12,04-12,1993,4,12,-1.4,1.4
1993-04-13,04-13,1993,4,13,1.4,-1.4
1993-04-14,04-14,1993,4,14,1.3,-0.2
1993-04-15,04-15,1993,4,15,-0.6,2.0
1993-04-16,04-16,1993,4,16,0.8,-0.4
1993-04-17,04-17,1993,4,17,1.6,-0.5
1993-04-18,04-18,1993,4,18,-0.3,-1.9
1993-04-19,04-19,1993,4,19,-3.2,-2.1
1993-04-20,04-20,1993,4,20,-3.8,-0.5
1993-04-21,04-21,1993,4,21,-0.4,-1.0
1993-04-22,04-22,1993,4,22,-2.3,-3.5
1993-04-23,04-23,1993,4,23,-1.9,-2.0
1993-04-24,04-24,1993,4,24,-3.8,-5.3
1993-04-25,04-25,1993,4,25,-4.0,-5.3
1993-04-26,04-26,1993,4,26,-3.0,-3.8
1993-04-27,04-27,1993,4,27,-2.0,-1.3
1993-04-28,04-28,1993,4,28,1.5,0.3
1993-04-29,04-29,1993,4,29,-2.5,-1.8
1993-04-30,04-30,1993,4,30,-2.0,-4.2
1993-05-01,05-01,1993,5,1,-3.8,-2.0
1993-05-02,05-02,1993,5,2,-4.2,-2.1
1993-05-03,05-03,1993,5,3,-1.6,-1.2
1993-05-04,05-04,1993,5,4,-2.8,-2.2
1993-05-05,05-05,1993,5,5,-1.9,-2.4
1993-05-06,05-06,1993,5,6,0.0,-4.3
1993-05-07,05-07,1993,5,7,-1.7,-2.4
1993-05-08,05-08,1993,5,8,-2.2,-2.5
1993-05-09,05-09,1993,5,9,-3.6,-2.0
1993-05-10,05-10,1993,5,10,-2.2,-2.7
1993-05-11,05-11,1993,5,11,-1.7,-2.0
1993-05-12,05-12,1993,5,12,0.9,-2.6
1993-05-13,05-13,1993,5,13,2.3,-0.1
1993-05-14,05-14,1993,5,14,1.7,2.0
1993-05-15,05-15,1993,5,15,0.0,-1.7
1993-05-16,05-16,1993,5,16,-2.3,0.1
1993-05-17,05-17,1993,5,17,-1.5,-0.3
1993-05-18,05-18,1993,5,18,-0.5,-2.9
1993-05-19,05-19,1993,5,19,0.3,-1.3
1993-05-20,05-20,1993,5,20,-0.8,-1.8
1993-05-21,05-21,1993,5,21,-3.8,-0.5
1993-05-22,05-22,1993,5,22,-3.2,-4.0
1993-05-23,05-23,1993,5,23,-1.2,-3.1
1993-05-24,05-24,1993,5,24,-0.5,-1.2
1993-05-25,05-25,1993,5,25,-1.8,-0.7
1993-05-26,05-26,1993,5,26,-4.8,-3.3
1993-05-27,05-27,1993,5,27,-5.9,-3.9
1993-05-28,05-28,1993,5,28,-6.7,-3.8
1993-05-29,05-29,1993,5,29,-5.0,-1.8
1993-05-30,05-30,1993,5,30,-3.8,-1.8
1993-05-31,05-31,1993,5,31,-5.3,-0.9
1993-06-01,06-01,1993,6,1,-5.3,-1.3
1993-06-02,06-02,1993,6,2,-6.6,-1.7
1993-06-03,06-03,1993,6,3,-3.9,-1.1
1993-06-04,06-04,1993,6,4,-4.9,-2.6
1993-06-05,06-05,1993,6,5,-6.7,-2.3
1993-06-06,06-06,1993,6,6,-7.1,-4.1
1993-06-07,06-07,1993,6,7,-6.5,-3.8
1993-06-08,06-08,1993,6,8,-5.3,-4.4
1993-06-09,06-09,1993,6,9,-4.0,-5.5
1993-06-10,06-10,1993,6,10,-2.1,-1.5
1993-06-11,06-11,1993,6,11,-1.5,0.0
1993-06-12,06-12,1993,6,12,-1.9,-1.8
1993-06-13,06-13,1993,6,13,-4.2,-0.4
1993-06-14,06-14,1993,6,14,-4.3,-2.8
1993-06-15,06-15,1993,6,15,-4.7,0.5
1993-06-16,06-16,1993,6,16,-3.5,-1.2
1993-06-17,06-17,1993,6,17,-3.8,-2.2
1993-06-18,06-18,1993,6,18,0.4,-0.9
1993-06-19,06-19,1993,6,19,0.5,-1.8
1993-06-20,06-20,1993,6,20,3.7,-1.7
1993-06-21,06-21,1993,6,21,1.1,-1.2
1993-06-22,06-22,1993,6,22,-3.2,-2.7
1993-06-23,06-23,1993,6,23,-3.5,-1.6
1993-06-24,06-24,1993,6,24,-5.0,-2.2
1993-06-25,06-25,1993,6,25,-4.9,-2.8
1993-06-26,06-26,1993,6,26,-4.1,-1.5
1993-06-27,06-27,1993,6,27,-4.0,0.8
1993-06-28,06-28,1993,6,28,-4.0,-2.2
1993-06-29,06-29,1993,6,29,1.7,-1.2
1993-06-30,06-30,1993,6,30,0.1,3.3
1993-07-01,07-01,1993,7,1,0.4,-2.0
1993-07-02,07-02,1993,7,2,-2.4,-2.7
1993-07-03,07-03,1993,7,3,-3.2,0.5
1993-07-04,07-04,1993,7,4,-5.6,0.9
1993-07-05,07-05,1993,7,5,-5.0,-0.7
1993-07-06,07-06,1993,7,6,-3.7,-1.4
1993-07-07,07-07,1993,7,7,-6.0,-4.5
1993-07-08,07-08,1993,7,8,-5.2,-0.5
1993-07-09,07-09,1993,7,9,-3.1,-1.9
1993-07-10,07-10,1993,7,10,,
1993-07-11,07-11,1993,7,11,,
1993-07-12,07-12,1993,7,12,-2.9,2.6
1993-07-13,07-13,1993,7,13,-1.8,-0.5
1993-07-14,07-14,1993,7,14,-3.6,-1.8
1993-07-15,07-15,1993,7,15,-6.4,-1.9
1993-07-16,07-16,1993,7,16,-8.2,0.0
1993-07-17,07-17,1993,7,17,-6.4,-1.7
1993-07-18,07-18,1993,7,18,-4.4,-4.0
1993-07-19,07-19,1993,7,19,-3.5,1.2
1993-07-20,07-20,1993,7,20,-6.3,-0.1
1993-07-21,07-21,1993,7,21,-6.4,-0.3
1993-07-22,07-22,1993,7,22,-5.6,-3.3
1993-07-23,07-23,1993,7,23,-5.6,-3.3
1993-07-24,07-24,1993,7,24,-4.9,1.6
1993-07-25,07-25,1993,7,25,-2.8,-0.2
1993-07-26,07-26,1993,7,26,-0.4,-2.7
1993-07-27,07-27,1993,7,27,-2.7,0.0
1993-07-28,07-28,1993,7,28,-4.8,1.2
1993-07-29,07-29,1993,7,29,-5.1,-2.8
1993-07-30,07-30,1993,7,30,-5.4,-3.4
1993-07-31,07-31,1993,7,31,-6.2,-2.2
1993-08-01,08-01,1993,8,1,-5.5,-0.8
1993-08-02,08-02,1993,8,2,-7.3,-2.2
1993-08-03,08-03,1993,8,3,-6.5,-2.1
1993-08-04,08-04,1993,8,4,-4.6,0.9
1993-08-05,08-05,1993,8,5,-3.5,1.4
1993-08-06,08-06,1993,8,6,-0.6,-2.2
1993-08-07,08-07,1993,8,7,-5.2,-0.2
1993-08-08,08-08,1993,8,8,-5.3,-2.8
1993-08-09,08-09,1993,8,9,-0.7,-1.2
1993-08-10,08-10,1993,8,10,0.0,1.7
1993-08-11,08-11,1993,8,11,-2.5,0.2
1993-08-12,08-12,1993,8,12,-2.1,-2.3
1993-08-13,08-13,1993,8,13,-4.5,-1.0
1993-08-14,08-14,1993,8,14,-3.4,-0.8
1993-08-15,08-15,1993,8,15,-2.9,-1.1
1993-08-16,08-16,1993,8,16,-5.3,1.3
1993-08-17,08-17,1993,8,17,-7.3,-2.4
1993-08-18,08-18,1993,8,18,-6.5,-2.5
1993-08-19,08-19,1993,8,19,-3.6,-4.1
1993-08-20,08-20,1993,8,20,-4.0,-0.2
1993-08-21,08-21,1993,8,21,-2.2,0.8
1993-08-22,08-22,1993,8,22,0.7,-0.1
1993-08-23,08-23,1993,8,23,1.5,-2.1
1993-08-24,08-24,1993,8,24,-2.0,0.6
1993-08-25,08-25,1993,8,25,-2.9,0.0
1993-08-26,08-26,1993,8,26,-2.1,-1.9
1993-08-27,08-27,1993,8,27,-4.0,-4.0
1993-08-28,08-28,1993,8,28,-5.2,-1.9
1993-08-29,08-29,1993,8,29,-7.2,0.9
1993-08-30,08-30,1993,8,30,-5.4,0.9
1993-08-31,08-31,1993,8,31,-1.1,-0.6
