time,time2,year,month,day,winds_u,winds_v
2024-01-01,01-01,2024,1,1,-2.9495254,0.16026798
2024-01-02,01-02,2024,1,2,-4.969313,1.0244886
2024-01-03,01-03,2024,1,3,-4.809412,0.83217496
2024-01-04,01-04,2024,1,4,-1.6824337,0.15102778
2024-01-05,01-05,2024,1,5,2.8884075,-0.4907806
2024-01-06,01-06,2024,1,6,-0.009182013,-2.5847964
2024-01-07,01-07,2024,1,7,2.1964302,-1.8930392
2024-01-08,01-08,2024,1,8,-4.5788064,-1.0245833
2024-01-09,01-09,2024,1,9,-5.7984505,-0.6755966
2024-01-10,01-10,2024,1,10,-5.5214376,0.6377343
2024-01-11,01-11,2024,1,11,-6.283878,0.0228471
2024-01-12,01-12,2024,1,12,-8.680072,-1.8468534
2024-01-13,01-13,2024,1,13,-8.093773,-0.95483327
2024-01-14,01-14,2024,1,14,-4.6330223,0.84089696
2024-01-15,01-15,2024,1,15,-4.8287086,-2.1142838
2024-01-16,01-16,2024,1,16,-5.6913385,-2.2046316
2024-01-17,01-17,2024,1,17,-6.1788807,-2.4980304
2024-01-18,01-18,2024,1,18,-6.003094,-1.3856432
2024-01-19,01-19,2024,1,19,-6.573926,-2.9942126
2024-01-20,01-20,2024,1,20,-6.645214,-1.020323
2024-01-21,01-21,2024,1,21,-3.3843162,2.4378383
2024-01-22,01-22,2024,1,22,-2.39222,-0.8032181
2024-01-23,01-23,2024,1,23,-2.1953208,-2.2368803
2024-01-24,01-24,2024,1,24,-3.737443,-1.238691
2024-01-25,01-25,2024,1,25,-1.242486,-1.5995212
2024-01-26,01-26,2024,1,26,-1.5643221,-1.7893791
2024-01-27,01-27,2024,1,27,-1.5063396,0.23355515
2024-01-28,01-28,2024,1,28,3.0584793,-1.0041602
2024-01-29,01-29,2024,1,29,0.29743248,2.0027149
2024-01-30,01-30,2024,1,30,-1.1570252,2.4471729
2024-01-31,01-31,2024,1,31,-0.10552243,-0.30721945
2024-02-01,02-01,2024,2,1,-3.465325,-2.9567008
2024-02-02,02-02,2024,2,2,-5.535821,-6.3240705
2024-02-03,02-03,2024,2,3,-3.4915447,-5.383402
2024-02-04,02-04,2024,2,4,-2.2085068,-3.5332384
2024-02-05,02-05,2024,2,5,-1.4786459,-4.2610703
2024-02-06,02-06,2024,2,6,-1.45348,-1.5251977
2024-02-07,02-07,2024,2,7,-3.5680907,-6.766482
2024-02-08,02-08,2024,2,8,-4.9006777,-3.5827446
2024-02-09,02-09,2024,2,9,-6.4611473,-2.135276
2024-02-10,02-10,2024,2,10,-3.5305972,-0.25159305
2024-02-11,02-11,2024,2,11,0.35847422,-0.19698256
2024-02-12,02-12,2024,2,12,-2.513776,-1.904256
2024-02-13,02-13,2024,2,13,-3.1457357,-3.3092043
2024-02-14,02-14,2024,2,14,3.9952319,0.9033183
2024-02-15,02-15,2024,2,15,2.0960112,-1.0257368
2024-02-16,02-16,2024,2,16,-4.456884,-3.7821698
2024-02-17,02-17,2024,2,17,-5.658954,-3.638903
2024-02-18,02-18,2024,2,18,-7.369296,-3.2608874
2024-02-19,02-19,2024,2,19,-6.6176257,-3.6543264
2024-02-20,02-20,2024,2,20,-6.7614756,-0.8071672
2024-02-21,02-21,2024,2,21,-5.836843,-1.6467032
2024-02-22,02-22,2024,2,22,-6.03365,-2.7021048
2024-02-23,02-23,2024,2,23,-4.615904,-2.572924
2024-02-24,02-24,2024,2,24,-5.123151,-0.27511927
2024-02-25,02-25,2024,2,25,-3.749677,-1.6797525
2024-02-26,02-26,2024,2,26,-7.1862106,0.004946407
2024-02-27,02-27,2024,2,27,-5.238023,-1.8982999
2024-02-28,02-28,2024,2,28,-6.1180015,-0.87389374
2024-03-01,03-01,2024,3,1,-6.1940136,-1.5002459
2024-03-02,03-02,2024,3,2,-5.201218,-2.515184
2024-03-03,03-03,2024,3,3,-5.6773996,-1.9905965
2024-03-04,03-04,2024,3,4,-5.9312973,-1.9103628
2024-03-05,03-05,2024,3,5,-6.747914,0.0023982085
2024-03-06,03-06,2024,3,6,-5.7462864,1.8002894
2024-03-07,03-07,2024,3,7,-7.387069,-2.6490073
2024-03-08,03-08,2024,3,8,-7.7460327,-3.8007896
2024-03-09,03-09,2024,3,9,-8.210589,-2.3329556
2024-03-10,03-10,2024,3,10,-7.3557243,-1.5894848
2024-03-11,03-11,2024,3,11,-7.300613,-1.7694619
2024-03-12,03-12,2024,3,12,-7.6856003,-4.1955466
2024-03-13,03-13,2024,3,13,-7.449607,-4.183326
2024-03-14,03-14,2024,3,14,-7.210005,1.0027168
2024-03-15,03-15,2024,3,15,-4.9965773,0.12529017
2024-03-16,03-16,2024,3,16,-5.8942237,-2.8701115
2024-03-17,03-17,2024,3,17,-5.4166856,-0.7329522
2024-03-18,03-18,2024,3,18,-5.274134,-2.262252
2024-03-19,03-19,2024,3,19,-3.2250319,-1.0568019
2024-03-20,03-20,2024,3,20,-4.9219155,-0.33204982
2024-03-21,03-21,2024,3,21,-4.919763,-1.0258858
2024-03-22,03-22,2024,3,22,-4.1289277,-1.3706695
2024-03-23,03-23,2024,3,23,-6.021056,-3.387795
2024-03-24,03-24,2024,3,24,-4.6208897,-2.884335
2024-03-25,03-25,2024,3,25,-4.6716437,-1.5067571
2024-03-26,03-26,2024,3,26,-3.5384886,-2.0390115
2024-03-27,03-27,2024,3,27,-4.443375,-1.8517672
2024-03-28,03-28,2024,3,28,-6.756989,-2.1340613
2024-03-29,03-29,2024,3,29,-4.8676295,-1.1308409
2024-03-30,03-30,2024,3,30,-4.639187,-2.8131888
2024-03-31,03-31,2024,3,31,-4.988394,-1.6737202
2024-04-01,04-01,2024,4,1,-4.7397037,0.02214526
2024-04-02,04-02,2024,4,2,-2.9634776,-2.1684744
2024-04-03,04-03,2024,4,3,-2.0098536,0.46957356
2024-04-04,04-04,2024,4,4,-3.7655265,-2.7707024
2024-04-05,04-05,2024,4,5,-5.0645947,-3.1682122
2024-04-06,04-06,2024,4,6,-5.0699635,0.14116547
2024-04-07,04-07,2024,4,7,-6.8553066,0.027944606
2024-04-08,04-08,2024,4,8,-7.1902013,-2.6216748
2024-04-09,04-09,2024,4,9,-5.603561,-1.1520497
2024-04-10,04-10,2024,4,10,-3.6413352,-3.845711
2024-04-11,04-11,2024,4,11,-2.3379557,-1.6962707
2024-04-12,04-12,2024,4,12,-3.082716,-0.29292628
2024-04-13,04-13,2024,4,13,-0.56068736,-1.0700706
2024-04-14,04-14,2024,4,14,-1.3039777,-4.3841596
2024-04-15,04-15,2024,4,15,0.3812549,-1.332957
2024-04-16,04-16,2024,4,16,-0.4118056,-0.5333703
2024-04-17,04-17,2024,4,17,-3.7528253,-1.3609654
2024-04-18,04-18,2024,4,18,-5.415615,0.0068066823
2024-04-19,04-19,2024,4,19,-6.000727,-0.65277106
2024-04-20,04-20,2024,4,20,-4.265855,-1.9226887
2024-04-21,04-21,2024,4,21,-3.585272,-1.1123179
2024-04-22,04-22,2024,4,22,-3.9682546,0.6295038
2024-04-23,04-23,2024,4,23,-5.071556,-2.2340646
2024-04-24,04-24,2024,4,24,-5.8071733,-2.6052783
2024-04-25,04-25,2024,4,25,-5.264771,-2.075935
2024-04-26,04-26,2024,4,26,-6.3468904,-0.44116852
