time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,2.2004728,-4.3576
2017-01-02,01-02,2017,1,2,2.1835155,-2.7602882
2017-01-03,01-03,2017,1,3,-0.54369354,-2.150379
2017-01-04,01-04,2017,1,4,2.4088132,-2.3282247
2017-01-05,01-05,2017,1,5,-2.8906868,-2.6406221
2017-01-06,01-06,2017,1,6,-3.1944437,-0.755517
2017-01-07,01-07,2017,1,7,-4.952087,2.2323465
2017-01-08,01-08,2017,1,8,-7.6918707,-1.9966671
2017-01-09,01-09,2017,1,9,-6.482006,-2.370332
2017-01-10,01-10,2017,1,10,-3.6114013,-1.1032267
2017-01-11,01-11,2017,1,11,-2.885072,-0.13358
2017-01-12,01-12,2017,1,12,-2.1032627,-2.5642202
2017-01-13,01-13,2017,1,13,-3.9978824,-2.102787
2017-01-14,01-14,2017,1,14,-5.975031,-0.6645956
2017-01-15,01-15,2017,1,15,-3.2070665,1.7970047
2017-01-16,01-16,2017,1,16,-0.88809794,-0.88598794
2017-01-17,01-17,2017,1,17,1.6330926,-2.4432437
2017-01-18,01-18,2017,1,18,2.71007,-3.2763734
2017-01-19,01-19,2017,1,19,0.7127709,-4.367445
2017-01-20,01-20,2017,1,20,-1.870441,-1.8666607
2017-01-21,01-21,2017,1,21,0.4151799,-1.3016217
2017-01-22,01-22,2017,1,22,-2.1224227,-1.9239073
2017-01-23,01-23,2017,1,23,1.3216703,0.61865294
2017-01-24,01-24,2017,1,24,-0.84348446,-0.73889464
2017-01-25,01-25,2017,1,25,-0.95524836,-2.7496326
2017-01-26,01-26,2017,1,26,0.16409904,-1.9368368
2017-01-27,01-27,2017,1,27,-1.6976826,0.054108478
2017-01-28,01-28,2017,1,28,-4.1224794,0.67941827
2017-01-29,01-29,2017,1,29,-4.5100985,1.2992566
2017-01-30,01-30,2017,1,30,-4.846587,0.31172678
2017-01-31,01-31,2017,1,31,-4.968877,-0.40005672
2017-02-01,02-01,2017,2,1,-5.2084365,-0.96289456
2017-02-02,02-02,2017,2,2,-5.7028384,-0.95830166
2017-02-03,02-03,2017,2,3,-5.210402,-2.1922684
2017-02-04,02-04,2017,2,4,-4.9383903,-1.5883352
2017-02-05,02-05,2017,2,5,-6.159418,-2.604433
2017-02-06,02-06,2017,2,6,-3.582925,-1.0660846
2017-02-07,02-07,2017,2,7,-2.0262043,-1.1727192
2017-02-08,02-08,2017,2,8,-3.4995904,-1.6054475
2017-02-09,02-09,2017,2,9,-3.558386,-2.48283
2017-02-10,02-10,2017,2,10,-4.673479,-2.667656
2017-02-11,02-11,2017,2,11,-4.933223,-2.1474352
2017-02-12,02-12,2017,2,12,-4.3096285,-0.8206975
2017-02-13,02-13,2017,2,13,-3.802963,-2.830177
2017-02-14,02-14,2017,2,14,-2.5646832,-2.8880982
2017-02-15,02-15,2017,2,15,-3.5448167,-3.082296
2017-02-16,02-16,2017,2,16,-3.1029582,-1.9340079
2017-02-17,02-17,2017,2,17,-4.021258,-0.83700013
2017-02-18,02-18,2017,2,18,-3.2848053,-1.8650821
2017-02-19,02-19,2017,2,19,-2.7769456,-0.15560748
2017-02-20,02-20,2017,2,20,-2.8817637,-0.41384712
2017-02-21,02-21,2017,2,21,-4.175327,-1.8638492
2017-02-22,02-22,2017,2,22,-5.883534,-3.4377403
2017-02-23,02-23,2017,2,23,-5.117886,-2.8572683
2017-02-24,02-24,2017,2,24,-4.1963267,-2.13231
2017-02-25,02-25,2017,2,25,-6.9722357,-0.60945004
2017-02-26,02-26,2017,2,26,-6.943644,0.40395036
2017-02-27,02-27,2017,2,27,-5.41933,-1.7956988
2017-02-28,02-28,2017,2,28,-5.7371316,-2.096995
2017-03-01,03-01,2017,3,1,-3.3211644,1.0434864
2017-03-02,03-02,2017,3,2,-4.1481695,0.5586655
2017-03-03,03-03,2017,3,3,-6.6994176,-1.2643996
2017-03-04,03-04,2017,3,4,-8.200488,-1.775529
2017-03-05,03-05,2017,3,5,-7.053378,0.2987879
2017-03-06,03-06,2017,3,6,-7.1053824,0.97249687
2017-03-07,03-07,2017,3,7,-5.906706,0.48519102
2017-03-08,03-08,2017,3,8,-6.236418,-3.2371514
2017-03-09,03-09,2017,3,9,-5.9983363,-2.4302707
2017-03-10,03-10,2017,3,10,-3.8190732,-0.8544667
2017-03-11,03-11,2017,3,11,-2.4736485,1.0406727
2017-03-12,03-12,2017,3,12,-5.5684,-0.9864084
2017-03-13,03-13,2017,3,13,-6.115319,0.17026988
2017-03-14,03-14,2017,3,14,-5.939538,-0.47447097
2017-03-15,03-15,2017,3,15,-6.772496,-0.89950025
2017-03-16,03-16,2017,3,16,-6.4298687,-0.32940188
2017-03-17,03-17,2017,3,17,-4.2937717,-1.5975384
2017-03-18,03-18,2017,3,18,-4.5971417,-1.160748
2017-03-19,03-19,2017,3,19,-4.278602,-1.7823879
2017-03-20,03-20,2017,3,20,-3.5721645,-2.753996
2017-03-21,03-21,2017,3,21,-4.6501765,-1.8155452
2017-03-22,03-22,2017,3,22,-6.304282,-0.4911258
2017-03-23,03-23,2017,3,23,-5.329791,-0.67945695
2017-03-24,03-24,2017,3,24,-4.6117754,-1.632434
2017-03-25,03-25,2017,3,25,-3.0872319,-1.6645818
2017-03-26,03-26,2017,3,26,-5.9470987,-0.60762864
2017-03-27,03-27,2017,3,27,-5.4407787,-0.5693339
2017-03-28,03-28,2017,3,28,-5.131787,-2.136682
2017-03-29,03-29,2017,3,29,-3.3225474,-0.3380379
2017-03-30,03-30,2017,3,30,-1.1156449,-1.507952
