time,time2,year,month,day,winds_u,winds_v
1992-08-22,08-22,1992,8,22,-5.0,-4.4
1992-08-23,08-23,1992,8,23,-6.7,-2.4
1992-08-24,08-24,1992,8,24,-6.0,-0.5
1992-08-25,08-25,1992,8,25,-7.3,1.4
1992-08-26,08-26,1992,8,26,-6.0,-2.4
1992-08-27,08-27,1992,8,27,-3.8,-4.6
1992-08-28,08-28,1992,8,28,-4.5,-5.6
1992-08-29,08-29,1992,8,29,-6.2,-2.0
1992-08-30,08-30,1992,8,30,-4.2,-0.2
1992-08-31,08-31,1992,8,31,-2.7,0.2
1992-09-01,09-01,1992,9,1,-3.8,-1.2
1992-09-02,09-02,1992,9,2,-3.9,-2.1
1992-09-03,09-03,1992,9,3,-2.9,-0.3
1992-09-04,09-04,1992,9,4,-5.3,-2.4
1992-09-05,09-05,1992,9,5,-5.0,-3.7
1992-09-06,09-06,1992,9,6,-1.3,-4.1
1992-09-07,09-07,1992,9,7,0.4,-1.6
1992-09-08,09-08,1992,9,8,-0.7,1.6
1992-09-09,09-09,1992,9,9,-3.3,0.4
1992-09-10,09-10,1992,9,10,-1.1,-2.1
1992-09-11,09-11,1992,9,11,3.0,-2.7
1992-09-12,09-12,1992,9,12,-2.9,-3.0
1992-09-13,09-13,1992,9,13,-4.7,-2.1
1992-09-14,09-14,1992,9,14,-2.5,-0.1
1992-09-15,09-15,1992,9,15,0.0,-0.1
1992-09-16,09-16,1992,9,16,1.0,-2.1
1992-09-17,09-17,1992,9,17,-1.2,-2.9
1992-09-18,09-18,1992,9,18,-3.6,-3.2
1992-09-19,09-19,1992,9,19,-3.9,-2.9
1992-09-20,09-20,1992,9,20,-2.8,-3.0
1992-09-21,09-21,1992,9,21,-2.2,-2.6
1992-09-22,09-22,1992,9,22,0.8,-0.1
1992-09-23,09-23,1992,9,23,-0.3,-0.1
1992-09-24,09-24,1992,9,24,-3.1,-2.9
1992-09-25,09-25,1992,9,25,-4.5,-3.8
1992-09-26,09-26,1992,9,26,-5.3,-4.1
1992-09-27,09-27,1992,9,27,-4.9,-2.9
1992-09-28,09-28,1992,9,28,-4.7,-1.9
1992-09-29,09-29,1992,9,29,-5.0,-3.4
1992-09-30,09-30,1992,9,30,-5.6,-3.9
1992-10-01,10-01,1992,10,1,-4.2,-3.5
1992-10-02,10-02,1992,10,2,-5.7,-0.2
1992-10-03,10-03,1992,10,3,-4.9,-1.3
1992-10-04,10-04,1992,10,4,-3.6,-2.3
1992-10-05,10-05,1992,10,5,-4.7,-3.2
1992-10-06,10-06,1992,10,6,-1.6,-1.8
1992-10-07,10-07,1992,10,7,-4.3,-2.7
1992-10-08,10-08,1992,10,8,-2.6,-6.0
1992-10-09,10-09,1992,10,9,-2.2,-4.0
1992-10-10,10-10,1992,10,10,-4.2,-4.3
1992-10-11,10-11,1992,10,11,-3.5,-4.7
1992-10-12,10-12,1992,10,12,-3.4,-3.6
1992-10-13,10-13,1992,10,13,-2.2,-3.3
1992-10-14,10-14,1992,10,14,-2.8,-2.7
1992-10-15,10-15,1992,10,15,-4.0,-0.7
1992-10-16,10-16,1992,10,16,-0.2,-2.8
1992-10-17,10-17,1992,10,17,0.1,-2.5
1992-10-18,10-18,1992,10,18,1.0,-2.9
1992-10-19,10-19,1992,10,19,-0.1,-4.0
1992-10-20,10-20,1992,10,20,-1.4,-6.0
1992-10-21,10-21,1992,10,21,-2.5,-3.2
1992-10-22,10-22,1992,10,22,0.3,0.2
1992-10-23,10-23,1992,10,23,1.4,-0.1
1992-10-24,10-24,1992,10,24,1.6,-1.3
1992-10-25,10-25,1992,10,25,1.1,-2.2
1992-10-26,10-26,1992,10,26,-1.6,-4.3
1992-10-27,10-27,1992,10,27,-1.1,-1.4
1992-10-28,10-28,1992,10,28,-3.4,-0.7
1992-10-29,10-29,1992,10,29,-5.1,-4.2
1992-10-30,10-30,1992,10,30,-3.8,-5.4
1992-10-31,10-31,1992,10,31,-2.4,-2.4
1992-11-01,11-01,1992,11,1,-3.1,-0.9
1992-11-02,11-02,1992,11,2,-3.4,-2.6
1992-11-03,11-03,1992,11,3,-2.7,-5.3
1992-11-04,11-04,1992,11,4,-0.5,-4.6
1992-11-05,11-05,1992,11,5,-1.7,-2.5
1992-11-06,11-06,1992,11,6,-3.1,-1.8
1992-11-07,11-07,1992,11,7,-0.7,-2.0
1992-11-08,11-08,1992,11,8,1.3,-1.3
1992-11-09,11-09,1992,11,9,3.3,2.1
1992-11-10,11-10,1992,11,10,5.7,0.7
1992-11-11,11-11,1992,11,11,4.3,-4.4
1992-11-12,11-12,1992,11,12,3.6,-5.6
1992-11-13,11-13,1992,11,13,1.9,-6.9
1992-11-14,11-14,1992,11,14,0.9,-7.7
1992-11-15,11-15,1992,11,15,-2.9,-6.9
1992-11-16,11-16,1992,11,16,-6.0,-3.9
1992-11-17,11-17,1992,11,17,-6.6,-0.6
1992-11-18,11-18,1992,11,18,-5.2,-1.6
1992-11-19,11-19,1992,11,19,-2.9,-4.0
1992-11-20,11-20,1992,11,20,-1.8,-5.5
1992-11-21,11-21,1992,11,21,-2.2,-1.0
1992-11-22,11-22,1992,11,22,-1.7,-1.1
1992-11-23,11-23,1992,11,23,2.2,-0.7
1992-11-24,11-24,1992,11,24,-1.5,4.0
1992-11-25,11-25,1992,11,25,-1.8,-1.2
1992-11-26,11-26,1992,11,26,0.1,-6.8
1992-11-27,11-27,1992,11,27,0.0,-4.6
1992-11-28,11-28,1992,11,28,-0.2,0.4
1992-11-29,11-29,1992,11,29,-1.0,-2.1
1992-11-30,11-30,1992,11,30,3.6,-5.7
1992-12-01,12-01,1992,12,1,-0.3,-3.3
1992-12-02,12-02,1992,12,2,-1.9,-1.1
1992-12-03,12-03,1992,12,3,-1.8,0.9
1992-12-04,12-04,1992,12,4,-1.2,-0.4
1992-12-05,12-05,1992,12,5,-1.5,-1.9
1992-12-06,12-06,1992,12,6,-3.7,-0.7
1992-12-07,12-07,1992,12,7,-4.3,-0.1
1992-12-08,12-08,1992,12,8,-6.1,-0.7
1992-12-09,12-09,1992,12,9,-4.2,-0.7
1992-12-10,12-10,1992,12,10,-2.3,-1.1
1992-12-11,12-11,1992,12,11,-2.6,-1.4
1992-12-12,12-12,1992,12,12,-4.3,-2.9
1992-12-13,12-13,1992,12,13,-3.6,-2.8
1992-12-14,12-14,1992,12,14,2.0,-4.3
1992-12-15,12-15,1992,12,15,2.9,1.4
1992-12-16,12-16,1992,12,16,4.5,5.8
1992-12-17,12-17,1992,12,17,-1.7,7.0
1992-12-18,12-18,1992,12,18,-2.2,2.5
1992-12-19,12-19,1992,12,19,3.0,-1.6
1992-12-20,12-20,1992,12,20,4.5,2.8
1992-12-21,12-21,1992,12,21,0.4,2.7
1992-12-22,12-22,1992,12,22,-0.1,2.9
1992-12-23,12-23,1992,12,23,-0.8,4.6
1992-12-24,12-24,1992,12,24,-1.6,2.0
1992-12-25,12-25,1992,12,25,0.9,3.0
1992-12-26,12-26,1992,12,26,0.6,4.5
1992-12-27,12-27,1992,12,27,1.2,3.2
1992-12-28,12-28,1992,12,28,0.8,-1.9
1992-12-29,12-29,1992,12,29,-1.1,-0.5
1992-12-30,12-30,1992,12,30,8.8,-3.1
1992-12-31,12-31,1992,12,31,2.8,-2.2
