time,time2,year,month,day,winds_u,winds_v
2015-01-01,01-01,2015,1,1,-5.746435,-3.6138625
2015-01-02,01-02,2015,1,2,-7.4415345,-4.9222245
2015-01-03,01-03,2015,1,3,-6.606161,-5.454574
2015-01-04,01-04,2015,1,4,-3.768967,-3.1966586
2015-01-05,01-05,2015,1,5,-5.605606,-2.8829339
2015-01-06,01-06,2015,1,6,-3.4634337,-0.37701374
2015-01-07,01-07,2015,1,7,-6.676168,0.108836204
2015-01-08,01-08,2015,1,8,-4.3394113,-0.7318391
2015-01-09,01-09,2015,1,9,-2.4561603,2.685951
2015-01-10,01-10,2015,1,10,-3.4307678,-0.6579519
2015-01-11,01-11,2015,1,11,-4.580271,-4.126393
2015-01-12,01-12,2015,1,12,-5.350473,-3.3775513
2015-01-13,01-13,2015,1,13,-5.6232567,-0.9446598
2015-01-14,01-14,2015,1,14,-3.2876463,-2.5261173
2015-01-15,01-15,2015,1,15,-3.1684244,-4.3756285
2015-01-16,01-16,2015,1,16,-3.2496028,-3.3725638
2015-01-17,01-17,2015,1,17,-4.6503754,-3.5496352
2015-01-18,01-18,2015,1,18,-2.9268978,-3.770239
2015-01-19,01-19,2015,1,19,-3.538867,-4.587475
2015-01-20,01-20,2015,1,20,-4.261026,-4.3068805
2015-01-21,01-21,2015,1,21,-4.1452527,-5.452171
2015-01-22,01-22,2015,1,22,-4.6849933,-6.043293
2015-01-23,01-23,2015,1,23,-5.0496664,-5.3668003
2015-01-24,01-24,2015,1,24,2.4468997,-1.7233359
2015-01-25,01-25,2015,1,25,-2.7562275,-6.795528
2015-01-26,01-26,2015,1,26,-2.3053918,-1.6565515
2015-01-27,01-27,2015,1,27,-3.1174161,-5.473671
2015-01-28,01-28,2015,1,28,-5.767264,-4.531284
2015-01-29,01-29,2015,1,29,-7.0804987,-1.2646061
2015-01-30,01-30,2015,1,30,-4.4878407,-2.6351159
2015-01-31,01-31,2015,1,31,-4.875072,-2.119926
2015-02-01,02-01,2015,2,1,-3.0106215,-2.4196846
2015-02-02,02-02,2015,2,2,-3.42792,-3.86284
2015-02-03,02-03,2015,2,3,0.23820134,-2.8656588
2015-02-04,02-04,2015,2,4,-3.9084613,-3.5274918
2015-02-05,02-05,2015,2,5,-4.604588,4.7969103
2015-02-06,02-06,2015,2,6,-2.0654655,4.0905256
2015-02-07,02-07,2015,2,7,-3.5773358,-0.9775081
2015-02-08,02-08,2015,2,8,-3.3973165,-0.58071876
2015-02-09,02-09,2015,2,9,-5.800442,0.13772205
2015-02-10,02-10,2015,2,10,-6.5251904,-2.3591063
2015-02-11,02-11,2015,2,11,-5.361642,-3.192678
2015-02-12,02-12,2015,2,12,-5.327009,-2.3725908
2015-02-13,02-13,2015,2,13,-3.5130389,-3.481082
2015-02-14,02-14,2015,2,14,-2.218119,-2.224126
2015-02-15,02-15,2015,2,15,-1.9457625,-2.7303476
2015-02-16,02-16,2015,2,16,-0.35356757,-0.6986841
2015-02-17,02-17,2015,2,17,-0.4367207,0.39077875
2015-02-18,02-18,2015,2,18,-1.6633083,2.7241716
2015-02-19,02-19,2015,2,19,-1.9224297,-1.2784816
2015-02-20,02-20,2015,2,20,-2.3348641,-2.6756868
2015-02-21,02-21,2015,2,21,-2.1945696,-3.425217
2015-02-22,02-22,2015,2,22,-4.244015,-2.586806
2015-02-23,02-23,2015,2,23,-3.9776766,-1.9428371
2015-02-24,02-24,2015,2,24,-3.368388,-3.664884
2015-02-25,02-25,2015,2,25,-3.8864741,-1.7038227
2015-02-26,02-26,2015,2,26,-4.943472,-1.1686465
2015-02-27,02-27,2015,2,27,-6.52744,-0.95291626
2015-02-28,02-28,2015,2,28,-4.284276,-4.1331677
2015-03-01,03-01,2015,3,1,-2.726159,-1.5754161
2015-03-02,03-02,2015,3,2,-2.5614204,-3.7229865
2015-03-03,03-03,2015,3,3,-3.7538702,-4.789716
2015-03-04,03-04,2015,3,4,-3.6802905,-6.439046
2015-03-05,03-05,2015,3,5,-2.2718468,-6.0298862
2015-03-06,03-06,2015,3,6,-2.5446606,-6.1219335
2015-03-07,03-07,2015,3,7,-1.2738378,-5.6363387
2015-03-08,03-08,2015,3,8,0.3265936,-6.5474524
2015-03-09,03-09,2015,3,9,1.5543524,-6.04443
2015-03-10,03-10,2015,3,10,3.8997476,-5.0825157
2015-03-11,03-11,2015,3,11,2.4834523,-4.197524
2015-03-12,03-12,2015,3,12,5.9142823,2.2076993
2015-03-13,03-13,2015,3,13,-1.0877419,5.0746384
2015-03-14,03-14,2015,3,14,-4.519899,1.3709142
2015-03-15,03-15,2015,3,15,-6.208672,0.053518597
2015-03-16,03-16,2015,3,16,-4.946992,-3.753262
2015-03-17,03-17,2015,3,17,-3.9598238,-1.1973375
2015-03-18,03-18,2015,3,18,-2.8429518,-0.71737635
2015-03-19,03-19,2015,3,19,-0.90691656,0.2574123
2015-03-20,03-20,2015,3,20,-0.17025988,-1.7182553
2015-03-21,03-21,2015,3,21,-0.8458812,-3.2179306
2015-03-22,03-22,2015,3,22,-0.7790335,-2.9309855
2015-03-23,03-23,2015,3,23,-4.1097693,-4.2523603
2015-03-24,03-24,2015,3,24,-1.7889411,-1.9486318
2015-03-25,03-25,2015,3,25,-0.45438978,1.7532461
2015-03-26,03-26,2015,3,26,-2.8405166,2.2301044
2015-03-27,03-27,2015,3,27,-0.70031875,1.6053202
2015-03-28,03-28,2015,3,28,-2.562052,-2.5466018
2015-03-29,03-29,2015,3,29,-4.10096,-6.5911136
2015-03-30,03-30,2015,3,30,-7.481263,-3.6404605
2015-03-31,03-31,2015,3,31,-5.9755077,-3.0692804
2015-04-01,04-01,2015,4,1,-5.2688713,2.1608822
2015-04-02,04-02,2015,4,2,2.7865725,1.6582836
2015-04-03,04-03,2015,4,3,3.2875485,-0.4458887
2015-04-04,04-04,2015,4,4,-2.4869342,-4.223532
2015-04-05,04-05,2015,4,5,-1.1925875,-2.8375287
2015-04-06,04-06,2015,4,6,-5.0880075,0.13385119
2015-04-07,04-07,2015,4,7,-5.5695434,-1.5565333
2015-04-08,04-08,2015,4,8,0.060512558,-0.18036015
2015-04-09,04-09,2015,4,9,-2.3387291,-0.1874509
2015-04-10,04-10,2015,4,10,-4.100592,-1.2043875
2015-04-11,04-11,2015,4,11,-4.1914244,-3.3700142
2015-04-12,04-12,2015,4,12,-4.5373907,-1.6957189
2015-04-13,04-13,2015,4,13,-3.4444642,-2.6313543
2015-04-14,04-14,2015,4,14,-4.8604555,-2.9528356
