time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-7.103876,-5.1700387
2023-01-02,01-02,2023,1,2,-9.096878,-1.83125
2023-01-03,01-03,2023,1,3,-7.8887095,-4.0931654
2023-01-04,01-04,2023,1,4,-8.038375,-4.908166
2023-01-05,01-05,2023,1,5,-8.846536,-4.7419186
2023-01-06,01-06,2023,1,6,-7.3860383,-5.9397335
2023-01-07,01-07,2023,1,7,-8.150166,-4.6157007
2023-01-08,01-08,2023,1,8,-8.221234,-2.1837819
2023-01-09,01-09,2023,1,9,-8.576352,-3.9778972
2023-01-10,01-10,2023,1,10,-8.314927,-2.4519734
2023-01-11,01-11,2023,1,11,-7.9958644,-4.099919
2023-01-12,01-12,2023,1,12,-7.5193186,-5.021536
2023-01-13,01-13,2023,1,13,-7.1535826,-3.3447723
2023-01-14,01-14,2023,1,14,-7.5696063,-3.6950157
2023-01-15,01-15,2023,1,15,-8.304571,-3.1400397
2023-01-16,01-16,2023,1,16,-7.7326365,-4.9261875
2023-01-17,01-17,2023,1,17,-8.224884,-3.6018765
2023-01-18,01-18,2023,1,18,-7.9957027,-4.2223907
2023-01-19,01-19,2023,1,19,-5.074059,3.1242623
2023-01-20,01-20,2023,1,20,-1.6292846,-0.99150896
2023-01-21,01-21,2023,1,21,-5.821158,-0.7995422
2023-01-22,01-22,2023,1,22,-8.666681,-2.120706
2023-01-23,01-23,2023,1,23,-7.1565056,-4.1359673
2023-01-24,01-24,2023,1,24,-4.1743374,-4.804189
2023-01-25,01-25,2023,1,25,-8.093979,-0.0015620101
2023-01-26,01-26,2023,1,26,-7.520578,-4.6076446
2023-01-27,01-27,2023,1,27,-7.151295,-5.7346473
2023-01-28,01-28,2023,1,28,-6.86103,-5.507806
2023-01-29,01-29,2023,1,29,-5.3642106,-5.528954
2023-01-30,01-30,2023,1,30,-7.1335793,-5.754867
2023-01-31,01-31,2023,1,31,-5.8325863,-6.9836535
2023-02-01,02-01,2023,2,1,-3.5737345,-2.1610262
2023-02-02,02-02,2023,2,2,-5.445196,-1.9959639
2023-02-03,02-03,2023,2,3,-6.233155,-3.1574488
2023-02-04,02-04,2023,2,4,-8.402253,-5.0554743
2023-02-05,02-05,2023,2,5,-8.20123,-4.5699053
2023-02-06,02-06,2023,2,6,-9.490617,-2.8598533
2023-02-07,02-07,2023,2,7,-10.243293,-4.377899
2023-02-08,02-08,2023,2,8,-10.059528,-5.1337147
2023-02-09,02-09,2023,2,9,-10.049877,-4.140797
2023-02-10,02-10,2023,2,10,-9.532818,-3.3517816
2023-02-11,02-11,2023,2,11,-8.633165,-5.8315463
2023-02-12,02-12,2023,2,12,-8.166145,-3.6712294
2023-02-13,02-13,2023,2,13,-7.819795,-5.3882403
2023-02-14,02-14,2023,2,14,-6.4337273,-5.4177146
2023-02-15,02-15,2023,2,15,-7.5212803,-2.9772923
2023-02-16,02-16,2023,2,16,-4.200776,-2.7494223
2023-02-17,02-17,2023,2,17,-4.6125374,-5.300104
2023-02-18,02-18,2023,2,18,-2.1191518,-1.7846152
2023-02-19,02-19,2023,2,19,-5.0239153,1.0777278
2023-02-20,02-20,2023,2,20,-4.2244706,2.1176937
2023-02-21,02-21,2023,2,21,-4.57644,2.4349878
2023-02-22,02-22,2023,2,22,-5.0898256,-3.06225
2023-02-23,02-23,2023,2,23,-7.6225953,1.0813807
2023-02-24,02-24,2023,2,24,-7.3873706,-0.96252364
2023-02-25,02-25,2023,2,25,-4.861786,0.98582524
2023-02-26,02-26,2023,2,26,-7.8899665,-2.162711
2023-02-27,02-27,2023,2,27,-8.946895,-0.6856497
2023-02-28,02-28,2023,2,28,-8.151324,-1.5575348
2023-03-01,03-01,2023,3,1,-8.185104,-2.176289
2023-03-02,03-02,2023,3,2,-8.1276245,-4.968176
2023-03-03,03-03,2023,3,3,-7.7421865,-1.0395805
2023-03-04,03-04,2023,3,4,-3.2927916,1.7942575
2023-03-05,03-05,2023,3,5,0.6482322,-1.2074491
2023-03-06,03-06,2023,3,6,-2.0780418,-3.5894732
2023-03-07,03-07,2023,3,7,-0.94616854,-5.1761937
2023-03-08,03-08,2023,3,8,-2.313707,-6.8151007
2023-03-09,03-09,2023,3,9,-2.5271366,-5.496516
2023-03-10,03-10,2023,3,10,-3.0665452,-4.417844
2023-03-11,03-11,2023,3,11,-4.9714017,2.4844577
2023-03-12,03-12,2023,3,12,-2.4048748,3.9180877
2023-03-13,03-13,2023,3,13,-6.081678,-0.5619652
2023-03-14,03-14,2023,3,14,-7.3693414,-0.8118275
2023-03-15,03-15,2023,3,15,-6.639906,-2.2680259
2023-03-16,03-16,2023,3,16,-6.975734,-0.7686996
2023-03-17,03-17,2023,3,17,-8.168322,-2.2276025
2023-03-18,03-18,2023,3,18,-6.364536,-1.0325613
2023-03-19,03-19,2023,3,19,-6.3542047,-2.3740647
2023-03-20,03-20,2023,3,20,-8.324985,-1.4792889
2023-03-21,03-21,2023,3,21,-7.644651,-3.369026
2023-03-22,03-22,2023,3,22,-8.029918,-3.9896793
2023-03-23,03-23,2023,3,23,-7.076053,-3.6136048
2023-03-24,03-24,2023,3,24,-7.9588256,-3.3032515
2023-03-25,03-25,2023,3,25,-7.4745173,-2.708208
2023-03-26,03-26,2023,3,26,-8.040702,-3.5176644
2023-03-27,03-27,2023,3,27,-6.973918,-4.0234675
2023-03-28,03-28,2023,3,28,-5.8615694,-3.067597
2023-03-29,03-29,2023,3,29,-7.007861,-1.2058252
2023-03-30,03-30,2023,3,30,-7.1359053,-3.1068623
2023-03-31,03-31,2023,3,31,-7.657751,-2.6526115
2023-04-01,04-01,2023,4,1,-5.3333354,-3.646718
2023-04-02,04-02,2023,4,2,-6.8081994,-4.205269
2023-04-03,04-03,2023,4,3,-7.45504,-3.8498602
2023-04-04,04-04,2023,4,4,-8.558313,-4.1798387
2023-04-05,04-05,2023,4,5,-7.549876,-3.3939338
2023-04-06,04-06,2023,4,6,-7.9475555,-2.9982789
2023-04-07,04-07,2023,4,7,-8.059019,-2.4560847
