time,time2,year,month,day,winds_u,winds_v
1991-08-11,08-11,1991,8,11,-6.1,-2.4
1991-08-12,08-12,1991,8,12,-2.6,-0.4
1991-08-13,08-13,1991,8,13,-3.3,-1.9
1991-08-14,08-14,1991,8,14,-1.1,2.3
1991-08-15,08-15,1991,8,15,-3.3,1.4
1991-08-16,08-16,1991,8,16,-1.8,-0.3
1991-08-17,08-17,1991,8,17,-1.2,1.1
1991-08-18,08-18,1991,8,18,2.0,-0.1
1991-08-19,08-19,1991,8,19,-4.5,1.6
1991-08-20,08-20,1991,8,20,-4.7,-3.5
1991-08-21,08-21,1991,8,21,-7.0,1.4
1991-08-22,08-22,1991,8,22,-8.1,0.8
1991-08-23,08-23,1991,8,23,-7.4,-0.7
1991-08-24,08-24,1991,8,24,-7.4,0.5
1991-08-25,08-25,1991,8,25,-6.1,3.3
1991-08-26,08-26,1991,8,26,-6.5,0.9
1991-08-27,08-27,1991,8,27,-6.1,1.3
1991-08-28,08-28,1991,8,28,-6.8,0.4
1991-08-29,08-29,1991,8,29,-7.3,2.1
1991-08-30,08-30,1991,8,30,-6.5,4.2
1991-08-31,08-31,1991,8,31,-8.6,2.9
1991-09-01,09-01,1991,9,1,-6.3,0.9
1991-09-02,09-02,1991,9,2,-5.8,0.8
1991-09-03,09-03,1991,9,3,-2.9,-0.6
1991-09-04,09-04,1991,9,4,-4.0,-0.5
1991-09-05,09-05,1991,9,5,-3.6,-0.4
1991-09-06,09-06,1991,9,6,-0.6,1.9
1991-09-07,09-07,1991,9,7,0.9,0.8
1991-09-08,09-08,1991,9,8,1.1,0.5
1991-09-09,09-09,1991,9,9,2.4,-1.9
1991-09-10,09-10,1991,9,10,-2.2,-1.5
1991-09-11,09-11,1991,9,11,1.3,-3.2
1991-09-12,09-12,1991,9,12,5.1,-2.3
1991-09-13,09-13,1991,9,13,5.0,1.4
1991-09-14,09-14,1991,9,14,1.5,-0.3
1991-09-15,09-15,1991,9,15,-1.6,-3.5
1991-09-16,09-16,1991,9,16,-4.6,-4.1
1991-09-17,09-17,1991,9,17,-5.6,-1.9
1991-09-18,09-18,1991,9,18,-3.2,-4.3
1991-09-19,09-19,1991,9,19,-5.5,-3.3
1991-09-20,09-20,1991,9,20,-7.5,-2.5
1991-09-21,09-21,1991,9,21,-6.1,-3.6
