time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,5.2293143,-1.6576141
2017-01-02,01-02,2017,1,2,4.0960436,-3.4175735
2017-01-03,01-03,2017,1,3,2.4826524,-3.4655538
2017-01-04,01-04,2017,1,4,0.8491278,-6.2775025
2017-01-05,01-05,2017,1,5,-2.4912288,-4.588915
2017-01-06,01-06,2017,1,6,-4.406876,-2.2230568
2017-01-07,01-07,2017,1,7,-6.373611,-0.02429145
2017-01-08,01-08,2017,1,8,-6.6290812,-0.8285382
2017-01-09,01-09,2017,1,9,-4.790629,-3.9640255
2017-01-10,01-10,2017,1,10,-3.8099039,-2.3597813
2017-01-11,01-11,2017,1,11,-3.6081982,0.45955637
2017-01-12,01-12,2017,1,12,-2.5361638,0.12786143
2017-01-13,01-13,2017,1,13,-2.8334603,-4.9007463
2017-01-14,01-14,2017,1,14,-4.9814615,-2.1828294
2017-01-15,01-15,2017,1,15,-2.8706582,1.8389522
2017-01-16,01-16,2017,1,16,-2.2485902,1.3221852
2017-01-17,01-17,2017,1,17,1.618502,-2.526781
2017-01-18,01-18,2017,1,18,5.7861166,-2.5892706
2017-01-19,01-19,2017,1,19,6.0639524,-1.5524945
2017-01-20,01-20,2017,1,20,3.166021,-2.062772
2017-01-21,01-21,2017,1,21,2.7736962,-1.5292792
2017-01-22,01-22,2017,1,22,3.9684896,-2.744685
2017-01-23,01-23,2017,1,23,4.9323316,0.40144694
2017-01-24,01-24,2017,1,24,2.7376025,0.8475832
2017-01-25,01-25,2017,1,25,3.0588198,-1.7599108
2017-01-26,01-26,2017,1,26,4.16479,-0.38072175
2017-01-27,01-27,2017,1,27,0.96709436,-2.1601748
2017-01-28,01-28,2017,1,28,0.47207242,0.40842006
2017-01-29,01-29,2017,1,29,-2.749266,0.42070204
2017-01-30,01-30,2017,1,30,-2.9664917,1.4441005
2017-01-31,01-31,2017,1,31,-3.0770402,-1.4754179
2017-02-01,02-01,2017,2,1,-3.5986505,-1.2834504
2017-02-02,02-02,2017,2,2,-2.0225456,-2.0210102
2017-02-03,02-03,2017,2,3,-2.0119414,-2.0347943
2017-02-04,02-04,2017,2,4,-3.3208125,-4.344802
2017-02-05,02-05,2017,2,5,-2.4345775,-5.499307
2017-02-06,02-06,2017,2,6,-2.4163725,-4.360672
2017-02-07,02-07,2017,2,7,-1.3576211,-0.9877544
2017-02-08,02-08,2017,2,8,-2.0012672,-3.1902812
2017-02-09,02-09,2017,2,9,-1.6434003,-4.569727
2017-02-10,02-10,2017,2,10,-2.4834738,-5.6056767
2017-02-11,02-11,2017,2,11,-2.126787,-5.776556
2017-02-12,02-12,2017,2,12,-1.2597634,-2.66804
2017-02-13,02-13,2017,2,13,-0.9532521,-4.3800607
2017-02-14,02-14,2017,2,14,4.477741,-0.6837538
2017-02-15,02-15,2017,2,15,-0.2913656,-4.892424
