time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-8.040684,-3.5740848
2023-01-02,01-02,2023,1,2,-7.908001,-5.1267633
2023-01-03,01-03,2023,1,3,-8.771721,0.5924487
2023-01-04,01-04,2023,1,4,-8.260681,-0.39155275
2023-01-05,01-05,2023,1,5,-7.4149413,-1.4501506
2023-01-06,01-06,2023,1,6,-8.573883,-3.7507591
2023-01-07,01-07,2023,1,7,-8.790941,-3.822377
2023-01-08,01-08,2023,1,8,-8.783693,-3.2469933
2023-01-09,01-09,2023,1,9,-2.3862946,-2.1509516
2023-01-10,01-10,2023,1,10,-8.238942,-1.5356828
2023-01-11,01-11,2023,1,11,-9.007401,-1.6074208
2023-01-12,01-12,2023,1,12,-6.9917526,-2.3925912
2023-01-13,01-13,2023,1,13,-6.727574,-2.468634
2023-01-14,01-14,2023,1,14,-5.998665,-3.2047079
2023-01-15,01-15,2023,1,15,-6.366618,-3.019566
2023-01-16,01-16,2023,1,16,-6.6257205,-5.610528
2023-01-17,01-17,2023,1,17,-9.430887,-4.3475757
2023-01-18,01-18,2023,1,18,-8.025533,-4.515287
2023-01-19,01-19,2023,1,19,-7.3211555,-2.7131863
2023-01-20,01-20,2023,1,20,-5.5988173,-0.4546499
2023-01-21,01-21,2023,1,21,-5.836288,-3.402458
2023-01-22,01-22,2023,1,22,-7.3772044,-2.1723428
2023-01-23,01-23,2023,1,23,-7.7372494,-2.2106907
2023-01-24,01-24,2023,1,24,-8.100654,-5.256452
2023-01-25,01-25,2023,1,25,-8.152335,-5.305425
2023-01-26,01-26,2023,1,26,-10.409221,-4.2627296
2023-01-27,01-27,2023,1,27,-10.17595,-5.12124
2023-01-28,01-28,2023,1,28,-9.880407,-4.5202575
2023-01-29,01-29,2023,1,29,-9.74759,-3.7841384
2023-01-30,01-30,2023,1,30,-9.718239,-4.631908
2023-01-31,01-31,2023,1,31,-8.685208,-6.5291076
2023-02-01,02-01,2023,2,1,-6.6607275,-6.51045
2023-02-02,02-02,2023,2,2,-6.361334,-0.94423676
2023-02-03,02-03,2023,2,3,-7.3918996,-2.1224098
2023-02-04,02-04,2023,2,4,-9.447003,-5.223761
2023-02-05,02-05,2023,2,5,-9.975243,-5.2739944
2023-02-06,02-06,2023,2,6,-9.532634,-4.624637
2023-02-07,02-07,2023,2,7,-10.186707,-5.111819
2023-02-08,02-08,2023,2,8,-11.254418,-5.4355807
2023-02-09,02-09,2023,2,9,-10.497621,-5.5765347
2023-02-10,02-10,2023,2,10,-10.403709,-3.9739525
2023-02-11,02-11,2023,2,11,-8.73687,-6.297236
2023-02-12,02-12,2023,2,12,-8.954121,-4.9845543
2023-02-13,02-13,2023,2,13,-8.85034,-3.8749933
2023-02-14,02-14,2023,2,14,-8.346638,-4.0498967
2023-02-15,02-15,2023,2,15,-7.7813315,-5.5279384
2023-02-16,02-16,2023,2,16,-8.108959,-4.853009
2023-02-17,02-17,2023,2,17,-6.696479,-5.0627127
2023-02-18,02-18,2023,2,18,-6.1439176,-5.7079206
2023-02-19,02-19,2023,2,19,-5.9835877,-6.2911267
2023-02-20,02-20,2023,2,20,-6.913832,-5.042915
2023-02-21,02-21,2023,2,21,-6.4807515,-5.6646643
2023-02-22,02-22,2023,2,22,-6.2015395,-4.55324
2023-02-23,02-23,2023,2,23,-5.802456,-2.3167272
2023-02-24,02-24,2023,2,24,-5.001145,-4.682312
2023-02-25,02-25,2023,2,25,-4.547375,-0.27551237
2023-02-26,02-26,2023,2,26,-3.3518524,4.516957
2023-02-27,02-27,2023,2,27,-5.5440264,-1.1214426
2023-02-28,02-28,2023,2,28,-5.446049,-4.2795634
2023-03-01,03-01,2023,3,1,-8.30166,-0.47630218
2023-03-02,03-02,2023,3,2,-6.846925,-1.3126879
2023-03-03,03-03,2023,3,3,-7.5169053,-3.7837791
2023-03-04,03-04,2023,3,4,-5.72987,-4.2546034
2023-03-05,03-05,2023,3,5,-4.9786077,-3.9240065
2023-03-06,03-06,2023,3,6,-5.399079,-3.1163437
2023-03-07,03-07,2023,3,7,-5.731575,-3.7900815
2023-03-08,03-08,2023,3,8,-6.778802,-4.5220604
2023-03-09,03-09,2023,3,9,-5.6943636,-4.5967574
2023-03-10,03-10,2023,3,10,-5.156707,-3.203849
2023-03-11,03-11,2023,3,11,-3.2734168,0.29940325
2023-03-12,03-12,2023,3,12,-3.6826143,-0.9523929
2023-03-13,03-13,2023,3,13,-5.3086796,1.3576635
2023-03-14,03-14,2023,3,14,-5.4226213,-0.90687686
2023-03-15,03-15,2023,3,15,-5.754933,-1.6014864
2023-03-16,03-16,2023,3,16,-6.389454,-3.2166486
2023-03-17,03-17,2023,3,17,-5.94348,-2.802125
2023-03-18,03-18,2023,3,18,-1.7975492,1.6848943
2023-03-19,03-19,2023,3,19,-5.3510337,-2.1061192
2023-03-20,03-20,2023,3,20,-6.178212,-3.5972064
2023-03-21,03-21,2023,3,21,-8.254856,-3.7994244
2023-03-22,03-22,2023,3,22,-8.513202,-3.4337904
2023-03-23,03-23,2023,3,23,-7.8765125,-3.5332062
2023-03-24,03-24,2023,3,24,-7.725996,-3.1364253
2023-03-25,03-25,2023,3,25,-7.33951,-3.7188373
2023-03-26,03-26,2023,3,26,-7.074108,-3.5750365
2023-03-27,03-27,2023,3,27,-7.032587,-4.293334
