time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,-6.0910034,-1.3769284
2017-01-02,01-02,2017,1,2,-6.602052,0.6518336
2017-01-03,01-03,2017,1,3,-6.4088035,-2.4863489
2017-01-04,01-04,2017,1,4,-5.6316023,-2.1224167
2017-01-05,01-05,2017,1,5,-5.6411552,0.27620807
2017-01-06,01-06,2017,1,6,-6.1333113,-0.5733086
2017-01-07,01-07,2017,1,7,-8.025114,-2.3154256
2017-01-08,01-08,2017,1,8,-8.07885,-2.123251
2017-01-09,01-09,2017,1,9,-6.9647474,-0.33476138
2017-01-10,01-10,2017,1,10,-6.3072867,-2.3340452
2017-01-11,01-11,2017,1,11,-6.69597,-3.2465832
2017-01-12,01-12,2017,1,12,-6.7458615,-1.4726448
2017-01-13,01-13,2017,1,13,-5.544561,-2.2907038
2017-01-14,01-14,2017,1,14,-4.770374,-0.6300927
2017-01-15,01-15,2017,1,15,-6.1578827,-2.7357073
2017-01-16,01-16,2017,1,16,-3.9271615,-1.8996884
2017-01-17,01-17,2017,1,17,-0.24568501,-1.2580172
2017-01-18,01-18,2017,1,18,1.7153364,-1.9013022
2017-01-19,01-19,2017,1,19,-2.2165096,-1.5300453
2017-01-20,01-20,2017,1,20,-4.757244,-3.5236826
2017-01-21,01-21,2017,1,21,-5.686765,-2.7921107
2017-01-22,01-22,2017,1,22,-2.7422237,-3.5119123
2017-01-23,01-23,2017,1,23,-3.3271136,-3.387741
2017-01-24,01-24,2017,1,24,-2.6103241,-2.5725095
2017-01-25,01-25,2017,1,25,-2.364065,-5.391154
2017-01-26,01-26,2017,1,26,-5.916107,-2.0704234
2017-01-27,01-27,2017,1,27,-5.7450104,-2.0424583
2017-01-28,01-28,2017,1,28,-6.4485607,-1.8982105
2017-01-29,01-29,2017,1,29,-5.8919253,-2.8025029
2017-01-30,01-30,2017,1,30,-5.921399,-3.470037
2017-01-31,01-31,2017,1,31,-5.7506185,-3.9941335
2017-02-01,02-01,2017,2,1,-6.767559,-5.0335045
2017-02-02,02-02,2017,2,2,-8.642273,-3.0710888
2017-02-03,02-03,2017,2,3,-7.722255,-2.7471821
2017-02-04,02-04,2017,2,4,-8.184437,-2.2171848
2017-02-05,02-05,2017,2,5,-8.8493395,-2.1593072
2017-02-06,02-06,2017,2,6,-7.0753837,-1.2392209
2017-02-07,02-07,2017,2,7,-6.181593,-1.9816024
2017-02-08,02-08,2017,2,8,-4.1263413,-2.065109
2017-02-09,02-09,2017,2,9,-5.1585593,-3.0091097
2017-02-10,02-10,2017,2,10,-8.092043,-2.0023959
2017-02-11,02-11,2017,2,11,-6.7136483,-2.5433426
2017-02-12,02-12,2017,2,12,-5.948872,-1.0719063
2017-02-13,02-13,2017,2,13,-5.590591,-3.576571
2017-02-14,02-14,2017,2,14,-4.7146955,-4.6934533
2017-02-15,02-15,2017,2,15,-2.648502,-1.3178712
2017-02-16,02-16,2017,2,16,-4.498636,0.17249992
2017-02-17,02-17,2017,2,17,-3.3851473,-1.6990701
2017-02-18,02-18,2017,2,18,-3.8424408,-5.2007513
2017-02-19,02-19,2017,2,19,-4.2941856,-3.7586951
2017-02-20,02-20,2017,2,20,-3.9042225,-3.8665674
2017-02-21,02-21,2017,2,21,-6.0065355,-3.771308
2017-02-22,02-22,2017,2,22,-5.2825413,-3.0762286
2017-02-23,02-23,2017,2,23,-5.9853315,-1.77649
2017-02-24,02-24,2017,2,24,-5.0073028,0.14853081
2017-02-25,02-25,2017,2,25,-5.1325755,-1.4791266
2017-02-26,02-26,2017,2,26,-7.483367,-2.7718015
2017-02-27,02-27,2017,2,27,-7.159688,-4.512224
2017-02-28,02-28,2017,2,28,-7.374382,-2.3966043
2017-03-01,03-01,2017,3,1,-6.670198,-0.98353165
2017-03-02,03-02,2017,3,2,-5.3916016,-2.695794
2017-03-03,03-03,2017,3,3,-5.221094,-3.2061222
2017-03-04,03-04,2017,3,4,-6.734895,-2.8226295
2017-03-05,03-05,2017,3,5,-6.733054,-2.462619
2017-03-06,03-06,2017,3,6,-4.97643,-2.2732353
2017-03-07,03-07,2017,3,7,-4.229259,-3.9279065
2017-03-08,03-08,2017,3,8,-4.5948157,-2.767042
2017-03-09,03-09,2017,3,9,-6.225885,-1.4100661
2017-03-10,03-10,2017,3,10,-7.7444386,-1.3795482
2017-03-11,03-11,2017,3,11,-7.400659,-0.68229246
