time,time2,year,month,day,winds_u,winds_v
2017-01-01,01-01,2017,1,1,-6.4951167,1.8412665
2017-01-02,01-02,2017,1,2,-6.9039907,2.736084
2017-01-03,01-03,2017,1,3,-6.0006332,0.11536667
2017-01-04,01-04,2017,1,4,-5.9361463,2.32116
2017-01-05,01-05,2017,1,5,-5.122297,3.168815
2017-01-06,01-06,2017,1,6,-6.4006577,1.1999629
2017-01-07,01-07,2017,1,7,-7.6299872,0.9460226
2017-01-08,01-08,2017,1,8,-6.871958,-0.44347745
2017-01-09,01-09,2017,1,9,-7.93299,1.5689332
2017-01-10,01-10,2017,1,10,-7.4222355,1.0722957
2017-01-11,01-11,2017,1,11,-5.885008,1.0200418
2017-01-12,01-12,2017,1,12,-4.905837,1.8373702
2017-01-13,01-13,2017,1,13,-7.1791453,1.1337552
2017-01-14,01-14,2017,1,14,-6.4316926,0.6232051
2017-01-15,01-15,2017,1,15,-6.3724227,1.100818
2017-01-16,01-16,2017,1,16,-4.320534,2.6037037
2017-01-17,01-17,2017,1,17,2.0589385,1.7891058
2017-01-18,01-18,2017,1,18,-2.3310142,-3.590544
2017-01-19,01-19,2017,1,19,-5.429247,0.44405723
2017-01-20,01-20,2017,1,20,-6.0457134,-0.7134003
2017-01-21,01-21,2017,1,21,-5.8488183,0.97514987
2017-01-22,01-22,2017,1,22,-5.978922,0.59123427
2017-01-23,01-23,2017,1,23,-4.8345613,-0.83371526
2017-01-24,01-24,2017,1,24,-4.2449136,1.1504023
2017-01-25,01-25,2017,1,25,-4.7315474,-1.1547166
2017-01-26,01-26,2017,1,26,-6.273752,0.11311421
2017-01-27,01-27,2017,1,27,-7.754925,0.67768705
2017-01-28,01-28,2017,1,28,-7.610376,0.9742885
2017-01-29,01-29,2017,1,29,-5.719382,-1.5944431
2017-01-30,01-30,2017,1,30,-7.0993094,-3.1344151
2017-01-31,01-31,2017,1,31,-7.2556496,-2.2245398
2017-02-01,02-01,2017,2,1,-7.816106,-2.3509026
2017-02-02,02-02,2017,2,2,-8.605301,1.4316691
2017-02-03,02-03,2017,2,3,-8.817295,1.4409528
2017-02-04,02-04,2017,2,4,-6.729761,1.4975895
2017-02-05,02-05,2017,2,5,-7.6536083,0.9376099
2017-02-06,02-06,2017,2,6,-7.8875394,2.00935
2017-02-07,02-07,2017,2,7,-7.481638,2.0121367
2017-02-08,02-08,2017,2,8,-4.2044683,2.2611988
2017-02-09,02-09,2017,2,9,-4.220216,1.1328942
2017-02-10,02-10,2017,2,10,-7.5654345,0.7332699
2017-02-11,02-11,2017,2,11,-8.263867,1.472729
2017-02-12,02-12,2017,2,12,-6.283376,1.945277
2017-02-13,02-13,2017,2,13,-4.735981,-0.17470291
2017-02-14,02-14,2017,2,14,-5.288106,-2.1487906
2017-02-15,02-15,2017,2,15,-3.6291807,2.9065652
2017-02-16,02-16,2017,2,16,-4.1920276,3.2971387
2017-02-17,02-17,2017,2,17,-5.0417967,0.2570363
2017-02-18,02-18,2017,2,18,-5.9664307,-3.5052972
2017-02-19,02-19,2017,2,19,-5.894784,-2.2669756
2017-02-20,02-20,2017,2,20,-5.471088,-1.5029014
2017-02-21,02-21,2017,2,21,-5.1859927,0.7325746
2017-02-22,02-22,2017,2,22,-5.0345135,-0.66593504
2017-02-23,02-23,2017,2,23,-6.364896,0.3710052
2017-02-24,02-24,2017,2,24,-4.3393946,-1.477863
2017-02-25,02-25,2017,2,25,-6.169848,1.5399516
2017-02-26,02-26,2017,2,26,-7.488406,-0.18627943
2017-02-27,02-27,2017,2,27,-7.0960255,-0.7418291
2017-02-28,02-28,2017,2,28,-7.420372,1.4522041
2017-03-01,03-01,2017,3,1,-7.1764956,2.4264815
2017-03-02,03-02,2017,3,2,-4.2914004,-0.50763124
2017-03-03,03-03,2017,3,3,-5.2593956,-1.9162948
2017-03-04,03-04,2017,3,4,-6.884773,-0.89673936
2017-03-05,03-05,2017,3,5,-7.1898704,-0.7954055
2017-03-06,03-06,2017,3,6,-7.098593,-0.425553
2017-03-07,03-07,2017,3,7,-5.598845,-1.5167195
2017-03-08,03-08,2017,3,8,-6.2725096,-3.984687
2017-03-09,03-09,2017,3,9,-7.3808675,0.51613706
2017-03-10,03-10,2017,3,10,-8.424266,1.8459655
2017-03-11,03-11,2017,3,11,-8.021839,1.5370765
2017-03-12,03-12,2017,3,12,-7.975948,0.6910524
2017-03-13,03-13,2017,3,13,-7.970984,-0.72357094
2017-03-14,03-14,2017,3,14,-8.05006,0.5336642
2017-03-15,03-15,2017,3,15,-7.507363,-1.8161547
2017-03-16,03-16,2017,3,16,-7.525706,-3.4580116
2017-03-17,03-17,2017,3,17,-8.32808,-1.5433517
2017-03-18,03-18,2017,3,18,-6.908718,-0.73443586
2017-03-19,03-19,2017,3,19,-4.8560634,-1.9918909
2017-03-20,03-20,2017,3,20,-5.3182893,-0.006018888
2017-03-21,03-21,2017,3,21,-5.691245,0.63235414
2017-03-22,03-22,2017,3,22,-5.110104,0.1412958
2017-03-23,03-23,2017,3,23,-6.213014,0.7657573
2017-03-24,03-24,2017,3,24,-7.25001,-0.28516087
2017-03-25,03-25,2017,3,25,-6.9859467,0.90024555
2017-03-26,03-26,2017,3,26,-5.305808,0.47493076
2017-03-27,03-27,2017,3,27,-7.447543,-0.52252436
2017-03-28,03-28,2017,3,28,-6.9564414,-0.069092825
2017-03-29,03-29,2017,3,29,-5.3207545,-1.0547913
