time,time2,year,month,day,winds_u,winds_v
1992-08-21,08-21,1992,8,21,-6.5,-1.1
1992-08-22,08-22,1992,8,22,-6.9,-1.0
1992-08-23,08-23,1992,8,23,-5.9,-1.1
1992-08-24,08-24,1992,8,24,-6.7,-0.1
1992-08-25,08-25,1992,8,25,-7.5,2.1
1992-08-26,08-26,1992,8,26,-7.7,-0.9
1992-08-27,08-27,1992,8,27,-4.3,-2.9
1992-08-28,08-28,1992,8,28,-3.3,-6.3
1992-08-29,08-29,1992,8,29,-4.4,-3.1
1992-08-30,08-30,1992,8,30,-3.5,1.0
1992-08-31,08-31,1992,8,31,-6.4,-0.2
1992-09-01,09-01,1992,9,1,-5.8,1.6
1992-09-02,09-02,1992,9,2,-3.7,-0.6
1992-09-03,09-03,1992,9,3,-3.2,1.1
1992-09-04,09-04,1992,9,4,-5.3,-0.3
1992-09-05,09-05,1992,9,5,-5.6,-0.2
1992-09-06,09-06,1992,9,6,-4.0,-0.5
1992-09-07,09-07,1992,9,7,-2.5,-0.1
1992-09-08,09-08,1992,9,8,-2.5,-2.8
1992-09-09,09-09,1992,9,9,-3.8,-1.3
1992-09-10,09-10,1992,9,10,-5.8,0.1
1992-09-11,09-11,1992,9,11,-0.9,-0.5
1992-09-12,09-12,1992,9,12,-0.1,-2.8
1992-09-13,09-13,1992,9,13,-3.1,-3.1
1992-09-14,09-14,1992,9,14,0.4,-1.2
1992-09-15,09-15,1992,9,15,2.2,1.8
1992-09-16,09-16,1992,9,16,0.7,0.5
1992-09-17,09-17,1992,9,17,1.0,-2.1
1992-09-18,09-18,1992,9,18,-0.1,-1.1
1992-09-19,09-19,1992,9,19,-3.5,-0.2
1992-09-20,09-20,1992,9,20,-3.1,-0.9
1992-09-21,09-21,1992,9,21,-3.4,-1.1
1992-09-22,09-22,1992,9,22,-4.5,0.9
1992-09-23,09-23,1992,9,23,-1.4,-0.6
1992-09-24,09-24,1992,9,24,-3.2,-3.4
1992-09-25,09-25,1992,9,25,-3.3,-0.8
