time,time2,year,month,day,winds_u,winds_v
2016-01-01,01-01,2016,1,1,-1.2117887,-1.6247431
2016-01-02,01-02,2016,1,2,0.7599868,-0.33225924
2016-01-03,01-03,2016,1,3,-2.2257628,-0.23816727
2016-01-04,01-04,2016,1,4,-2.4233449,-0.7921991
2016-01-05,01-05,2016,1,5,0.60242957,-3.5757167
2016-01-06,01-06,2016,1,6,3.942411,-3.6022713
2016-01-07,01-07,2016,1,7,1.6726868,-2.056161
2016-01-08,01-08,2016,1,8,-1.8772622,-5.812398
2016-01-09,01-09,2016,1,9,-1.769506,-4.6073346
2016-01-10,01-10,2016,1,10,-2.3456664,-6.7722855
2016-01-11,01-11,2016,1,11,-3.5327063,-5.168009
2016-01-12,01-12,2016,1,12,-2.7697926,-4.770164
2016-01-13,01-13,2016,1,13,0.19483943,-2.0280879
2016-01-14,01-14,2016,1,14,-1.3478417,-3.4818943
2016-01-15,01-15,2016,1,15,-3.9482148,-4.1792455
2016-01-16,01-16,2016,1,16,-3.2281613,-2.9312112
2016-01-17,01-17,2016,1,17,-1.7770456,-1.8180842
2016-01-18,01-18,2016,1,18,-5.8181195,-3.805853
2016-01-19,01-19,2016,1,19,-5.5137987,-3.623124
2016-01-20,01-20,2016,1,20,-4.5249496,-2.599758
2016-01-21,01-21,2016,1,21,-5.733128,-3.1205626
2016-01-22,01-22,2016,1,22,-2.5981708,-2.9006605
2016-01-23,01-23,2016,1,23,-4.9796534,-2.9984217
2016-01-24,01-24,2016,1,24,-6.101397,-3.2059774
2016-01-25,01-25,2016,1,25,-5.357329,-2.0505798
2016-01-26,01-26,2016,1,26,-2.4768364,0.89159435
2016-01-27,01-27,2016,1,27,2.6243618,-1.5056438
2016-01-28,01-28,2016,1,28,-0.14980447,-4.769587
2016-01-29,01-29,2016,1,29,-6.5379853,-3.2097337
2016-01-30,01-30,2016,1,30,-5.424991,-5.3393106
2016-01-31,01-31,2016,1,31,-5.926525,-3.3127182
2016-02-01,02-01,2016,2,1,-5.7812557,-5.470368
2016-02-02,02-02,2016,2,2,-5.1282473,-2.5721505
2016-02-03,02-03,2016,2,3,-4.2017937,-3.5710363
2016-02-04,02-04,2016,2,4,-5.438585,-4.012448
2016-02-05,02-05,2016,2,5,-5.267652,-3.9457958
2016-02-06,02-06,2016,2,6,-6.183624,-4.261283
2016-02-07,02-07,2016,2,7,-5.4744887,-5.4837995
2016-02-08,02-08,2016,2,8,-5.222924,-5.4085846
2016-02-09,02-09,2016,2,9,-4.8647466,-5.061332
2016-02-10,02-10,2016,2,10,-5.9938745,-3.294995
