time,time2,year,month,day,winds_u,winds_v
2015-01-01,01-01,2015,1,1,-6.9910884,-6.0593824
2015-01-02,01-02,2015,1,2,-5.4609194,-4.8483567
2015-01-03,01-03,2015,1,3,-3.0283194,-5.960716
2015-01-04,01-04,2015,1,4,-4.3429585,-6.479564
2015-01-05,01-05,2015,1,5,-6.730481,-6.4872265
2015-01-06,01-06,2015,1,6,-8.858627,-4.0604663
2015-01-07,01-07,2015,1,7,-7.981531,-3.7528946
2015-01-08,01-08,2015,1,8,-7.265079,-4.435761
2015-01-09,01-09,2015,1,9,-7.797278,-5.566978
2015-01-10,01-10,2015,1,10,-7.5542827,-4.1061354
2015-01-11,01-11,2015,1,11,-6.3519173,-0.8488745
2015-01-12,01-12,2015,1,12,-0.32380292,-0.542444
2015-01-13,01-13,2015,1,13,-4.2275724,-3.1642213
2015-01-14,01-14,2015,1,14,-6.981879,-4.638183
2015-01-15,01-15,2015,1,15,-5.405727,-3.762333
2015-01-16,01-16,2015,1,16,-1.8163084,-3.1611648
2015-01-17,01-17,2015,1,17,-5.934356,-4.7375546
2015-01-18,01-18,2015,1,18,-6.202749,-3.1954918
2015-01-19,01-19,2015,1,19,-6.863118,-2.946145
2015-01-20,01-20,2015,1,20,-5.804267,-2.9379826
2015-01-21,01-21,2015,1,21,-6.6879253,-3.3998365
2015-01-22,01-22,2015,1,22,-4.814364,-4.90512
2015-01-23,01-23,2015,1,23,-5.26219,-5.2273397
2015-01-24,01-24,2015,1,24,-6.2085686,-5.5670905
2015-01-25,01-25,2015,1,25,-7.206932,-2.3862815
2015-01-26,01-26,2015,1,26,-8.276351,-4.2174897
2015-01-27,01-27,2015,1,27,-8.000065,-4.11466
2015-01-28,01-28,2015,1,28,-6.518967,-3.4470026
2015-01-29,01-29,2015,1,29,-6.216517,-3.7590945
2015-01-30,01-30,2015,1,30,-7.5343494,-3.3162906
2015-01-31,01-31,2015,1,31,-6.951202,-3.9050295
2015-02-01,02-01,2015,2,1,-6.3137293,-1.3200687
2015-02-02,02-02,2015,2,2,-5.5765295,0.5942193
2015-02-03,02-03,2015,2,3,-3.009633,0.02854387
2015-02-04,02-04,2015,2,4,-4.9043293,-4.222084
2015-02-05,02-05,2015,2,5,-6.493876,-4.9024706
2015-02-06,02-06,2015,2,6,-6.720081,-4.4061255
2015-02-07,02-07,2015,2,7,-6.8329687,-3.740246
2015-02-08,02-08,2015,2,8,-7.0574985,-4.0460424
