time,time2,year,month,day,winds_u,winds_v
2023-01-01,01-01,2023,1,1,-4.58967,1.5458916
2023-01-02,01-02,2023,1,2,-5.994429,-0.30754966
2023-01-03,01-03,2023,1,3,-5.647418,-0.5285723
2023-01-04,01-04,2023,1,4,-5.295412,0.12935649
2023-01-05,01-05,2023,1,5,-5.407002,0.313147
2023-01-06,01-06,2023,1,6,-6.4171233,-0.88969386
2023-01-07,01-07,2023,1,7,-6.322189,0.053147983
2023-01-08,01-08,2023,1,8,-4.0040393,-0.6829738
2023-01-09,01-09,2023,1,9,-3.8309147,-0.6696984
2023-01-10,01-10,2023,1,10,-5.467088,-1.0741575
2023-01-11,01-11,2023,1,11,-7.21179,0.24500234
2023-01-12,01-12,2023,1,12,-4.9828143,-0.55914205
2023-01-13,01-13,2023,1,13,-3.0877721,-1.9201838
2023-01-14,01-14,2023,1,14,-4.105258,-1.4904658
2023-01-15,01-15,2023,1,15,-4.95233,1.455318
2023-01-16,01-16,2023,1,16,-6.6751223,0.523253
2023-01-17,01-17,2023,1,17,-5.085919,-1.2114631
2023-01-18,01-18,2023,1,18,-3.7734437,-1.0700122
2023-01-19,01-19,2023,1,19,-6.3869834,0.09004723
2023-01-20,01-20,2023,1,20,-8.570395,0.68608487
2023-01-21,01-21,2023,1,21,-8.361372,0.32340398
2023-01-22,01-22,2023,1,22,-6.1831436,-1.505492
2023-01-23,01-23,2023,1,23,-6.540647,0.9301665
2023-01-24,01-24,2023,1,24,-7.8994303,2.3639386
2023-01-25,01-25,2023,1,25,-7.729662,0.20127816
2023-01-26,01-26,2023,1,26,-4.8476806,-2.0868552
2023-01-27,01-27,2023,1,27,-4.6883564,-1.6281862
2023-01-28,01-28,2023,1,28,-6.5584135,0.1817116
2023-01-29,01-29,2023,1,29,-6.8025875,-2.9597707
2023-01-30,01-30,2023,1,30,-6.6676464,-3.790979
2023-01-31,01-31,2023,1,31,-7.2116127,-2.3493521
2023-02-01,02-01,2023,2,1,-6.6226964,-2.7862592
2023-02-02,02-02,2023,2,2,-5.135908,-3.4979725
2023-02-03,02-03,2023,2,3,-6.242272,-3.1668797
2023-02-04,02-04,2023,2,4,-6.8266773,-1.8480362
2023-02-05,02-05,2023,2,5,-6.856792,-1.0438393
2023-02-06,02-06,2023,2,6,-7.820165,0.74384904
2023-02-07,02-07,2023,2,7,-8.8600025,0.51635206
2023-02-08,02-08,2023,2,8,-9.068387,-0.2204565
2023-02-09,02-09,2023,2,9,-7.6146865,1.0341591
2023-02-10,02-10,2023,2,10,-6.0350766,2.9070234
2023-02-11,02-11,2023,2,11,-4.47335,0.9734071
2023-02-12,02-12,2023,2,12,-3.0992002,0.2531006
2023-02-13,02-13,2023,2,13,-4.247631,0.9052233
2023-02-14,02-14,2023,2,14,-6.5971904,0.5157616
2023-02-15,02-15,2023,2,15,-6.8673205,-0.08747382
2023-02-16,02-16,2023,2,16,-3.819889,0.10005886
2023-02-17,02-17,2023,2,17,1.3564932,0.6481645
2023-02-18,02-18,2023,2,18,0.5737622,-3.709008
2023-02-19,02-19,2023,2,19,-2.6846228,-1.562952
2023-02-20,02-20,2023,2,20,-5.0280375,-0.5666257
2023-02-21,02-21,2023,2,21,-2.99343,0.9139072
2023-02-22,02-22,2023,2,22,-1.759355,1.1994797
2023-02-23,02-23,2023,2,23,-0.026660847,-1.1594393
2023-02-24,02-24,2023,2,24,-3.5048296,-3.7210445
2023-02-25,02-25,2023,2,25,-3.3180795,-3.4891481
2023-02-26,02-26,2023,2,26,-4.015496,-2.6562235
2023-02-27,02-27,2023,2,27,-2.483729,-5.1772513
2023-02-28,02-28,2023,2,28,-1.5727152,-3.313017
2023-03-01,03-01,2023,3,1,-5.49841,-0.562326
2023-03-02,03-02,2023,3,2,-7.1674957,-1.7629601
2023-03-03,03-03,2023,3,3,-5.9665246,-1.7746806
2023-03-04,03-04,2023,3,4,-3.266557,-2.9803455
2023-03-05,03-05,2023,3,5,-0.8315383,-1.8705194
2023-03-06,03-06,2023,3,6,-2.6696086,-2.7325273
2023-03-07,03-07,2023,3,7,-3.102421,-0.049993683
2023-03-08,03-08,2023,3,8,-2.0330477,-0.70538634
2023-03-09,03-09,2023,3,9,-2.839789,-3.4468324
2023-03-10,03-10,2023,3,10,-5.209227,-1.3670676
2023-03-11,03-11,2023,3,11,-5.133565,-0.8819462
2023-03-12,03-12,2023,3,12,-5.548581,-1.4551833
2023-03-13,03-13,2023,3,13,-6.506982,0.37520447
2023-03-14,03-14,2023,3,14,-7.3958845,0.5989034
2023-03-15,03-15,2023,3,15,-6.8874626,0.061531633
2023-03-16,03-16,2023,3,16,-5.226719,0.07221283
2023-03-17,03-17,2023,3,17,-3.954381,-0.5605156
2023-03-18,03-18,2023,3,18,-3.2398984,-1.4430833
2023-03-19,03-19,2023,3,19,-2.5921297,-2.666167
2023-03-20,03-20,2023,3,20,-2.1258528,0.85697794
2023-03-21,03-21,2023,3,21,-4.973126,2.6797874
2023-03-22,03-22,2023,3,22,-7.246945,2.5412073
2023-03-23,03-23,2023,3,23,-6.449829,-0.4377579
2023-03-24,03-24,2023,3,24,-4.3014665,-1.8300447
2023-03-25,03-25,2023,3,25,-5.4442725,-1.4050747
2023-03-26,03-26,2023,3,26,-4.9137373,1.9157736
2023-03-27,03-27,2023,3,27,-6.1119857,-1.3692764
2023-03-28,03-28,2023,3,28,-6.0247655,0.76869375
2023-03-29,03-29,2023,3,29,-4.3754444,0.6465964
2023-03-30,03-30,2023,3,30,-3.8825126,1.18646
2023-03-31,03-31,2023,3,31,-2.955899,2.1544693
2023-04-01,04-01,2023,4,1,-3.65145,-1.4215528
2023-04-02,04-02,2023,4,2,-3.958504,-0.009991591
2023-04-03,04-03,2023,4,3,-6.556138,-0.17106374
2023-04-04,04-04,2023,4,4,-6.7554903,0.24224992
2023-04-05,04-05,2023,4,5,-4.471203,0.9289221
2023-04-06,04-06,2023,4,6,-4.055825,-0.9890634
2023-04-07,04-07,2023,4,7,-6.335461,0.57312155
2023-04-08,04-08,2023,4,8,-6.2057886,2.663129
2023-04-09,04-09,2023,4,9,-4.0041003,-3.0226452
2023-04-10,04-10,2023,4,10,-2.4435802,-0.52846026
2023-04-11,04-11,2023,4,11,-0.064920574,-0.011234569
2023-04-12,04-12,2023,4,12,-0.29957926,-1.6514565
2023-04-13,04-13,2023,4,13,-4.026403,0.93750787
2023-04-14,04-14,2023,4,14,-3.8925953,-0.5467274
2023-04-15,04-15,2023,4,15,-5.593959,-0.016832523
2023-04-16,04-16,2023,4,16,-5.0221663,1.1611255
2023-04-17,04-17,2023,4,17,-0.10953451,0.8654048
2023-04-18,04-18,2023,4,18,-4.5955143,0.5340517
2023-04-19,04-19,2023,4,19,-4.886276,-0.23237547
2023-04-20,04-20,2023,4,20,-5.0863557,-1.3916609
2023-04-21,04-21,2023,4,21,-5.1825438,1.1709982
2023-04-22,04-22,2023,4,22,-6.119415,0.6700283
2023-04-23,04-23,2023,4,23,-5.345021,1.5983424
2023-04-24,04-24,2023,4,24,-2.4851818,1.1855195
2023-04-25,04-25,2023,4,25,-2.9924953,-3.397947
2023-04-26,04-26,2023,4,26,-6.531404,-0.66091377
2023-04-27,04-27,2023,4,27,-6.873285,1.4243475
2023-04-28,04-28,2023,4,28,-5.675818,0.15048712
2023-04-29,04-29,2023,4,29,-6.5724316,-1.4819278
2023-04-30,04-30,2023,4,30,-5.816594,-0.6209365
2023-05-01,05-01,2023,5,1,-6.690704,2.118112
2023-05-02,05-02,2023,5,2,-4.3684483,0.81707054
2023-05-03,05-03,2023,5,3,-2.7723978,0.28505605
2023-05-04,05-04,2023,5,4,-0.8237978,-2.9117572
2023-05-05,05-05,2023,5,5,0.3918643,-0.9602838
2023-05-06,05-06,2023,5,6,-4.67869,1.0136687
2023-05-07,05-07,2023,5,7,-4.943168,1.9892633
2023-05-08,05-08,2023,5,8,-1.9503624,2.0018594
2023-05-09,05-09,2023,5,9,-4.376452,-0.46110466
2023-05-10,05-10,2023,5,10,-5.3233776,-0.32210416
2023-05-11,05-11,2023,5,11,-4.8521986,-0.10017153
2023-05-12,05-12,2023,5,12,-4.1595726,-0.9772569
2023-05-13,05-13,2023,5,13,-2.1544557,-1.3075805
2023-05-14,05-14,2023,5,14,0.8774708,-1.7733282
2023-05-15,05-15,2023,5,15,-3.2705255,-1.9849336
2023-05-16,05-16,2023,5,16,-2.3265986,-0.1560886
2023-05-17,05-17,2023,5,17,-1.8530102,-0.9352139
2023-05-18,05-18,2023,5,18,-2.5166788,0.4623707
2023-05-19,05-19,2023,5,19,-1.8330303,1.3492104
2023-05-20,05-20,2023,5,20,-1.8271048,-0.33393347
2023-05-21,05-21,2023,5,21,0.93586475,-0.28673628
2023-05-22,05-22,2023,5,22,2.4255393,-2.908333
2023-05-23,05-23,2023,5,23,-1.6627417,-5.574412
2023-05-24,05-24,2023,5,24,0.5177821,1.9452193
2023-05-25,05-25,2023,5,25,1.9431726,-0.43539193
2023-05-26,05-26,2023,5,26,0.9981347,3.2554584
2023-05-27,05-27,2023,5,27,-0.81876045,1.0941721
