salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.899998,23.695999,2.57,,-12.79,-103.76,2024-08-14
35.898998,23.694,4.17,,-12.79,-103.76,2024-08-14
35.900967,23.697941,6.14,210.166428,-12.79,-103.76,2024-08-14
35.900997,23.698,6.17,,-12.79,-103.76,2024-08-14
35.898998,23.694,8.17,,-12.79,-103.76,2024-08-14
35.897999,23.690001,10.17,,-12.79,-103.76,2024-08-14
35.897999,23.690001,11.49,210.059296,-12.79,-103.76,2024-08-14
35.897999,23.690001,12.17,,-12.79,-103.76,2024-08-14
35.897999,23.687,14.17,,-12.79,-103.76,2024-08-14
35.897999,23.688999,16.17,,-12.79,-103.76,2024-08-14
35.898273,23.690649,16.719999,209.885666,-12.79,-103.76,2024-08-14
35.898998,23.695,18.17,,-12.79,-103.76,2024-08-14
35.903,23.704,20.17,,-12.79,-103.76,2024-08-14
35.903805,23.70722,21.780001,209.742584,-12.79,-103.76,2024-08-14
35.903999,23.708,22.17,,-12.79,-103.76,2024-08-14
35.903999,23.708,24.27,,-12.79,-103.76,2024-08-14
35.904999,23.709,26.370001,,-12.79,-103.76,2024-08-14
35.904999,23.709452,27.139999,209.575592,-12.79,-103.76,2024-08-14
35.904999,23.709999,28.07,,-12.79,-103.76,2024-08-14
35.903999,23.708,30.17,,-12.79,-103.76,2024-08-14
35.903999,23.708958,31.99,209.502655,-12.79,-103.76,2024-08-14
35.903999,23.709,32.07,,-12.79,-103.76,2024-08-14
35.906998,23.714001,34.169998,,-12.79,-103.76,2024-08-14
35.906998,23.714001,36.169998,,-12.79,-103.76,2024-08-14
35.90609,23.712179,37.079998,209.410583,-12.79,-103.76,2024-08-14
35.904999,23.709999,38.169998,,-12.79,-103.76,2024-08-14
35.903999,23.709999,40.169998,,-12.79,-103.76,2024-08-14
35.904819,23.711639,41.809998,209.378448,-12.79,-103.76,2024-08-14
35.904999,23.712,42.169998,,-12.79,-103.76,2024-08-14
35.91,23.723,44.169998,,-12.79,-103.76,2024-08-14
35.906998,23.715,46.169998,,-12.79,-103.76,2024-08-14
35.907398,23.7162,46.969997,209.25856,-12.79,-103.76,2024-08-14
35.907997,23.718,48.169998,,-12.79,-103.76,2024-08-14
35.906998,23.716,50.169998,,-12.79,-103.76,2024-08-14
35.907837,23.71768,51.849998,209.07814,-12.79,-103.76,2024-08-14
35.907997,23.718,52.169998,,-12.79,-103.76,2024-08-14
35.905998,23.715,54.07,,-12.79,-103.76,2024-08-14
35.907997,23.718,56.169998,,-12.79,-103.76,2024-08-14
35.907997,23.718781,56.949997,208.887375,-12.79,-103.76,2024-08-14
35.907997,23.719999,58.169998,,-12.79,-103.76,2024-08-14
35.909,23.722,60.169998,,-12.79,-103.76,2024-08-14
35.909,23.721159,61.77,208.655853,-12.79,-103.76,2024-08-14
35.909,23.721001,62.07,,-12.79,-103.76,2024-08-14
35.909,23.723,64.169998,,-12.79,-103.76,2024-08-14
35.91,23.725,66.169998,,-12.79,-103.76,2024-08-14
35.91,23.725481,66.650002,208.221695,-12.79,-103.76,2024-08-14
35.91,23.726999,68.169998,,-12.79,-103.76,2024-08-14
35.911999,23.732,70.169998,,-12.79,-103.76,2024-08-14
35.912739,23.73348,71.650002,207.082886,-12.79,-103.76,2024-08-14
35.912998,23.733999,72.169998,,-12.79,-103.76,2024-08-14
35.914997,23.736,74.169998,,-12.79,-103.76,2024-08-14
35.916,23.737,76.169998,,-12.79,-103.76,2024-08-14
35.916,23.737,77.119995,205.34967,-12.79,-103.76,2024-08-14
35.916,23.737,78.169998,,-12.79,-103.76,2024-08-14
35.938,23.752001,80.169998,,-12.79,-103.76,2024-08-14
35.942001,23.7488,81.769997,202.375336,-12.79,-103.76,2024-08-14
35.943001,23.747999,82.169998,,-12.79,-103.76,2024-08-14
35.948997,23.74,84.169998,,-12.79,-103.76,2024-08-14
35.946999,23.660999,86.369995,,-12.79,-103.76,2024-08-14
35.953793,23.542782,87.139999,199.334106,-12.79,-103.76,2024-08-14
35.961998,23.4,88.07,,-12.79,-103.76,2024-08-14
35.980999,23.264999,90.07,,-12.79,-103.76,2024-08-14
35.979389,23.207041,91.68,196.972687,-12.79,-103.76,2024-08-14
35.979,23.193001,92.07,,-12.79,-103.76,2024-08-14
35.916,22.738001,94.169998,,-12.79,-103.76,2024-08-14
35.841202,22.339714,96.209999,192.41066,-12.79,-103.76,2024-08-14
35.839001,22.327999,96.269997,,-12.79,-103.76,2024-08-14
35.792999,22.054001,98.470001,,-12.79,-103.76,2024-08-14
35.777,21.962,99.970001,,-12.79,-103.76,2024-08-14
35.75248,21.706535,101.709999,190.835373,-12.79,-103.76,2024-08-14
35.745998,21.639,102.169998,,-12.79,-103.76,2024-08-14
35.723999,21.448,104.169998,,-12.79,-103.76,2024-08-14
35.710999,21.403,106.169998,,-12.79,-103.76,2024-08-14
35.661999,20.93,108.169998,,-12.79,-103.76,2024-08-14
35.636997,20.729,110.169998,,-12.79,-103.76,2024-08-14
35.621944,20.5818,112.009995,185.915512,-12.79,-103.76,2024-08-14
35.618999,20.552999,112.369995,,-12.79,-103.76,2024-08-14
35.59,20.266001,114.169998,,-12.79,-103.76,2024-08-14
35.558998,19.993999,116.169998,,-12.79,-103.76,2024-08-14
35.541,19.827,118.169998,,-12.79,-103.76,2024-08-14
35.521999,19.701,120.169998,,-12.79,-103.76,2024-08-14
35.495029,19.508368,122.0,188.471573,-12.79,-103.76,2024-08-14
35.493999,19.500999,122.07,,-12.79,-103.76,2024-08-14
35.438999,19.054001,124.169998,,-12.79,-103.76,2024-08-14
35.424,18.861,126.169998,,-12.79,-103.76,2024-08-14
35.419998,18.816999,128.169998,,-12.79,-103.76,2024-08-14
35.433998,18.764999,130.169998,,-12.79,-103.76,2024-08-14
35.428886,18.696379,131.630005,185.754822,-12.79,-103.76,2024-08-14
35.426998,18.671,132.169998,,-12.79,-103.76,2024-08-14
35.419998,18.605,134.169998,,-12.79,-103.76,2024-08-14
35.400997,18.487,136.069992,,-12.79,-103.76,2024-08-14
35.357998,18.27,138.169998,,-12.79,-103.76,2024-08-14
35.325001,18.077999,140.169998,,-12.79,-103.76,2024-08-14
35.324265,18.072855,141.639999,179.973923,-12.79,-103.76,2024-08-14
35.323997,18.070999,142.169998,,-12.79,-103.76,2024-08-14
35.306,17.947001,144.169998,,-12.79,-103.76,2024-08-14
35.292,17.885,146.169998,,-12.79,-103.76,2024-08-14
35.280998,17.797001,148.169998,,-12.79,-103.76,2024-08-14
35.274998,17.764999,150.169998,,-12.79,-103.76,2024-08-14
35.269989,17.73494,151.839996,170.604187,-12.79,-103.76,2024-08-14
35.268997,17.729,152.169998,,-12.79,-103.76,2024-08-14
35.261997,17.66,154.169998,,-12.79,-103.76,2024-08-14
35.240997,17.496,156.270004,,-12.79,-103.76,2024-08-14
35.225998,17.427,158.169998,,-12.79,-103.76,2024-08-14
35.223999,17.424,160.169998,,-12.79,-103.76,2024-08-14
35.210144,17.347389,161.800003,153.856918,-12.79,-103.76,2024-08-14
35.207001,17.33,162.169998,,-12.79,-103.76,2024-08-14
35.168999,17.076,164.169998,,-12.79,-103.76,2024-08-14
35.146,16.882999,166.169998,,-12.79,-103.76,2024-08-14
35.138,16.787001,168.169998,,-12.79,-103.76,2024-08-14
35.122997,16.673,170.169998,,-12.79,-103.76,2024-08-14
35.094822,16.454845,171.779999,126.684502,-12.79,-103.76,2024-08-14
35.087997,16.402,172.169998,,-12.79,-103.76,2024-08-14
35.063,16.222,174.169998,,-12.79,-103.76,2024-08-14
35.032997,16.014999,176.169998,,-12.79,-103.76,2024-08-14
35.000999,15.749,178.169998,,-12.79,-103.76,2024-08-14
34.968998,15.513,180.169998,,-12.79,-103.76,2024-08-14
34.954941,15.41902,181.649994,93.869774,-12.79,-103.76,2024-08-14
34.950001,15.386,182.169998,,-12.79,-103.76,2024-08-14
34.931999,15.217,184.169998,,-12.79,-103.76,2024-08-14
34.912998,14.99,186.169998,,-12.79,-103.76,2024-08-14
34.885998,14.709,188.169998,,-12.79,-103.76,2024-08-14
34.867001,14.58,190.169998,,-12.79,-103.76,2024-08-14
34.858887,14.497505,191.589996,60.037281,-12.79,-103.76,2024-08-14
34.855,14.458,192.270004,,-12.79,-103.76,2024-08-14
34.84,14.344,194.169998,,-12.79,-103.76,2024-08-14
34.828999,14.132,196.169998,,-12.79,-103.76,2024-08-14
