salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-12.5,-86.82,2019-09-29
,,0.2,-12.5,-86.82,2019-09-29
,,0.4,-12.5,-86.82,2019-09-29
,,0.5,-12.5,-86.82,2019-09-29
,,0.8,-12.5,-86.82,2019-09-29
,,1.0,-12.5,-86.82,2019-09-29
,,1.4,-12.5,-86.82,2019-09-29
,19.440001,1.5,-12.5,-86.82,2019-09-29
,19.440001,1.6,-12.5,-86.82,2019-09-29
,19.440001,1.7,-12.5,-86.82,2019-09-29
,19.440001,2.0,-12.5,-86.82,2019-09-29
,19.440001,2.2,-12.5,-86.82,2019-09-29
,19.440001,2.4,-12.5,-86.82,2019-09-29
,19.440001,2.5,-12.5,-86.82,2019-09-29
,19.4396,2.6,-12.5,-86.82,2019-09-29
,19.438801,2.8,-12.5,-86.82,2019-09-29
,19.437601,3.1,-12.5,-86.82,2019-09-29
,19.4368,3.3,-12.5,-86.82,2019-09-29
,19.436001,3.5,-12.5,-86.82,2019-09-29
,19.432001,3.7,-12.5,-86.82,2019-09-29
,19.428001,3.9,-12.5,-86.82,2019-09-29
,19.418001,4.4,-12.5,-86.82,2019-09-29
,19.416,4.5,-12.5,-86.82,2019-09-29
,19.415701,4.6,-12.5,-86.82,2019-09-29
,19.4151,4.8,-12.5,-86.82,2019-09-29
,19.414501,5.0,-12.5,-86.82,2019-09-29
,19.413601,5.3,-12.5,-86.82,2019-09-29
,19.413,5.5,-12.5,-86.82,2019-09-29
,19.4114,5.7,-12.5,-86.82,2019-09-29
,19.40884,6.02,-12.5,-86.82,2019-09-29
,19.405001,6.5,-12.5,-86.82,2019-09-29
,19.399601,6.8,-12.5,-86.82,2019-09-29
,19.396,7.0,-12.5,-86.82,2019-09-29
,19.392399,7.2,-12.5,-86.82,2019-09-29
,19.386999,7.5,-12.5,-86.82,2019-09-29
,19.386599,7.7,-12.5,-86.82,2019-09-29
,19.3862,7.9,-12.5,-86.82,2019-09-29
,19.385599,8.2,-12.5,-86.82,2019-09-29
,19.385,8.5,-12.5,-86.82,2019-09-29
,19.384111,8.7,-12.5,-86.82,2019-09-29
,19.383223,8.9,-12.5,-86.82,2019-09-29
,19.381001,9.4,-12.5,-86.82,2019-09-29
,19.37908,9.719999,-12.5,-86.82,2019-09-29
,19.375,10.4,-12.5,-86.82,2019-09-29
,19.37396,10.92,-12.5,-86.82,2019-09-29
,19.372999,11.4,-12.5,-86.82,2019-09-29
,19.371361,12.219999,-12.5,-86.82,2019-09-29
,19.371,12.4,-12.5,-86.82,2019-09-29
,19.369144,13.42,-12.5,-86.82,2019-09-29
,19.368999,13.5,-12.5,-86.82,2019-09-29
,19.367001,14.5,-12.5,-86.82,2019-09-29
,19.366779,14.72,-12.5,-86.82,2019-09-29
,19.365999,15.5,-12.5,-86.82,2019-09-29
,19.365999,15.92,-12.5,-86.82,2019-09-29
,19.365999,16.6,-12.5,-86.82,2019-09-29
,19.365999,17.120001,-12.5,-86.82,2019-09-29
,19.365999,17.5,-12.5,-86.82,2019-09-29
,19.36784,18.42,-12.5,-86.82,2019-09-29
,19.368,18.5,-12.5,-86.82,2019-09-29
,19.367001,19.6,-12.5,-86.82,2019-09-29
,19.36676,19.720001,-12.5,-86.82,2019-09-29
,19.365,20.6,-12.5,-86.82,2019-09-29
,19.364679,20.92,-12.5,-86.82,2019-09-29
,19.364,21.6,-12.5,-86.82,2019-09-29
,19.362961,22.120001,-12.5,-86.82,2019-09-29
,19.362,22.6,-12.5,-86.82,2019-09-29
,19.362,23.42,-12.5,-86.82,2019-09-29
,19.362,23.6,-12.5,-86.82,2019-09-29
,19.362,24.6,-12.5,-86.82,2019-09-29
,19.361977,24.620001,-12.5,-86.82,2019-09-29
,19.361,25.5,-12.5,-86.82,2019-09-29
,19.361,25.82,-12.5,-86.82,2019-09-29
,19.361,26.5,-12.5,-86.82,2019-09-29
,19.360619,26.92,-12.5,-86.82,2019-09-29
,19.360001,27.6,-12.5,-86.82,2019-09-29
,19.360001,27.82,-12.5,-86.82,2019-09-29
,19.360001,28.5,-12.5,-86.82,2019-09-29
,19.360001,28.620001,-12.5,-86.82,2019-09-29
,19.360001,29.42,-12.5,-86.82,2019-09-29
,19.360001,29.5,-12.5,-86.82,2019-09-29
,19.358761,30.120001,-12.5,-86.82,2019-09-29
,19.358,30.5,-12.5,-86.82,2019-09-29
,19.357161,30.92,-12.5,-86.82,2019-09-29
,19.356001,31.5,-12.5,-86.82,2019-09-29
,19.35564,31.620001,-12.5,-86.82,2019-09-29
,19.353241,32.419998,-12.5,-86.82,2019-09-29
,19.353001,32.5,-12.5,-86.82,2019-09-29
,19.353001,33.220001,-12.5,-86.82,2019-09-29
,19.353001,33.5,-12.5,-86.82,2019-09-29
,19.353001,34.02,-12.5,-86.82,2019-09-29
,19.353001,34.5,-12.5,-86.82,2019-09-29
,19.352779,34.720001,-12.5,-86.82,2019-09-29
,19.351999,35.5,-12.5,-86.82,2019-09-29
,19.351999,35.52,-12.5,-86.82,2019-09-29
,19.351999,36.32,-12.5,-86.82,2019-09-29
,19.351999,36.5,-12.5,-86.82,2019-09-29
,19.351999,37.02,-12.5,-86.82,2019-09-29
,19.351999,37.5,-12.5,-86.82,2019-09-29
,19.351679,37.82,-12.5,-86.82,2019-09-29
,19.351,38.5,-12.5,-86.82,2019-09-29
,19.351,38.619999,-12.5,-86.82,2019-09-29
,19.351,39.32,-12.5,-86.82,2019-09-29
,19.351,39.5,-12.5,-86.82,2019-09-29
,19.351,40.119999,-12.5,-86.82,2019-09-29
,19.351,40.5,-12.5,-86.82,2019-09-29
,19.349319,40.919998,-12.5,-86.82,2019-09-29
,19.347,41.5,-12.5,-86.82,2019-09-29
,19.34634,41.720001,-12.5,-86.82,2019-09-29
,19.34424,42.419998,-12.5,-86.82,2019-09-29
,19.344,42.5,-12.5,-86.82,2019-09-29
,19.340799,43.299999,-12.5,-86.82,2019-09-29
,19.34,43.5,-12.5,-86.82,2019-09-29
,19.3388,44.099998,-12.5,-86.82,2019-09-29
,19.337999,44.5,-12.5,-86.82,2019-09-29
,19.336399,44.82,-12.5,-86.82,2019-09-29
,19.333,45.5,-12.5,-86.82,2019-09-29
,19.33012,45.619999,-12.5,-86.82,2019-09-29
,19.309,46.5,-12.5,-86.82,2019-09-29
,19.30854,46.52,-12.5,-86.82,2019-09-29
,19.29014,47.32,-12.5,-86.82,2019-09-29
,19.285999,47.5,-12.5,-86.82,2019-09-29
,19.268719,48.220001,-12.5,-86.82,2019-09-29
,19.261999,48.5,-12.5,-86.82,2019-09-29
,19.2572,49.099998,-12.5,-86.82,2019-09-29
,19.254,49.5,-12.5,-86.82,2019-09-29
,19.25358,49.919998,-12.5,-86.82,2019-09-29
,19.253,50.5,-12.5,-86.82,2019-09-29
,19.252359,50.82,-12.5,-86.82,2019-09-29
,19.250999,51.5,-12.5,-86.82,2019-09-29
,19.25012,51.720001,-12.5,-86.82,2019-09-29
,19.247,52.5,-12.5,-86.82,2019-09-29
,19.24604,52.619999,-12.5,-86.82,2019-09-29
,19.239,53.5,-12.5,-86.82,2019-09-29
,19.238861,53.52,-12.5,-86.82,2019-09-29
,19.232561,54.419998,-12.5,-86.82,2019-09-29
,19.232,54.5,-12.5,-86.82,2019-09-29
,19.226534,55.32,-12.5,-86.82,2019-09-29
,19.226,55.400002,-12.5,-86.82,2019-09-29
,19.22349,56.32,-12.5,-86.82,2019-09-29
,19.223,56.5,-12.5,-86.82,2019-09-29
,19.220119,57.220001,-12.5,-86.82,2019-09-29
,19.219,57.5,-12.5,-86.82,2019-09-29
,19.216667,58.200001,-12.5,-86.82,2019-09-29
,19.216,58.400002,-12.5,-86.82,2019-09-29
,19.214691,59.119999,-12.5,-86.82,2019-09-29
,19.214001,59.5,-12.5,-86.82,2019-09-29
,19.21192,60.02,-12.5,-86.82,2019-09-29
,19.209999,60.5,-12.5,-86.82,2019-09-29
,19.208319,60.919998,-12.5,-86.82,2019-09-29
,19.205999,61.5,-12.5,-86.82,2019-09-29
,19.201799,61.919998,-12.5,-86.82,2019-09-29
,19.195999,62.5,-12.5,-86.82,2019-09-29
,19.188889,62.82,-12.5,-86.82,2019-09-29
,19.176001,63.400002,-12.5,-86.82,2019-09-29
,19.172218,63.720001,-12.5,-86.82,2019-09-29
,19.163,64.5,-12.5,-86.82,2019-09-29
,19.159479,64.720001,-12.5,-86.82,2019-09-29
,19.146999,65.5,-12.5,-86.82,2019-09-29
,19.145559,65.620003,-12.5,-86.82,2019-09-29
,19.135,66.5,-12.5,-86.82,2019-09-29
,19.1348,66.519997,-12.5,-86.82,2019-09-29
,19.125799,67.419998,-12.5,-86.82,2019-09-29
,19.125,67.5,-12.5,-86.82,2019-09-29
,19.11212,68.419998,-12.5,-86.82,2019-09-29
,19.111,68.5,-12.5,-86.82,2019-09-29
,19.104441,69.32,-12.5,-86.82,2019-09-29
,19.103001,69.5,-12.5,-86.82,2019-09-29
,19.096519,70.220001,-12.5,-86.82,2019-09-29
,19.094,70.5,-12.5,-86.82,2019-09-29
,19.087179,71.120003,-12.5,-86.82,2019-09-29
,19.083,71.5,-12.5,-86.82,2019-09-29
,19.077801,72.019997,-12.5,-86.82,2019-09-29
,19.073,72.5,-12.5,-86.82,2019-09-29
,19.072159,72.919998,-12.5,-86.82,2019-09-29
,19.070999,73.5,-12.5,-86.82,2019-09-29
,19.0721,73.720001,-12.5,-86.82,2019-09-29
,19.076,74.5,-12.5,-86.82,2019-09-29
,19.07756,74.620003,-12.5,-86.82,2019-09-29
,19.089001,75.5,-12.5,-86.82,2019-09-29
,19.0886,75.519997,-12.5,-86.82,2019-09-29
,19.070601,76.419998,-12.5,-86.82,2019-09-29
,19.069,76.5,-12.5,-86.82,2019-09-29
,19.044519,77.220001,-12.5,-86.82,2019-09-29
,19.035,77.5,-12.5,-86.82,2019-09-29
,19.016399,78.120003,-12.5,-86.82,2019-09-29
,19.007999,78.400002,-12.5,-86.82,2019-09-29
,18.994291,78.919998,-12.5,-86.82,2019-09-29
,18.979,79.5,-12.5,-86.82,2019-09-29
,18.972281,79.82,-12.5,-86.82,2019-09-29
,18.958,80.5,-12.5,-86.82,2019-09-29
,18.9459,80.720001,-12.5,-86.82,2019-09-29
,18.903,81.5,-12.5,-86.82,2019-09-29
,18.88364,81.720001,-12.5,-86.82,2019-09-29
,18.815001,82.5,-12.5,-86.82,2019-09-29
,18.799641,82.620003,-12.5,-86.82,2019-09-29
,18.687,83.5,-12.5,-86.82,2019-09-29
,18.685841,83.519997,-12.5,-86.82,2019-09-29
,18.629,84.5,-12.5,-86.82,2019-09-29
,18.62756,84.519997,-12.5,-86.82,2019-09-29
,18.562759,85.419998,-12.5,-86.82,2019-09-29
,18.556999,85.5,-12.5,-86.82,2019-09-29
,18.485659,86.32,-12.5,-86.82,2019-09-29
,18.469999,86.5,-12.5,-86.82,2019-09-29
,18.440481,87.220001,-12.5,-86.82,2019-09-29
,18.429001,87.5,-12.5,-86.82,2019-09-29
,18.352121,88.120003,-12.5,-86.82,2019-09-29
,18.305,88.5,-12.5,-86.82,2019-09-29
,18.27952,89.019997,-12.5,-86.82,2019-09-29
,18.256001,89.5,-12.5,-86.82,2019-09-29
,18.231041,90.019997,-12.5,-86.82,2019-09-29
,18.208,90.5,-12.5,-86.82,2019-09-29
,18.106079,91.019997,-12.5,-86.82,2019-09-29
,18.011999,91.5,-12.5,-86.82,2019-09-29
,17.71352,92.019997,-12.5,-86.82,2019-09-29
,17.438,92.5,-12.5,-86.82,2019-09-29
,17.30912,93.220001,-12.5,-86.82,2019-09-29
,17.259001,93.5,-12.5,-86.82,2019-09-29
,17.19191,94.32,-12.5,-86.82,2019-09-29
,17.169001,94.599998,-12.5,-86.82,2019-09-29
,17.1458,95.32,-12.5,-86.82,2019-09-29
,17.139999,95.5,-12.5,-86.82,2019-09-29
,17.089399,96.419998,-12.5,-86.82,2019-09-29
,17.084999,96.5,-12.5,-86.82,2019-09-29
,17.020599,97.419998,-12.5,-86.82,2019-09-29
,17.014999,97.5,-12.5,-86.82,2019-09-29
,16.857,98.5,-12.5,-86.82,2019-09-29
,16.855312,98.519997,-12.5,-86.82,2019-09-29
,16.781,99.400002,-12.5,-86.82,2019-09-29
,16.771946,99.520004,-12.5,-86.82,2019-09-29
,16.698,100.5,-12.5,-86.82,2019-09-29
,16.68684,100.620003,-12.5,-86.82,2019-09-29
,16.605,101.5,-12.5,-86.82,2019-09-29
,16.592239,101.720001,-12.5,-86.82,2019-09-29
,16.547001,102.5,-12.5,-86.82,2019-09-29
,16.530041,102.82,-12.5,-86.82,2019-09-29
,16.493999,103.5,-12.5,-86.82,2019-09-29
,16.489054,103.82,-12.5,-86.82,2019-09-29
,16.476999,104.599998,-12.5,-86.82,2019-09-29
,16.465622,104.919998,-12.5,-86.82,2019-09-29
,16.445,105.5,-12.5,-86.82,2019-09-29
,16.298361,106.019997,-12.5,-86.82,2019-09-29
,16.163,106.5,-12.5,-86.82,2019-09-29
,15.784018,107.220001,-12.5,-86.82,2019-09-29
,15.584,107.599998,-12.5,-86.82,2019-09-29
,15.283999,108.32,-12.5,-86.82,2019-09-29
,15.209,108.5,-12.5,-86.82,2019-09-29
,15.1124,109.419998,-12.5,-86.82,2019-09-29
,15.104,109.5,-12.5,-86.82,2019-09-29
,14.999,110.599998,-12.5,-86.82,2019-09-29
,14.997244,110.619995,-12.5,-86.82,2019-09-29
,14.92,111.5,-12.5,-86.82,2019-09-29
,14.91472,111.720001,-12.5,-86.82,2019-09-29
,14.896,112.5,-12.5,-86.82,2019-09-29
