salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-11.98,-86.98,2019-12-13
,,0.4,-11.98,-86.98,2019-12-13
,,0.6,-11.98,-86.98,2019-12-13
,,1.0,-11.98,-86.98,2019-12-13
,,1.2,-11.98,-86.98,2019-12-13
,,1.4,-11.98,-86.98,2019-12-13
,20.666,1.7,-11.98,-86.98,2019-12-13
,20.666,1.9,-11.98,-86.98,2019-12-13
,20.666,2.1,-11.98,-86.98,2019-12-13
,20.666,2.2,-11.98,-86.98,2019-12-13
,20.666,2.4,-11.98,-86.98,2019-12-13
,20.666,2.5,-11.98,-86.98,2019-12-13
,20.6656,2.6,-11.98,-86.98,2019-12-13
,20.664801,2.8,-11.98,-86.98,2019-12-13
,20.6644,2.9,-11.98,-86.98,2019-12-13
,20.663521,3.12,-11.98,-86.98,2019-12-13
,20.6628,3.3,-11.98,-86.98,2019-12-13
,20.662401,3.4,-11.98,-86.98,2019-12-13
,20.662001,3.5,-11.98,-86.98,2019-12-13
,20.6609,3.6,-11.98,-86.98,2019-12-13
,20.658701,3.8,-11.98,-86.98,2019-12-13
,20.655399,4.1,-11.98,-86.98,2019-12-13
,20.6532,4.3,-11.98,-86.98,2019-12-13
,20.650999,4.5,-11.98,-86.98,2019-12-13
,20.6446,4.7,-11.98,-86.98,2019-12-13
,20.638199,4.9,-11.98,-86.98,2019-12-13
,20.6318,5.1,-11.98,-86.98,2019-12-13
,20.625399,5.3,-11.98,-86.98,2019-12-13
,20.618999,5.5,-11.98,-86.98,2019-12-13
,20.612555,5.7,-11.98,-86.98,2019-12-13
,20.606112,5.9,-11.98,-86.98,2019-12-13
,20.599667,6.1,-11.98,-86.98,2019-12-13
,20.593222,6.3,-11.98,-86.98,2019-12-13
,20.59,6.4,-11.98,-86.98,2019-12-13
,20.588818,6.5,-11.98,-86.98,2019-12-13
,20.582909,7.0,-11.98,-86.98,2019-12-13
,20.580545,7.2,-11.98,-86.98,2019-12-13
,20.578182,7.4,-11.98,-86.98,2019-12-13
,20.577,7.5,-11.98,-86.98,2019-12-13
,20.574999,7.6,-11.98,-86.98,2019-12-13
,20.570999,7.8,-11.98,-86.98,2019-12-13
,20.564999,8.1,-11.98,-86.98,2019-12-13
,20.560999,8.3,-11.98,-86.98,2019-12-13
,20.556999,8.5,-11.98,-86.98,2019-12-13
,20.554222,9.0,-11.98,-86.98,2019-12-13
,20.55311,9.2,-11.98,-86.98,2019-12-13
,20.552,9.4,-11.98,-86.98,2019-12-13
,20.548,10.4,-11.98,-86.98,2019-12-13
,20.547728,10.5,-11.98,-86.98,2019-12-13
,20.545,11.5,-11.98,-86.98,2019-12-13
,20.544727,11.6,-11.98,-86.98,2019-12-13
,20.542,12.6,-11.98,-86.98,2019-12-13
,20.541779,12.700001,-11.98,-86.98,2019-12-13
,20.540001,13.5,-11.98,-86.98,2019-12-13
,20.5392,13.9,-11.98,-86.98,2019-12-13
,20.538,14.5,-11.98,-86.98,2019-12-13
,20.536499,15.0,-11.98,-86.98,2019-12-13
,20.535,15.5,-11.98,-86.98,2019-12-13
,20.5336,16.200001,-11.98,-86.98,2019-12-13
,20.533001,16.5,-11.98,-86.98,2019-12-13
,20.5322,17.299999,-11.98,-86.98,2019-12-13
,20.532,17.5,-11.98,-86.98,2019-12-13
,20.531,18.5,-11.98,-86.98,2019-12-13
,20.530001,19.5,-11.98,-86.98,2019-12-13
,20.5298,19.6,-11.98,-86.98,2019-12-13
,20.528,20.5,-11.98,-86.98,2019-12-13
,20.527599,20.700001,-11.98,-86.98,2019-12-13
,20.525999,21.5,-11.98,-86.98,2019-12-13
,20.525599,21.9,-11.98,-86.98,2019-12-13
,20.525,22.5,-11.98,-86.98,2019-12-13
